game_id,date,home_team,away_team,home_pf5,home_pa5,home_tot5,away_pf5,away_pa5,away_tot5,home_pf15,home_pa15,home_tot15,away_pf15,away_pa15,away_tot15,target_1h_total,rest_home,rest_away,b2b_home,b2b_away,neutral_site,home_efg5,home_tov_rate5,home_orb_rate5,home_ftr5,home_poss5,away_efg5,away_tov_rate5,away_orb_rate5,away_ftr5,away_poss5,home_rating_margin,away_rating_margin,rating_margin_diff,home_off_rating,away_off_rating,off_rating_diff,home_def_rating,away_def_rating,def_rating_diff,home_tempo_rating,away_tempo_rating,tempo_rating_sum,target_total,target_margin
401574831,2023-11-09,Nebraska Cornhuskers,Florida A&M Rattlers,,,,,,,,,,,,,66.0,,2.0,False,False,False,,,,,,,,,,,12.80155194618409,-3.33723908799321,16.1387910341773,,,,,,,,,,135.0,27.0
401574832,2023-11-13,Nebraska Cornhuskers,Rider Broncs,,,,,,,,,,,,,67.0,4.0,3.0,False,False,False,,,,,,,,,,,12.80155194618409,0.1988394381150614,12.602712508069027,,,,,,,,,,114.0,14.0
401574833,2023-11-15,Nebraska Cornhuskers,Stony Brook Seawolves,,,,,,,,,,,,,64.0,2.0,2.0,False,False,False,,,,,,,,,,,12.80155194618409,-0.2629390370022875,13.064490983186376,,,,,,,,,,147.0,21.0
401574834,2023-11-18,Nebraska Cornhuskers,Oregon State Beavers,,,,,,,,,,,,,68.0,3.0,,False,False,True,,,,,,,,,,,12.80155194618409,7.748818620744063,5.052733325440026,,,,,,,,,,147.0,21.0
401574835,2023-11-22,Nebraska Cornhuskers,Duquesne Dukes,,,,,,,,,,,,,76.0,4.0,7.0,False,False,False,,,,,,,,,,,12.80155194618409,6.954139645964052,5.8474123002200376,,,,,,,,,,168.0,10.0
401574836,2023-11-26,Nebraska Cornhuskers,Cal State Fullerton Titans,80.4,61.8,142.2,64.6,71.6,136.2,,,,,,,83.0,4.0,6.0,False,False,False,,,,,0.0,,,,,,12.80155194618409,-2.1504347414426834,14.951986687626771,,,,,,,,,,157.0,13.0
401574837,2023-12-03,Nebraska Cornhuskers,Creighton Bluejays,81.2,65.4,146.6,77.8,66.6,144.4,,,,,,,89.0,7.0,3.0,False,False,False,,,,,0.0,,,,,0.0,12.80155194618409,16.877844368920474,-4.076292422736385,,,,,,,,,,149.0,-29.0
401600302,2023-12-06,Minnesota Golden Gophers,Nebraska Cornhuskers,76.4,68.8,145.2,80.4,73.2,153.6,,,,,,,63.0,3.0,3.0,False,False,False,,,,,0.0,,,,,0.0,8.896023298196836,12.80155194618409,-3.9055286479872535,,,,,,,,,,141.0,11.0
401600305,2023-12-10,Nebraska Cornhuskers,Michigan State Spartans,76.6,75.8,152.4,73.2,60.4,133.6,,,,,,,65.0,4.0,5.0,False,False,False,,,,,0.0,,,,,0.0,12.80155194618409,18.441696676683907,-5.640144730499818,,,,,,,,,,147.0,7.0
401574838,2023-12-17,Kansas State Wildcats,Nebraska Cornhuskers,86.8,72.8,159.6,75.2,77.2,152.4,,,,,,,65.0,12.0,7.0,False,False,False,,,,,0.0,,,,,0.0,11.43057200314064,12.80155194618409,-1.3709799430434495,,,,,,,,,,108.0,-16.0
