game_id,date,home_team,away_team,home_pf5,home_pa5,home_tot5,away_pf5,away_pa5,away_tot5,home_pf15,home_pa15,home_tot15,away_pf15,away_pa15,away_tot15,target_total,target_margin,target_1h_total,rest_home,rest_away,b2b_home,b2b_away,neutral_site,home_efg5,home_tov_rate5,home_orb_rate5,home_ftr5,home_poss5,away_efg5,away_tov_rate5,away_orb_rate5,away_ftr5,away_poss5,home_rating_margin,away_rating_margin,rating_margin_diff,home_off_rating,away_off_rating,off_rating_diff,home_def_rating,away_def_rating,def_rating_diff,home_tempo_rating,away_tempo_rating,tempo_rating_sum
400916199,2017-01-03,Kansas Jayhawks,Kansas State Wildcats,89.0,64.4,153.4,,,,,,,,,,178,2,94.0,12.0,,False,False,False,,,,,0.0,,,,,,19.00536221332229,11.014172586835636,7.991189626486653,,,,,,,,,
400916208,2017-01-10,Texas Tech Red Raiders,Kansas State Wildcats,,,,,,,,,,,,,131,1,59.0,3.0,7.0,False,False,False,,,,,,,,,,,18.178319135694228,11.014172586835636,7.164146548858591,,,,,,,,,
400916211,2017-01-14,Kansas State Wildcats,Baylor Bears,,,,71.8,64.4,136.2,,,,,,,145,-9,61.0,4.0,4.0,False,False,False,,,,,,,,,,0.0,11.014172586835636,19.064653969577265,-8.050481382741628,,,,,,,,,
400916220,2017-01-21,Kansas State Wildcats,West Virginia Mountaineers,,,,81.6,75.2,156.8,,,,87.8,64.46666666666667,152.26666666666668,154,4,74.0,7.0,3.0,False,False,False,,,,,,,,,,0.0,11.014172586835636,15.282508629919976,-4.268336043084341,,,,,,,,,
400916231,2017-02-04,Baylor Bears,Kansas State Wildcats,69.2,63.8,133.0,,,,74.6,60.333333333333336,134.93333333333334,,,,110,-2,59.0,3.0,14.0,False,False,False,,,,,0.0,,,,,,19.064653969577265,11.014172586835636,8.050481382741628,,,,,,,,,
400916234,2017-02-06,Kansas State Wildcats,Kansas Jayhawks,71.2,72.4,143.6,77.2,76.8,154.0,,,,83.8,71.66666666666667,155.46666666666667,145,-3,72.0,2.0,2.0,False,False,False,,,,,0.0,,,,,0.0,11.014172586835636,19.00536221332229,-7.991189626486653,,,,,,,,,
400916238,2017-02-11,West Virginia Mountaineers,Kansas State Wildcats,76.2,70.4,146.6,67.8,69.2,137.0,83.93333333333334,69.53333333333333,153.46666666666667,,,,151,19,68.0,3.0,5.0,False,False,False,,,,,0.0,,,,,0.0,15.282508629919976,11.014172586835636,4.268336043084341,,,,,,,,,
400945529,2017-03-09,Baylor Bears,Kansas State Wildcats,69.8,66.2,136.0,68.0,73.0,141.0,67.66666666666667,65.6,133.26666666666668,,,,134,-6,50.0,5.0,26.0,False,False,True,,,,,0.0,,,,,0.0,19.064653969577265,11.014172586835636,8.050481382741628,,,,,,,,,
400946181,2017-03-10,West Virginia Mountaineers,Kansas State Wildcats,70.0,64.4,134.4,68.4,70.4,138.8,76.6,69.53333333333333,146.13333333333333,,,,101,1,41.0,1.0,1.0,True,True,True,,,,,0.0,,,,,0.0,15.282508629919976,11.014172586835636,4.268336043084341,,,,,,,,,
400946448,2017-03-17,Cincinnati Bearcats,Kansas State Wildcats,69.8,59.4,129.2,62.6,65.6,128.2,70.86666666666666,60.13333333333333,131.0,,,,136,14,67.0,5.0,7.0,False,False,True,,,,,0.0,,,,,0.0,16.649574667127172,11.014172586835636,5.635402080291536,,,,,,,,,
400988227,2017-11-23,Kansas State Wildcats,Arizona State Sun Devils,63.6,69.8,133.4,72.0,79.8,151.8,,,,,,,182,-2,86.0,251.0,259.0,False,False,True,,,,,0.0,,,,,0.0,11.014172586835636,7.128169422576285,3.886003164259352,,,,,,,,,
400989201,2018-01-01,Kansas State Wildcats,West Virginia Mountaineers,67.4,73.4,140.8,83.6,63.2,146.8,,,,80.86666666666666,65.13333333333334,146.0,146,-8,57.0,39.0,3.0,False,False,False,,,,,0.0,,,,,0.0,11.014172586835636,15.282508629919976,-4.268336043084341,,,,,,,,,
400989202,2018-01-06,Texas Tech Red Raiders,Kansas State Wildcats,79.8,56.0,135.8,68.0,71.8,139.8,74.93333333333334,66.8,141.73333333333332,,,,132,16,62.0,4.0,5.0,False,False,False,,,,,0.0,,,,,0.0,18.178319135694228,11.014172586835636,7.164146548858591,,,,,,,,,
400989183,2018-01-13,Kansas Jayhawks,Kansas State Wildcats,82.2,77.4,159.6,65.6,73.8,139.4,87.66666666666667,73.86666666666666,161.53333333333333,,,,145,1,68.0,4.0,7.0,False,False,False,,,,,0.0,,,,,0.0,19.00536221332229,11.014172586835636,7.991189626486653,,,,,,,,,
400989204,2018-01-16,Kansas State Wildcats,Oklahoma Sooners,70.0,78.2,148.2,96.2,88.4,184.6,,,,82.26666666666667,80.8,163.06666666666666,156,18,71.0,3.0,3.0,False,False,False,,,,,0.0,,,,,0.0,11.014172586835636,11.637824994260276,-0.6236524074246397,,,,,,,,,
400989205,2018-01-20,Kansas State Wildcats,TCU Horned Frogs,75.2,77.0,152.2,89.4,86.2,175.6,70.0,73.06666666666666,143.06666666666666,84.73333333333333,78.2,162.93333333333334,141,5,68.0,4.0,3.0,False,False,False,,,,,0.0,,,,,0.0,11.014172586835636,11.161885017157369,-0.1477124303217305,,,,,,,,,
400989186,2018-01-29,Kansas State Wildcats,Kansas Jayhawks,71.8,72.2,144.0,75.4,73.6,149.0,69.0,71.6,140.6,83.13333333333334,73.06666666666666,156.2,126,-14,67.0,9.0,6.0,False,False,False,,,,,0.0,,,,,0.0,11.014172586835636,19.00536221332229,-7.991189626486653,,,,,,,,,
400989206,2018-02-03,West Virginia Mountaineers,Kansas State Wildcats,74.6,73.8,148.4,69.2,70.8,140.0,80.6,67.33333333333333,147.93333333333334,68.4,71.86666666666666,140.26666666666668,140,38,69.0,3.0,5.0,False,False,False,,,,,0.0,,,,,0.0,15.282508629919976,11.014172586835636,4.268336043084341,,,,,,,,,
400989208,2018-02-10,Kansas State Wildcats,Texas Tech Red Raiders,67.8,73.8,141.6,71.8,68.0,139.8,67.26666666666667,72.66666666666667,139.93333333333334,75.06666666666666,63.0,138.06666666666666,113,-19,54.0,7.0,3.0,False,False,False,,,,,0.0,,,,,0.0,11.014172586835636,18.178319135694228,-7.164146548858591,,,,,,,,,
401020056,2018-03-08,Kansas State Wildcats,TCU Horned Frogs,62.8,72.4,135.2,71.6,77.6,149.2,65.13333333333334,72.06666666666666,137.2,81.86666666666666,80.13333333333334,162.0,130,2,60.0,26.0,5.0,False,False,True,,,,,0.0,,,,,0.0,11.014172586835636,11.161885017157369,-0.1477124303217305,,,,,,,,,
