game_id,date,home_team,away_team,home_pf5,home_pa5,home_tot5,away_pf5,away_pa5,away_tot5,home_pf15,home_pa15,home_tot15,away_pf15,away_pa15,away_tot15,target_1h_total,rest_home,rest_away,b2b_home,b2b_away,neutral_site,home_efg5,home_tov_rate5,home_orb_rate5,home_ftr5,home_poss5,away_efg5,away_tov_rate5,away_orb_rate5,away_ftr5,away_poss5,home_rating_margin,away_rating_margin,rating_margin_diff,home_off_rating,away_off_rating,off_rating_diff,home_def_rating,away_def_rating,def_rating_diff,home_tempo_rating,away_tempo_rating,tempo_rating_sum,target_total,target_margin
401577620,2023-11-07,Maryland Terrapins,Mount St. Mary's Mountaineers,,,,,,,,,,,,,52.0,,,False,False,False,,,,,,,,,,,16.716201060666645,1.8992250261355708,14.816976034531072,,,,,,,,,,121.0,15.0
401589735,2023-11-11,Mount St. Mary's Mountaineers,Coppin State Eagles,,,,,,,,,,,,,67.0,4.0,2.0,False,False,False,,,,,,,,,,,1.8992250261355708,-8.567782536372876,10.467007562508448,,,,,,,,,,134.0,14.0
401575482,2023-11-18,Georgetown Hoyas,Mount St. Mary's Mountaineers,,,,,,,,,,,,,74.0,3.0,7.0,False,False,False,,,,,,,,,,,6.556077560053717,1.8992250261355708,4.656852533918147,,,,,,,,,,155.0,11.0
401594343,2023-11-22,American University Eagles,Mount St. Mary's Mountaineers,73.4,76.8,150.2,,,,,,,,,,72.0,3.0,4.0,False,False,False,,,,,0.0,,,,,,2.2987101871025133,1.8992250261355708,0.3994851609669425,,,,,,,,,,133.0,3.0
401594344,2023-11-25,Mount St. Mary's Mountaineers,Howard Bison,,,,,,,,,,,,,65.0,3.0,5.0,False,False,False,,,,,,,,,,,1.8992250261355708,0.8536450743516424,1.0455799517839284,,,,,,,,,,170.0,-4.0
401594345,2023-12-01,Manhattan Jaspers,Mount St. Mary's Mountaineers,65.6,82.4,148.0,69.4,73.2,142.6,,,,,,,72.0,4.0,6.0,False,False,False,,,,,0.0,,,,,0.0,-0.6209180947481818,1.8992250261355708,-2.520143120883753,,,,,,,,,,149.0,1.0
401594346,2023-12-03,Mount St. Mary's Mountaineers,Siena Saints,73.6,74.6,148.2,58.2,72.0,130.2,,,,,,,44.0,2.0,2.0,False,False,False,,,,,0.0,,,,,0.0,1.8992250261355708,-3.1682594057996947,5.067484431935266,,,,,,,,,,128.0,32.0
401594347,2023-12-05,Ole Miss Rebels,Mount St. Mary's Mountaineers,,,,74.8,72.2,147.0,,,,,,,73.0,7.0,2.0,False,False,False,,,,,,,,,,0.0,14.079575140373104,1.8992250261355708,12.180350114237532,,,,,,,,,,145.0,9.0
401589383,2023-12-15,Saint Francis Red Flash,Mount St. Mary's Mountaineers,72.2,61.6,133.8,74.0,71.0,145.0,,,,,,,55.0,5.0,10.0,False,False,False,,,,,0.0,,,,,0.0,0.6736381681401551,1.8992250261355708,-1.2255868579954157,,,,,,,,,,137.0,-7.0
401594349,2023-12-20,Georgia Bulldogs,Mount St. Mary's Mountaineers,73.2,67.4,140.6,75.4,70.4,145.8,,,,,,,79.0,15.0,5.0,False,False,False,,,,,0.0,,,,,0.0,13.138919327688738,1.8992250261355708,11.239694301553168,,,,,,,,,,176.0,12.0
401589494,2023-12-23,Mount St. Mary's Mountaineers,Long Island University Sharks,75.2,71.8,147.0,65.6,78.4,144.0,,,,,,,75.0,3.0,11.0,False,False,False,,,,,0.0,,,,,0.0,1.8992250261355708,0.0750300222330505,1.82419500390252,,,,,,,,,,146.0,28.0
401594350,2023-12-30,Delaware State Hornets,Mount St. Mary's Mountaineers,79.2,73.4,152.6,77.8,68.6,146.4,,,,,,,74.0,10.0,7.0,False,False,False,,,,,0.0,,,,,0.0,0.1934662532997861,1.8992250261355708,-1.7057587728357846,,,,,,,,,,150.0,4.0
401594257,2024-01-05,Mount St. Mary's Mountaineers,Canisius Golden Griffins,76.4,74.4,150.8,75.0,72.4,147.4,,,,,,,71.0,6.0,14.0,False,False,False,,,,,0.0,,,,,0.0,1.8992250261355708,-2.6269539652437204,4.526178991379291,,,,,,,,,,143.0,5.0
401594351,2024-01-07,Saint Peter's Peacocks,Mount St. Mary's Mountaineers,66.8,62.6,129.4,77.6,72.8,150.4,,,,,,,60.0,2.0,2.0,False,False,False,,,,,0.0,,,,,0.0,2.6847138522816936,1.8992250261355708,0.7854888261461228,,,,,,,,,,134.0,6.0
401594312,2024-01-14,Iona Gaels,Mount St. Mary's Mountaineers,69.0,64.6,133.6,76.0,73.8,149.8,,,,,,,65.0,7.0,7.0,False,False,False,,,,,0.0,,,,,0.0,2.2406965294090457,1.8992250261355708,0.341471503273475,,,,,,,,,,157.0,17.0
401594332,2024-01-19,Mount St. Mary's Mountaineers,Marist Red Foxes,73.6,72.4,146.0,62.6,66.6,129.2,72.73333333333333,72.46666666666667,145.2,,,,50.0,5.0,5.0,False,False,False,,,,,0.0,,,,,0.0,1.8992250261355708,2.712411969269906,-0.8131869431343353,,,,,,,,,,113.0,17.0
