game_id,date,home_team,away_team,home_pf5,home_pa5,home_tot5,away_pf5,away_pa5,away_tot5,home_pf15,home_pa15,home_tot15,away_pf15,away_pa15,away_tot15,target_1h_total,rest_home,rest_away,b2b_home,b2b_away,neutral_site,home_efg5,home_tov_rate5,home_orb_rate5,home_ftr5,home_poss5,away_efg5,away_tov_rate5,away_orb_rate5,away_ftr5,away_poss5,home_rating_margin,away_rating_margin,rating_margin_diff,home_off_rating,away_off_rating,off_rating_diff,home_def_rating,away_def_rating,def_rating_diff,home_tempo_rating,away_tempo_rating,tempo_rating_sum,target_total,target_margin
401593971,2023-11-12,Cincinnati Bearcats,Eastern Washington Eagles,,,,,,,,,,,,,68.0,,,False,False,False,,,,,,,,,,,14.587040027887165,4.206759551177494,10.380280476709672,,,,,,,,,,158.0,12.0
401594230,2023-11-19,Cincinnati Bearcats,Northern Kentucky Norse,,,,,,,,,,,,,76.0,7.0,10.0,False,False,False,,,,,,,,,,,14.587040027887165,4.483009993916212,10.104030033970954,,,,,,,,,,156.0,24.0
401603537,2023-11-22,Cincinnati Bearcats,Georgia Tech Yellow Jackets,,,,,,,,,,,,,72.0,3.0,13.0,False,False,False,,,,,,,,,,,14.587040027887165,7.124693072317245,7.462346955569919,,,,,,,,,,143.0,35.0
401603538,2023-11-28,Howard Bison,Cincinnati Bearcats,76.4,86.0,162.4,,,,,,,,,,63.0,3.0,6.0,False,False,False,,,,,0.0,,,,,,0.8536450743516424,14.587040027887165,-13.733394953535525,,,,,,,,,,167.0,-5.0
401593872,2023-12-03,Cincinnati Bearcats,Florida Gulf Coast Eagles,,,,69.6,76.6,146.2,,,,,,,75.0,5.0,4.0,False,False,False,,,,,,,,,,0.0,14.587040027887165,4.3990438956641285,10.187996132223036,,,,,,,,,,161.0,37.0
401603539,2023-12-12,Cincinnati Bearcats,Bryant Bulldogs,89.8,67.2,157.0,77.2,70.4,147.6,,,,,,,57.0,9.0,6.0,False,False,False,,,,,0.0,,,,,0.0,14.587040027887165,6.777220244735713,7.809819783151451,,,,,,,,,,138.0,32.0
401583788,2023-12-19,Cincinnati Bearcats,Merrimack Warriors,89.8,63.2,153.0,70.2,72.8,143.0,,,,,,,44.0,7.0,14.0,False,False,False,,,,,0.0,,,,,0.0,14.587040027887165,4.090947155242016,10.49609287264515,,,,,,,,,,114.0,16.0
401600237,2023-12-22,Cincinnati Bearcats,Stetson Hatters,84.8,59.8,144.6,79.8,72.2,152.0,,,,,,,71.0,3.0,3.0,False,False,False,,,,,0.0,,,,,0.0,14.587040027887165,-0.2285185533508135,14.815558581237978,,,,,,,,,,158.0,8.0
401587222,2023-12-29,Cincinnati Bearcats,Evansville Purple Aces,83.6,64.0,147.6,81.2,80.4,161.6,,,,,,,72.0,7.0,9.0,False,False,False,,,,,0.0,,,,,0.0,14.587040027887165,3.926827461673013,10.660212566214152,,,,,,,,,,134.0,18.0
401603398,2024-01-06,BYU Cougars,Cincinnati Bearcats,88.0,65.6,153.6,81.6,59.4,141.0,,,,,,,55.0,7.0,8.0,False,False,False,,,,,0.0,,,,,0.0,17.95877108011411,14.587040027887165,3.371731052226947,,,,,,,,,,131.0,-11.0
