game_id,date,home_team,away_team,home_pf5,home_pa5,home_tot5,away_pf5,away_pa5,away_tot5,target_total,target_margin,target_1h_total,rest_home,rest_away,b2b_home,b2b_away,neutral_site,home_efg5,home_tov_rate5,home_orb_rate5,home_ftr5,home_poss5,away_efg5,away_tov_rate5,away_orb_rate5,away_ftr5,away_poss5,home_rating_margin,away_rating_margin,rating_margin_diff,home_off_rating,away_off_rating,off_rating_diff,home_def_rating,away_def_rating,def_rating_diff,home_tempo_rating,away_tempo_rating,tempo_rating_sum,home_conf,away_conf
400945502,2017-03-08,Utah State Aggies,San José State Spartans,,,,,,,154,26,62.0,,106.0,False,False,True,,,,,,,,,,,9.048358097910072,-4.537320830504982,13.585678928415057,,,,,,,,,,Mountain West,Mountain West
400945503,2017-03-08,Wyoming Cowboys,Air Force Falcons,,,,,,,151,-15,75.0,,,False,False,True,,,,,,,,,,,0.1377727567036036,-3.831027933542481,3.968800690246085,,,,,,,,,,Mountain West,Mountain West
400945504,2017-03-08,San Diego State Aztecs,UNLV Rebels,,,,,,,114,10,46.0,73.0,76.0,False,False,False,,,,,,,,,,,12.57323718127354,3.725770066835078,8.84746711443846,,,,,,,,,,Mountain West,Mountain West
400946086,2017-03-09,Nevada Wolf Pack,Utah State Aggies,,,,,,,152,14,73.0,118.0,1.0,False,True,True,,,,,,,,,,,10.02643297226562,9.048358097910072,0.9780748743555474,,,,,,,,,,Mountain West,Mountain West
400945505,2017-03-09,Fresno State Bulldogs,New Mexico Lobos,,,,,,,125,5,71.0,79.0,79.0,False,False,True,,,,,,,,,,,0.7789180576793522,5.800731429527435,-5.021813371848083,,,,,,,,,,Mountain West,Mountain West
400946093,2017-03-09,Colorado State Rams,Air Force Falcons,,,,,,,136,26,65.0,,1.0,False,True,True,,,,,,,,,,,4.316964425919847,-3.831027933542481,8.147992359462329,,,,,,,,,,Mountain West,Mountain West
400946111,2017-03-09,Boise State Broncos,San Diego State Aztecs,,,,64.4,55.0,119.4,155,-19,79.0,101.0,1.0,False,True,True,,,,,,,,,,0.0,4.921169528817633,12.57323718127354,-7.652067652455906,,,,,,,,,,Mountain West,Mountain West
400946176,2017-03-10,Nevada Wolf Pack,Fresno State Bulldogs,,,,,,,155,11,53.0,1.0,1.0,True,True,True,,,,,,,,,,,10.02643297226562,0.7789180576793522,9.247514914586269,,,,,,,,,,Mountain West,Mountain West
400946197,2017-03-10,Colorado State Rams,San Diego State Aztecs,,,,72.2,54.8,127.0,134,8,66.0,1.0,1.0,True,True,True,,,,,,,,,,0.0,4.316964425919847,12.57323718127354,-8.256272755353692,,,,,,,,,,Mountain West,Mountain West
400946279,2017-03-11,Nevada Wolf Pack,Colorado State Rams,,,,,,,150,8,76.0,1.0,1.0,True,True,True,,,,,,,,,,,10.02643297226562,4.316964425919847,5.709468546345774,,,,,,,,,,Mountain West,Mountain West
