game_id,date,home_team,away_team,home_pf5,home_pa5,home_tot5,away_pf5,away_pa5,away_tot5,home_pf15,home_pa15,home_tot15,away_pf15,away_pa15,away_tot15,target_total,target_margin,target_1h_total,rest_home,rest_away,b2b_home,b2b_away,neutral_site,home_efg5,home_tov_rate5,home_orb_rate5,home_ftr5,home_poss5,away_efg5,away_tov_rate5,away_orb_rate5,away_ftr5,away_poss5,home_rating_margin,away_rating_margin,rating_margin_diff,home_off_rating,away_off_rating,off_rating_diff,home_def_rating,away_def_rating,def_rating_diff,home_tempo_rating,away_tempo_rating,tempo_rating_sum
400919264,2017-01-13,Princeton Tigers,Brown Bears,,,,,,,,,,,,,163,31,75.0,,,False,False,False,,,,,,,,,,,5.675295781235972,-0.8921572390886677,6.56745302032464,,,,,,,,,
400919266,2017-01-20,Brown Bears,Yale Bulldogs,,,,,,,,,,,,,149,-1,68.0,7.0,7.0,False,False,False,,,,,,,,,,,-0.8921572390886677,4.921654422706621,-5.813811661795289,,,,,,,,,
400919267,2017-01-27,Yale Bulldogs,Brown Bears,,,,,,,,,,,,,160,10,79.0,7.0,7.0,False,False,False,,,,,,,,,,,4.921654422706621,-0.8921572390886677,5.813811661795289,,,,,,,,,
400919268,2017-02-03,Cornell Big Red,Brown Bears,,,,,,,,,,,,,151,-11,61.0,7.0,7.0,False,False,False,,,,,,,,,,,-0.0139685355027306,-0.8921572390886677,0.8781887035859371,,,,,,,,,
400919270,2017-02-10,Brown Bears,Harvard Crimson,,,,,,,,,,,,,161,-13,67.0,7.0,7.0,False,False,False,,,,,,,,,,,-0.8921572390886677,2.990867272951843,-3.883024512040511,,,,,,,,,
400919272,2017-02-17,Brown Bears,Pennsylvania Quakers,74.0,82.8,156.8,60.8,66.0,126.8,,,,,,,168,-24,79.0,7.0,7.0,False,False,False,,,,,0.0,,,,,0.0,-0.8921572390886677,1.6979093852147578,-2.5900666243034256,,,,,,,,,
400919274,2017-02-24,Dartmouth Big Green,Brown Bears,61.6,72.2,133.8,75.2,82.6,157.8,,,,,,,155,-5,65.0,7.0,7.0,False,False,False,,,,,0.0,,,,,0.0,-1.898924771695998,-0.8921572390886677,-1.0067675326073302,,,,,,,,,
400991596,2018-01-12,Yale Bulldogs,Brown Bears,62.8,76.4,139.2,76.4,82.6,159.0,,,,,,,150,6,79.0,41.0,322.0,False,False,False,,,,,0.0,,,,,0.0,4.921654422706621,-0.8921572390886677,5.813811661795289,,,,,,,,,
401087877,2018-11-18,Brown Bears,Army Black Knights,75.8,81.2,157.0,70.4,84.8,155.2,,,,,,,152,20,72.0,310.0,7.0,False,False,False,,,,,0.0,,,,,0.0,-0.8921572390886677,-6.118663194981012,5.226505955892344,,,,,,,,,
401087879,2018-11-25,Brown Bears,Bryant Bulldogs,76.8,80.4,157.2,69.8,92.8,162.6,,,,,,,144,24,58.0,7.0,7.0,False,False,False,,,,,0.0,,,,,,-0.8921572390886677,-2.816313861716163,1.9241566226274955,,,,,,,,,
