game_id,date,start_time,home_team,away_team,home_score,away_score,home_score_1h_x,away_score_1h_x,home_score_2h_x,away_score_2h_x,neutral_site,venue,status,completed,home_score_m,away_score_m,status_m,home_score_1h_m,away_score_1h_m,home_score_2h_m,away_score_2h_m,pred_total,pred_margin,market_total,spread_home,actual_total,actual_margin,ats_result,ou_result_full,home_score_1h_y,away_score_1h_y,home_score_2h_y,away_score_2h_y,home_score_bs,away_score_bs,home_score_1h,away_score_1h,home_score_2h,away_score_2h,actual_total_1h,actual_total_2h
401812161,2026-02-19,2026-02-19 23:00:00+00:00,UMBC Retrievers,Vermont Catamounts,75,62,38,26,37,36,False,Chesapeake Employers Insurance Arena,STATUS_FINAL,True,0,0,STATUS_SCHEDULED,,,,,144.23507690429688,-8.342912673950195,141.0,1.5,137,13,Home Cover,Under,,,,,75.0,62.0,38.0,26.0,37.0,36.0,64.0,73.0
401812160,2026-02-19,2026-02-19 23:00:00+00:00,UMass Lowell River Hawks,New Hampshire Wildcats,78,56,42,28,36,28,False,Kennedy Family Athletic Complex,STATUS_FINAL,True,0,0,STATUS_SCHEDULED,,,,,140.6878662109375,-6.480501651763916,150.5,-4.5,134,22,Home Cover,Under,,,,,78.0,56.0,42.0,28.0,36.0,28.0,70.0,64.0
401812159,2026-02-19,2026-02-19 23:00:00+00:00,Bryant Bulldogs,Binghamton Bearcats,67,79,28,34,39,45,False,Chace Athletic Center,STATUS_FINAL,True,0,0,STATUS_SCHEDULED,,,,,140.47866821289062,0.7744522094726562,136.5,-6.5,146,-12,Away Cover,Over,,,,,67.0,79.0,28.0,34.0,39.0,45.0,62.0,84.0
401804938,2026-02-19,2026-02-19 23:00:00+00:00,Liberty Flames,Florida International Panthers,90,89,41,40,39,40,False,Liberty Arena (VA),STATUS_FINAL,True,0,0,STATUS_SCHEDULED,,,,,145.5302276611328,10.994928359985352,151.5,-11.5,179,1,Away Cover,Over,,,,,90.0,89.0,41.0,40.0,49.0,49.0,81.0,98.0
401823953,2026-02-19,2026-02-19 23:30:00+00:00,Winthrop Eagles,South Carolina Upstate Spartans,68,64,30,27,38,37,False,Winthrop Coliseum,STATUS_FINAL,True,0,0,STATUS_SCHEDULED,,,,,143.6934814453125,5.787841320037842,155.5,-13.5,132,4,Away Cover,Under,,,,,68.0,64.0,30.0,27.0,38.0,37.0,57.0,75.0
401808677,2026-02-19,2026-02-19 23:30:00+00:00,App State Mountaineers,Marshall Thundering Herd,93,94,52,41,41,53,False,Holmes Convocation Center,STATUS_FINAL,True,0,0,STATUS_SCHEDULED,,,,,145.3112255859375,-3.812839298248291,143.5,-3.5,187,-1,Away Cover,Over,,,,,93.0,94.0,52.0,41.0,41.0,53.0,93.0,94.0
401828237,2026-02-19,2026-02-20 00:00:00+00:00,South Florida Bulls,Memphis Tigers,87,66,47,31,40,35,False,Yuengling Center,STATUS_FINAL,True,0,0,STATUS_SCHEDULED,,,,,144.65420898437495,-15.706260375976562,159.5,-8.5,153,21,Home Cover,Under,,,,,87.0,66.0,47.0,31.0,40.0,35.0,78.0,75.0
401823952,2026-02-19,2026-02-20 00:00:00+00:00,High Point Panthers,UNC Asheville Bulldogs,74,48,32,19,42,29,False,Qubein Center,STATUS_FINAL,True,0,0,STATUS_SCHEDULED,,,,,141.81288146972656,0.1681013107299804,151.5,-14.5,122,26,Home Cover,Under,,,,,74.0,48.0,32.0,19.0,42.0,29.0,51.0,71.0
401823951,2026-02-19,2026-02-20 00:00:00+00:00,Presbyterian Blue Hose,Longwood Lancers,72,65,25,37,47,28,False,Templeton Center,STATUS_FINAL,True,0,0,STATUS_SCHEDULED,,,,,136.1150665283203,8.176620483398438,140.5,-2.5,137,7,Home Cover,Under,,,,,72.0,65.0,25.0,37.0,47.0,28.0,62.0,75.0
401823950,2026-02-19,2026-02-20 00:00:00+00:00,Radford Highlanders,Gardner-Webb Runnin' Bulldogs,82,70,48,34,34,36,False,The Dedmon Center,STATUS_FINAL,True,0,0,STATUS_SCHEDULED,,,,,141.642333984375,-0.5826625823974609,162.5,-19.5,152,12,Away Cover,Under,,,,,82.0,70.0,48.0,34.0,34.0,36.0,82.0,70.0
401817673,2026-02-19,2026-02-20 00:00:00+00:00,Wright State Raiders,IU Indianapolis Jaguars,85,73,40,36,45,37,False,Nutter Center,STATUS_FINAL,True,0,0,STATUS_SCHEDULED,,,,,146.44231872558595,24.4787654876709,162.5,-12.5,158,12,Away Cover,Under,,,,,85.0,73.0,40.0,36.0,45.0,37.0,76.0,82.0
401812416,2026-02-19,2026-02-20 00:00:00+00:00,Mercyhurst Lakers,Wagner Seahawks,80,83,26,35,44,35,False,Mercyhurst Athletic Center,STATUS_FINAL,True,0,0,STATUS_SCHEDULED,,,,,140.71604919433594,6.980966091156006,133.5,-5.5,163,-3,Away Cover,Over,,,,,80.0,83.0,26.0,35.0,54.0,48.0,61.0,102.0
401812409,2026-02-19,2026-02-20 00:00:00+00:00,New Haven Chargers,Stonehill Skyhawks,64,51,32,30,32,21,False,Jeffery P. Hazell Athletics Center,STATUS_FINAL,True,0,0,STATUS_SCHEDULED,,,,,139.3892822265625,11.733156204223633,121.5,-2.5,115,13,Home Cover,Under,,,,,64.0,51.0,32.0,30.0,32.0,21.0,62.0,53.0
401812376,2026-02-19,2026-02-20 00:00:00+00:00,Saint Francis Red Flash,Long Island University Sharks,89,91,38,43,51,48,False,DeGol Arena,STATUS_FINAL,True,0,0,STATUS_SCHEDULED,,,,,139.2406463623047,11.069348335266112,,,180,-2,Away Cover,Under,,,,,89.0,91.0,38.0,43.0,51.0,48.0,81.0,99.0
401812347,2026-02-19,2026-02-20 00:00:00+00:00,Central Connecticut Blue Devils,Le Moyne Dolphins,78,77,39,34,39,43,False,Detrick Gymnasium,STATUS_FINAL,True,0,0,STATUS_SCHEDULED,,,,,140.65138244628906,7.212595462799072,145.5,-4.0,155,1,Away Cover,Over,,,,,78.0,77.0,39.0,34.0,39.0,43.0,73.0,82.0
401812329,2026-02-19,2026-02-20 00:00:00+00:00,Chicago State Cougars,Fairleigh Dickinson Knights,59,60,26,28,33,32,False,Jones Convocation Center,STATUS_FINAL,True,0,0,STATUS_SCHEDULED,,,,,136.03623962402344,-7.3944268226623535,132.5,2.5,119,-1,Home Cover,Under,,,,,59.0,60.0,26.0,28.0,33.0,32.0,54.0,65.0
401812158,2026-02-19,2026-02-20 00:00:00+00:00,NJIT Highlanders,UAlbany Great Danes,63,81,42,32,21,49,False,Joel & Diane Bloom Wellness and Events Center,STATUS_FINAL,True,0,0,STATUS_SCHEDULED,,,,,142.34228515625,1.1561391353607178,143.0,-4.0,144,-18,Away Cover,Over,,,,,63.0,81.0,42.0,32.0,21.0,49.0,74.0,70.0
401812075,2026-02-19,2026-02-20 00:00:00+00:00,UNC Wilmington Seahawks,Monmouth Hawks,79,69,36,31,43,38,False,Trask Coliseum,STATUS_FINAL,True,0,0,STATUS_SCHEDULED,,,,,142.26123046875,10.484575271606444,143.5,-7.5,148,10,Home Cover,Over,,,,,79.0,69.0,36.0,31.0,43.0,38.0,67.0,81.0
401812074,2026-02-19,2026-02-20 00:00:00+00:00,Northeastern Huskies,Drexel Dragons,61,70,24,29,37,41,False,Cabot Center,STATUS_FINAL,True,0,0,STATUS_SCHEDULED,,,,,142.5218048095703,-4.696922779083252,144.5,1.5,131,-9,Away Cover,Under,,,,,61.0,70.0,24.0,29.0,37.0,41.0,53.0,78.0
401812073,2026-02-19,2026-02-20 00:00:00+00:00,Campbell Fighting Camels,William & Mary Tribe,84,83,35,43,49,40,False,John W. Pope Jr. Convocation Center,STATUS_FINAL,True,0,0,STATUS_SCHEDULED,,,,,143.64297485351562,5.362981796264648,168.5,1.5,167,1,Home Cover,Under,,,,,84.0,83.0,35.0,43.0,49.0,40.0,78.0,89.0
401812071,2026-02-19,2026-02-20 00:00:00+00:00,North Carolina A&T Aggies,Charleston Cougars,61,74,26,41,35,33,False,Corbett Sports Center,STATUS_FINAL,True,0,0,STATUS_SCHEDULED,,,,,140.7425079345703,-14.15937042236328,147.5,4.5,135,-13,Away Cover,Under,,,,,61.0,74.0,26.0,41.0,35.0,33.0,67.0,68.0
401809377,2026-02-19,2026-02-20 00:00:00+00:00,The Citadel Bulldogs,Samford Bulldogs,75,78,34,31,41,47,False,McAlister Field House,STATUS_FINAL,True,0,0,STATUS_SCHEDULED,,,,,141.30906677246094,-8.56863021850586,142.5,10.5,153,-3,Home Cover,Over,,,,,75.0,78.0,34.0,31.0,41.0,47.0,65.0,88.0
401809376,2026-02-19,2026-02-20 00:00:00+00:00,Mercer Bears,Chattanooga Mocs,90,94,39,44,51,50,False,Hawkins Arena,STATUS_FINAL,True,0,0,STATUS_SCHEDULED,,,,,145.66046142578125,5.729554176330566,152.5,-10.5,184,-4,Away Cover,Over,,,,,90.0,94.0,39.0,44.0,51.0,50.0,83.0,101.0
401807746,2026-02-19,2026-02-20 00:00:00+00:00,North Florida Ospreys,Austin Peay Governors,76,77,43,29,33,48,False,UNF Arena,STATUS_FINAL,True,0,0,STATUS_SCHEDULED,,,,,139.92525431315104,10.595247421264649,163.5,11.5,153,-1,Home Cover,Under,,,,,76.0,77.0,43.0,29.0,33.0,48.0,72.0,81.0
401827124,2026-02-19,2026-02-20 00:30:00+00:00,Bethune-Cookman Wildcats,Alabama State Hornets,82,71,52,39,30,32,False,Moore Gymnasium (FL),STATUS_FINAL,True,0,0,STATUS_SCHEDULED,,,,,134.6564483642578,8.199889183044434,147.5,-5.5,153,11,Home Cover,Over,,,,,82.0,71.0,52.0,39.0,30.0,32.0,91.0,62.0
401818427,2026-02-19,2026-02-20 01:00:00+00:00,North Dakota Fighting Hawks,Kansas City Roos,85,70,37,35,48,35,False,Betty Engelstad Sioux Center,STATUS_FINAL,True,0,0,STATUS_SCHEDULED,,,,,140.69976806640625,18.257139205932617,149.5,-11.5,155,15,Home Cover,Over,,,,,85.0,70.0,37.0,35.0,48.0,35.0,72.0,83.0
