game_id,date,start_time,home_team,away_team,home_score,away_score,home_score_1h_x,away_score_1h_x,home_score_2h_x,away_score_2h_x,neutral_site,venue,status,home_score_m,away_score_m,home_score_1h_m,away_score_1h_m,home_score_2h_m,away_score_2h_m,pred_total,pred_margin,market_total,spread_home,actual_total,actual_margin,ats_result,ou_result_full,home_score_1h_y,away_score_1h_y,home_score_2h_y,away_score_2h_y,home_score_bs,away_score_bs,home_score_1h,away_score_1h,home_score_2h,away_score_2h,actual_total_1h,actual_total_2h
401827650,2026-01-28,2026-01-29 02:10:00+00:00,TCU Horned Frogs,Houston Cougars,70,79,30,43,40.0,36.0,False,Schollmaier Arena,,0,0,,,,,131.47413635253906,-16.782784271240235,138.5,7.5,149,-9,Away Cover,Over,,,,,70.0,79.0,30.0,43.0,40.0,36.0,73.0,76.0
401808203,2026-01-28,2026-01-29 02:00:00+00:00,South Carolina Gamecocks,Florida Gators,48,95,20,48,28.0,47.0,False,Colonial Life Arena,,0,0,,,,,142.59314880371093,-10.694545316696168,151.5,13.5,143,-47,Away Cover,Under,,,,,48.0,95.0,20.0,48.0,28.0,47.0,68.0,75.0
401822919,2026-01-28,2026-01-29 00:00:00+00:00,St. John's Red Storm,Butler Bulldogs,92,70,43,29,49.0,41.0,False,Madison Square Garden,,0,0,,,,,98.5231903076172,3.3254437446594234,158.5,-12.5,162,22,Home Cover,Over,,,,,92.0,70.0,43.0,29.0,49.0,41.0,72.0,90.0
401827027,2026-01-28,2026-01-28 19:00:00+00:00,Southern Jaguars,Mississippi Valley State Delta Devils,80,69,41,32,39.0,37.0,False,F.G. Clark Activity Center,,80,69,41.0,32.0,39.0,37.0,142.14950561523438,6.521645545959473,,,149,11,Away Cover,Under,41.0,32.0,39.0,37.0,80.0,69.0,41.0,32.0,39.0,37.0,73.0,76.0
401826827,2026-01-28,2026-01-28 23:00:00+00:00,Army Black Knights,Lehigh Mountain Hawks,67,64,34,29,33.0,35.0,False,Christl Arena,,0,0,,,,,138.86920166015625,-1.7354388236999512,147.5,1.75,131,3,Home Cover,Under,,,,,67.0,64.0,34.0,29.0,33.0,35.0,63.0,68.0
401827649,2026-01-28,2026-01-28 23:30:00+00:00,Cincinnati Bearcats,Baylor Bears,67,57,35,28,32.0,29.0,False,Fifth Third Arena,,0,0,,,,,156.96212768554688,-12.62327003479004,146.0,-4.0,124,10,Home Cover,Under,,,,,67.0,57.0,35.0,28.0,32.0,29.0,63.0,61.0
401830284,2026-01-28,2026-01-29 00:00:00+00:00,Southern Illinois Salukis,Northern Iowa Panthers,65,50,27,19,38.0,31.0,False,Banterra Center,,0,0,,,,,142.35255432128906,-6.365549564361572,130.5,1.5,115,15,Home Cover,Under,,,,,65.0,50.0,27.0,19.0,38.0,31.0,46.0,69.0
401829398,2026-01-28,2026-01-29 00:00:00+00:00,Lafayette Leopards,Bucknell Bison,81,79,37,39,44.0,40.0,False,Kirby Sports Center,,0,0,,,,,139.9413604736328,-14.029970169067385,136.5,-4.5,160,2,Away Cover,Over,,,,,81.0,79.0,37.0,39.0,44.0,40.0,76.0,84.0
401828399,2026-01-28,2026-01-29 00:00:00+00:00,Fordham Rams,La Salle Explorers,64,58,32,34,32.0,24.0,False,Rose Hill Gym,,0,0,,,,,141.3876495361328,5.639482498168945,,,122,6,Away Cover,Under,,,,,64.0,58.0,32.0,34.0,32.0,24.0,66.0,56.0
401828398,2026-01-28,2026-01-29 00:00:00+00:00,Duquesne Dukes,St. Bonaventure Bonnies,79,87,39,35,40.0,52.0,False,UPMC Cooper Fieldhouse,,0,0,,,,,144.68726521809896,0.0049685605367024,152.5,-3.5,166,-8,Away Cover,Over,,,,,79.0,87.0,39.0,35.0,40.0,52.0,74.0,92.0
401828397,2026-01-28,2026-01-29 00:00:00+00:00,George Mason Patriots,Davidson Wildcats,60,52,28,34,32.0,18.0,False,EagleBank Arena,,0,0,,,,,144.3312225341797,-10.27819004058838,135.5,-7.0,112,8,Home Cover,Under,,,,,60.0,52.0,28.0,34.0,32.0,18.0,62.0,50.0
401828199,2026-01-28,2026-01-29 00:00:00+00:00,East Carolina Pirates,Rice Owls,77,83,33,33,44.0,50.0,False,Minges Coliseum,,0,0,,,,,142.04962158203125,0.3785076141357422,141.0,-2.5,160,-6,Away Cover,Over,,,,,77.0,83.0,33.0,33.0,44.0,50.0,66.0,94.0
401828198,2026-01-28,2026-01-29 00:00:00+00:00,Temple Owls,Charlotte 49ers,76,80,34,31,34.0,37.0,False,Liacouras Center,,0,0,,,,,143.38743591308594,15.546438217163086,139.5,-4.0,156,-4,Away Cover,Over,,,,,76.0,80.0,34.0,31.0,42.0,49.0,65.0,91.0
401825476,2026-01-28,2026-01-29 00:00:00+00:00,Iowa Hawkeyes,USC Trojans,73,72,27,28,46.0,44.0,False,Carver-Hawkeye Arena,,0,0,,,,,98.9573532104492,4.843634319305419,141.5,-9.5,145,1,Away Cover,Over,,,,,73.0,72.0,27.0,28.0,46.0,44.0,55.0,90.0
401824390,2026-01-28,2026-01-29 00:00:00+00:00,Colgate Raiders,Holy Cross Crusaders,79,74,35,33,44.0,41.0,False,Cotterell Court,,0,0,,,,,141.45782470703125,19.700742721557617,145.0,-10.75,153,5,Away Cover,Over,,,,,79.0,74.0,35.0,33.0,44.0,41.0,68.0,85.0
401820700,2026-01-28,2026-01-29 00:00:00+00:00,Florida State Seminoles,California Golden Bears,63,61,36,23,27.0,38.0,False,Tucker Center,,0,0,,,,,153.21344299316405,15.305175018310546,157.0,-3.5,124,2,Away Cover,Under,,,,,63.0,61.0,36.0,23.0,27.0,38.0,59.0,65.0
401820201,2026-01-28,2026-01-29 00:00:00+00:00,Loyola Maryland Greyhounds,American University Eagles,77,68,42,28,35.0,40.0,False,Reitz Arena,,0,0,,,,,139.70443725585938,10.604330062866213,148.5,4.5,145,9,Home Cover,Under,,,,,77.0,68.0,42.0,28.0,35.0,40.0,70.0,75.0
401820168,2026-01-28,2026-01-29 00:00:00+00:00,Boston University Terriers,Navy Midshipmen,50,58,27,21,23.0,37.0,False,Case Gym,,0,0,,,,,141.8512420654297,2.9149398803710938,138.0,2.5,108,-8,Away Cover,Under,,,,,50.0,58.0,27.0,21.0,23.0,37.0,48.0,60.0
401817642,2026-01-28,2026-01-29 00:00:00+00:00,Purdue Fort Wayne Mastodons,Oakland Golden Grizzlies,65,74,38,40,27.0,34.0,False,Memorial Coliseum (IN),,0,0,,,,,97.5095718383789,6.5476813316345215,164.5,1.5,139,-9,Away Cover,Under,,,,,65.0,74.0,38.0,40.0,27.0,34.0,78.0,61.0
401817641,2026-01-28,2026-01-29 00:00:00+00:00,Robert Morris Colonials,IU Indianapolis Jaguars,74,58,36,33,38.0,25.0,False,UPMC Events Center,,0,0,,,,,140.96478271484375,17.573013305664062,158.5,-8.5,132,16,Home Cover,Under,,,,,74.0,58.0,36.0,33.0,38.0,25.0,69.0,63.0
401808202,2026-01-28,2026-01-29 00:00:00+00:00,LSU Tigers,Mississippi State Bulldogs,66,80,21,44,45.0,36.0,False,Pete Maravich Assembly Center,,0,0,,,,,150.86642456054688,-3.813281536102295,153.5,-7.5,146,-14,Away Cover,Under,,,,,66.0,80.0,21.0,44.0,45.0,36.0,65.0,81.0
401808201,2026-01-28,2026-01-29 00:00:00+00:00,Georgia Bulldogs,Tennessee Volunteers,85,86,34,28,40.0,46.0,False,Stegeman Coliseum,,0,0,,,,,151.17686462402344,-30.030946731567383,159.5,1.0,171,-1,Away Cover,Over,,,,,85.0,86.0,34.0,28.0,51.0,58.0,62.0,109.0
401808200,2026-01-28,2026-01-29 00:00:00+00:00,Auburn Tigers,Texas Longhorns,88,82,34,42,54.0,40.0,False,Neville Arena,,0,0,,,,,156.9598388671875,1.2644140720367432,154.5,-6.5,170,6,Away Cover,Over,,,,,88.0,82.0,34.0,42.0,54.0,40.0,76.0,94.0
401807711,2026-01-28,2026-01-29 00:00:00+00:00,Bellarmine Knights,West Georgia Wolves,77,74,36,31,41.0,43.0,False,Knights Hall,,0,0,,,,,143.3579864501953,5.264659404754639,152.5,-4.5,151,3,Away Cover,Under,,,,,77.0,74.0,36.0,31.0,41.0,43.0,67.0,84.0
401807710,2026-01-28,2026-01-29 00:00:00+00:00,Queens University Royals,Central Arkansas Bears,90,100,45,40,45.0,60.0,False,Curry Arena,,0,0,,,,,138.0045928955078,10.589125633239746,158.0,-6.0,190,-10,Away Cover,Over,,,,,90.0,100.0,45.0,40.0,45.0,60.0,85.0,105.0
401807709,2026-01-28,2026-01-29 00:00:00+00:00,Eastern Kentucky Colonels,Austin Peay Governors,82,90,36,42,46.0,48.0,False,Baptist Health Arena,,0,0,,,,,138.2576141357422,13.12065315246582,152.0,2.5,172,-8,Away Cover,Over,,,,,82.0,90.0,36.0,42.0,46.0,48.0,78.0,94.0
401804906,2026-01-28,2026-01-29 00:00:00+00:00,Florida International Panthers,Jacksonville State Gamecocks,74,78,32,24,42.0,54.0,False,Ocean Bank Convocation Center,,0,0,,,,,143.43841552734375,-5.549630641937256,148.5,-4.5,152,-4,Away Cover,Over,,,,,74.0,78.0,32.0,24.0,42.0,54.0,56.0,96.0
401804904,2026-01-28,2026-01-29 00:00:00+00:00,Kennesaw State Owls,Western Kentucky Hilltoppers,72,69,37,36,35.0,33.0,False,KSU Convocation Center,,0,0,,,,,139.33392822265623,-10.671909084320069,157.5,-4.5,141,3,Away Cover,Under,,,,,72.0,69.0,37.0,36.0,35.0,33.0,73.0,68.0
401830282,2026-01-28,2026-01-29 00:30:00+00:00,Drake Bulldogs,Evansville Purple Aces,82,78,30,36,52.0,42.0,False,Knapp Center,,0,0,,,,,143.45010375976562,25.992780685424805,141.5,-9.0,160,4,Away Cover,Over,,,,,82.0,78.0,30.0,36.0,52.0,42.0,66.0,94.0
401822921,2026-01-28,2026-01-29 00:30:00+00:00,Seton Hall Pirates,Xavier Musketeers,86,68,30,41,56.0,27.0,False,Prudential Center,,0,0,,,,,151.15431213378906,-10.111879348754885,144.5,-6.0,154,18,Home Cover,Over,,,,,86.0,68.0,30.0,41.0,56.0,27.0,71.0,83.0
401830208,2026-01-28,2026-01-29 01:00:00+00:00,Valparaiso Beacons,Belmont Bruins,77,78,38,42,39.0,36.0,False,Athletics-Recreation Center,,0,0,,,,,142.0738525390625,2.117619037628174,145.5,5.5,155,-1,Home Cover,Over,,,,,77.0,78.0,38.0,42.0,39.0,36.0,80.0,75.0
401828200,2026-01-28,2026-01-29 01:00:00+00:00,Tulsa Golden Hurricane,North Texas Mean Green,82,66,33,28,49.0,38.0,False,Reynolds Center,,0,0,,,,,144.01356506347656,-4.439372539520264,140.5,-9.0,148,16,Home Cover,Over,,,,,82.0,66.0,33.0,28.0,49.0,38.0,61.0,87.0
401828197,2026-01-28,2026-01-29 01:00:00+00:00,UTSA Roadrunners,UAB Blazers,73,83,36,38,37.0,45.0,False,UTSA Convocation Center,,0,0,,,,,94.1035354614258,-6.560175132751465,154.5,12.75,156,-10,Home Cover,Over,,,,,73.0,83.0,36.0,38.0,37.0,45.0,74.0,82.0
401818402,2026-01-28,2026-01-29 01:00:00+00:00,Kansas City Roos,Denver Pioneers,32,32,32,32,,,False,Swinney Center,,0,0,,,,,136.63516235351562,5.727507591247559,163.5,3.5,64,0,Push,Under,,,,,32.0,32.0,32.0,32.0,0.0,0.0,64.0,0.0
401818401,2026-01-28,2026-01-29 01:00:00+00:00,Omaha Mavericks,South Dakota State Jackrabbits,80,71,32,34,48.0,37.0,False,Baxter Arena,,0,0,,,,,139.23919677734375,-12.193254470825195,148.5,2.0,151,9,Home Cover,Over,,,,,80.0,71.0,32.0,34.0,48.0,37.0,66.0,85.0
401808642,2026-01-28,2026-01-29 01:00:00+00:00,Texas State Bobcats,Marshall Thundering Herd,72,68,39,29,33.0,39.0,False,Strahan Arena at the University Events Center,,0,0,,,,,145.10745544433593,-6.876507835388184,148.5,4.25,140,4,Home Cover,Under,,,,,72.0,68.0,39.0,29.0,33.0,39.0,68.0,72.0
401808641,2026-01-28,2026-01-29 01:00:00+00:00,Arkansas State Red Wolves,Old Dominion Monarchs,71,75,33,38,38.0,37.0,False,First National Bank Arena,,0,0,,,,,142.87881469726562,6.173366069793701,159.5,-10.0,146,-4,Away Cover,Under,,,,,71.0,75.0,33.0,38.0,38.0,37.0,71.0,75.0
401804903,2026-01-28,2026-01-29 01:00:00+00:00,Missouri State Bears,Sam Houston Bearkats,71,80,33,38,38.0,42.0,False,Great Southern Bank Arena,,0,0,,,,,146.24122619628906,1.6416585445404053,148.5,-1.5,151,-9,Away Cover,Over,,,,,71.0,80.0,33.0,38.0,38.0,42.0,71.0,80.0
401822920,2026-01-28,2026-01-29 01:30:00+00:00,Georgetown Hoyas,DePaul Blue Demons,70,61,34,24,36.0,37.0,False,Capital One Arena,,0,0,,,,,149.7310791015625,10.716143798828124,139.5,-3.5,131,9,Home Cover,Under,,,,,70.0,61.0,34.0,24.0,36.0,37.0,58.0,73.0
401830824,2026-01-28,2026-01-29 02:00:00+00:00,Utah State Aggies,Wyoming Cowboys,94,62,50,28,44.0,34.0,False,Dee Glen Smith Spectrum,,0,0,,,,,147.28863525390625,17.670122146606445,148.5,-14.5,156,32,Home Cover,Over,,,,,94.0,62.0,50.0,28.0,44.0,34.0,78.0,78.0
401830283,2026-01-28,2026-01-29 02:00:00+00:00,Murray State Racers,Illinois State Redbirds,65,70,29,35,36.0,35.0,False,CFSB Center,,0,0,,,,,145.3943634033203,20.69288825988769,159.5,-2.5,135,-5,Away Cover,Under,,,,,65.0,70.0,29.0,35.0,36.0,35.0,64.0,71.0
401829219,2026-01-28,2026-01-29 02:00:00+00:00,Pepperdine Waves,San Diego Toreros,88,92,38,33,37.0,42.0,False,Firestone Fieldhouse,,0,0,,,,,140.56647542317708,7.730132433573405,149.5,2.75,180,-4,Away Cover,Over,,,,,88.0,92.0,38.0,33.0,50.0,59.0,71.0,109.0
401828201,2026-01-28,2026-01-29 02:00:00+00:00,Tulane Green Wave,South Florida Bulls,83,97,39,52,44.0,45.0,False,Devlin Fieldhouse,,0,0,,,,,143.05784138997396,-0.4538752396901448,158.5,8.5,180,-14,Away Cover,Over,,,,,83.0,97.0,39.0,52.0,44.0,45.0,91.0,89.0
401825478,2026-01-28,2026-01-29 02:00:00+00:00,Wisconsin Badgers,Minnesota Golden Gophers,67,63,17,35,50.0,28.0,False,Kohl Center,,0,0,,,,,98.35732421875,9.652537536621091,147.0,-8.5,130,4,Away Cover,Under,,,,,67.0,63.0,17.0,35.0,50.0,28.0,52.0,78.0
401820701,2026-01-28,2026-01-29 02:00:00+00:00,Miami Hurricanes,Stanford Cardinal,79,70,35,40,44.0,30.0,False,Watsco Center,,0,0,,,,,143.35075988769532,11.143060684204102,147.5,-9.0,149,9,Away Cover,Over,,,,,79.0,70.0,35.0,40.0,44.0,30.0,75.0,74.0
401804905,2026-01-28,2026-01-29 02:00:00+00:00,New Mexico State Aggies,Delaware Blue Hens,64,73,24,34,40.0,39.0,False,Pan American Center,,0,0,,,,,146.44326782226562,12.302797317504885,137.5,-12.5,137,-9,Away Cover,Under,,,,,64.0,73.0,24.0,34.0,40.0,39.0,58.0,79.0
401804902,2026-01-28,2026-01-29 02:00:00+00:00,UTEP Miners,Louisiana Tech Bulldogs,59,69,27,36,32.0,33.0,False,Don Haskins Center,,0,0,,,,,143.2648468017578,-3.0959300994873047,129.5,-2.5,128,-10,Away Cover,Under,,,,,59.0,69.0,27.0,36.0,32.0,33.0,63.0,65.0
401829221,2026-01-28,2026-01-29 02:30:00+00:00,Washington State Cougars,Seattle U Redhawks,70,58,36,30,34.0,28.0,False,Beasley Coliseum,,0,0,,,,,146.52813720703125,6.952506065368652,143.0,-2.5,128,12,Home Cover,Under,,,,,70.0,58.0,36.0,30.0,34.0,28.0,66.0,62.0
401829218,2026-01-28,2026-01-29 03:00:00+00:00,Pacific Tigers,Portland Pilots,74,51,40,21,34.0,30.0,False,Alex G. Spanos Center,,0,0,,,,,138.27455871582032,-2.844152355194092,142.5,-8.0,125,23,Home Cover,Under,,,,,74.0,51.0,40.0,21.0,34.0,30.0,61.0,64.0
401829217,2026-01-28,2026-01-29 03:00:00+00:00,Loyola Marymount Lions,Oregon State Beavers,69,72,36,40,33.0,32.0,False,Gersten Pavilion,,0,0,,,,,142.53753601074217,-5.2472214635213215,141.0,-5.5,141,-3,Away Cover,Push,,,,,69.0,72.0,36.0,40.0,33.0,32.0,76.0,65.0
401830830,2026-01-28,2026-01-29 03:30:00+00:00,San Diego State Aztecs,Colorado State Rams,73,50,33,27,40.0,23.0,False,Viejas Arena,,0,0,,,,,150.5265655517578,14.05597686767578,139.0,-8.5,123,23,Home Cover,Under,,,,,73.0,50.0,33.0,27.0,40.0,23.0,60.0,63.0
401829220,2026-01-28,2026-01-29 04:00:00+00:00,Santa Clara Broncos,San Francisco Dons,88,73,34,31,54.0,42.0,False,Leavey Center,,0,0,,,,,143.80596923828125,-10.090448379516602,150.5,-9.5,161,15,Home Cover,Over,,,,,88.0,73.0,34.0,31.0,54.0,42.0,65.0,96.0
401825477,2026-01-28,2026-01-29 04:00:00+00:00,Oregon Ducks,UCLA Bruins,57,73,22,36,35.0,37.0,False,Matthew Knight Arena,,0,0,,,,,144.116259765625,-3.308518695831299,136.0,4.0,130,-16,Away Cover,Under,,,,,57.0,73.0,22.0,36.0,35.0,37.0,58.0,72.0
