game_id,date,start_time,home_team,away_team,home_score,away_score,home_score_1h_x,away_score_1h_x,home_score_2h_x,away_score_2h_x,neutral_site,venue,status,home_score_m,away_score_m,home_score_1h_m,away_score_1h_m,home_score_2h_m,away_score_2h_m,pred_total,pred_margin,market_total,spread_home,actual_total,actual_margin,ats_result,ou_result_full,home_score_1h_y,away_score_1h_y,home_score_2h_y,away_score_2h_y,home_score_bs,away_score_bs,home_score_1h,away_score_1h,home_score_2h,away_score_2h,actual_total_1h,actual_total_2h
401825393,2025-12-02,2025-12-03 01:00:00+00:00,rutgers scarlet knights,purdue boilermakers,65.0,81.0,27,40,38,41,False,Jersey Mike’s Arena,,0.0,0.0,,,,,,,145.0,13.5,146.0,-16.0,Away Cover,Over,,,,,,,27.0,40.0,38.0,41.0,67.0,79.0
401806364,2025-12-02,2025-12-03 00:30:00+00:00,duke blue devils,florida gators,67.0,66.0,36,24,31,42,False,Cameron Indoor Stadium,,0.0,0.0,,,,,,,157.0,-9.25,133.0,1.0,Away Cover,Under,,,,,,,36.0,24.0,31.0,42.0,60.0,73.0
401812791,2025-12-02,2025-12-03 02:00:00+00:00,kansas jayhawks,uconn huskies,56.0,61.0,33,29,23,32,False,Allen Fieldhouse,,0.0,0.0,,,,,,,141.5,2.0,117.0,-5.0,Away Cover,Under,,,,,,,33.0,29.0,23.0,32.0,62.0,55.0
401825392,2025-12-02,2025-12-03 00:00:00+00:00,michigan state spartans,iowa hawkeyes,71.0,52.0,35,21,36,31,False,Breslin Center,,0.0,0.0,,,,,,,133.5,-5.0,123.0,19.0,Home Cover,Under,,,,,,,35.0,21.0,36.0,31.0,56.0,67.0
401806366,2025-12-02,2025-12-03 00:00:00+00:00,syracuse orange,tennessee volunteers,62.0,60.0,32,30,30,30,False,JMA Wireless Dome,,0.0,0.0,,,,,,,146.75,8.0,122.0,2.0,Home Cover,Under,,,,,,,32.0,30.0,30.0,30.0,62.0,60.0
401806365,2025-12-02,2025-12-03 02:30:00+00:00,kentucky wildcats,north carolina tar heels,64.0,67.0,31,31,33,36,False,Rupp Arena,,0.0,0.0,,,,,,,164.0,-6.5,131.0,-3.0,Away Cover,Under,,,,,,,31.0,31.0,33.0,36.0,62.0,69.0
401825394,2025-12-02,2025-12-03 03:00:00+00:00,oregon ducks,usc trojans,77.0,82.0,39,39,38,43,False,Matthew Knight Arena,,0.0,0.0,,,,,,,154.5,3.5,159.0,-5.0,Away Cover,Over,,,,,,,39.0,39.0,38.0,43.0,78.0,81.0
401826753,2025-12-02,2025-12-02 16:00:00+00:00,western carolina catamounts,virginia lynchburg dragons,124.0,62.0,58,32,66,30,False,Ramsey Center,,73.0,34.0,58.0,32.0,15.0,2.0,,,,,186.0,62.0,Away Cover,Under,58.0,32.0,15.0,2.0,,,58.0,32.0,66.0,30.0,90.0,96.0
401817148,2025-12-02,2025-12-02 16:00:00+00:00,army black knights,george washington revolutionaries,70.0,84.0,37,45,33,39,False,Christl Arena,,37.0,45.0,37.0,45.0,0.0,0.0,,,,,154.0,-14.0,Away Cover,Under,37.0,45.0,0.0,0.0,,,37.0,45.0,33.0,39.0,82.0,72.0
401820844,2025-12-02,2025-12-02 17:00:00+00:00,ut martin skyhawks,charleston southern buccaneers,73.0,56.0,36,31,37,25,False,Kathleen and Tom Elam Center,,36.0,31.0,36.0,31.0,0.0,0.0,,,,,129.0,17.0,Away Cover,Under,36.0,31.0,0.0,0.0,,,36.0,31.0,37.0,25.0,67.0,62.0
401827278,2025-12-02,2025-12-02 23:00:00+00:00,penn state nittany lions,campbell fighting camels,87.0,76.0,46,39,41,37,False,Bryce Jordan Center,,18.0,19.0,18.0,19.0,,,,,,,163.0,11.0,Away Cover,Under,18.0,19.0,,,,,46.0,39.0,41.0,37.0,85.0,78.0
401820618,2025-12-02,2025-12-02 23:00:00+00:00,bryant bulldogs,stonehill skyhawks,77.0,65.0,34,32,43,33,False,Chace Athletic Center,,25.0,26.0,25.0,26.0,,,,,,,142.0,12.0,Away Cover,Under,25.0,26.0,,,,,34.0,32.0,43.0,33.0,66.0,76.0
401831072,2025-12-02,2025-12-03 00:00:00+00:00,miami oh redhawks,indiana university east iu east,109.0,65.0,53,24,56,41,False,Millett Hall,,0.0,0.0,,,,,,,,,174.0,44.0,Away Cover,Under,,,,,,,53.0,24.0,56.0,41.0,77.0,97.0
401830740,2025-12-02,2025-12-03 00:00:00+00:00,indiana state sycamores,eureka red devils,99.0,57.0,52,22,47,35,False,Hulman Center,,0.0,0.0,,,,,,,,,156.0,42.0,Away Cover,Under,,,,,,,52.0,22.0,47.0,35.0,74.0,82.0
401830631,2025-12-02,2025-12-03 00:00:00+00:00,south alabama jaguars,new mexico state aggies,77.0,75.0,32,36,45,39,True,Leonard E. Merrell Center,,0.0,0.0,,,,,,,136.75,3.0,152.0,2.0,Home Cover,Over,,,,,,,32.0,36.0,45.0,39.0,68.0,84.0
401830118,2025-12-02,2025-12-03 00:00:00+00:00,unc asheville bulldogs,unc greensboro spartans,82.0,77.0,36,39,46,38,True,Harrah's Cherokee Center,,0.0,0.0,,,,,,,143.5,-5.5,159.0,5.0,Away Cover,Over,,,,,,,36.0,39.0,46.0,38.0,75.0,84.0
401828340,2025-12-02,2025-12-03 00:00:00+00:00,kennesaw state owls,jackson state tigers,88.0,73.0,46,32,42,41,False,KSU Convocation Center,,0.0,0.0,,,,,,,157.0,-15.0,161.0,15.0,Away Cover,Over,,,,,,,46.0,32.0,42.0,41.0,78.0,83.0
401826703,2025-12-02,2025-12-03 00:00:00+00:00,george mason patriots,cornell big red,99.0,81.0,42,40,57,41,False,EagleBank Arena,,0.0,0.0,,,,,,,155.5,-10.5,180.0,18.0,Home Cover,Over,,,,,,,42.0,40.0,57.0,41.0,82.0,98.0
401823489,2025-12-02,2025-12-03 00:00:00+00:00,mercer bears,georgia state panthers,78.0,67.0,46,46,32,21,False,Hawkins Arena,,0.0,0.0,,,,,,,155.5,-10.5,145.0,11.0,Home Cover,Under,,,,,,,46.0,46.0,32.0,21.0,92.0,53.0
401823447,2025-12-02,2025-12-03 00:00:00+00:00,north florida ospreys,siu edwardsville cougars,63.0,72.0,29,30,34,42,False,UNF Arena,,0.0,0.0,,,,,,,153.5,7.75,135.0,-9.0,Away Cover,Under,,,,,,,29.0,30.0,34.0,42.0,59.0,76.0
401823345,2025-12-02,2025-12-03 00:00:00+00:00,jacksonville dolphins,florida aandm rattlers,85.0,82.0,39,43,35,31,False,Swisher Gymnasium,,0.0,0.0,,,,,,,138.0,-10.5,167.0,3.0,Away Cover,Over,,,,,,,39.0,43.0,46.0,39.0,82.0,85.0
