game_id,home_team,away_team,period,market,book,pick,edge,line_value,predicted_value,fair_price,actual_total,actual_total_1h,actual_total_2h,actual_margin,actual_margin_1h,home_score,away_score,result,pnl_units
401827220,Michigan St Spartans,San José St Spartans,2h,moneyline,BetMGM,San José St Spartans ML,88.6025872286493,2800.0,-5.846323013305664,230.52497036917035,139,69,70,19,23,79,60,loss,-1.0
401827220,Michigan St Spartans,San José St Spartans,2h,moneyline,FanDuel,San José St Spartans ML,87.28750113964729,2500.0,-5.846323013305664,230.52497036917035,139,69,70,19,23,79,60,loss,-1.0
401827220,Michigan St Spartans,San José St Spartans,2h,moneyline,Fanatics,San José St Spartans ML,87.28750113964729,2500.0,-5.846323013305664,230.52497036917035,139,69,70,19,23,79,60,loss,-1.0
401827220,Michigan St Spartans,San José St Spartans,2h,moneyline,DraftKings,San José St Spartans ML,84.26071569670619,2000.0,-5.846323013305664,230.52497036917035,139,69,70,19,23,79,60,loss,-1.0
401826856,Massachusetts Minutemen,Le Moyne Dolphins,2h,moneyline,Caesars,Le Moyne Dolphins ML,69.6306585277043,900.0,-4.980120658874512,203.693414722957,174,86,88,14,10,94,80,loss,-1.0
401826856,Massachusetts Minutemen,Le Moyne Dolphins,2h,moneyline,DraftKings,Le Moyne Dolphins ML,69.6306585277043,900.0,-4.980120658874512,203.693414722957,174,86,88,14,10,94,80,loss,-1.0
401824861,Seton Hall Pirates,Monmouth Hawks,2h,moneyline,FanDuel,Monmouth Hawks ML,69.38993571762346,860.0,-4.633640289306641,193.8566171108148,128,61,67,12,-7,70,58,loss,-1.0
401826856,Massachusetts Minutemen,Le Moyne Dolphins,2h,moneyline,FanDuel,Le Moyne Dolphins ML,68.36526929969197,860.0,-4.980120658874512,203.693414722957,174,86,88,14,10,94,80,loss,-1.0
401826856,Massachusetts Minutemen,Le Moyne Dolphins,2h,moneyline,BetMGM,Le Moyne Dolphins ML,68.03227213442558,850.0,-4.980120658874512,203.693414722957,174,86,88,14,10,94,80,loss,-1.0
401826856,Massachusetts Minutemen,Le Moyne Dolphins,2h,moneyline,Bovada,Le Moyne Dolphins ML,68.03227213442558,850.0,-4.980120658874512,203.693414722957,174,86,88,14,10,94,80,loss,-1.0
401824861,Seton Hall Pirates,Monmouth Hawks,2h,moneyline,BetMGM,Monmouth Hawks ML,67.34926476546502,800.0,-4.633640289306641,193.8566171108148,128,61,67,12,-7,70,58,loss,-1.0
