game_id,date,start_time,home_team,away_team,home_score,away_score,home_score_1h_x,away_score_1h_x,home_score_2h_x,away_score_2h_x,neutral_site,venue,status,home_score_m,away_score_m,home_score_1h_m,away_score_1h_m,home_score_2h_m,away_score_2h_m,pred_total,pred_margin,market_total,spread_home,actual_total,actual_margin,ats_result,ou_result_full,home_score_1h_y,away_score_1h_y,home_score_2h_y,away_score_2h_y,home_score_bs,away_score_bs,home_score_1h,away_score_1h,home_score_2h,away_score_2h,actual_total_1h,actual_total_2h
401823542,2025-11-17,2025-11-18 02:00:00+00:00,Gonzaga Bulldogs,Southern Utah Thunderbirds,122.0,50.0,59,27,63,23,False,McCarthey Athletic Center,,0.0,0.0,,,,,152.2254638671875,11.14915657043457,160.5,-35.5,172.0,72.0,Home Cover,Over,,,,,,,59.0,27.0,63.0,23.0,86.0,86.0
401819873,2025-11-17,2025-11-18 01:00:00+00:00,Iowa State Cyclones,Stonehill Skyhawks,96.0,57.0,42,27,54,30,False,Hilton Coliseum,,0.0,0.0,,,,,152.6639404296875,11.67279052734375,147.5,-39.5,153.0,39.0,Away Cover,Over,,,,,,,42.0,27.0,54.0,30.0,69.0,84.0
401826807,2025-11-17,2025-11-18 01:30:00+00:00,Tennessee Volunteers,Rice Owls,91.0,66.0,39,26,52,40,False,Food City Center,,0.0,0.0,,,,,159.69007873535156,30.03236961364746,144.0,-26.25,157.0,25.0,Away Cover,Over,,,,,,,39.0,26.0,52.0,40.0,65.0,92.0
401826912,2025-11-17,2025-11-18 01:00:00+00:00,Wisconsin Badgers,SIU Edwardsville Cougars,94.0,69.0,48,41,46,28,False,Kohl Center,,0.0,0.0,,,,,110.0,15.179556846618652,146.5,-25.5,163.0,25.0,Away Cover,Over,,,,,,,48.0,41.0,46.0,28.0,89.0,74.0
401817255,2025-11-17,2025-11-18 00:00:00+00:00,NC State Wolfpack,VCU Rams,85.0,79.0,39,35,46,44,False,Lenovo Center,,0.0,0.0,,,,,151.6082305908203,5.561966896057129,164.5,-11.75,164.0,6.0,Away Cover,Under,,,,,,,39.0,35.0,46.0,44.0,74.0,90.0
401829420,2025-11-17,2025-11-17 23:30:00+00:00,Georgia Bulldogs,Florida A&M Rattlers,87.0,57.0,44,22,43,35,False,Stegeman Coliseum,,0.0,0.0,,,,,152.73287963867188,31.761688232421875,170.5,-40.0,144.0,30.0,Away Cover,Under,,,,,,,44.0,22.0,43.0,35.0,66.0,78.0
401828470,2025-11-17,2025-11-18 00:00:00+00:00,Liberty Flames,Carolina University Bruins,98.0,46.0,49,19,49,27,False,Liberty Arena (VA),,0.0,0.0,,,,,144.5818634033203,2.021151542663574,,,144.0,52.0,Away Cover,Under,,,,,,,49.0,19.0,49.0,27.0,68.0,76.0
401827451,2025-11-17,2025-11-18 00:00:00+00:00,Charleston Cougars,Drake Bulldogs,62.0,71.0,25,28,37,43,False,TD Arena,,0.0,0.0,,,,,147.9200897216797,0.548380970954895,152.5,-7.0,133.0,-9.0,Away Cover,Under,,,,,,,25.0,28.0,37.0,43.0,53.0,80.0
401826773,2025-11-17,2025-11-18 00:00:00+00:00,Florida Atlantic Owls,Coastal Georgia Mariner,92.0,63.0,50,33,42,30,False,Eleanor R. Baldwin Arena,,0.0,0.0,,,,,148.11521911621094,7.548087120056152,,,155.0,29.0,Away Cover,Under,,,,,,,50.0,33.0,42.0,30.0,83.0,72.0
401825384,2025-11-17,2025-11-18 00:00:00+00:00,Tennessee Tech Golden Eagles,West Georgia Wolves,59.0,61.0,27,33,32,28,False,Hooper Eblen Center,,0.0,0.0,,,,,144.5818634033203,2.021151542663574,152.5,-4.5,120.0,-2.0,Away Cover,Under,,,,,,,27.0,33.0,32.0,28.0,60.0,60.0
