game_id,date,start_time,home_team,away_team,home_score,away_score,home_score_1h_x,away_score_1h_x,home_score_2h_x,away_score_2h_x,neutral_site,venue,status,completed,home_score_m,away_score_m,status_m,home_score_1h_m,away_score_1h_m,home_score_2h_m,away_score_2h_m,pred_total,pred_margin,market_total,spread_home,actual_total,actual_margin,ats_result,ou_result_full,home_score_1h_y,away_score_1h_y,home_score_2h_y,away_score_2h_y,home_score_bs,away_score_bs,home_score_1h,away_score_1h,home_score_2h,away_score_2h,actual_total_1h,actual_total_2h
401851611,2026-03-10,2026-03-10 23:00:00+00:00,Stephen F. Austin Lumberjacks,Texas A&M-Corpus Christi Islanders,60,58,32,39,28,19,True,Townsley Law Arena,STATUS_FINAL,True,0,0,STATUS_SCHEDULED,,,,,142.73928833007812,2.630445957183838,134.5,-6.5,118,2,Away Cover,Under,,,,,60.0,58.0,32.0,39.0,28.0,19.0,71.0,47.0
401851521,2026-03-10,2026-03-10 23:00:00+00:00,Long Island University Sharks,Mercyhurst Lakers,79,70,42,40,37,30,False,Steinberg Wellness Center,STATUS_FINAL,True,0,0,STATUS_SCHEDULED,,,,,139.365234375,-0.961909294128418,,,149,9,Away Cover,Under,,,,,79.0,70.0,42.0,40.0,37.0,30.0,82.0,67.0
401851434,2026-03-10,2026-03-10 23:00:00+00:00,Wright State Raiders,Detroit Mercy Titans,66,63,26,29,40,34,True,Corteva Coliseum,STATUS_FINAL,True,0,0,STATUS_SCHEDULED,,,,,139.32392578125,11.638737869262696,151.5,-3.5,129,3,Away Cover,Under,,,,,66.0,63.0,26.0,29.0,40.0,34.0,55.0,74.0
401851285,2026-03-10,2026-03-10 23:00:00+00:00,BYU Cougars,Kansas State Wildcats,105,91,50,49,55,42,True,T-Mobile Center,STATUS_FINAL,True,0,0,STATUS_SCHEDULED,,,,,152.86512756347656,-3.317358493804932,165.5,-10.5,196,14,Home Cover,Over,,,,,105.0,91.0,50.0,49.0,55.0,42.0,99.0,97.0
401851204,2026-03-10,2026-03-10 23:00:00+00:00,Vermont Catamounts,NJIT Highlanders,63,54,26,18,37,36,False,Patrick Gymnasium,STATUS_FINAL,True,0,0,STATUS_SCHEDULED,,,,,144.0335823567708,7.296586844126383,135.5,-12.5,117,9,Away Cover,Under,,,,,63.0,54.0,26.0,18.0,37.0,36.0,44.0,73.0
401851172,2026-03-10,2026-03-10 23:00:00+00:00,Virginia Tech Hokies,Wake Forest Demon Deacons,89,95,34,38,41,37,True,Spectrum Center,STATUS_FINAL,True,0,0,STATUS_SCHEDULED,,,,,151.10977172851562,9.099485397338867,151.5,-2.5,184,-6,Away Cover,Over,,,,,89.0,95.0,34.0,38.0,55.0,57.0,72.0,112.0
401851363,2026-03-10,2026-03-10 23:30:00+00:00,Northwestern Wildcats,Penn State Nittany Lions,76,66,34,32,42,34,True,United Center,STATUS_FINAL,True,0,0,STATUS_SCHEDULED,,,,,149.84881591796875,-9.311927795410156,142.5,-6.5,142,10,Home Cover,Under,,,,,76.0,66.0,34.0,32.0,42.0,34.0,66.0,76.0
401851717,2026-03-10,2026-03-11 00:30:00+00:00,Jackson State Tigers,Grambling Tigers,68,65,28,27,40,38,True,Gateway Center,STATUS_FINAL,True,0,0,STATUS_SCHEDULED,,,,,136.8275909423828,7.054414749145508,142.5,6.5,133,3,Home Cover,Under,,,,,68.0,65.0,28.0,27.0,40.0,38.0,55.0,78.0
401851467,2026-03-10,2026-03-11 01:00:00+00:00,Merrimack Warriors,Siena Saints,54,64,30,33,24,31,True,Jim Whelan Boardwalk Hall,STATUS_FINAL,True,0,0,STATUS_SCHEDULED,,,,,70.57031784057618,2.141476416587829,127.0,-3.5,118,-10,Away Cover,Under,,,,,54.0,64.0,30.0,33.0,24.0,31.0,63.0,55.0
401851334,2026-03-10,2026-03-11 01:00:00+00:00,Portland State Vikings,Montana Grizzlies,72,75,24,39,48,36,True,Idaho Central Arena,STATUS_FINAL,True,0,0,STATUS_SCHEDULED,,,,,140.2554067993164,-1.6460791778564452,144.5,-3.5,147,-3,Away Cover,Over,,,,,72.0,75.0,24.0,39.0,48.0,36.0,63.0,84.0
401851406,2026-03-10,2026-03-11 01:17:00+00:00,Jacksonville State Gamecocks,New Mexico State Aggies,63,68,28,39,35,29,True,Propst Arena,STATUS_FINAL,True,0,0,STATUS_SCHEDULED,,,,,147.26394653320312,-7.341057300567627,140.5,1.5,131,-5,Away Cover,Under,,,,,63.0,68.0,28.0,39.0,35.0,29.0,67.0,64.0
401851612,2026-03-10,2026-03-11 01:30:00+00:00,McNeese Cowboys,UT Rio Grande Valley Vaqueros,84,80,31,23,27,35,True,Townsley Law Arena,STATUS_FINAL,True,0,0,STATUS_SCHEDULED,,,,,141.66537475585938,-3.119861602783203,140.5,-7.5,164,4,Away Cover,Over,,,,,84.0,80.0,31.0,23.0,53.0,57.0,54.0,110.0
401851287,2026-03-10,2026-03-11 01:43:00+00:00,Colorado Buffaloes,Oklahoma State Cowboys,83,92,40,41,43,51,True,T-Mobile Center,STATUS_FINAL,True,0,0,STATUS_SCHEDULED,,,,,151.0717315673828,-3.0264368057250977,162.5,-1.5,175,-9,Away Cover,Over,,,,,83.0,92.0,40.0,41.0,43.0,51.0,81.0,94.0
401851335,2026-03-10,2026-03-11 03:50:00+00:00,Eastern Washington Eagles,Idaho Vandals,68,81,28,36,40,45,True,Idaho Central Arena,STATUS_FINAL,True,0,0,STATUS_SCHEDULED,,,,,144.97219848632812,-6.018807888031006,152.5,-1.5,149,-13,Away Cover,Under,,,,,68.0,81.0,28.0,36.0,40.0,45.0,64.0,85.0
