game_id,date,start_time,home_team,away_team,home_score,away_score,home_score_1h_x,away_score_1h_x,home_score_2h_x,away_score_2h_x,neutral_site,venue,status,home_score_m,away_score_m,home_score_1h_m,away_score_1h_m,home_score_2h_m,away_score_2h_m,pred_total,pred_margin,market_total,spread_home,actual_total,actual_margin,ats_result,ou_result_full,home_score_1h_y,away_score_1h_y,home_score_2h_y,away_score_2h_y,home_score_1h,away_score_1h,home_score_2h,away_score_2h,actual_total_1h,actual_total_2h
401827517,2025-11-05,2025-11-06 00:00:00+00:00,elon phoenix,belmont abbey crusaders,99,51,64,24,35,27,False,Schar Center,,99,51,64.0,24.0,35.0,27.0,151.15054321289062,18.653289794921875,,,150,48,Away Cover,Under,64.0,24.0,35.0,27.0,64,24,35,27,88.0,62.0
401827040,2025-11-05,2025-11-06 00:00:00+00:00,prairie view aandm panthers,dallas crusaders,94,53,43,24,51,29,False,William Nicks Building,,94,53,43.0,24.0,51.0,29.0,150.96075439453125,16.35811424255371,,,147,41,Away Cover,Under,43.0,24.0,51.0,29.0,43,24,51,29,67.0,80.0
401826837,2025-11-05,2025-11-06 00:00:00+00:00,temple owls,delaware state hornets,83,65,35,27,48,38,False,Liacouras Center,,83,65,35.0,27.0,48.0,38.0,150.3371124267578,8.816821098327637,,,148,18,Away Cover,Under,35.0,27.0,48.0,38.0,35,27,48,38,62.0,86.0
401826767,2025-11-05,2025-11-06 00:00:00+00:00,vermont catamounts,plattsburgh st cardinals,113,62,44,31,69,31,False,Patrick Gymnasium,,113,62,44.0,31.0,69.0,31.0,151.2318878173828,19.63693618774414,,,175,51,Away Cover,Under,44.0,31.0,69.0,31.0,44,31,69,31,75.0,100.0
401823484,2025-11-05,2025-11-06 00:00:00+00:00,mercer bears,lagrange panthers,101,62,56,28,45,34,False,Hawkins Arena,,101,62,56.0,28.0,45.0,34.0,150.90652465820312,15.702350616455078,,,163,39,Away Cover,Under,56.0,28.0,45.0,34.0,56,28,45,34,84.0,79.0
401823450,2025-11-05,2025-11-06 00:00:00+00:00,queens university royals,lynchburg hornets,87,76,33,36,54,40,False,Curry Arena,,87,76,33.0,36.0,54.0,40.0,150.14732360839844,6.521645545959473,,,163,11,Away Cover,Under,33.0,36.0,54.0,40.0,33,36,54,40,69.0,94.0
401823036,2025-11-05,2025-11-06 00:00:00+00:00,georgia bulldogs,maryland eastern shore hawks,94,29,43,17,51,12,False,Stegeman Coliseum,,94,29,43.0,17.0,51.0,12.0,151.6114959716797,24.2272891998291,,,123,65,Away Cover,Under,43.0,17.0,51.0,12.0,43,17,51,12,60.0,63.0
401820822,2025-11-05,2025-11-06 00:00:00+00:00,butler bulldogs,southern indiana screaming eagles,88,58,52,26,36,32,False,Hinkle Fieldhouse,,88,58,52.0,26.0,36.0,32.0,150.66249084472656,12.751409530639648,,,146,30,Away Cover,Under,52.0,26.0,36.0,32.0,52,26,36,32,78.0,68.0
401817172,2025-11-05,2025-11-06 00:00:00+00:00,richmond spiders,southern virginia knights,84,56,42,25,42,31,False,Robins Center,,84,56,42.0,25.0,42.0,31.0,150.60826110839844,12.095643997192385,,,140,28,Away Cover,Under,42.0,25.0,42.0,31.0,42,25,42,31,67.0,73.0
401827212,2025-11-05,2025-11-06 01:00:00+00:00,texas state bobcats,texas aandm san antonio jaguars,114,55,53,25,61,30,False,Strahan Arena at the University Events Center,,114,55,53.0,25.0,61.0,30.0,151.4488067626953,22.259994506835938,,,169,59,Away Cover,Under,53.0,25.0,61.0,30.0,53,25,61,30,78.0,91.0
401827172,2025-11-05,2025-11-06 01:00:00+00:00,indiana hoosiers,alabama aandm bulldogs,98,51,58,22,40,29,False,Simon Skjodt Assembly Hall,,98,51,58.0,22.0,40.0,29.0,151.12342834472656,18.325408935546875,,,149,47,Away Cover,Under,58.0,22.0,40.0,29.0,58,22,40,29,80.0,69.0
401826995,2025-11-05,2025-11-06 01:00:00+00:00,lsu tigers,tarleton state texans,96,60,47,31,49,29,False,Pete Maravich Assembly Center,,96,60,47.0,31.0,49.0,29.0,150.82518005371094,14.71870231628418,,,156,36,Away Cover,Under,47.0,31.0,49.0,29.0,47,31,49,29,78.0,78.0
401823021,2025-11-05,2025-11-06 01:00:00+00:00,marquette golden eagles,southern jaguars,100,82,43,37,57,45,False,Fiserv Forum,,100,82,43.0,37.0,57.0,45.0,150.3371124267578,8.816821098327637,,,182,18,Away Cover,Under,43.0,37.0,57.0,45.0,43,37,57,45,80.0,102.0
401830318,2025-11-05,2025-11-06 02:00:00+00:00,new mexico lobos,east texas aandm lions,76,54,34,14,42,40,False,The Pit,,76,54,34.0,14.0,42.0,40.0,150.44557189941406,10.128351211547852,,,130,22,Away Cover,Under,34.0,14.0,42.0,40.0,34,14,42,40,48.0,82.0
401828288,2025-11-05,2025-11-06 02:00:00+00:00,montana grizzlies,ottawa az spirit,73,39,32,19,41,20,False,Dahlberg Arena,,73,39,32.0,19.0,41.0,20.0,150.7709503173828,14.062936782836914,,,112,34,Away Cover,Under,32.0,19.0,41.0,20.0,32,19,41,20,51.0,61.0
401827058,2025-11-05,2025-11-06 02:00:00+00:00,fresno state bulldogs,south carolina upstate spartans,66,67,36,25,30,42,False,Save Mart Center,,66,67,36.0,25.0,30.0,42.0,149.8219451904297,2.587057590484619,,,133,-1,Away Cover,Under,36.0,25.0,30.0,42.0,36,25,30,42,61.0,72.0
401826086,2025-11-05,2025-11-06 02:00:00+00:00,uc davis aggies,north dakota state bison,80,68,26,26,54,42,False,University Credit Union Center,,80,68,26.0,26.0,54.0,42.0,150.1744384765625,6.849527359008789,,,148,12,Away Cover,Under,26.0,26.0,54.0,42.0,26,26,54,42,52.0,96.0
401825576,2025-11-05,2025-11-06 02:00:00+00:00,montana state bobcats,northwest indian redhawks,114,44,54,21,60,23,False,Worthington Arena,,114,44,54.0,21.0,60.0,23.0,151.74705505371094,25.86670112609864,,,158,70,Away Cover,Under,54.0,21.0,60.0,23.0,54,21,60,23,75.0,83.0
401824022,2025-11-05,2025-11-06 02:00:00+00:00,utah tech trailblazers,bethesda university flames,110,65,51,36,59,29,False,Burns Arena,,110,65,51.0,36.0,59.0,29.0,151.06919860839844,17.66964340209961,,,175,45,Away Cover,Under,51.0,36.0,59.0,29.0,51,36,59,29,87.0,88.0
401823351,2025-11-05,2025-11-06 02:00:00+00:00,mississippi state bulldogs,north alabama lions,86,62,38,37,48,25,False,Humphrey Coliseum,,86,62,38.0,37.0,48.0,25.0,150.4998016357422,10.784114837646484,,,148,24,Away Cover,Under,38.0,37.0,48.0,25.0,38,37,48,25,75.0,73.0
401830411,2025-11-05,2025-11-06 03:00:00+00:00,cal poly mustangs,pacific lutheran lutes,101,79,41,36,60,43,False,Mott Athletics Center,,101,79,41.0,36.0,60.0,43.0,150.44557189941406,10.128351211547852,,,180,22,Away Cover,Under,41.0,36.0,60.0,43.0,41,36,60,43,77.0,103.0
401824061,2025-11-05,2025-11-06 03:00:00+00:00,pacific tigers,life pacific warriors,83,56,41,29,42,27,False,Alex G. Spanos Center,,83,56,41.0,29.0,42.0,27.0,150.58114624023438,11.767762184143066,,,139,27,Away Cover,Under,41.0,29.0,42.0,27.0,41,29,42,27,70.0,69.0
401823499,2025-11-05,2025-11-06 03:30:00+00:00,loyola marymount lions,eastern washington eagles,70,62,32,29,38,33,False,Gersten Pavilion,,70,62,32.0,29.0,38.0,33.0,150.06597900390625,5.537998199462891,,,132,8,Away Cover,Under,32.0,29.0,38.0,33.0,32,29,38,33,61.0,71.0
