game_id,home_team,away_team,period,market,book,pick,edge,line_value,predicted_value,fair_price,actual_total,actual_total_1h,actual_total_2h,actual_margin,actual_margin_1h,home_score,away_score,result,pnl_units
401827486,Missouri Tigers,Cleveland St Vikings,2h,moneyline,Fanatics,Cleveland St Vikings ML,89.8460796052899,4500.0,-9.10287380218506,367.0803381566648,,,,,,,,,
401827486,Missouri Tigers,Cleveland St Vikings,2h,moneyline,DraftKings,Cleveland St Vikings ML,87.02554616231485,3500.0,-9.10287380218506,367.0803381566648,,,,,,,,,
401827486,Missouri Tigers,Cleveland St Vikings,2h,moneyline,FanDuel,Cleveland St Vikings ML,87.02554616231485,3500.0,-9.10287380218506,367.0803381566648,,,,,,,,,
401824900,Hawai'i Rainbow Warriors,North Dakota Fighting Hawks,2h,moneyline,Caesars,North Dakota Fighting Hawks ML,84.36589612759387,1350.0,-1.6562597751617432,126.69450614988912,,,,,,,,,
401824900,Hawai'i Rainbow Warriors,North Dakota Fighting Hawks,2h,moneyline,DraftKings,North Dakota Fighting Hawks ML,83.80753527500792,1300.0,-1.6562597751617432,126.69450614988912,,,,,,,,,
401827755,Eastern Michigan Eagles,NJIT Highlanders,2h,moneyline,FanDuel,NJIT Highlanders ML,82.89364415109854,1120.0,-0.5837929248809814,108.69754135659775,,,,,,,,,
401824900,Hawai'i Rainbow Warriors,North Dakota Fighting Hawks,2h,moneyline,FanDuel,North Dakota Fighting Hawks ML,82.56196106539313,1200.0,-1.6562597751617432,126.69450614988912,,,,,,,,,
401824900,Hawai'i Rainbow Warriors,North Dakota Fighting Hawks,2h,moneyline,Fanatics,North Dakota Fighting Hawks ML,82.56196106539313,1200.0,-1.6562597751617432,126.69450614988912,,,,,,,,,
401824900,Hawai'i Rainbow Warriors,North Dakota Fighting Hawks,2h,moneyline,BetUS,North Dakota Fighting Hawks ML,82.22003873334204,1175.0,-1.6562597751617432,126.69450614988912,,,,,,,,,
401824900,Hawai'i Rainbow Warriors,North Dakota Fighting Hawks,2h,moneyline,BetMGM,North Dakota Fighting Hawks ML,81.86443950800887,1150.0,-1.6562597751617432,126.69450614988912,,,,,,,,,
401827755,Eastern Michigan Eagles,NJIT Highlanders,2h,moneyline,Fanatics,NJIT Highlanders ML,81.85238770812194,1050.0,-0.5837929248809814,108.69754135659775,,,,,,,,,
401828908,LSU Tigers,Drake Bulldogs,2h,moneyline,BetOnline.ag,Drake Bulldogs ML,81.47960296966174,601.0,8.468062400817871,-335.2556536846099,,,,,,,,,
401828908,LSU Tigers,Drake Bulldogs,2h,moneyline,LowVig.ag,Drake Bulldogs ML,81.47960296966174,601.0,8.468062400817871,-335.2556536846099,,,,,,,,,
401828908,LSU Tigers,Drake Bulldogs,2h,moneyline,BetMGM,Drake Bulldogs ML,81.4531452596184,600.0,8.468062400817871,-335.2556536846099,,,,,,,,,
401828908,LSU Tigers,Drake Bulldogs,2h,moneyline,Caesars,Drake Bulldogs ML,81.4531452596184,600.0,8.468062400817871,-335.2556536846099,,,,,,,,,
401828908,LSU Tigers,Drake Bulldogs,2h,moneyline,DraftKings,Drake Bulldogs ML,81.4531452596184,600.0,8.468062400817871,-335.2556536846099,,,,,,,,,
401828908,LSU Tigers,Drake Bulldogs,2h,moneyline,BetUS,Drake Bulldogs ML,81.18435026338098,590.0,8.468062400817871,-335.2556536846099,,,,,,,,,
401828908,LSU Tigers,Drake Bulldogs,2h,moneyline,FanDuel,Drake Bulldogs ML,81.18435026338098,590.0,8.468062400817871,-335.2556536846099,,,,,,,,,
401828908,LSU Tigers,Drake Bulldogs,2h,moneyline,BetRivers,Drake Bulldogs ML,80.02646412574288,550.0,8.468062400817871,-335.2556536846099,,,,,,,,,
401828908,LSU Tigers,Drake Bulldogs,2h,moneyline,Bovada,Drake Bulldogs ML,80.02646412574288,550.0,8.468062400817871,-335.2556536846099,,,,,,,,,
401828908,LSU Tigers,Drake Bulldogs,2h,moneyline,Fanatics,Drake Bulldogs ML,80.02646412574288,550.0,8.468062400817871,-335.2556536846099,,,,,,,,,
401824900,Hawai'i Rainbow Warriors,North Dakota Fighting Hawks,2h,moneyline,BetRivers,North Dakota Fighting Hawks ML,79.39140853182826,1000.0,-1.6562597751617432,126.69450614988912,,,,,,,,,
401827755,Eastern Michigan Eagles,NJIT Highlanders,2h,moneyline,BetMGM,NJIT Highlanders ML,79.13024586434022,900.0,-0.5837929248809814,108.69754135659775,,,,,,,,,
401827755,Eastern Michigan Eagles,NJIT Highlanders,2h,moneyline,Bovada,NJIT Highlanders ML,79.13024586434022,900.0,-0.5837929248809814,108.69754135659775,,,,,,,,,
401827755,Eastern Michigan Eagles,NJIT Highlanders,2h,moneyline,DraftKings,NJIT Highlanders ML,79.13024586434022,900.0,-0.5837929248809814,108.69754135659775,,,,,,,,,
401827755,Eastern Michigan Eagles,NJIT Highlanders,2h,moneyline,BetRivers,NJIT Highlanders ML,78.03183775193709,850.0,-0.5837929248809814,108.69754135659775,,,,,,,,,
401820826,Butler Bulldogs,Wright St Raiders,2h,moneyline,FanDuel,Wright St Raiders ML,76.71703989084153,920.0,-2.22847318649292,137.48619311341642,,,,,,,,,
401820826,Butler Bulldogs,Wright St Raiders,2h,moneyline,BetOnline.ag,Wright St Raiders ML,76.4865155333251,910.0,-2.22847318649292,137.48619311341642,,,,,,,,,
401820826,Butler Bulldogs,Wright St Raiders,2h,moneyline,LowVig.ag,Wright St Raiders ML,76.4865155333251,910.0,-2.22847318649292,137.48619311341642,,,,,,,,,
401820826,Butler Bulldogs,Wright St Raiders,2h,moneyline,Caesars,Wright St Raiders ML,76.25138068865836,900.0,-2.22847318649292,137.48619311341642,,,,,,,,,
401820826,Butler Bulldogs,Wright St Raiders,2h,moneyline,DraftKings,Wright St Raiders ML,76.25138068865836,900.0,-2.22847318649292,137.48619311341642,,,,,,,,,
401820826,Butler Bulldogs,Wright St Raiders,2h,moneyline,BetUS,Wright St Raiders ML,75.00145335648249,850.0,-2.22847318649292,137.48619311341642,,,,,,,,,
401820826,Butler Bulldogs,Wright St Raiders,2h,moneyline,Fanatics,Wright St Raiders ML,75.00145335648249,850.0,-2.22847318649292,137.48619311341642,,,,,,,,,
401817533,Wake Forest Demon Deacons,Northeastern Huskies,2h,moneyline,FanDuel,Northeastern Huskies ML,74.75207874875616,1400.0,-7.175232887268066,278.7188187686576,,,,,,,,,
401817533,Wake Forest Demon Deacons,Northeastern Huskies,2h,moneyline,Fanatics,Northeastern Huskies ML,74.75207874875616,1400.0,-7.175232887268066,278.7188187686576,,,,,,,,,
401820826,Butler Bulldogs,Wright St Raiders,2h,moneyline,BetMGM,Wright St Raiders ML,74.32581696071175,825.0,-2.22847318649292,137.48619311341642,,,,,,,,,
401820826,Butler Bulldogs,Wright St Raiders,2h,moneyline,Bovada,Wright St Raiders ML,73.6126452096204,800.0,-2.22847318649292,137.48619311341642,,,,,,,,,
401828915,Indiana St Sycamores,Alcorn St Braves,2h,moneyline,FanDuel,Alcorn St Braves ML,73.29797674735336,570.0,1.6586072444915771,-126.73700062730326,,,,,,,,,
401817533,Wake Forest Demon Deacons,Northeastern Huskies,2h,moneyline,DraftKings,Northeastern Huskies ML,72.94865580223875,1300.0,-7.175232887268066,278.7188187686576,,,,,,,,,
401828915,Indiana St Sycamores,Alcorn St Braves,2h,moneyline,Caesars,Alcorn St Braves ML,72.4763760318873,550.0,1.6586072444915771,-126.73700062730326,,,,,,,,,
401820826,Butler Bulldogs,Wright St Raiders,2h,moneyline,BetRivers,Wright St Raiders ML,72.06044786900983,750.0,-2.22847318649292,137.48619311341642,,,,,,,,,
401828915,Indiana St Sycamores,Alcorn St Braves,2h,moneyline,BetMGM,Alcorn St Braves ML,71.37543107316279,525.0,1.6586072444915771,-126.73700062730326,,,,,,,,,
401828915,Indiana St Sycamores,Alcorn St Braves,2h,moneyline,Bovada,Alcorn St Braves ML,71.37543107316279,525.0,1.6586072444915771,-126.73700062730326,,,,,,,,,
401828915,Indiana St Sycamores,Alcorn St Braves,2h,moneyline,DraftKings,Alcorn St Braves ML,71.37543107316279,525.0,1.6586072444915771,-126.73700062730326,,,,,,,,,
401817533,Wake Forest Demon Deacons,Northeastern Huskies,2h,moneyline,BetMGM,Northeastern Huskies ML,69.70249449850739,1150.0,-7.175232887268066,278.7188187686576,,,,,,,,,
401817533,Wake Forest Demon Deacons,Northeastern Huskies,2h,moneyline,BetRivers,Northeastern Huskies ML,69.70249449850739,1150.0,-7.175232887268066,278.7188187686576,,,,,,,,,
401828915,Indiana St Sycamores,Alcorn St Braves,2h,moneyline,Fanatics,Alcorn St Braves ML,68.88633812300304,475.0,1.6586072444915771,-126.73700062730326,,,,,,,,,
401830877,Wichita St Shockers,Western Kentucky Hilltoppers,2h,moneyline,FanDuel,Western Kentucky Hilltoppers ML,65.61314055767349,245.0,11.761026382446287,-536.6342759154289,,,,,,,,,
401828915,Indiana St Sycamores,Alcorn St Braves,2h,moneyline,BetRivers,Alcorn St Braves ML,64.9208714131897,410.0,1.6586072444915771,-126.73700062730326,,,,,,,,,
401830877,Wichita St Shockers,Western Kentucky Hilltoppers,2h,moneyline,DraftKings,Western Kentucky Hilltoppers ML,64.58666714148464,235.0,11.761026382446287,-536.6342759154289,,,,,,,,,
401831223,Florida Gators,Providence Friars,2h,moneyline,BetMGM,Providence Friars ML,64.32352909033699,575.0,-2.39599609375,140.8161786402253,,,,,,,,,
401830877,Wichita St Shockers,Western Kentucky Hilltoppers,2h,moneyline,BetMGM,Western Kentucky Hilltoppers ML,63.49702613045339,225.0,11.761026382446287,-536.6342759154289,,,,,,,,,
401830877,Wichita St Shockers,Western Kentucky Hilltoppers,2h,moneyline,BetUS,Western Kentucky Hilltoppers ML,63.27100152445,223.0,11.761026382446287,-536.6342759154289,,,,,,,,,
401830877,Wichita St Shockers,Western Kentucky Hilltoppers,2h,moneyline,Caesars,Western Kentucky Hilltoppers ML,63.15693631179303,222.0,11.761026382446287,-536.6342759154289,,,,,,,,,
401831223,Florida Gators,Providence Friars,2h,moneyline,Caesars,Providence Friars ML,62.951357132273024,550.0,-2.39599609375,140.8161786402253,,,,,,,,,
401830877,Wichita St Shockers,Western Kentucky Hilltoppers,2h,moneyline,Bovada,Western Kentucky Hilltoppers ML,62.926667163741726,220.0,11.761026382446287,-536.6342759154289,,,,,,,,,
401830877,Wichita St Shockers,Western Kentucky Hilltoppers,2h,moneyline,Fanatics,Western Kentucky Hilltoppers ML,62.926667163741726,220.0,11.761026382446287,-536.6342759154289,,,,,,,,,
401830877,Wichita St Shockers,Western Kentucky Hilltoppers,2h,moneyline,BetOnline.ag,Western Kentucky Hilltoppers ML,62.81044981942743,219.0,11.761026382446287,-536.6342759154289,,,,,,,,,
401830877,Wichita St Shockers,Western Kentucky Hilltoppers,2h,moneyline,LowVig.ag,Western Kentucky Hilltoppers ML,62.81044981942743,219.0,11.761026382446287,-536.6342759154289,,,,,,,,,
401831223,Florida Gators,Providence Friars,2h,moneyline,FanDuel,Providence Friars ML,62.37247208746479,540.0,-2.39599609375,140.8161786402253,,,,,,,,,
401831223,Florida Gators,Providence Friars,2h,moneyline,BetOnline.ag,Providence Friars ML,62.01637560879727,534.0,-2.39599609375,140.8161786402253,,,,,,,,,
401831223,Florida Gators,Providence Friars,2h,moneyline,LowVig.ag,Providence Friars ML,62.01637560879727,534.0,-2.39599609375,140.8161786402253,,,,,,,,,
401831223,Florida Gators,Providence Friars,2h,moneyline,BetUS,Providence Friars ML,61.775209739646776,530.0,-2.39599609375,140.8161786402253,,,,,,,,,
