game_id,date,start_time,home_team,away_team,home_score,away_score,home_score_1h_x,away_score_1h_x,home_score_2h_x,away_score_2h_x,neutral_site,venue,status,completed,home_score_m,away_score_m,status_m,home_score_1h_m,away_score_1h_m,home_score_2h_m,away_score_2h_m,pred_total,pred_margin,market_total,spread_home,actual_total,actual_margin,ats_result,ou_result_full,home_score_1h_y,away_score_1h_y,home_score_2h_y,away_score_2h_y,home_score_bs,away_score_bs,home_score_1h,away_score_1h,home_score_2h,away_score_2h,actual_total_1h,actual_total_2h
401820778,2026-03-02,2026-03-03 00:00:00+00:00,NC State Wolfpack,Duke Blue Devils,64,93,30,47,34,46,False,Lenovo Center,STATUS_FINAL,True,0,0,STATUS_SCHEDULED,,,,,95.87929306030271,-13.857907724380494,148.5,9.5,157,-29,Away Cover,Over,,,,,64.0,93.0,30.0,47.0,34.0,46.0,77.0,80.0
401820821,2026-03-02,2026-03-03 02:00:00+00:00,Arizona Wildcats,Iowa State Cyclones,73,57,37,25,36,32,False,McKale Center at ALKEME Arena,STATUS_FINAL,True,0,0,STATUS_SCHEDULED,,,,,157.508544921875,0.2901628017425537,147.5,-7.5,130,16,Home Cover,Under,,,,,73.0,57.0,37.0,25.0,36.0,32.0,62.0,68.0
401828717,2026-03-02,2026-03-02 23:00:00+00:00,Morgan State Bears,Norfolk State Spartans,90,84,45,29,45,55,False,Hill Field House,STATUS_FINAL,True,0,0,STATUS_SCHEDULED,,,,,137.96307373046875,-15.009103775024414,156.5,2.5,174,6,Home Cover,Over,,,,,90.0,84.0,45.0,29.0,45.0,55.0,74.0,100.0
401851421,2026-03-02,2026-03-03 00:00:00+00:00,Cleveland State Vikings,IU Indianapolis Jaguars,101,93,45,36,56,57,False,Wolstein Center,STATUS_FINAL,True,0,0,STATUS_SCHEDULED,,,,,141.0174560546875,17.719961166381836,169.5,-1.5,194,8,Home Cover,Over,,,,,101.0,93.0,45.0,36.0,56.0,57.0,81.0,113.0
401829289,2026-03-02,2026-03-03 00:00:00+00:00,Delaware State Hornets,South Carolina State Bulldogs,59,61,26,30,33,31,False,Memorial Hall (DE),STATUS_FINAL,True,0,0,STATUS_SCHEDULED,,,,,135.33294677734375,3.7442569732666016,137.5,-1.5,120,-2,Away Cover,Under,,,,,59.0,61.0,26.0,30.0,33.0,31.0,56.0,64.0
401823055,2026-03-02,2026-03-03 00:00:00+00:00,Maryland Eastern Shore Hawks,North Carolina Central Eagles,73,77,30,23,43,54,False,Hytche Center,STATUS_FINAL,True,0,0,STATUS_SCHEDULED,,,,,137.64842224121094,-15.814878463745115,133.5,-1.5,150,-4,Away Cover,Over,,,,,73.0,77.0,30.0,23.0,43.0,54.0,53.0,97.0
401822779,2026-03-02,2026-03-03 00:00:00+00:00,Howard Bison,Coppin State Eagles,90,70,46,29,44,41,False,Burr Gymnasium,STATUS_FINAL,True,0,0,STATUS_SCHEDULED,,,,,138.31678771972656,17.436073303222656,136.5,-19.5,160,20,Home Cover,Over,,,,,90.0,70.0,46.0,29.0,44.0,41.0,75.0,85.0
401808975,2026-03-02,2026-03-03 00:30:00+00:00,Incarnate Word Cardinals,Stephen F. Austin Lumberjacks,68,76,26,28,42,48,False,McDermott Center,STATUS_FINAL,True,0,0,STATUS_SCHEDULED,,,,,139.9169921875,-2.7054014205932617,144.5,8.5,144,-8,Home Cover,Under,,,,,68.0,76.0,26.0,28.0,42.0,48.0,54.0,90.0
401808947,2026-03-02,2026-03-03 00:30:00+00:00,UT Rio Grande Valley Vaqueros,Northwestern State Demons,74,62,39,30,35,32,False,UTRGV Fieldhouse,STATUS_FINAL,True,0,0,STATUS_SCHEDULED,,,,,140.506591796875,18.30841636657715,137.5,-10.5,136,12,Home Cover,Under,,,,,74.0,62.0,39.0,30.0,35.0,32.0,69.0,67.0
401808889,2026-03-02,2026-03-03 00:30:00+00:00,Nicholls Colonels,McNeese Cowboys,65,75,31,40,34,35,False,David R. Stopher Gymnasium,STATUS_FINAL,True,0,0,STATUS_SCHEDULED,,,,,140.31655883789062,5.108325481414795,144.5,10.5,140,-10,Home Cover,Under,,,,,65.0,75.0,31.0,40.0,34.0,35.0,71.0,69.0
401808917,2026-03-02,2026-03-03 01:00:00+00:00,New Orleans Privateers,SE Louisiana Lions,78,82,32,40,46,42,False,Lakefront Arena,STATUS_FINAL,True,0,0,STATUS_SCHEDULED,,,,,139.67449951171875,-0.4322400093078613,143.5,-7.5,160,-4,Away Cover,Over,,,,,78.0,82.0,32.0,40.0,46.0,42.0,72.0,88.0
401808723,2026-03-02,2026-03-03 01:00:00+00:00,Texas A&M-Corpus Christi Islanders,East Texas A&M Lions,84,71,37,36,47,35,False,Hilliard Center,STATUS_FINAL,True,0,0,STATUS_SCHEDULED,,,,,141.145263671875,6.913707256317139,137.5,-8.0,155,13,Home Cover,Over,,,,,84.0,71.0,37.0,36.0,47.0,35.0,73.0,82.0
401808522,2026-03-02,2026-03-03 01:00:00+00:00,Northern Arizona Lumberjacks,Montana State Bobcats,65,76,25,36,40,40,False,J. Lawrence Walkup Skydome,STATUS_FINAL,True,0,0,STATUS_SCHEDULED,,,,,139.444580078125,-9.73362922668457,142.5,6.5,141,-11,Away Cover,Under,,,,,65.0,76.0,25.0,36.0,40.0,40.0,61.0,80.0
401808512,2026-03-02,2026-03-03 01:00:00+00:00,Northern Colorado Bears,Montana Grizzlies,85,57,27,23,58,34,False,Bank of Colorado Arena,STATUS_FINAL,True,0,0,STATUS_SCHEDULED,,,,,142.8086395263672,-4.682535781860352,154.5,-6.5,142,28,Home Cover,Under,,,,,85.0,57.0,27.0,23.0,58.0,34.0,50.0,92.0
401820481,2026-03-02,2026-03-03 01:30:00+00:00,Houston Christian Huskies,Lamar Cardinals,75,53,29,24,46,29,False,Sharp Gymnasium,STATUS_FINAL,True,0,0,STATUS_SCHEDULED,,,,,137.2144317626953,-6.135037899017334,132.5,1.5,128,22,Home Cover,Under,,,,,75.0,53.0,29.0,24.0,46.0,29.0,53.0,75.0
401808470,2026-03-02,2026-03-03 02:00:00+00:00,Eastern Washington Eagles,Idaho Vandals,81,85,30,34,51,51,False,Reese Court,STATUS_FINAL,True,0,0,STATUS_SCHEDULED,,,,,144.05050659179688,-4.962327480316162,150.5,-3.5,166,-4,Away Cover,Over,,,,,81.0,85.0,30.0,34.0,51.0,51.0,64.0,102.0
401808540,2026-03-02,2026-03-03 03:00:00+00:00,Portland State Vikings,Weber State Wildcats,84,60,43,26,41,34,False,Viking Pavilion,STATUS_FINAL,True,0,0,STATUS_SCHEDULED,,,,,142.4117889404297,0.9071693420410156,145.5,-4.5,144,24,Home Cover,Under,,,,,84.0,60.0,43.0,26.0,41.0,34.0,69.0,75.0
401808500,2026-03-02,2026-03-03 03:00:00+00:00,Sacramento State Hornets,Idaho State Bengals,83,65,46,29,37,36,False,Hornet Pavilion,STATUS_FINAL,True,0,0,STATUS_SCHEDULED,,,,,140.9574737548828,1.52113938331604,160.5,-1.5,148,18,Home Cover,Under,,,,,83.0,65.0,46.0,29.0,37.0,36.0,75.0,73.0
