game_id,date,start_time,home_team,away_team,home_score,away_score,home_score_1h_x,away_score_1h_x,home_score_2h_x,away_score_2h_x,neutral_site,venue,status,completed,home_score_m,away_score_m,status_m,home_score_1h_m,away_score_1h_m,home_score_2h_m,away_score_2h_m,pred_total,pred_margin,market_total,spread_home,actual_total,actual_margin,ats_result,ou_result_full,home_score_1h_y,away_score_1h_y,home_score_2h_y,away_score_2h_y,home_score_bs,away_score_bs,home_score_1h,away_score_1h,home_score_2h,away_score_2h,actual_total_1h,actual_total_2h
401827687,2026-02-17,2026-02-18 00:00:00+00:00,UCF Knights,TCU Horned Frogs,82,71,42,28,40,43,False,Addition Financial Arena,STATUS_FINAL,True,0,0,STATUS_SCHEDULED,,,,,130.77623901367187,-4.314430165290832,155.0,-1.5,153,11,Home Cover,Under,,,,,82.0,71.0,42.0,28.0,40.0,43.0,70.0,83.0
401814571,2026-02-17,2026-02-18 00:00:00+00:00,Bowling Green Falcons,Kent State Golden Flashes,71,78,25,30,46,48,False,Stroh Center,STATUS_FINAL,True,0,0,STATUS_SCHEDULED,,,,,143.32093811035156,-4.244527339935304,151.5,-3.0,149,-7,Away Cover,Under,,,,,71.0,78.0,25.0,30.0,46.0,48.0,55.0,94.0
401814569,2026-02-17,2026-02-18 00:00:00+00:00,Ohio Bobcats,Ball State Cardinals,69,57,32,15,37,42,False,Convocation Center (OH),STATUS_FINAL,True,0,0,STATUS_SCHEDULED,,,,,145.40451049804688,11.51893711090088,143.0,-9.5,126,12,Home Cover,Under,,,,,69.0,57.0,32.0,15.0,37.0,42.0,47.0,79.0
401814568,2026-02-17,2026-02-18 00:00:00+00:00,Western Michigan Broncos,Akron Zips,73,90,34,53,39,37,False,University Arena (MI),STATUS_FINAL,True,0,0,STATUS_SCHEDULED,,,,,141.7562255859375,-10.31966781616211,158.5,14.5,163,-17,Away Cover,Over,,,,,73.0,90.0,34.0,53.0,39.0,37.0,87.0,76.0
401828430,2026-02-17,2026-02-18 01:00:00+00:00,VCU Rams,George Washington Revolutionaries,89,75,48,46,41,29,False,Siegel Center,STATUS_FINAL,True,0,0,STATUS_SCHEDULED,,,,,145.55694580078125,19.27602195739746,162.5,-6.5,164,14,Home Cover,Over,,,,,89.0,75.0,48.0,46.0,41.0,29.0,94.0,70.0
401820751,2026-02-17,2026-02-18 01:00:00+00:00,Miami Hurricanes,Virginia Tech Hokies,67,66,31,34,36,32,False,Watsco Center,STATUS_FINAL,True,0,0,STATUS_SCHEDULED,,,,,141.57265625000002,1.2879670143127435,150.5,-8.0,133,1,Away Cover,Under,,,,,67.0,66.0,31.0,34.0,36.0,32.0,65.0,68.0
401828933,2026-02-17,2026-02-18 01:30:00+00:00,Wyoming Cowboys,Fresno State Bulldogs,92,82,42,40,50,42,False,Arena-Auditorium,STATUS_FINAL,True,0,0,STATUS_SCHEDULED,,,,,142.14488220214844,1.3767437934875488,146.0,-9.0,174,10,Home Cover,Over,,,,,92.0,82.0,42.0,40.0,50.0,42.0,82.0,92.0
401806491,2026-02-17,2026-02-18 01:50:00+00:00,UT Martin Skyhawks,Southeast Missouri State Redhawks,53,56,16,26,31,21,False,Kathleen and Tom Elam Center,STATUS_FINAL,True,0,0,STATUS_SCHEDULED,,,,,142.67678833007812,3.2225730419158936,,,109,-3,Away Cover,Under,,,,,53.0,56.0,16.0,26.0,37.0,30.0,42.0,67.0
401827688,2026-02-17,2026-02-18 02:00:00+00:00,Kansas State Wildcats,Baylor Bears,90,74,41,34,49,40,False,Bramlage Coliseum,STATUS_FINAL,True,0,0,STATUS_SCHEDULED,,,,,153.59896850585938,-22.00765991210937,159.5,3.5,164,16,Home Cover,Over,,,,,90.0,74.0,41.0,34.0,49.0,40.0,75.0,89.0
401820571,2026-02-17,2026-02-18 02:00:00+00:00,New Mexico Lobos,Air Force Falcons,98,61,55,33,43,28,False,The Pit,STATUS_FINAL,True,0,0,STATUS_SCHEDULED,,,,,144.27325439453125,21.268516540527344,148.5,-28.0,159,37,Home Cover,Over,,,,,98.0,61.0,55.0,33.0,43.0,28.0,88.0,71.0
401808245,2026-02-17,2026-02-18 02:00:00+00:00,Kentucky Wildcats,Georgia Bulldogs,78,86,34,39,44,47,False,Rupp Arena,STATUS_FINAL,True,0,0,STATUS_SCHEDULED,,,,,154.6354522705078,18.10994529724121,161.5,-7.0,164,-8,Away Cover,Over,,,,,78.0,86.0,34.0,39.0,44.0,47.0,73.0,91.0
401808243,2026-02-17,2026-02-18 02:00:00+00:00,Texas Longhorns,LSU Tigers,88,85,48,33,40,52,False,Moody Center,STATUS_FINAL,True,0,0,STATUS_SCHEDULED,,,,,153.28903198242188,3.6096692085266113,150.5,-11.5,173,3,Away Cover,Over,,,,,88.0,85.0,48.0,33.0,40.0,52.0,81.0,92.0
401829318,2026-02-17,2026-02-18 03:00:00+00:00,San José State Spartans,Nevada Wolf Pack,87,71,47,32,40,39,False,Provident Credit Union Event Center,STATUS_FINAL,True,0,0,STATUS_SCHEDULED,,,,,146.44671325683595,-15.930369949340822,141.0,11.0,158,16,Home Cover,Over,,,,,87.0,71.0,47.0,32.0,40.0,39.0,79.0,79.0
401823782,2026-02-17,2026-02-18 03:00:00+00:00,San Diego State Aztecs,Grand Canyon Lopes,63,73,33,29,30,44,False,Viejas Arena,STATUS_FINAL,True,0,0,STATUS_SCHEDULED,,,,,150.88987731933594,11.018386840820312,139.0,-8.0,136,-10,Away Cover,Under,,,,,63.0,73.0,33.0,29.0,30.0,44.0,62.0,74.0
401825523,2026-02-17,2026-02-18 03:45:00+00:00,Oregon Ducks,Minnesota Golden Gophers,44,61,17,22,27,39,False,Matthew Knight Arena,STATUS_FINAL,True,0,0,STATUS_SCHEDULED,,,,,146.0126708984375,12.091519546508788,136.0,-4.5,105,-17,Away Cover,Under,,,,,44.0,61.0,17.0,22.0,27.0,39.0,39.0,66.0
