game_id,home_team,away_team,period,market,book,pick,edge,line_value,predicted_value,fair_price,actual_total,actual_total_1h,actual_total_2h,actual_margin,home_score,away_score,result,pnl_units
401823474,Auburn Tigers,Bethune-Cookman Wildcats,2h,moneyline,FanDuel,Bethune-Cookman Wildcats ML,92.69386407791926,3500.0,-3.4209573,163.02089319490634,,,,,,,,
401823483,Tennessee Volunteers,Mercer Bears,2h,moneyline,FanDuel,Mercer Bears ML,92.4683548061082,4000.0,-5.1533613,208.79745294956308,,,,,,,,
401813756,UCLA Bruins,Eastern Washington Eagles,2h,moneyline,BetMGM,Eastern Washington Eagles ML,92.1439476987114,3300.0,-3.5941978,167.1057782438128,,,,,,,,
401820577,St. John's Red Storm,Quinnipiac Bobcats,2h,moneyline,Fanatics,Quinnipiac Bobcats ML,85.99517769874264,3000.0,-8.444928,334.14949133897835,,,,,,,,
401819882,Kansas Jayhawks,Green Bay Phoenix,2h,moneyline,BetMGM,Green Bay Phoenix ML,84.77890041851302,3300.0,-10.004092,417.5173857705573,,,,,,,,
401826784,Arkansas Razorbacks,Southern Jaguars,2h,moneyline,FanDuel,Southern Jaguars ML,83.92258834221515,2500.0,-8.098448,318.0127031024061,,,,,,,,
401826083,Michigan Wolverines,Oakland Golden Grizzlies,2h,moneyline,BetMGM,Oakland Golden Grizzlies ML,80.09548516267087,2500.0,-10.004092,417.5173857705573,,,,,,,,
401826083,Michigan Wolverines,Oakland Golden Grizzlies,2h,moneyline,FanDuel,Oakland Golden Grizzlies ML,80.09548516267087,2500.0,-10.004092,417.5173857705573,,,,,,,,
401826911,Wisconsin Badgers,Campbell Fighting Camels,2h,moneyline,DraftKings,Campbell Fighting Camels ML,75.41101746456434,1600.0,-8.098448,318.0127031024061,,,,,,,,
401826911,Wisconsin Badgers,Campbell Fighting Camels,2h,moneyline,FanDuel,Campbell Fighting Camels ML,75.41101746456434,1600.0,-8.098448,318.0127031024061,,,,,,,,
401826911,Wisconsin Badgers,Campbell Fighting Camels,2h,moneyline,BetMGM,Campbell Fighting Camels ML,72.1324864598396,1400.0,-8.098448,318.0127031024061,,,,,,,,
401826911,Wisconsin Badgers,Campbell Fighting Camels,2h,moneyline,BetRivers,Campbell Fighting Camels ML,72.1324864598396,1400.0,-8.098448,318.0127031024061,,,,,,,,
401819834,BYU Cougars,Villanova Wildcats,2h,moneyline,FanDuel,Villanova Wildcats ML,55.340630286528345,390.0,-1.2077197,118.8309115960111,,,,,,,,
401819834,BYU Cougars,Villanova Wildcats,2h,moneyline,BetUS,Villanova Wildcats ML,54.59939593443753,382.0,-1.2077197,118.8309115960111,,,,,,,,
401819834,BYU Cougars,Villanova Wildcats,2h,moneyline,BetOnline.ag,Villanova Wildcats ML,54.123498617188446,377.0,-1.2077197,118.8309115960111,,,,,,,,
401819834,BYU Cougars,Villanova Wildcats,2h,moneyline,LowVig.ag,Villanova Wildcats ML,54.123498617188446,377.0,-1.2077197,118.8309115960111,,,,,,,,
401819834,BYU Cougars,Villanova Wildcats,2h,moneyline,BetMGM,Villanova Wildcats ML,52.428062696519326,360.0,-1.2077197,118.8309115960111,,,,,,,,
401819834,BYU Cougars,Villanova Wildcats,2h,moneyline,Bovada,Villanova Wildcats ML,48.51037374211504,325.0,-1.2077197,118.8309115960111,,,,,,,,
401819834,BYU Cougars,Villanova Wildcats,2h,moneyline,BetRivers,Villanova Wildcats ML,43.88950984717665,290.0,-1.2077197,118.8309115960111,,,,,,,,
401826885,Arizona Wildcats,Florida Gators,2h,moneyline,FanDuel,Arizona Wildcats ML,25.97720696475697,146.0,1.3809602,-121.80850915797583,,,,,,,,
401826885,Arizona Wildcats,Florida Gators,2h,moneyline,BetOnline.ag,Arizona Wildcats ML,24.126637138875893,140.0,1.3809602,-121.80850915797583,,,,,,,,
401826885,Arizona Wildcats,Florida Gators,2h,moneyline,LowVig.ag,Arizona Wildcats ML,24.126637138875893,140.0,1.3809602,-121.80850915797583,,,,,,,,
401826885,Arizona Wildcats,Florida Gators,2h,moneyline,BetUS,Arizona Wildcats ML,23.489045854328637,138.0,1.3809602,-121.80850915797583,,,,,,,,
401826885,Arizona Wildcats,Florida Gators,2h,moneyline,DraftKings,Arizona Wildcats ML,22.840647937839897,136.0,1.3809602,-121.80850915797583,,,,,,,,
401826885,Arizona Wildcats,Florida Gators,2h,moneyline,BetMGM,Arizona Wildcats ML,22.51231026949028,135.0,1.3809602,-121.80850915797583,,,,,,,,
401826885,Arizona Wildcats,Florida Gators,2h,moneyline,Fanatics,Arizona Wildcats ML,22.51231026949028,135.0,1.3809602,-121.80850915797583,,,,,,,,
401826885,Arizona Wildcats,Florida Gators,2h,moneyline,Bovada,Arizona Wildcats ML,19.06841294813429,125.0,1.3809602,-121.80850915797583,,,,,,,,
401826885,Arizona Wildcats,Florida Gators,2h,moneyline,BetRivers,Arizona Wildcats ML,18.34256911807271,123.0,1.3809602,-121.80850915797583,,,,,,,,
401824809,Houston Cougars,Lehigh Mountain Hawks,full_game,spreads,FanDuel,Lehigh Mountain Hawks +36.5,27.90232276916504,-36.5,8.597677230834961,,,,,,,,,
401824809,Houston Cougars,Lehigh Mountain Hawks,full_game,spreads,BetMGM,Lehigh Mountain Hawks +35.5,26.90232276916504,-35.5,8.597677230834961,,,,,,,,,
401824809,Houston Cougars,Lehigh Mountain Hawks,full_game,spreads,BetOnline.ag,Lehigh Mountain Hawks +35.5,26.90232276916504,-35.5,8.597677230834961,,,,,,,,,
401824809,Houston Cougars,Lehigh Mountain Hawks,full_game,spreads,BetRivers,Lehigh Mountain Hawks +35.5,26.90232276916504,-35.5,8.597677230834961,,,,,,,,,
401824809,Houston Cougars,Lehigh Mountain Hawks,full_game,spreads,DraftKings,Lehigh Mountain Hawks +35.5,26.90232276916504,-35.5,8.597677230834961,,,,,,,,,
401824809,Houston Cougars,Lehigh Mountain Hawks,full_game,spreads,LowVig.ag,Lehigh Mountain Hawks +35.5,26.90232276916504,-35.5,8.597677230834961,,,,,,,,,
401813756,UCLA Bruins,Eastern Washington Eagles,full_game,spreads,BetRivers,Eastern Washington Eagles +30.5,24.97816801071167,-30.5,5.52183198928833,,,,,,,,,
401813756,UCLA Bruins,Eastern Washington Eagles,full_game,spreads,BetMGM,Eastern Washington Eagles +29.5,23.97816801071167,-29.5,5.52183198928833,,,,,,,,,
401813756,UCLA Bruins,Eastern Washington Eagles,full_game,spreads,BetOnline.ag,Eastern Washington Eagles +29.5,23.97816801071167,-29.5,5.52183198928833,,,,,,,,,
401813756,UCLA Bruins,Eastern Washington Eagles,full_game,spreads,BetUS,Eastern Washington Eagles +29.5,23.97816801071167,-29.5,5.52183198928833,,,,,,,,,
401813756,UCLA Bruins,Eastern Washington Eagles,full_game,spreads,Bovada,Eastern Washington Eagles +29.5,23.97816801071167,-29.5,5.52183198928833,,,,,,,,,
401813756,UCLA Bruins,Eastern Washington Eagles,full_game,spreads,FanDuel,Eastern Washington Eagles +29.5,23.97816801071167,-29.5,5.52183198928833,,,,,,,,,
401813756,UCLA Bruins,Eastern Washington Eagles,full_game,spreads,LowVig.ag,Eastern Washington Eagles +29.5,23.97816801071167,-29.5,5.52183198928833,,,,,,,,,
401812282,Iowa State Cyclones,Fairleigh Dickinson Knights,full_game,spreads,BetOnline.ag,Fairleigh Dickinson Knights +36.0,22.27591323852539,-36.0,13.72408676147461,,,,,,,,,
401812282,Iowa State Cyclones,Fairleigh Dickinson Knights,full_game,spreads,LowVig.ag,Fairleigh Dickinson Knights +36.0,22.27591323852539,-36.0,13.72408676147461,,,,,,,,,
401812260,Alabama Crimson Tide,North Dakota Fighting Hawks,full_game,spreads,BetMGM,North Dakota Fighting Hawks +33.5,22.082797050476078,-33.5,11.417202949523926,,,,,,,,,
401812260,Alabama Crimson Tide,North Dakota Fighting Hawks,full_game,spreads,DraftKings,North Dakota Fighting Hawks +33.5,22.082797050476078,-33.5,11.417202949523926,,,,,,,,,
401812282,Iowa State Cyclones,Fairleigh Dickinson Knights,full_game,spreads,BetMGM,Fairleigh Dickinson Knights +35.5,21.77591323852539,-35.5,13.72408676147461,,,,,,,,,
401812282,Iowa State Cyclones,Fairleigh Dickinson Knights,full_game,spreads,BetRivers,Fairleigh Dickinson Knights +35.5,21.77591323852539,-35.5,13.72408676147461,,,,,,,,,
401812282,Iowa State Cyclones,Fairleigh Dickinson Knights,full_game,spreads,DraftKings,Fairleigh Dickinson Knights +35.5,21.77591323852539,-35.5,13.72408676147461,,,,,,,,,
401812260,Alabama Crimson Tide,North Dakota Fighting Hawks,full_game,spreads,BetOnline.ag,North Dakota Fighting Hawks +33.0,21.582797050476078,-33.0,11.417202949523926,,,,,,,,,
401812260,Alabama Crimson Tide,North Dakota Fighting Hawks,full_game,spreads,BetUS,North Dakota Fighting Hawks +33.0,21.582797050476078,-33.0,11.417202949523926,,,,,,,,,
401812260,Alabama Crimson Tide,North Dakota Fighting Hawks,full_game,spreads,Bovada,North Dakota Fighting Hawks +33.0,21.582797050476078,-33.0,11.417202949523926,,,,,,,,,
401812260,Alabama Crimson Tide,North Dakota Fighting Hawks,full_game,spreads,LowVig.ag,North Dakota Fighting Hawks +33.0,21.582797050476078,-33.0,11.417202949523926,,,,,,,,,
401812260,Alabama Crimson Tide,North Dakota Fighting Hawks,full_game,spreads,BetRivers,North Dakota Fighting Hawks +32.5,21.082797050476078,-32.5,11.417202949523926,,,,,,,,,
401812260,Alabama Crimson Tide,North Dakota Fighting Hawks,full_game,spreads,FanDuel,North Dakota Fighting Hawks +32.5,21.082797050476078,-32.5,11.417202949523926,,,,,,,,,
401823483,Tennessee Volunteers,Mercer Bears,full_game,spreads,BetMGM,Mercer Bears +28.5,20.671283960342407,-28.5,7.828716039657593,,,,,,,,,
401823483,Tennessee Volunteers,Mercer Bears,full_game,spreads,BetRivers,Mercer Bears +28.5,20.671283960342407,-28.5,7.828716039657593,,,,,,,,,
401823483,Tennessee Volunteers,Mercer Bears,full_game,spreads,Bovada,Mercer Bears +28.5,20.671283960342407,-28.5,7.828716039657593,,,,,,,,,
401823483,Tennessee Volunteers,Mercer Bears,full_game,spreads,DraftKings,Mercer Bears +28.5,20.671283960342407,-28.5,7.828716039657593,,,,,,,,,
