game_id,date,start_time,home_team,away_team,home_score,away_score,home_score_1h_x,away_score_1h_x,home_score_2h_x,away_score_2h_x,neutral_site,venue,status,completed,home_score_m,away_score_m,status_m,home_score_1h_m,away_score_1h_m,home_score_2h_m,away_score_2h_m,pred_total,pred_margin,market_total,spread_home,actual_total,actual_margin,ats_result,ou_result_full,home_score_1h_y,away_score_1h_y,home_score_2h_y,away_score_2h_y,home_score_bs,away_score_bs,home_score_1h,away_score_1h,home_score_2h,away_score_2h,actual_total_1h,actual_total_2h
401851490,2026-03-06,2026-03-07 00:00:00+00:00,Bradley Braves,Valparaiso Beacons,90,84,31,31,33,33,True,Enterprise Center,STATUS_FINAL,True,0,0,STATUS_SCHEDULED,,,,,143.42095947265625,2.8690171241760254,136.5,-3.5,174,6,Home Cover,Over,,,,,90.0,84.0,31.0,31.0,59.0,53.0,62.0,112.0
401828462,2026-03-06,2026-03-07 00:00:00+00:00,Dayton Flyers,VCU Rams,62,68,36,37,26,31,False,UD Arena,STATUS_FINAL,True,0,0,STATUS_SCHEDULED,,,,,150.24563598632812,4.806029319763184,,,130,-6,Away Cover,Under,,,,,62.0,68.0,36.0,37.0,26.0,31.0,73.0,57.0
401818565,2026-03-06,2026-03-07 00:00:00+00:00,Brown Bears,Pennsylvania Quakers,61,82,34,44,27,38,False,Pizzitola Sports Center,STATUS_FINAL,True,0,0,STATUS_SCHEDULED,,,,,141.7796630859375,-2.423849582672119,,,143,-21,Away Cover,Under,,,,,61.0,82.0,34.0,44.0,27.0,38.0,78.0,65.0
401814603,2026-03-06,2026-03-07 00:00:00+00:00,Kent State Golden Flashes,Western Michigan Broncos,86,78,46,37,40,41,False,M.A.C. Center,STATUS_FINAL,True,0,0,STATUS_SCHEDULED,,,,,144.03138732910156,11.406724294026697,,,164,8,Away Cover,Under,,,,,86.0,78.0,46.0,37.0,40.0,41.0,83.0,81.0
401814600,2026-03-06,2026-03-07 00:00:00+00:00,Ball State Cardinals,Central Michigan Chippewas,85,69,42,26,43,43,False,Worthen Arena,STATUS_FINAL,True,0,0,STATUS_SCHEDULED,,,,,141.88084411621094,5.549748420715332,,,154,16,Away Cover,Under,,,,,85.0,69.0,42.0,26.0,43.0,43.0,68.0,86.0
401814599,2026-03-06,2026-03-07 00:00:00+00:00,Toledo Rockets,Buffalo Bulls,98,78,37,33,61,45,False,Savage Arena,STATUS_FINAL,True,0,0,STATUS_SCHEDULED,,,,,146.8807832845052,-3.092604999542236,,,176,20,Away Cover,Under,,,,,98.0,78.0,37.0,33.0,61.0,45.0,70.0,106.0
401812624,2026-03-06,2026-03-07 00:00:00+00:00,Harvard Crimson,Columbia Lions,81,71,38,33,43,38,False,Lavietes Pavilion,STATUS_FINAL,True,0,0,STATUS_SCHEDULED,,,,,143.6373897298177,11.880714276631672,,,152,10,Away Cover,Under,,,,,81.0,71.0,38.0,33.0,43.0,38.0,71.0,81.0
401851580,2026-03-06,2026-03-07 00:30:00+00:00,UNC Greensboro Spartans,VMI Keydets,84,70,39,27,45,43,True,Harrah's Cherokee Center,STATUS_FINAL,True,0,0,STATUS_SCHEDULED,,,,,144.40802001953125,4.408316612243652,156.5,-5.5,154,14,Home Cover,Under,,,,,84.0,70.0,39.0,27.0,45.0,43.0,66.0,88.0
401851248,2026-03-06,2026-03-07 00:30:00+00:00,Queens University Royals,West Georgia Wolves,71,63,33,25,38,38,True,VyStar Veterans Memorial Arena,STATUS_FINAL,True,0,0,STATUS_SCHEDULED,,,,,140.97964477539062,-0.9381117820739746,,,134,8,Away Cover,Under,,,,,71.0,63.0,33.0,25.0,38.0,38.0,58.0,76.0
401851530,2026-03-06,2026-03-07 01:00:00+00:00,Tennessee State Tigers,UT Martin Skyhawks,68,55,36,28,32,27,True,Ford Center,STATUS_FINAL,True,0,0,STATUS_SCHEDULED,,,,,143.185546875,0.3806114196777344,,,123,13,Away Cover,Under,,,,,68.0,55.0,36.0,28.0,32.0,27.0,64.0,59.0
401827722,2026-03-06,2026-03-07 01:00:00+00:00,West Virginia Mountaineers,UCF Knights,77,62,32,23,45,39,False,WVU Coliseum,STATUS_FINAL,True,0,0,STATUS_SCHEDULED,,,,,153.021728515625,11.224298477172852,,,139,15,Away Cover,Under,,,,,77.0,62.0,32.0,23.0,45.0,39.0,55.0,84.0
401851460,2026-03-06,2026-03-07 01:30:00+00:00,Saint Peter's Peacocks,Fairfield Stags,55,74,30,30,25,44,True,Jim Whelan Boardwalk Hall,STATUS_FINAL,True,0,0,STATUS_SCHEDULED,,,,,142.51385498046875,12.692834854125977,149.0,-5.5,129,-19,Away Cover,Under,,,,,55.0,74.0,30.0,30.0,25.0,44.0,60.0,69.0
401851701,2026-03-06,2026-03-07 01:50:00+00:00,South Alabama Jaguars,Georgia Southern Eagles,85,94,43,40,42,54,True,Pensacola Bay Center,STATUS_FINAL,True,0,0,STATUS_SCHEDULED,,,,,143.99911499023438,6.554882526397705,167.5,-7.25,179,-9,Away Cover,Over,,,,,85.0,94.0,43.0,40.0,42.0,54.0,83.0,96.0
401851749,2026-03-06,2026-03-07 02:00:00+00:00,Washington State Cougars,Portland Pilots,68,74,29,25,39,49,True,Orleans Arena,STATUS_FINAL,True,0,0,STATUS_SCHEDULED,,,,,141.87528869628906,9.8187144724528,152.25,-3.0,142,-6,Away Cover,Under,,,,,68.0,74.0,29.0,25.0,39.0,49.0,54.0,88.0
401851624,2026-03-06,2026-03-07 02:30:00+00:00,North Dakota Fighting Hawks,Denver Pioneers,83,67,42,29,41,38,True,Denny Sanford Premier Center,STATUS_FINAL,True,0,0,STATUS_SCHEDULED,,,,,141.72799682617188,16.30992317199707,,,150,16,Away Cover,Under,,,,,83.0,67.0,42.0,29.0,41.0,38.0,71.0,79.0
401851350,2026-03-06,2026-03-07 02:30:00+00:00,Radford Highlanders,Presbyterian Blue Hose,85,91,36,28,41,49,True,Freedom Hall (TN),STATUS_FINAL,True,0,0,STATUS_SCHEDULED,,,,,140.56121826171875,15.10609245300293,145.5,-7.5,176,-6,Away Cover,Over,,,,,85.0,91.0,36.0,28.0,49.0,63.0,64.0,112.0
401823787,2026-03-06,2026-03-07 03:00:00+00:00,San Diego State Aztecs,UNLV Rebels,89,86,42,39,47,47,False,Viejas Arena,STATUS_FINAL,True,0,0,STATUS_SCHEDULED,,,,,150.36610412597656,15.397594451904297,,,175,3,Away Cover,Under,,,,,89.0,86.0,42.0,39.0,47.0,47.0,81.0,94.0
401851491,2026-03-06,2026-03-07 03:25:00+00:00,Illinois State Redbirds,Northern Iowa Panthers,52,74,27,35,25,39,True,Enterprise Center,STATUS_FINAL,True,0,0,STATUS_SCHEDULED,,,,,142.1746063232422,-10.490406036376951,125.5,-15.5,126,-22,Away Cover,Over,,,,,52.0,74.0,27.0,35.0,25.0,39.0,62.0,64.0
401851532,2026-03-06,2026-03-07 03:30:00+00:00,Morehead State Eagles,Southeast Missouri State Redhawks,66,61,29,36,37,25,True,Ford Center,STATUS_FINAL,True,0,0,STATUS_SCHEDULED,,,,,141.00613403320312,-5.067442417144775,,,127,5,Away Cover,Under,,,,,66.0,61.0,29.0,36.0,37.0,25.0,65.0,62.0
401851750,2026-03-06,2026-03-07 04:30:00+00:00,Seattle U Redhawks,San Diego Toreros,58,56,30,35,28,21,True,Orleans Arena,STATUS_FINAL,True,0,0,STATUS_SCHEDULED,,,,,138.76920186360675,11.141416209538775,145.75,-5.5,114,2,Away Cover,Under,,,,,58.0,56.0,30.0,35.0,28.0,21.0,65.0,49.0
