game_id,date,start_time,home_team,away_team,home_score,away_score,home_score_1h_x,away_score_1h_x,home_score_2h_x,away_score_2h_x,neutral_site,venue,status,home_score_m,away_score_m,home_score_1h_m,away_score_1h_m,home_score_2h_m,away_score_2h_m,pred_total,pred_margin,market_total,spread_home,actual_total,actual_margin,ats_result,ou_result_full,home_score_1h_y,away_score_1h_y,home_score_2h_y,away_score_2h_y,home_score_bs,away_score_bs,home_score_1h,away_score_1h,home_score_2h,away_score_2h,actual_total_1h,actual_total_2h
401820818,2026-02-09,2026-02-10 02:00:00+00:00,Kansas Jayhawks,Arizona Wildcats,82,78,42,45,40,33,False,Allen Fieldhouse,,0,0,,,,,158.425537109375,-9.18092918395996,153.5,2.0,160,4,Home Cover,Over,,,,,82.0,78.0,42.0,45.0,40.0,33.0,87.0,73.0
401822937,2026-02-09,2026-02-09 23:30:00+00:00,St. John's Red Storm,Xavier Musketeers,87,82,42,42,36,36,False,Madison Square Garden,,0,0,,,,,98.07082061767578,-3.4630539178848267,160.0,-15.0,169,5,Away Cover,Over,,,,,87.0,82.0,42.0,42.0,45.0,40.0,84.0,85.0
401820730,2026-02-09,2026-02-10 00:00:00+00:00,Louisville Cardinals,NC State Wolfpack,118,77,56,36,62,41,False,KFC Yum! Center,,0,0,,,,,152.57533264160156,2.137268781661988,161.5,-6.5,195,41,Home Cover,Over,,,,,118.0,77.0,56.0,36.0,62.0,41.0,92.0,103.0
401812394,2026-02-09,2026-02-09 21:00:00+00:00,Chicago State Cougars,Saint Francis Red Flash,80,75,36,33,44,42,False,Jones Convocation Center,,67,47,36.0,33.0,31.0,14.0,142.39352416992188,9.472585678100586,145.5,-2.5,155,5,Home Cover,Over,36.0,33.0,31.0,14.0,80.0,75.0,36.0,33.0,44.0,42.0,69.0,86.0
401820172,2026-02-09,2026-02-09 23:00:00+00:00,Bucknell Bison,Navy Midshipmen,60,76,24,35,36,41,False,Sojka Pavilion,,0,0,,,,,143.7216339111328,5.831753730773926,134.5,6.5,136,-16,Away Cover,Over,,,,,60.0,76.0,24.0,35.0,36.0,41.0,59.0,77.0
401828666,2026-02-09,2026-02-09 23:30:00+00:00,Arkansas-Pine Bluff Golden Lions,Jackson State Tigers,84,63,41,31,43,32,False,H.O. Clemmons Arena,,0,0,,,,,136.05792236328125,6.993906021118164,156.5,-7.5,147,21,Home Cover,Under,,,,,84.0,63.0,41.0,31.0,43.0,32.0,72.0,75.0
401858786,2026-02-09,2026-02-10 00:00:00+00:00,Davidson Wildcats,Mid-Atlantic Christian Mustangs,114,53,50,17,64,36,False,John M. Belk Arena,,0,0,,,,,145.01473999023438,7.848282814025879,,,167,61,Away Cover,Under,,,,,114.0,53.0,50.0,17.0,64.0,36.0,67.0,100.0
401830296,2026-02-09,2026-02-10 00:00:00+00:00,Indiana State Sycamores,Southern Illinois Salukis,65,80,32,37,33,43,False,Hulman Center,,0,0,,,,,140.26519775390625,0.8038265705108643,147.0,-2.0,145,-15,Away Cover,Under,,,,,65.0,80.0,32.0,37.0,33.0,43.0,69.0,76.0
401827121,2026-02-09,2026-02-10 00:00:00+00:00,Bethune-Cookman Wildcats,Texas Southern Tigers,79,69,31,31,33,33,False,Moore Gymnasium (FL),,0,0,,,,,136.93687438964844,-10.86664581298828,150.5,-8.5,148,10,Home Cover,Under,,,,,79.0,69.0,31.0,31.0,48.0,38.0,62.0,86.0
401827076,2026-02-09,2026-02-10 00:00:00+00:00,Florida A&M Rattlers,Prairie View A&M Panthers,100,96,56,34,44,62,False,Al Lawson Center,,0,0,,,,,134.8247528076172,-5.556263446807861,147.5,-3.0,196,4,Home Cover,Over,,,,,100.0,96.0,56.0,34.0,44.0,62.0,90.0,106.0
401818333,2026-02-09,2026-02-10 00:00:00+00:00,Howard Bison,Yale Bulldogs,81,87,32,38,39,33,False,Burr Gymnasium,,0,0,,,,,141.8392333984375,-12.01487922668457,147.5,8.5,168,-6,Home Cover,Over,,,,,81.0,87.0,32.0,38.0,49.0,49.0,70.0,98.0
401808963,2026-02-09,2026-02-10 00:00:00+00:00,SE Louisiana Lions,Incarnate Word Cardinals,74,62,40,26,34,36,False,University Center,,0,0,,,,,140.4248046875,8.845888137817383,138.5,-1.0,136,12,Home Cover,Under,,,,,74.0,62.0,40.0,26.0,34.0,36.0,66.0,70.0
401808942,2026-02-09,2026-02-10 00:00:00+00:00,Lamar Cardinals,Northwestern State Demons,68,70,33,37,35,33,False,Montagne Center,,0,0,,,,,139.36766052246094,15.130420684814451,136.5,-7.5,138,-2,Away Cover,Over,,,,,68.0,70.0,33.0,37.0,35.0,33.0,70.0,68.0
401807704,2026-02-09,2026-02-10 00:00:00+00:00,North Alabama Lions,Central Arkansas Bears,65,72,37,29,28,43,False,Flowers Hall,,0,0,,,,,141.20233154296875,19.51192092895508,146.0,7.0,137,-7,Away Cover,Under,,,,,65.0,72.0,37.0,29.0,28.0,43.0,66.0,71.0
401830297,2026-02-09,2026-02-10 00:30:00+00:00,Drake Bulldogs,Valparaiso Beacons,76,81,40,38,36,43,False,Knapp Center,,0,0,,,,,144.52029418945312,7.077219486236572,143.5,-3.0,157,-5,Away Cover,Over,,,,,76.0,81.0,40.0,38.0,36.0,43.0,78.0,79.0
401827103,2026-02-09,2026-02-10 00:30:00+00:00,Grambling Tigers,Alabama A&M Bulldogs,58,66,23,36,35,30,False,Fredrick C. Hobdy Assembly Center,,0,0,,,,,134.85513305664062,13.507530212402344,135.5,-4.5,124,-8,Away Cover,Under,,,,,58.0,66.0,23.0,36.0,35.0,30.0,59.0,65.0
401808928,2026-02-09,2026-02-10 00:30:00+00:00,Nicholls Colonels,UT Rio Grande Valley Vaqueros,72,92,30,55,42,37,False,David R. Stopher Gymnasium,,0,0,,,,,141.06655883789062,-1.16243314743042,147.0,2.5,164,-20,Away Cover,Over,,,,,72.0,92.0,30.0,55.0,42.0,37.0,85.0,79.0
401808884,2026-02-09,2026-02-10 00:30:00+00:00,McNeese Cowboys,Houston Christian Huskies,73,69,37,33,36,36,False,Townsley Law Arena,,0,0,,,,,138.6241455078125,15.657869338989258,138.5,-19.5,142,4,Away Cover,Over,,,,,73.0,69.0,37.0,33.0,36.0,36.0,70.0,72.0
401808717,2026-02-09,2026-02-10 00:30:00+00:00,Stephen F. Austin Lumberjacks,East Texas A&M Lions,74,70,36,34,38,36,False,William R. Johnson Coliseum,,0,0,,,,,141.3599853515625,7.512876987457275,143.5,-15.0,144,4,Away Cover,Over,,,,,74.0,70.0,36.0,34.0,38.0,36.0,70.0,74.0
401858744,2026-02-09,2026-02-10 01:00:00+00:00,North Carolina Central Eagles,Delaware State Hornets,72,63,32,33,40,30,False,McDougald-McLendon Arena,,0,0,,,,,141.04307556152344,25.06884384155273,136.5,-7.5,135,9,Home Cover,Under,,,,,72.0,63.0,32.0,33.0,40.0,30.0,65.0,70.0
401830294,2026-02-09,2026-02-10 01:00:00+00:00,Evansville Purple Aces,Illinois State Redbirds,88,80,45,32,43,48,False,Ford Center,,0,0,,,,,137.47283935546875,-1.4108824729919434,137.5,10.5,168,8,Home Cover,Over,,,,,88.0,80.0,45.0,32.0,43.0,48.0,77.0,91.0
401830212,2026-02-09,2026-02-10 01:00:00+00:00,Bradley Braves,Belmont Bruins,95,84,31,33,49,47,False,Carver Arena,,0,0,,,,,142.80340576171875,3.802682399749756,154.5,3.0,179,11,Home Cover,Over,,,,,95.0,84.0,31.0,33.0,64.0,51.0,64.0,115.0
401829689,2026-02-09,2026-02-10 01:00:00+00:00,Mississippi Valley State Delta Devils,Alcorn State Braves,66,74,25,36,41,38,False,R.W. Harrison HPER Complex,,0,0,,,,,130.93641662597656,-8.800111770629883,142.0,7.5,140,-8,Away Cover,Under,,,,,66.0,74.0,25.0,36.0,41.0,38.0,61.0,79.0
401812059,2026-02-09,2026-02-10 01:00:00+00:00,Charleston Cougars,UNC Wilmington Seahawks,64,76,32,42,32,34,False,TD Arena,,0,0,,,,,145.05641174316406,6.8567986488342285,148.0,-1.5,140,-12,Away Cover,Under,,,,,64.0,76.0,32.0,42.0,32.0,34.0,74.0,66.0
401808912,2026-02-09,2026-02-10 01:00:00+00:00,New Orleans Privateers,Texas A&M-Corpus Christi Islanders,84,78,35,30,32,37,False,Lakefront Arena,,0,0,,,,,139.84136962890625,-1.827415943145752,148.25,-1.0,162,6,Home Cover,Over,,,,,84.0,78.0,35.0,30.0,49.0,48.0,65.0,97.0
401825505,2026-02-09,2026-02-10 01:45:00+00:00,Indiana Hoosiers,Oregon Ducks,92,74,36,30,56,44,False,Simon Skjodt Assembly Hall,,0,0,,,,,143.19122619628905,-2.6567332267761232,142.5,-10.5,166,18,Home Cover,Over,,,,,92.0,74.0,36.0,30.0,56.0,44.0,66.0,100.0
401827031,2026-02-09,2026-02-10 02:00:00+00:00,Southern Jaguars,Alabama State Hornets,69,68,35,37,34,31,False,F.G. Clark Activity Center,,0,0,,,,,137.13540649414062,15.117036819458008,151.5,-8.0,137,1,Away Cover,Under,,,,,69.0,68.0,35.0,37.0,34.0,31.0,72.0,65.0
401830295,2026-02-09,2026-02-10 03:00:00+00:00,Murray State Racers,Northern Iowa Panthers,60,89,31,39,29,50,False,CFSB Center,,0,0,,,,,147.05970764160156,6.769026756286621,142.5,-4.5,149,-29,Away Cover,Over,,,,,60.0,89.0,31.0,39.0,29.0,50.0,70.0,79.0
