game_id,date,start_time,home_team,away_team,home_score,away_score,home_score_1h_x,away_score_1h_x,home_score_2h_x,away_score_2h_x,neutral_site,venue,status,completed,home_score_m,away_score_m,status_m,home_score_1h_m,away_score_1h_m,home_score_2h_m,away_score_2h_m,pred_total,pred_margin,market_total,spread_home,actual_total,actual_margin,ats_result,ou_result_full,home_score_1h_y,away_score_1h_y,home_score_2h_y,away_score_2h_y,home_score_bs,away_score_bs,home_score_1h,away_score_1h,home_score_2h,away_score_2h,actual_total_1h,actual_total_2h
401828252,2026-03-01,2026-03-01 19:00:00+00:00,East Carolina Pirates,Memphis Tigers,84,68,44,30,40,38,False,Minges Coliseum,STATUS_FINAL,True,0,0,STATUS_SCHEDULED,,,,,144.84710693359375,-23.011159896850582,151.5,5.5,152,16,Home Cover,Over,,,,,84.0,68.0,44.0,30.0,40.0,38.0,74.0,78.0
401828251,2026-03-01,2026-03-01 19:00:00+00:00,Florida Atlantic Owls,Charlotte 49ers,77,76,35,45,34,24,False,Eleanor R. Baldwin Arena,STATUS_FINAL,True,0,0,STATUS_SCHEDULED,,,,,146.04713439941406,22.96791076660156,147.5,-7.5,153,1,Away Cover,Over,,,,,77.0,76.0,35.0,45.0,42.0,31.0,80.0,73.0
401813433,2026-03-01,2026-03-01 19:00:00+00:00,Siena Saints,Rider Broncs,76,61,33,35,43,26,False,MVP Arena,STATUS_FINAL,True,0,0,STATUS_SCHEDULED,,,,,93.3230224609375,2.213094615936279,137.5,-14.5,137,15,Home Cover,Under,,,,,76.0,61.0,33.0,35.0,43.0,26.0,68.0,69.0
401813419,2026-03-01,2026-03-01 19:00:00+00:00,Fairfield Stags,Mount St. Mary's Mountaineers,47,69,25,39,22,30,False,Leo D. Mahoney Arena,STATUS_FINAL,True,0,0,STATUS_SCHEDULED,,,,,138.75648498535156,3.378202676773072,144.5,-3.5,116,-22,Away Cover,Under,,,,,47.0,69.0,25.0,39.0,22.0,30.0,64.0,52.0
401813396,2026-03-01,2026-03-01 19:00:00+00:00,Niagara Purple Eagles,Merrimack Warriors,66,73,28,30,38,43,False,Gallagher Center,STATUS_FINAL,True,0,0,STATUS_SCHEDULED,,,,,140.0861358642578,-2.4726428985595703,127.5,8.0,139,-7,Home Cover,Over,,,,,66.0,73.0,28.0,30.0,38.0,43.0,58.0,81.0
401813344,2026-03-01,2026-03-01 19:00:00+00:00,Marist Red Foxes,Saint Peter's Peacocks,56,63,31,30,25,33,False,McCann Arena,STATUS_FINAL,True,0,0,STATUS_SCHEDULED,,,,,141.43446960449216,-2.504707584381104,134.0,-4.5,119,-7,Away Cover,Under,,,,,56.0,63.0,31.0,30.0,25.0,33.0,61.0,58.0
401813308,2026-03-01,2026-03-01 19:00:00+00:00,Manhattan Jaspers,Iona Gaels,65,69,26,35,39,34,False,Draddy Gymnasium,STATUS_FINAL,True,0,0,STATUS_SCHEDULED,,,,,138.4455108642578,-14.994722366333008,150.0,2.5,134,-4,Away Cover,Under,,,,,65.0,69.0,26.0,35.0,39.0,34.0,61.0,73.0
401830317,2026-03-01,2026-03-01 20:00:00+00:00,Drake Bulldogs,Northern Iowa Panthers,53,75,24,39,29,36,False,Knapp Center,STATUS_FINAL,True,0,0,STATUS_SCHEDULED,,,,,146.0772247314453,4.027565956115723,138.5,4.5,128,-22,Away Cover,Under,,,,,53.0,75.0,24.0,39.0,29.0,36.0,63.0,65.0
401858741,2026-03-01,2026-03-01 21:00:00+00:00,Evansville Purple Aces,Southern Illinois Salukis,67,81,27,38,40,43,False,Ford Center,STATUS_FINAL,True,0,0,STATUS_SCHEDULED,,,,,137.97296142578125,-5.592319965362549,138.5,9.5,148,-14,Away Cover,Over,,,,,67.0,81.0,27.0,38.0,40.0,43.0,65.0,83.0
401822966,2026-03-01,2026-03-01 21:00:00+00:00,Marquette Golden Eagles,DePaul Blue Demons,51,62,14,32,37,30,False,Fiserv Forum,STATUS_FINAL,True,0,0,STATUS_SCHEDULED,,,,,150.60443115234375,22.15753746032715,142.5,-4.5,113,-11,Away Cover,Under,,,,,51.0,62.0,14.0,32.0,37.0,30.0,46.0,67.0
401830217,2026-03-01,2026-03-01 22:00:00+00:00,Illinois State Redbirds,Belmont Bruins,81,74,38,40,43,34,False,CEFCU Arena,STATUS_FINAL,True,0,0,STATUS_SCHEDULED,,,,,140.45388793945312,-2.753276824951172,150.5,-1.5,155,7,Home Cover,Over,,,,,81.0,74.0,38.0,40.0,43.0,34.0,78.0,77.0
401812088,2026-03-01,2026-03-02 00:00:00+00:00,UNC Wilmington Seahawks,Charleston Cougars,76,79,35,23,41,56,False,Trask Coliseum,STATUS_FINAL,True,0,0,STATUS_SCHEDULED,,,,,144.09117126464844,-4.815435886383057,144.5,-5.5,155,-3,Away Cover,Over,,,,,76.0,79.0,35.0,23.0,41.0,56.0,58.0,97.0
401828255,2026-03-01,2026-03-02 01:00:00+00:00,UTSA Roadrunners,Wichita State Shockers,67,84,29,41,38,43,False,UTSA Convocation Center,STATUS_FINAL,True,0,0,STATUS_SCHEDULED,,,,,138.6513458251953,-12.960912704467772,149.5,15.5,151,-17,Away Cover,Over,,,,,67.0,84.0,29.0,41.0,38.0,43.0,70.0,81.0
