game_id,season,date,start_time,home_team,away_team,home_score,away_score,home_score_1h,away_score_1h,home_score_2h,away_score_2h,neutral_site,venue,pred_total,pred_margin,actual_total,actual_margin,market_total,spread_home,market_total_1h,market_total_2h,spread_home_1h,err_model_total,actual_total_1h,actual_total_2h,pred_total_1h,pred_total_2h,pred_margin_1h,pred_margin_2h,err_model_total_1h,err_model_total_2h,ats_result,actual_margin_1h,ats_result_1h,ml_model_p_home,home_win,brier_ml,logloss_ml,book,bet,line,price,pred_total_pick,edge,pick_result,no_pred
401831206,2025,2025-11-22,2025-11-22 20:00:00+00:00,massachusetts minutemen,green bay phoenix,75,79,25,33,50,46,True,UVI Sports & Fitness Center,138.4638636271159,10.19775988260905,154,-4,149.5,-17.5,72.5075,76.9925,-8.75,-15.5361363728841,58,96,67.15497385915121,71.30888976796469,5.098879941304525,5.098879941304525,9.154973859151212,-24.691110232035317,home_cover,-8,home_cover,0.8110462554621625,0.0,0.6577960284991953,1.66625303177074,,,,,,,,0
401820608,2025,2025-11-22,2025-11-22 20:00:00+00:00,binghamton bearcats,maryland eastern shore hawks,52,63,23,36,29,27,True,Koessler Athletic Center,139.69015502929688,12.90032958984375,115,-11,126.5,-2.5,61.3525,65.14750000000001,-1.25,24.690155029296875,59,56,67.74972518920899,71.94042984008789,6.450164794921875,6.450164794921875,8.749725189208988,15.940429840087887,away_cover,-13,away_cover,0.8632918233277274,0.0,0.745272772224512,1.9899067223207063,,,,,,,,0
401818792,2025,2025-11-22,2025-11-22 20:00:00+00:00,eastern kentucky colonels,mercer bears,83,95,38,53,45,42,False,Baptist Health Arena,141.4857635498047,-13.869646072387695,178,-12,,,,,,-36.51423645019531,91,87,68.62059532165527,72.86516822814941,-6.934823036193848,-6.934823036193848,-22.379404678344727,-14.134831771850584,away_cover,-15,away_cover,0.1211720178314636,0.0,0.0146826579053485,0.1291660976398078,,,,,,,,0
401823332,2025,2025-11-22,2025-11-22 20:30:00+00:00,sam houston bearkats,schreiner mountaineers,105,54,47,23,58,31,False,Bernard G. Johnson Coliseum,144.02874755859375,6.310662746429443,159,51,,,,,,-14.97125244140625,70,89,69.85394256591796,74.17480499267579,3.1553313732147217,3.1553313732147217,-0.1460574340820386,-14.825195007324211,away_cover,24,away_cover,0.7112624302502008,1.0,0.0833693841850201,0.3407138170683695,,,,,,,,0
401826889,2025,2025-11-22,2025-11-22 21:00:00+00:00,penn state nittany lions,providence friars,65,77,31,32,34,45,True,Mohegan Sun Arena,151.30606079101562,-1.5124306678771973,142,-12,,,,,,9.306060791015623,63,79,73.38343948364258,77.92262130737305,-0.7562153339385986,-0.7562153339385986,10.383439483642576,-1.0773786926269509,away_cover,-1,away_cover,0.4461937741235548,0.0,0.1990888840666218,0.590940426205822,,,,,,,,0
401823734,2025,2025-11-22,2025-11-22 21:00:00+00:00,cal state bakersfield roadrunners,mississippi valley state delta devils,86,70,39,22,47,48,False,Icardo Center,137.44677734375,37.45708847045898,156,16,,,,,,-18.55322265625,61,95,66.66168701171875,70.78509033203125,18.72854423522949,18.72854423522949,5.6616870117187545,-24.214909667968755,away_cover,17,away_cover,0.9952790478342358,1.0,2.228738935143351e-05,0.004732131057659,,,,,,,,0
401813449,2025,2025-11-22,2025-11-22 21:00:00+00:00,duquesne dukes,northeastern huskies,86,93,38,41,48,52,True,LeBron James Arena,143.49307250976562,4.779928207397461,179,-7,145.5,-2.5,70.5675,74.9325,-1.25,-35.506927490234375,79,100,69.59414016723633,73.89893234252929,2.3899641036987305,2.3899641036987305,-9.405859832763667,-26.101067657470708,away_cover,-3,away_cover,0.6643737965574057,0.0,0.4413925415521011,1.091757228049178,,,,,,,,0
401813378,2025,2025-11-22,2025-11-22 21:00:00+00:00,howard bison,niagara purple eagles,80,70,29,37,51,33,True,Cameron Indoor Stadium,140.6034698486328,4.967051982879639,150,10,146.5,-39.5,71.0525,75.4475,-19.75,-9.396530151367188,66,84,68.19268287658691,72.4107869720459,2.48352599143982,2.48352599143982,2.192682876586914,-11.589213027954102,home_cover,-8,home_cover,0.6703080954147387,1.0,0.108696751949057,0.4000178283903365,,,,,,,,0
401823435,2025,2025-11-22,2025-11-22 21:30:00+00:00,chattanooga mocs,north alabama lions,71,57,33,26,38,31,False,McKenzie Arena,143.84768676757812,3.4048900604248047,128,14,,,,,,15.847686767578123,59,69,69.76612808227539,74.08155868530274,1.7024450302124023,1.7024450302124023,10.766128082275388,5.081558685302738,away_cover,7,away_cover,0.6192610318651685,1.0,0.1449621618563762,0.4792283958901748,,,,,,,,0
401830881,2025,2025-11-22,2025-11-22 22:00:00+00:00,uic flames,southern indiana screaming eagles,84,73,37,27,47,46,True,Ocean Center,144.1227264404297,3.9634039402008057,157,11,,,,,,-12.877273559570312,64,93,69.8995223236084,74.2232041168213,1.9817019701004028,1.9817019701004028,5.8995223236083945,-18.776795883178707,away_cover,10,away_cover,0.6378860134594654,1.0,0.1311265392482785,0.4495956738885944,,,,,,,,0
401829391,2025,2025-11-22,2025-11-22 22:00:00+00:00,prairie view aandm panthers,ut martin skyhawks,68,69,39,28,29,41,True,Pensacola Bay Center,140.87139892578125,-6.726532459259033,137,-1,,,,,,3.87139892578125,67,70,68.32262847900391,72.54877044677734,-3.3632662296295166,-3.3632662296295166,1.3226284790039102,2.54877044677734,away_cover,11,away_cover,0.2766913899034069,0.0,0.0765581252466791,0.3239193012898405,,,,,,,,0
401829291,2025,2025-11-22,2025-11-22 22:00:00+00:00,nevada wolf pack,uc santa barbara gauchos,77,64,32,28,45,36,False,Lawlor Events Center,153.772900390625,13.73359146118164,141,13,,,,,,12.772900390625011,60,81,74.57985668945312,79.19304370117189,6.86679573059082,6.86679573059082,14.579856689453123,-1.806956298828112,away_cover,4,away_cover,0.8767429285472755,1.0,0.015192305663102,0.1315414555235742,,,,,,,,0
401824949,2025,2025-11-22,2025-11-22 22:00:00+00:00,lipscomb bisons,western carolina catamounts,83,62,34,23,49,39,False,Allen Arena,141.0143585205078,19.67820930480957,145,21,,,,,,-3.985641479492188,57,88,68.39196388244629,72.62239463806152,9.839104652404783,9.839104652404783,11.39196388244629,-15.377605361938478,away_cover,11,away_cover,0.9432766012318076,1.0,0.0032175439678153,0.0583957188584009,,,,,,,,0
401823325,2025,2025-11-22,2025-11-22 22:00:00+00:00,missouri state bears,ut rio grande valley vaqueros,74,67,28,30,46,37,False,Great Southern Bank Arena,145.19784545898438,10.365280151367188,141,7,,,,,,4.197845458984375,58,83,70.42095504760742,74.77689041137695,5.182640075683594,5.182640075683594,12.42095504760742,-8.223109588623046,away_cover,-2,away_cover,0.8146864873399301,1.0,0.0343410979744138,0.2049519178593939,,,,,,,,0
401822181,2025,2025-11-22,2025-11-22 22:00:00+00:00,la salle explorers,lancasater bible college chargers,75,46,47,19,28,27,False,John Glaser Arena,141.2042236328125,1.9059436321258545,121,29,,,,,,20.2042236328125,66,55,68.48404846191406,72.72017517089844,0.9529718160629272,0.9529718160629272,2.484048461914057,17.720175170898443,away_cover,28,away_cover,0.5676519819231213,1.0,0.186924808735005,0.5662467559249963,,,,,,,,0
401831207,2025,2025-11-22,2025-11-22 22:30:00+00:00,oregon state beavers,iona gaels,84,91,34,30,36,40,True,UVI Sports & Fitness Center,126.56107767740886,0.638590710957845,175,-7,156.0,-9.5,75.66,80.34,-4.75,-48.43892232259114,64,76,61.38212267354329,65.17895500386557,0.3192953554789225,0.3192953554789225,-2.617877326456707,-10.821044996134432,home_cover,4,home_cover,0.522791006955397,0.0,0.273310436953438,0.7398007434946186,,,,,,,,0
401826729,2025,2025-11-22,2025-11-22 22:30:00+00:00,minnesota golden gophers,san francisco dons,65,77,27,34,38,43,True,Sanford Pentagon,148.65673828125,-0.183448314666748,142,-12,,,,,,6.65673828125,61,81,72.09851806640624,76.55822021484376,-0.091724157333374,-0.091724157333374,11.098518066406244,-4.441779785156243,away_cover,-7,away_cover,0.4934486494284643,0.0,0.2434915696227755,0.6801295772703586,,,,,,,,0
401822732,2025,2025-11-22,2025-11-22 22:30:00+00:00,cal state fullerton titans,st thomas minnesota tommies,88,80,33,37,55,43,True,Chiles Center,144.8072509765625,6.332139015197754,168,8,162.0,-5.5,78.57,83.43,-2.75,-23.1927490234375,70,98,70.23151672363281,74.57573425292969,3.166069507598877,3.166069507598877,0.2315167236328079,-23.424265747070308,home_cover,-4,away_cover,0.7118920991078544,1.0,0.0830061625564783,0.3398289252512801,,,,,,,,0
401830880,2025,2025-11-22,2025-11-23 00:00:00+00:00,high point panthers,incarnate word cardinals,91,80,46,40,45,40,True,Ocean Center,140.69357299804688,-2.5485339164733887,171,11,,,,,,-30.306427001953125,86,85,68.23638290405273,72.45719009399414,-1.2742669582366943,-1.2742669582366943,-17.763617095947268,-12.542809906005855,away_cover,6,away_cover,0.4099731743849425,1.0,0.3481316549453814,0.8916635497537185,,,,,,,,0
401830125,2025,2025-11-22,2025-11-23 00:00:00+00:00,ul monroe warhawks,morehead state eagles,80,83,44,38,36,45,True,Freedom Hall (TN),142.2647247314453,10.308627128601074,163,-3,144.5,-10.5,70.0825,74.4175,-5.25,-20.735275268554688,82,81,68.99839149475098,73.26633323669434,5.154313564300537,5.154313564300537,-13.001608505249024,-7.733666763305663,home_cover,6,home_cover,0.8134615108185222,0.0,0.6617196295831528,1.6791176848827358,,,,,,,,0
401829457,2025,2025-11-22,2025-11-23 00:00:00+00:00,north dakota fighting hawks,coastal carolina chanticleers,58,75,30,41,28,34,True,Western Hall,143.1914520263672,2.51111364364624,133,-17,138.5,3.0,67.1725,71.3275,1.5,10.191452026367188,71,62,69.44785423278809,73.7435977935791,1.25555682182312,1.25555682182312,-1.5521457672119112,11.7435977935791,away_cover,-11,away_cover,0.5887330941758048,0.0,0.346606656177817,0.8885128693603811,,,,,,,,0
401823517,2025,2025-11-22,2025-11-23 00:00:00+00:00,stetson hatters,vmi keydets,99,80,44,38,55,42,False,Edmunds Center,141.47344970703125,2.3257956504821777,179,19,,,,,,-37.52655029296875,82,97,68.61462310791015,72.8588265991211,1.1628978252410889,1.1628978252410889,-13.385376892089852,-24.1411734008789,away_cover,6,away_cover,0.582308321773533,1.0,0.1744663380596424,0.5407552090278325,,,,,,,,0
401822321,2025,2025-11-22,2025-11-23 00:00:00+00:00,indiana state sycamores,ball state cardinals,70,52,27,28,43,24,False,Hulman Center,140.59030151367188,-1.9143548011779783,122,18,,,,,,18.590301513671875,55,67,68.18629623413086,72.40400527954101,-0.9571774005889891,-0.9571774005889891,13.186296234130864,5.4040052795410105,away_cover,-1,away_cover,0.4320531426395788,1.0,0.3225636327855786,0.8392066829344015,,,,,,,,0
401822312,2025,2025-11-22,2025-11-23 00:00:00+00:00,wichita state shockers,milwaukee panthers,75,58,28,30,47,28,False,Charles Koch Arena,144.9058868408203,18.081000518798827,133,17,,,,,,11.9058868408203,58,75,70.27935511779785,74.62653172302245,9.040500259399414,9.040500259399414,12.279355117797849,-0.3734682769775475,away_cover,-2,away_cover,0.9297594471872574,1.0,0.0049337352594396,0.072829385231261,,,,,,,,0
401817176,2025,2025-11-22,2025-11-23 00:00:00+00:00,richmond spiders,gardner webb runnin bulldogs,102,67,62,30,40,37,False,Robins Center,143.27818298339844,3.981928825378418,169,35,,,,,,-25.72181701660156,92,77,69.48991874694823,73.7882642364502,1.990964412689209,1.990964412689209,-22.51008125305177,-3.2117357635497967,away_cover,32,away_cover,0.638497078114593,1.0,0.1306843625316866,0.4486381796913638,,,,,,,,0
401822737,2025,2025-11-22,2025-11-23 00:30:00+00:00,vcu rams,coppin state eagles,101,58,54,28,47,30,False,Siegel Center,143.91026306152344,33.04380798339844,159,43,,,,,,-15.089736938476562,82,77,69.79647758483887,74.11378547668457,16.52190399169922,16.52190399169922,-12.203522415161132,-2.886214523315431,away_cover,26,away_cover,0.9911683627710638,1.0,7.7997816143532e-05,0.0088708672848871,,,,,,,,0
401824090,2025,2025-11-22,2025-11-23 01:00:00+00:00,portland pilots,northern colorado bears,80,86,32,35,37,34,False,Chiles Center,139.92207560221354,7.666520690917968,166,-6,162.0,-5.5,78.57,83.43,-2.75,-26.07792439778646,67,71,67.86220666707356,72.05986893513997,3.833260345458984,3.833260345458984,0.8622066670735649,1.0598689351399742,away_cover,-3,away_cover,0.7493628885232696,0.0,0.5615447386959381,1.383749156994737,,,,,,,,0
401823445,2025,2025-11-22,2025-11-23 01:00:00+00:00,southern miss golden eagles,north florida ospreys,92,83,35,46,57,37,True,Pensacola Bay Center,138.1606280517578,-2.506569086710612,175,9,,,,,,-36.83937194824219,81,94,67.00790460510254,71.15272344665527,-1.253284543355306,-1.253284543355306,-13.99209539489746,-22.847276553344727,away_cover,-11,away_cover,0.4114241087866173,1.0,0.3464215797176277,0.8881307016654787,,,,,,,,0
401823544,2025,2025-11-22,2025-11-23 01:30:00+00:00,southern utah thunderbirds,nobel knights,103,68,38,24,65,44,False,America First Events Center,143.4443817138672,5.399386405944824,171,35,,,,,,-27.55561828613281,62,109,69.57052513122558,73.87385658264161,2.699693202972412,2.699693202972412,7.57052513122558,-35.12614341735839,away_cover,14,away_cover,0.6838108892004217,1.0,0.099975553788228,0.3800738773637747,,,,,,,,0
401823869,2025,2025-11-22,2025-11-23 02:00:00+00:00,weber state wildcats,ut arlington mavericks,73,74,27,33,46,41,False,Dee Events Center,143.37840270996094,-0.0582594871520996,147,-1,153.0,1.0,74.205,78.795,0.5,-3.6215972900390634,60,87,69.53852531433105,73.83987739562988,-0.0291297435760498,-0.0291297435760498,9.538525314331054,-13.160122604370116,away_cover,-6,away_cover,0.4979193160407965,0.0,0.2479236452865345,0.688994447186956,,,,,,,,0
401823512,2025,2025-11-22,2025-11-23 02:00:00+00:00,idaho vandals,eastern oregon mountaineers,97,68,53,41,44,27,False,ICCU Arena,144.66563415527344,7.303871631622314,165,29,,,,,,-20.33436584472656,94,71,70.16283256530761,74.50280158996583,3.651935815811157,3.651935815811157,-23.83716743469239,3.502801589965827,away_cover,12,away_cover,0.7395074766898027,1.0,0.0678563547005137,0.3017708864161284,,,,,,,,0
401829505,2025,2025-11-22,2025-11-23 03:30:00+00:00,saint mary s gaels,uc merced bobcats,96,42,40,26,56,16,False,University Credit Union Pavilion,148.94161987304688,13.972118377685549,138,54,,,,,,10.941619873046877,66,72,72.23668563842773,76.70493423461915,6.986059188842774,6.986059188842774,6.23668563842773,4.704934234619145,away_cover,14,away_cover,0.8803782444816809,1.0,0.0143093643932845,0.1274036405828101,,,,,,,,0
401820545,2025,2025-11-22,2025-11-23 03:30:00+00:00,uc irvine anteaters,northern iowa panthers,69,70,25,35,38,28,False,Bren Events Center,144.8972908528646,2.9954300562540688,139,-1,,,,,,5.897290852864586,60,66,70.27518606363932,74.62210478922526,1.4977150281270344,1.4977150281270344,10.275186063639325,8.622104789225261,away_cover,-10,away_cover,0.6053765350544904,0.0,0.3664807491945806,0.9298232220183964,,,,,,,,0
