game_id,home_team,away_team,period,market,book,pick,edge,line_value,predicted_value,fair_price,actual_total,actual_total_1h,actual_total_2h,actual_margin,actual_margin_1h,home_score,away_score,result,pnl_units
401824121,Santa Clara Broncos,Louisiana Ragin' Cajuns,2h,moneyline,FanDuel,Louisiana Ragin' Cajuns ML,85.78505981230168,1400.0,-0.8693921566009521,113.2241028154748,,,,,,,,,
401817186,Saint Louis Billikens,Fort Wayne Mastodons,2h,moneyline,Fanatics,Fort Wayne Mastodons ML,85.14241614472824,1500.0,-2.2404353618621826,137.7213416843481,,,,,,,,,
401824121,Santa Clara Broncos,Louisiana Ragin' Cajuns,2h,moneyline,BetMGM,Louisiana Ragin' Cajuns ML,84.76970694175179,1300.0,-0.8693921566009521,113.2241028154748,,,,,,,,,
401817186,Saint Louis Billikens,Fort Wayne Mastodons,2h,moneyline,DraftKings,Fort Wayne Mastodons ML,84.1519105543768,1400.0,-2.2404353618621826,137.7213416843481,,,,,,,,,
401817186,Saint Louis Billikens,Fort Wayne Mastodons,2h,moneyline,FanDuel,Fort Wayne Mastodons ML,84.1519105543768,1400.0,-2.2404353618621826,137.7213416843481,,,,,,,,,
401817186,Saint Louis Billikens,Fort Wayne Mastodons,2h,moneyline,BetMGM,Fort Wayne Mastodons ML,82.39101172708533,1250.0,-2.2404353618621826,137.7213416843481,,,,,,,,,
401824121,Santa Clara Broncos,Louisiana Ragin' Cajuns,2h,moneyline,BetRivers,Louisiana Ragin' Cajuns ML,82.2313247653771,1100.0,-0.8693921566009521,113.2241028154748,,,,,,,,,
401817223,California Golden Bears,Sacramento St Hornets,2h,moneyline,FanDuel,Sacramento St Hornets ML,80.75844455913584,2000.0,-7.784675598144531,304.0726642581474,,,,,,,,,
401817186,Saint Louis Billikens,Fort Wayne Mastodons,2h,moneyline,BetRivers,Fort Wayne Mastodons ML,78.38896893778653,1000.0,-2.2404353618621826,137.7213416843481,,,,,,,,,
401817223,California Golden Bears,Sacramento St Hornets,2h,moneyline,BetMGM,Sacramento St Hornets ML,77.55151865232514,1700.0,-7.784675598144531,304.0726642581474,,,,,,,,,
401817223,California Golden Bears,Sacramento St Hornets,2h,moneyline,Fanatics,Sacramento St Hornets ML,77.55151865232514,1700.0,-7.784675598144531,304.0726642581474,,,,,,,,,
401817223,California Golden Bears,Sacramento St Hornets,2h,moneyline,DraftKings,Sacramento St Hornets ML,76.23101974952074,1600.0,-7.784675598144531,304.0726642581474,,,,,,,,,
401822834,Siena Saints,Albany Great Danes,2h,moneyline,FanDuel,Albany Great Danes ML,71.82760591463978,610.0,-0.0016796588897705,100.0239980060576,,,,,,,,,
401822834,Siena Saints,Albany Great Danes,2h,moneyline,BetMGM,Albany Great Danes ML,70.3668151102137,575.0,-0.0016796588897705,100.0239980060576,,,,,,,,,
401817457,SMU Mustangs,Arkansas St Red Wolves,2h,moneyline,DraftKings,Arkansas St Red Wolves ML,70.28070283536707,1300.0,-8.055558204650879,316.0701603048612,,,,,,,,,
401817457,SMU Mustangs,Arkansas St Red Wolves,2h,moneyline,Fanatics,Arkansas St Red Wolves ML,70.28070283536707,1300.0,-8.055558204650879,316.0701603048612,,,,,,,,,
401809309,Xavier Musketeers,Georgia Bulldogs,2h,moneyline,FanDuel,Xavier Musketeers ML,69.26281481034138,470.0,1.9949506521224976,-132.97526537354213,,,,,,,,,
401822834,Siena Saints,Albany Great Danes,2h,moneyline,Bovada,Albany Great Danes ML,69.22707722983729,550.0,-0.0016796588897705,100.0239980060576,,,,,,,,,
401822834,Siena Saints,Albany Great Danes,2h,moneyline,Fanatics,Albany Great Danes ML,69.22707722983729,550.0,-0.0016796588897705,100.0239980060576,,,,,,,,,
401820599,Akron Zips,Iona Gaels,2h,moneyline,FanDuel,Iona Gaels ML,68.25573436756433,540.0,-0.2180008888244629,103.16330004758828,,,,,,,,,
401809309,Xavier Musketeers,Georgia Bulldogs,2h,moneyline,BetUS,Xavier Musketeers ML,68.14509898526289,450.0,1.9949506521224976,-132.97526537354213,,,,,,,,,
401817457,SMU Mustangs,Arkansas St Red Wolves,2h,moneyline,FanDuel,Arkansas St Red Wolves ML,67.99460305347222,1200.0,-8.055558204650879,316.0701603048612,,,,,,,,,
401809309,Xavier Musketeers,Georgia Bulldogs,2h,moneyline,BetOnline.ag,Xavier Musketeers ML,67.91172974705968,446.0,1.9949506521224976,-132.97526537354213,,,,,,,,,
401809309,Xavier Musketeers,Georgia Bulldogs,2h,moneyline,LowVig.ag,Xavier Musketeers ML,67.91172974705968,446.0,1.9949506521224976,-132.97526537354213,,,,,,,,,
