game_id,home_team,away_team,period,market,book,pick,edge,line_value,predicted_value,fair_price,actual_total,actual_total_1h,actual_total_2h,actual_margin,actual_margin_1h,home_score,away_score,result,pnl_units
401817242,Louisville Cardinals,Ohio Bobcats,2h,moneyline,DraftKings,Ohio Bobcats ML,93.49824704198126,5000.0,-5.878570556640625,231.58940085895617,0,,,0,,0,0,push,0.0
401826700,George Mason Patriots,New Hampshire Wildcats,2h,moneyline,FanDuel,New Hampshire Wildcats ML,93.4068514634372,3000.0,-0.3005852699279785,104.3876046334474,0,,,0,,0,0,push,0.0
401826700,George Mason Patriots,New Hampshire Wildcats,2h,moneyline,Fanatics,New Hampshire Wildcats ML,91.11358240724142,2200.0,-0.3005852699279785,104.3876046334474,0,,,0,,0,0,push,0.0
401822761,South Alabama Jaguars,Coppin St Eagles,2h,moneyline,DraftKings,Coppin St Eagles ML,87.95134140885273,1500.0,0.524683952331543,-107.78354858728508,61,61.0,0.0,-5,-5.0,28,33,win,15.0
401826700,George Mason Patriots,New Hampshire Wildcats,2h,moneyline,BetRivers,New Hampshire Wildcats ML,87.22577471040954,1500.0,-0.3005852699279785,104.3876046334474,0,,,0,,0,0,push,0.0
401822761,South Alabama Jaguars,Coppin St Eagles,2h,moneyline,Fanatics,Coppin St Eagles ML,87.14809750277624,1400.0,0.524683952331543,-107.78354858728508,61,61.0,0.0,-5,-5.0,28,33,win,14.0
401822761,South Alabama Jaguars,Coppin St Eagles,2h,moneyline,FanDuel,Coppin St Eagles ML,86.03054076388722,1280.0,0.524683952331543,-107.78354858728508,61,61.0,0.0,-5,-5.0,28,33,win,12.8
401826700,George Mason Patriots,New Hampshire Wildcats,2h,moneyline,Caesars,New Hampshire Wildcats ML,85.90430312872776,1350.0,-0.3005852699279785,104.3876046334474,0,,,0,,0,0,push,0.0
401822761,South Alabama Jaguars,Coppin St Eagles,2h,moneyline,BetMGM,Coppin St Eagles ML,85.72010833641805,1250.0,0.524683952331543,-107.78354858728508,61,61.0,0.0,-5,-5.0,28,33,win,12.5
401826915,St. John's Red Storm,William & Mary Tribe,2h,moneyline,DraftKings,William & Mary Tribe ML,84.60975974802068,3000.0,-9.29133415222168,377.0974478113591,0,,,0,,0,0,push,0.0
401822761,South Alabama Jaguars,Coppin St Eagles,2h,moneyline,BetRivers,Coppin St Eagles ML,83.23664891666466,1050.0,0.524683952331543,-107.78354858728508,61,61.0,0.0,-5,-5.0,28,33,win,10.5
401817478,Syracuse Orange,Drexel Dragons,2h,moneyline,DraftKings,Drexel Dragons ML,82.85024666853353,650.0,8.756680488586426,-349.36755755015287,0,,,0,,0,0,push,0.0
401817478,Syracuse Orange,Drexel Dragons,2h,moneyline,BetOnline.ag,Drexel Dragons ML,82.5477408431481,637.0,8.756680488586426,-349.36755755015287,0,,,0,,0,0,push,0.0
401817478,Syracuse Orange,Drexel Dragons,2h,moneyline,LowVig.ag,Drexel Dragons ML,82.5477408431481,637.0,8.756680488586426,-349.36755755015287,0,,,0,,0,0,push,0.0
401818300,Yale Bulldogs,Stony Brook Seawolves,2h,moneyline,Fanatics,Stony Brook Seawolves ML,82.38616967396467,1500.0,-4.184978485107422,181.8212852165652,0,,,0,,0,0,push,0.0
401817478,Syracuse Orange,Drexel Dragons,2h,moneyline,BetUS,Drexel Dragons ML,82.38039041287692,630.0,8.756680488586426,-349.36755755015287,0,,,0,,0,0,push,0.0
401817478,Syracuse Orange,Drexel Dragons,2h,moneyline,Bovada,Drexel Dragons ML,82.25887586400022,625.0,8.756680488586426,-349.36755755015287,0,,,0,,0,0,push,0.0
401817478,Syracuse Orange,Drexel Dragons,2h,moneyline,FanDuel,Drexel Dragons ML,81.88406338225373,610.0,8.756680488586426,-349.36755755015287,0,,,0,,0,0,push,0.0
401817478,Syracuse Orange,Drexel Dragons,2h,moneyline,BetMGM,Drexel Dragons ML,81.6252642877145,600.0,8.756680488586426,-349.36755755015287,0,,,0,,0,0,push,0.0
401817478,Syracuse Orange,Drexel Dragons,2h,moneyline,Caesars,Drexel Dragons ML,81.6252642877145,600.0,8.756680488586426,-349.36755755015287,0,,,0,,0,0,push,0.0
401817478,Syracuse Orange,Drexel Dragons,2h,moneyline,Fanatics,Drexel Dragons ML,81.6252642877145,600.0,8.756680488586426,-349.36755755015287,0,,,0,,0,0,push,0.0
401820606,Longwood Lancers,Binghamton Bearcats,2h,moneyline,FanDuel,Binghamton Bearcats ML,81.17592034155543,980.0,-0.2272744178771972,103.30006031120146,0,,,0,,0,0,push,0.0
401817478,Syracuse Orange,Drexel Dragons,2h,moneyline,BetRivers,Drexel Dragons ML,80.21182307907715,550.0,8.756680488586426,-349.36755755015287,0,,,0,,0,0,push,0.0
401824898,Hawai'i Rainbow Warriors,Utah Tech Trailblazers,2h,moneyline,FanDuel,Utah Tech Trailblazers ML,79.40256656210347,1160.0,-3.2693300247192383,159.52766131749624,0,,,0,,0,0,push,0.0
401818300,Yale Bulldogs,Stony Brook Seawolves,2h,moneyline,FanDuel,Stony Brook Seawolves ML,79.27784667525255,1260.0,-4.184978485107422,181.8212852165652,0,,,0,,0,0,push,0.0
401824898,Hawai'i Rainbow Warriors,Utah Tech Trailblazers,2h,moneyline,BetUS,Utah Tech Trailblazers ML,79.2377870946003,1150.0,-3.2693300247192383,159.52766131749624,0,,,0,,0,0,push,0.0
401820606,Longwood Lancers,Binghamton Bearcats,2h,moneyline,BetMGM,Binghamton Bearcats ML,79.1487117629537,875.0,-0.2272744178771972,103.30006031120146,0,,,0,,0,0,push,0.0
401824898,Hawai'i Rainbow Warriors,Utah Tech Trailblazers,2h,moneyline,BetOnline.ag,Utah Tech Trailblazers ML,79.00261639826083,1136.0,-3.2693300247192383,159.52766131749624,0,,,0,,0,0,push,0.0
401824898,Hawai'i Rainbow Warriors,Utah Tech Trailblazers,2h,moneyline,LowVig.ag,Utah Tech Trailblazers ML,79.00261639826083,1136.0,-3.2693300247192383,159.52766131749624,0,,,0,,0,0,push,0.0
401823816,Boise State Broncos,Montana St Bobcats,2h,moneyline,DraftKings,Montana St Bobcats ML,78.71495472347107,1200.0,-3.985203742980957,176.7055885948762,0,,,0,,0,0,push,0.0
401823816,Boise State Broncos,Montana St Bobcats,2h,moneyline,FanDuel,Montana St Bobcats ML,78.71495472347107,1200.0,-3.985203742980957,176.7055885948762,0,,,0,,0,0,push,0.0
401820606,Longwood Lancers,Binghamton Bearcats,2h,moneyline,DraftKings,Binghamton Bearcats ML,78.59999365145248,850.0,-0.2272744178771972,103.30006031120146,0,,,0,,0,0,push,0.0
401824898,Hawai'i Rainbow Warriors,Utah Tech Trailblazers,2h,moneyline,DraftKings,Utah Tech Trailblazers ML,78.37269489020865,1100.0,-3.2693300247192383,159.52766131749624,0,,,0,,0,0,push,0.0
401818300,Yale Bulldogs,Stony Brook Seawolves,2h,moneyline,Bovada,Stony Brook Seawolves ML,78.32143959872575,1200.0,-4.184978485107422,181.8212852165652,0,,,0,,0,0,push,0.0
401819884,Kansas Jayhawks,Princeton Tigers,2h,moneyline,FanDuel,Princeton Tigers ML,78.06630616871271,2400.0,-10.502708435058594,448.34234578218224,0,,,0,,0,0,push,0.0
401823816,Boise State Broncos,Montana St Bobcats,2h,moneyline,BetUS,Montana St Bobcats ML,77.8635529124099,1150.0,-3.985203742980957,176.7055885948762,0,,,0,,0,0,push,0.0
401823816,Boise State Broncos,Montana St Bobcats,2h,moneyline,BetOnline.ag,Montana St Bobcats ML,77.61281645672523,1136.0,-3.985203742980957,176.7055885948762,0,,,0,,0,0,push,0.0
401823816,Boise State Broncos,Montana St Bobcats,2h,moneyline,LowVig.ag,Montana St Bobcats ML,77.61281645672523,1136.0,-3.985203742980957,176.7055885948762,0,,,0,,0,0,push,0.0
401824898,Hawai'i Rainbow Warriors,Utah Tech Trailblazers,2h,moneyline,BetMGM,Utah Tech Trailblazers ML,77.43237727673946,1050.0,-3.2693300247192383,159.52766131749624,0,,,0,,0,0,push,0.0
401824898,Hawai'i Rainbow Warriors,Utah Tech Trailblazers,2h,moneyline,Caesars,Utah Tech Trailblazers ML,77.43237727673946,1050.0,-3.2693300247192383,159.52766131749624,0,,,0,,0,0,push,0.0
401820606,Longwood Lancers,Binghamton Bearcats,2h,moneyline,Caesars,Binghamton Bearcats ML,77.41110440986651,800.0,-0.2272744178771972,103.30006031120146,0,,,0,,0,0,push,0.0
401820606,Longwood Lancers,Binghamton Bearcats,2h,moneyline,Fanatics,Binghamton Bearcats ML,77.41110440986651,800.0,-0.2272744178771972,103.30006031120146,0,,,0,,0,0,push,0.0
401818300,Yale Bulldogs,Stony Brook Seawolves,2h,moneyline,BetMGM,Stony Brook Seawolves ML,76.51489289861956,1100.0,-4.184978485107422,181.8212852165652,0,,,0,,0,0,push,0.0
401818300,Yale Bulldogs,Stony Brook Seawolves,2h,moneyline,DraftKings,Stony Brook Seawolves ML,76.51489289861956,1100.0,-4.184978485107422,181.8212852165652,0,,,0,,0,0,push,0.0
