game_id,date,start_time,home_team,away_team,home_score,away_score,home_score_1h_x,away_score_1h_x,home_score_2h_x,away_score_2h_x,neutral_site,venue,status,home_score_m,away_score_m,home_score_1h_m,away_score_1h_m,home_score_2h_m,away_score_2h_m,pred_total,pred_margin,market_total,spread_home,actual_total,actual_margin,ats_result,ou_result_full,home_score_1h_y,away_score_1h_y,home_score_2h_y,away_score_2h_y,home_score_bs,away_score_bs,home_score_1h,away_score_1h,home_score_2h,away_score_2h,actual_total_1h,actual_total_2h
401819879,2025-12-14,2025-12-14 18:00:00+00:00,Iowa State Cyclones,Eastern Illinois Panthers,78.0,53.0,44,28,34,25,False,Hilton Coliseum,,0.0,0.0,,,,,,,144.5,-43.5,131.0,25.0,Away Cover,Under,,,,,,,44.0,28.0,34.0,25.0,72.0,59.0
401817525,2025-12-14,2025-12-14 17:00:00+00:00,Virginia Tech Hokies,Maryland Eastern Shore Hawks,82.0,53.0,38,29,44,24,False,Cassell Coliseum,,0.0,0.0,,,,,,,138.5,-28.0,135.0,29.0,Home Cover,Under,,,,,,,38.0,29.0,44.0,24.0,67.0,68.0
401812386,2025-12-14,2025-12-14 17:00:00+00:00,Temple Owls,Saint Francis Red Flash,95.0,67.0,47,24,48,43,False,Liacouras Center,,0.0,0.0,,,,,,,151.5,-20.5,162.0,28.0,Home Cover,Over,,,,,,,47.0,24.0,48.0,43.0,71.0,91.0
401827008,2025-12-14,2025-12-14 18:00:00+00:00,Minnesota Golden Gophers,Texas Southern Tigers,89.0,53.0,45,25,44,28,False,Williams Arena,,0.0,0.0,,,,,,,143.5,-19.5,142.0,36.0,Home Cover,Under,,,,,,,45.0,25.0,44.0,28.0,70.0,72.0
401820814,2025-12-14,2025-12-14 18:00:00+00:00,East Carolina Pirates,Buffalo Bulls,73.0,70.0,28,47,45,23,False,Minges Coliseum,,0.0,0.0,,,,,,,146.75,0.0,143.0,3.0,Home Cover,Under,,,,,,,28.0,47.0,45.0,23.0,75.0,68.0
401832162,2025-12-14,2025-12-14 19:00:00+00:00,Bradley Braves,North Central College Cardinals,86.0,53.0,46,29,40,24,False,Carver Arena,,0.0,0.0,,,,,,,,,139.0,33.0,Away Cover,Under,,,,,,,46.0,29.0,40.0,24.0,75.0,64.0
401829344,2025-12-14,2025-12-14 19:00:00+00:00,SIU Edwardsville Cougars,Eureka Red Devils,97.0,54.0,42,19,55,35,False,First Community Arena,,0.0,0.0,,,,,,,,,151.0,43.0,Away Cover,Under,,,,,,,42.0,19.0,55.0,35.0,61.0,90.0
401827487,2025-12-14,2025-12-14 19:00:00+00:00,Cleveland State Vikings,Oakland City Mighty Oaks,96.0,52.0,45,22,51,30,False,Wolstein Center,,0.0,0.0,,,,,,,,,148.0,44.0,Away Cover,Under,,,,,,,45.0,22.0,51.0,30.0,67.0,81.0
401827113,2025-12-14,2025-12-14 19:00:00+00:00,Missouri Tigers,Bethune-Cookman Wildcats,82.0,60.0,39,25,43,35,False,Mizzou Arena,,0.0,0.0,,,,,,,151.5,-19.5,142.0,22.0,Home Cover,Under,,,,,,,39.0,25.0,43.0,35.0,64.0,78.0
401826769,2025-12-14,2025-12-14 19:00:00+00:00,Vermont Catamounts,Merrimack Warriors,66.0,59.0,30,21,36,38,False,Patrick Gymnasium,,0.0,0.0,,,,,,,137.5,-6.5,125.0,7.0,Home Cover,Under,,,,,,,30.0,21.0,36.0,38.0,51.0,74.0
