game_id,date,start_time,home_team,away_team,home_score,away_score,home_score_1h_x,away_score_1h_x,home_score_2h_x,away_score_2h_x,neutral_site,venue,status,home_score_m,away_score_m,home_score_1h_m,away_score_1h_m,home_score_2h_m,away_score_2h_m,pred_total,pred_margin,market_total,spread_home,actual_total,actual_margin,ats_result,ou_result_full,home_score_1h_y,away_score_1h_y,home_score_2h_y,away_score_2h_y,home_score_bs,away_score_bs,home_score_1h,away_score_1h,home_score_2h,away_score_2h,actual_total_1h,actual_total_2h
401826886,2025-11-29,2025-11-29 21:00:00+00:00,Arizona Wildcats,Norfolk State Spartans,98.0,61.0,47.0,32.0,51.0,29.0,False,McKale Memorial Center,,98.0,61.0,47.0,32.0,51.0,29.0,142.85447692871094,15.046585083007812,,,159.0,37.0,Away Cover,Under,47.0,32.0,51.0,29.0,,,47.0,32.0,51.0,29.0,79.0,80.0
401827111,2025-11-29,2025-11-29 17:00:00+00:00,Indiana Hoosiers,Bethune-Cookman Wildcats,100.0,56.0,51.0,23.0,49.0,33.0,False,Simon Skjodt Assembly Hall,,100.0,56.0,51.0,23.0,49.0,33.0,143.0442657470703,17.341760635375977,,,156.0,44.0,Away Cover,Under,51.0,23.0,49.0,33.0,,,51.0,23.0,49.0,33.0,74.0,82.0
401820155,2025-11-29,2025-11-29 17:00:00+00:00,Navy Midshipmen,SE Louisiana Lions,65.0,69.0,27.0,42.0,38.0,27.0,True,Trask Coliseum,,65.0,67.0,27.0,42.0,38.0,25.0,142.66448974609375,0.5469303131103516,140.75,-1.0,134.0,-4.0,Away Cover,Under,27.0,42.0,38.0,25.0,,,27.0,42.0,38.0,27.0,69.0,65.0
401831275,2025-11-29,2025-11-29 18:00:00+00:00,UMass Lowell River Hawks,Emerson Lions,90.0,67.0,40.0,22.0,50.0,45.0,False,Kennedy Family Athletic Complex,,54.0,32.0,40.0,22.0,14.0,10.0,142.47486877441406,10.456232070922852,,,157.0,23.0,Away Cover,Under,40.0,22.0,14.0,10.0,,,40.0,22.0,50.0,45.0,62.0,95.0
401826900,2025-11-29,2025-11-29 18:00:00+00:00,Louisiana Tech Bulldogs,Alcorn State Braves,83.0,58.0,37.0,30.0,46.0,28.0,False,Thomas Assembly Center,,39.0,32.0,37.0,30.0,2.0,2.0,142.5290985107422,11.111997604370115,152.0,-11.5,141.0,25.0,Home Cover,Under,37.0,30.0,2.0,2.0,,,37.0,30.0,46.0,28.0,67.0,74.0
401823861,2025-11-29,2025-11-29 18:00:00+00:00,Army Black Knights,Manhattan Jaspers,81.0,78.0,33.0,30.0,33.0,36.0,False,Christl Arena,,45.0,42.0,33.0,30.0,12.0,12.0,141.93258666992188,3.898587226867676,,,159.0,3.0,Away Cover,Under,33.0,30.0,12.0,12.0,,,33.0,30.0,48.0,48.0,63.0,96.0
401823518,2025-11-29,2025-11-29 18:00:00+00:00,UCF Knights,VMI Keydets,82.0,57.0,45.0,32.0,37.0,25.0,False,Addition Financial Arena,,48.0,36.0,45.0,32.0,3.0,4.0,142.5290985107422,11.111997604370115,,,139.0,25.0,Away Cover,Under,45.0,32.0,3.0,4.0,,,45.0,32.0,37.0,25.0,77.0,62.0
401823388,2025-11-29,2025-11-29 18:00:00+00:00,Northern Kentucky Norse,Boston University Terriers,74.0,65.0,24.0,29.0,50.0,36.0,False,Truist Arena,,31.0,40.0,24.0,29.0,7.0,11.0,142.09527587890625,5.865880966186523,,,139.0,9.0,Away Cover,Under,24.0,29.0,7.0,11.0,,,24.0,29.0,50.0,36.0,53.0,86.0
401820626,2025-11-29,2025-11-29 18:00:00+00:00,Longwood Lancers,Maine Black Bears,65.0,61.0,29.0,22.0,36.0,39.0,True,Bender Arena,,39.0,38.0,29.0,22.0,10.0,16.0,142.8813934326172,3.169989109039306,139.5,1.5,126.0,4.0,Home Cover,Under,29.0,22.0,10.0,16.0,,,29.0,22.0,36.0,39.0,51.0,75.0
401813379,2025-11-29,2025-11-29 18:00:00+00:00,Niagara Purple Eagles,Detroit Mercy Titans,66.0,70.0,29.0,38.0,37.0,32.0,False,Gallagher Center,,39.0,45.0,29.0,38.0,10.0,7.0,141.74278259277344,1.603410720825195,,,136.0,-4.0,Away Cover,Under,29.0,38.0,10.0,7.0,,,29.0,38.0,37.0,32.0,67.0,69.0
401831276,2025-11-29,2025-11-29 19:00:00+00:00,Saint Peter's Peacocks,Dartmouth Big Green,61.0,87.0,28.0,36.0,33.0,51.0,False,Yanitelli Center,,61.0,87.0,28.0,36.0,33.0,51.0,141.14627075195312,-5.609999179840088,,,148.0,-26.0,Away Cover,Under,28.0,36.0,33.0,51.0,,,28.0,36.0,33.0,51.0,64.0,84.0
