game_id,home_team,away_team,period,market,book,pick,edge,line_value,predicted_value,fair_price,actual_total,actual_total_1h,actual_total_2h,actual_margin,actual_margin_1h,home_score,away_score,result,pnl_units
401830880,Incarnate Word Cardinals,High Point Panthers,2h,moneyline,Caesars,Incarnate Word Cardinals ML,69.69507256330219,650.0,-1.6889169216156006,127.2869557752336,,,,,,,,,
401830880,Incarnate Word Cardinals,High Point Panthers,2h,moneyline,Bovada,Incarnate Word Cardinals ML,68.65007506548503,625.0,-1.6889169216156006,127.2869557752336,,,,,,,,,
401830880,Incarnate Word Cardinals,High Point Panthers,2h,moneyline,Fanatics,Incarnate Word Cardinals ML,67.53043488925235,600.0,-1.6889169216156006,127.2869557752336,,,,,,,,,
401830880,Incarnate Word Cardinals,High Point Panthers,2h,moneyline,FanDuel,Incarnate Word Cardinals ML,66.07657376489051,570.0,-1.6889169216156006,127.2869557752336,,,,,,,,,
401830880,Incarnate Word Cardinals,High Point Panthers,2h,moneyline,BetMGM,Incarnate Word Cardinals ML,65.03277603457944,550.0,-1.6889169216156006,127.2869557752336,,,,,,,,,
401830880,Incarnate Word Cardinals,High Point Panthers,2h,moneyline,BetRivers,Incarnate Word Cardinals ML,60.81259383185628,480.0,-1.6889169216156006,127.2869557752336,,,,,,,,,
401823445,North Florida Ospreys,Southern Miss Golden Eagles,2h,moneyline,DraftKings,North Florida Ospreys ML,59.83695650208682,440.0,-1.0918691158294678,116.88043488873122,,,,,,,,,
401823445,North Florida Ospreys,Southern Miss Golden Eagles,2h,moneyline,Bovada,North Florida Ospreys ML,56.62391302225376,400.0,-1.0918691158294678,116.88043488873122,,,,,,,,,
401823445,North Florida Ospreys,Southern Miss Golden Eagles,2h,moneyline,Caesars,North Florida Ospreys ML,56.62391302225376,400.0,-1.0918691158294678,116.88043488873122,,,,,,,,,
401823445,North Florida Ospreys,Southern Miss Golden Eagles,2h,moneyline,FanDuel,North Florida Ospreys ML,56.62391302225376,400.0,-1.0918691158294678,116.88043488873122,,,,,,,,,
401823445,North Florida Ospreys,Southern Miss Golden Eagles,2h,moneyline,Fanatics,North Florida Ospreys ML,56.62391302225376,400.0,-1.0918691158294678,116.88043488873122,,,,,,,,,
401823445,North Florida Ospreys,Southern Miss Golden Eagles,2h,moneyline,BetMGM,North Florida Ospreys ML,52.85207937201496,360.0,-1.0918691158294678,116.88043488873122,,,,,,,,,
401823445,North Florida Ospreys,Southern Miss Golden Eagles,2h,moneyline,BetRivers,North Florida Ospreys ML,52.85207937201496,360.0,-1.0918691158294678,116.88043488873122,,,,,,,,,
401822321,Indiana St Sycamores,Ball State Cardinals,2h,moneyline,FanDuel,Ball State Cardinals ML,50.68095976866434,310.0,-0.1528828144073486,102.20806494847616,,,,,,,,,
401822321,Indiana St Sycamores,Ball State Cardinals,2h,moneyline,BetRivers,Ball State Cardinals ML,47.47842468870749,285.0,-0.1528828144073486,102.20806494847616,,,,,,,,,
401822321,Indiana St Sycamores,Ball State Cardinals,2h,moneyline,DraftKings,Ball State Cardinals ML,46.78735132934838,280.0,-0.1528828144073486,102.20806494847616,,,,,,,,,
401822321,Indiana St Sycamores,Ball State Cardinals,2h,moneyline,Fanatics,Ball State Cardinals ML,46.78735132934838,280.0,-0.1528828144073486,102.20806494847616,,,,,,,,,
401822321,Indiana St Sycamores,Ball State Cardinals,2h,moneyline,Caesars,Ball State Cardinals ML,46.505802923683554,278.0,-0.1528828144073486,102.20806494847616,,,,,,,,,
401822321,Indiana St Sycamores,Ball State Cardinals,2h,moneyline,BetMGM,Ball State Cardinals ML,46.07784934707303,275.0,-0.1528828144073486,102.20806494847616,,,,,,,,,
401822321,Indiana St Sycamores,Ball State Cardinals,2h,moneyline,BetUS,Ball State Cardinals ML,46.07784934707303,275.0,-0.1528828144073486,102.20806494847616,,,,,,,,,
401822321,Indiana St Sycamores,Ball State Cardinals,2h,moneyline,Bovada,Ball State Cardinals ML,46.07784934707303,275.0,-0.1528828144073486,102.20806494847616,,,,,,,,,
401822321,Indiana St Sycamores,Ball State Cardinals,2h,moneyline,BetOnline.ag,Ball State Cardinals ML,45.93367247366947,274.0,-0.1528828144073486,102.20806494847616,,,,,,,,,
401822321,Indiana St Sycamores,Ball State Cardinals,2h,moneyline,LowVig.ag,Ball State Cardinals ML,45.93367247366947,274.0,-0.1528828144073486,102.20806494847616,,,,,,,,,
401823517,Stetson Hatters,VMI Keydets,2h,moneyline,FanDuel,Stetson Hatters ML,25.21053960790964,130.0,2.2979965209960938,-138.85849642485636,,,,,,,,,
401823517,Stetson Hatters,VMI Keydets,2h,moneyline,Fanatics,Stetson Hatters ML,23.54855159919652,125.0,2.2979965209960938,-138.85849642485636,,,,,,,,,
401823517,Stetson Hatters,VMI Keydets,2h,moneyline,DraftKings,Stetson Hatters ML,21.81101868099644,120.0,2.2979965209960938,-138.85849642485636,,,,,,,,,
401823517,Stetson Hatters,VMI Keydets,2h,moneyline,BetRivers,Stetson Hatters ML,21.093688577152363,118.0,2.2979965209960938,-138.85849642485636,,,,,,,,,
401823517,Stetson Hatters,VMI Keydets,2h,moneyline,Caesars,Stetson Hatters ML,21.093688577152363,118.0,2.2979965209960938,-138.85849642485636,,,,,,,,,
401823517,Stetson Hatters,VMI Keydets,2h,moneyline,BetMGM,Stetson Hatters ML,19.99267027822892,115.0,2.2979965209960938,-138.85849642485636,,,,,,,,,
401823517,Stetson Hatters,VMI Keydets,2h,moneyline,Bovada,Stetson Hatters ML,19.99267027822892,115.0,2.2979965209960938,-138.85849642485636,,,,,,,,,
401829457,Coastal Carolina Chanticleers,North Dakota Fighting Hawks,2h,moneyline,Bovada,North Dakota Fighting Hawks ML,17.90030271391058,155.0,-0.6259555816650391,109.354228079528,,,,,,,,,
401829457,Coastal Carolina Chanticleers,North Dakota Fighting Hawks,2h,moneyline,BetOnline.ag,North Dakota Fighting Hawks ML,17.25129324919841,153.0,-0.6259555816650391,109.354228079528,,,,,,,,,
401829457,Coastal Carolina Chanticleers,North Dakota Fighting Hawks,2h,moneyline,LowVig.ag,North Dakota Fighting Hawks ML,17.25129324919841,153.0,-0.6259555816650391,109.354228079528,,,,,,,,,
401829457,Coastal Carolina Chanticleers,North Dakota Fighting Hawks,2h,moneyline,Caesars,North Dakota Fighting Hawks ML,16.922925365266664,152.0,-0.6259555816650391,109.354228079528,,,,,,,,,
401829457,Coastal Carolina Chanticleers,North Dakota Fighting Hawks,2h,moneyline,BetUS,North Dakota Fighting Hawks ML,16.258308768188787,150.0,-0.6259555816650391,109.354228079528,,,,,,,,,
401831207,Oregon St Beavers,Iona Gaels,2h,moneyline,BetOnline.ag,Iona Gaels ML,15.812991460883602,155.0,-0.958637237548828,114.6768717747468,,,,,,,,,
401831207,Oregon St Beavers,Iona Gaels,2h,moneyline,LowVig.ag,Iona Gaels ML,15.812991460883602,155.0,-0.958637237548828,114.6768717747468,,,,,,,,,
401829457,Coastal Carolina Chanticleers,North Dakota Fighting Hawks,2h,moneyline,BetMGM,North Dakota Fighting Hawks ML,14.549294661417134,145.0,-0.6259555816650391,109.354228079528,,,,,,,,,
401831207,Oregon St Beavers,Iona Gaels,2h,moneyline,BetUS,Iona Gaels ML,14.129251290101266,150.0,-0.958637237548828,114.6768717747468,,,,,,,,,
401823869,Weber State Wildcats,UT-Arlington Mavericks,2h,moneyline,Caesars,UT-Arlington Mavericks ML,13.525165069007873,143.0,-0.6756837368011475,110.13384888231089,,,,,,,,,
401829457,Coastal Carolina Chanticleers,North Dakota Fighting Hawks,2h,moneyline,DraftKings,North Dakota Fighting Hawks ML,13.489988396889247,142.0,-0.6259555816650391,109.354228079528,,,,,,,,,
401829457,Coastal Carolina Chanticleers,North Dakota Fighting Hawks,2h,moneyline,FanDuel,North Dakota Fighting Hawks ML,13.489988396889247,142.0,-0.6259555816650391,109.354228079528,,,,,,,,,
401826729,Minnesota Golden Gophers,San Francisco Dons,2h,moneyline,BetUS,San Francisco Dons ML,13.441857542735384,105.0,1.7892882823944092,-129.12524150515625,,,,,,,,,
401823869,Weber State Wildcats,UT-Arlington Mavericks,2h,moneyline,DraftKings,UT-Arlington Mavericks ML,13.167831040367409,142.0,-0.6756837368011475,110.13384888231089,,,,,,,,,
401829457,Coastal Carolina Chanticleers,North Dakota Fighting Hawks,2h,moneyline,BetRivers,North Dakota Fighting Hawks ML,12.769071633529988,140.0,-0.6259555816650391,109.354228079528,,,,,,,,,
401829457,Coastal Carolina Chanticleers,North Dakota Fighting Hawks,2h,moneyline,Fanatics,North Dakota Fighting Hawks ML,12.769071633529988,140.0,-0.6259555816650391,109.354228079528,,,,,,,,,
401823869,Weber State Wildcats,UT-Arlington Mavericks,2h,moneyline,BetRivers,UT-Arlington Mavericks ML,12.444229632370469,140.0,-0.6756837368011475,110.13384888231089,,,,,,,,,
401823869,Weber State Wildcats,UT-Arlington Mavericks,2h,moneyline,FanDuel,UT-Arlington Mavericks ML,10.960233524444552,136.0,-0.6756837368011475,110.13384888231089,,,,,,,,,
401823869,Weber State Wildcats,UT-Arlington Mavericks,2h,moneyline,BetMGM,UT-Arlington Mavericks ML,10.581340901144312,135.0,-0.6756837368011475,110.13384888231089,,,,,,,,,
401823869,Weber State Wildcats,UT-Arlington Mavericks,2h,moneyline,BetOnline.ag,UT-Arlington Mavericks ML,10.581340901144312,135.0,-0.6756837368011475,110.13384888231089,,,,,,,,,
401823869,Weber State Wildcats,UT-Arlington Mavericks,2h,moneyline,LowVig.ag,UT-Arlington Mavericks ML,10.581340901144312,135.0,-0.6756837368011475,110.13384888231089,,,,,,,,,
401830125,Morehead St Eagles,UL Monroe Warhawks,2h,moneyline,BetRivers,UL Monroe Warhawks ML,10.370225906514683,240.0,-5.016036987304688,204.7412319178501,,,,,,,,,
401823869,Weber State Wildcats,UT-Arlington Mavericks,2h,moneyline,BetUS,UT-Arlington Mavericks ML,10.199209879354337,134.0,-0.6756837368011475,110.13384888231089,,,,,,,,,
401830125,Morehead St Eagles,UL Monroe Warhawks,2h,moneyline,FanDuel,UL Monroe Warhawks ML,9.032468084223868,235.0,-5.016036987304688,204.7412319178501,,,,,,,,,
401823869,Weber State Wildcats,UT-Arlington Mavericks,2h,moneyline,Bovada,UT-Arlington Mavericks ML,8.637457007690932,130.0,-0.6756837368011475,110.13384888231089,,,,,,,,,
401823869,Weber State Wildcats,UT-Arlington Mavericks,2h,moneyline,Fanatics,UT-Arlington Mavericks ML,8.637457007690932,130.0,-0.6756837368011475,110.13384888231089,,,,,,,,,
401830125,Morehead St Eagles,UL Monroe Warhawks,2h,moneyline,BetUS,UL Monroe Warhawks ML,5.65286937527861,223.0,-5.016036987304688,204.7412319178501,,,,,,,,,
401830125,Morehead St Eagles,UL Monroe Warhawks,2h,moneyline,Caesars,UL Monroe Warhawks ML,5.359865864021725,222.0,-5.016036987304688,204.7412319178501,,,,,,,,,
401830125,Morehead St Eagles,UL Monroe Warhawks,2h,moneyline,BetMGM,UL Monroe Warhawks ML,4.768365025671853,220.0,-5.016036987304688,204.7412319178501,,,,,,,,,
401830125,Morehead St Eagles,UL Monroe Warhawks,2h,moneyline,Bovada,UL Monroe Warhawks ML,4.768365025671853,220.0,-5.016036987304688,204.7412319178501,,,,,,,,,
401830125,Morehead St Eagles,UL Monroe Warhawks,2h,moneyline,DraftKings,UL Monroe Warhawks ML,4.768365025671853,220.0,-5.016036987304688,204.7412319178501,,,,,,,,,
401830125,Morehead St Eagles,UL Monroe Warhawks,2h,moneyline,Fanatics,UL Monroe Warhawks ML,4.768365025671853,220.0,-5.016036987304688,204.7412319178501,,,,,,,,,
401830125,Morehead St Eagles,UL Monroe Warhawks,2h,moneyline,BetOnline.ag,UL Monroe Warhawks ML,4.469833254592447,219.0,-5.016036987304688,204.7412319178501,,,,,,,,,
