game_id,date,start_time,home_team,away_team,home_score,away_score,home_score_1h_x,away_score_1h_x,home_score_2h_x,away_score_2h_x,neutral_site,venue,status,home_score_m,away_score_m,home_score_1h_m,away_score_1h_m,home_score_2h_m,away_score_2h_m,pred_total,pred_margin,market_total,spread_home,actual_total,actual_margin,ats_result,ou_result_full,home_score_1h_y,away_score_1h_y,home_score_2h_y,away_score_2h_y,home_score_bs,away_score_bs,home_score_1h,away_score_1h,home_score_2h,away_score_2h,actual_total_1h,actual_total_2h
401812790,2025-11-23,2025-11-23 23:00:00+00:00,UConn Huskies,Bryant Bulldogs,72.0,49.0,37,21,35,28,False,PeoplesBank Arena,,0.0,0.0,,,,,151.72982788085938,39.00369644165039,147.5,-36.25,121.0,23.0,Away Cover,Under,,,,,,,37.0,21.0,35.0,28.0,58.0,63.0
401817233,2025-11-23,2025-11-23 21:00:00+00:00,Duke Blue Devils,Howard Bison,93.0,56.0,52,18,41,38,False,Cameron Indoor Stadium,,0.0,0.0,,,,,104.95305175781247,33.54022445678711,150.5,-39.5,149.0,37.0,Away Cover,Under,,,,,,,52.0,18.0,41.0,38.0,70.0,79.0
401831230,2025-11-23,2025-11-23 18:00:00+00:00,Georgia Bulldogs,Clemson Tigers,94.0,97.0,40,41,40,39,True,TD Arena,,0.0,0.0,,,,,134.65530395507812,3.013746738433838,,,191.0,-3.0,Away Cover,Under,,,,,,,40.0,41.0,54.0,56.0,81.0,110.0
401827154,2025-11-23,2025-11-23 18:00:00+00:00,SIU Edwardsville Cougars,Alabama State Hornets,83.0,68.0,28,37,55,31,True,Clune Arena,,0.0,0.0,,,,,137.54824829101562,-10.221136093139648,141.5,-3.5,151.0,15.0,Home Cover,Over,,,,,,,28.0,37.0,55.0,31.0,65.0,86.0
401827131,2025-11-23,2025-11-23 18:00:00+00:00,Miami (OH) RedHawks,Arkansas-Pine Bluff Golden Lions,111.0,84.0,56,36,55,48,False,Millett Hall,,0.0,0.0,,,,,141.3596649169922,21.7175235748291,160.5,-22.0,195.0,27.0,Home Cover,Over,,,,,,,56.0,36.0,55.0,48.0,92.0,103.0
401813351,2025-11-23,2025-11-23 18:00:00+00:00,Canisius Golden Griffins,Binghamton Bearcats,75.0,66.0,24,26,51,40,False,Koessler Athletic Center,,0.0,0.0,,,,,140.3446807861328,0.5655221939086914,126.5,-2.5,141.0,9.0,Home Cover,Over,,,,,,,24.0,26.0,51.0,40.0,50.0,91.0
401809418,2025-11-23,2025-11-23 18:00:00+00:00,Miami Hurricanes,Delaware State Hornets,97.0,41.0,50,19,47,22,False,Watsco Center,,0.0,0.0,,,,,146.5361083984375,30.772753143310545,151.75,-34.5,138.0,56.0,Home Cover,Under,,,,,,,50.0,19.0,47.0,22.0,69.0,69.0
401829279,2025-11-23,2025-11-23 19:00:00+00:00,South Dakota Coyotes,South Carolina State Bulldogs,82.0,81.0,44,35,38,46,False,Sanford Coyote Sports Center,,0.0,0.0,,,,,141.47998046875,20.89659881591797,163.5,-11.5,163.0,1.0,Away Cover,Under,,,,,,,44.0,35.0,38.0,46.0,79.0,84.0
401827514,2025-11-23,2025-11-23 19:00:00+00:00,Drexel Dragons,Old Dominion Monarchs,75.0,71.0,35,34,40,37,False,Daskalakis Athletic Center,,0.0,0.0,,,,,143.68597412109375,8.425647735595703,142.5,-3.0,146.0,4.0,Home Cover,Over,,,,,,,35.0,34.0,40.0,37.0,69.0,77.0
401826780,2025-11-23,2025-11-23 19:00:00+00:00,Oklahoma Sooners,Alcorn State Braves,72.0,53.0,35,33,37,20,False,Lloyd Noble Center,,0.0,0.0,,,,,146.04010009765625,26.909299850463867,163.0,-30.0,125.0,19.0,Away Cover,Under,,,,,,,35.0,33.0,37.0,20.0,68.0,57.0
