game_id,date,start_time,home_team,away_team,home_score,away_score,home_score_1h_x,away_score_1h_x,home_score_2h_x,away_score_2h_x,neutral_site,venue,status,home_score_m,away_score_m,home_score_1h_m,away_score_1h_m,home_score_2h_m,away_score_2h_m,pred_total,pred_margin,market_total,spread_home,actual_total,actual_margin,ats_result,ou_result_full,home_score_1h_y,away_score_1h_y,home_score_2h_y,away_score_2h_y,home_score_bs,away_score_bs,home_score_1h,away_score_1h,home_score_2h,away_score_2h,actual_total_1h,actual_total_2h
401827652,2026-01-31,2026-01-31 19:00:00+00:00,Arizona State Sun Devils,Arizona Wildcats,74,87,38.0,38.0,36.0,49.0,False,Desert Financial Arena,,74,87,38.0,38.0,36.0,49.0,141.49876403808594,-1.347529411315918,164.25,14.5,161,-13,Home Cover,Under,38.0,38.0,36.0,49.0,74.0,87.0,38.0,38.0,36.0,49.0,76.0,85.0
401822923,2026-01-31,2026-02-01 01:00:00+00:00,Creighton Bluejays,UConn Huskies,58,85,30.0,41.0,28.0,44.0,False,CHI Health Center Omaha,,0,0,,,,,100.56544189453126,-5.842463326454163,141.75,6.75,143,-27,Away Cover,Over,,,,,58.0,85.0,30.0,41.0,28.0,44.0,71.0,72.0
401820712,2026-01-31,2026-01-31 17:00:00+00:00,Virginia Tech Hokies,Duke Blue Devils,58,72,31.0,40.0,27.0,32.0,False,Cassell Coliseum,,58,72,31.0,40.0,27.0,32.0,96.7357421875,8.654004669189453,146.5,11.5,130,-14,Away Cover,Under,31.0,40.0,27.0,32.0,58.0,72.0,31.0,40.0,27.0,32.0,71.0,59.0
401829225,2026-01-31,2026-02-01 03:40:00+00:00,Gonzaga Bulldogs,Saint Mary's Gaels,73,65,34.0,38.0,39.0,27.0,False,McCarthey Athletic Center,,0,0,,,,,160.03602600097656,9.62351894378662,145.0,-9.0,138,8,Away Cover,Under,,,,,73.0,65.0,34.0,38.0,39.0,27.0,72.0,66.0
401827654,2026-01-31,2026-01-31 17:00:00+00:00,Houston Cougars,Cincinnati Bearcats,76,54,32.0,20.0,44.0,34.0,False,Fertitta Center,,76,54,32.0,20.0,44.0,34.0,142.44775390625,10.128351211547852,134.5,-13.5,130,22,Home Cover,Under,32.0,20.0,44.0,34.0,76.0,54.0,32.0,20.0,44.0,34.0,52.0,78.0
401827653,2026-01-31,2026-01-31 17:00:00+00:00,UCF Knights,Texas Tech Red Raiders,88,80,44.0,40.0,44.0,40.0,False,Addition Financial Arena,,88,80,44.0,40.0,44.0,40.0,97.43648681640624,4.009846496582031,159.5,4.25,168,8,Home Cover,Over,44.0,40.0,44.0,40.0,88.0,80.0,44.0,40.0,44.0,40.0,84.0,84.0
401827655,2026-01-31,2026-01-31 21:30:00+00:00,Kansas Jayhawks,BYU Cougars,90,82,53.0,33.0,37.0,49.0,False,Allen Fieldhouse,,53,33,53.0,33.0,,,142.39352416992188,9.472585678100586,156.5,-4.5,172,8,Home Cover,Over,53.0,33.0,,,90.0,82.0,53.0,33.0,37.0,49.0,86.0,86.0
401808207,2026-01-31,2026-01-31 23:35:00+00:00,Arkansas Razorbacks,Kentucky Wildcats,77,85,35.0,42.0,42.0,43.0,False,Bud Walton Arena,,0,0,,,,,154.677734375,-16.81795310974121,161.5,-7.0,162,-8,Away Cover,Over,,,,,77.0,85.0,35.0,42.0,42.0,43.0,77.0,85.0
401820709,2026-01-31,2026-01-31 19:00:00+00:00,Georgia Tech Yellow Jackets,North Carolina Tar Heels,75,91,37.0,52.0,38.0,39.0,False,McCamish Pavilion,,75,91,37.0,52.0,38.0,39.0,142.65811645507813,6.793591728210449,156.0,10.5,166,-16,Away Cover,Over,37.0,52.0,38.0,39.0,75.0,91.0,37.0,52.0,38.0,39.0,89.0,77.0
401820705,2026-01-31,2026-01-31 18:30:00+00:00,Boston College Eagles,Virginia Cavaliers,66,73,32.0,27.0,34.0,46.0,False,Conte Forum,,66,73,32.0,27.0,34.0,46.0,140.51071166992188,2.327324914932251,136.5,13.5,139,-7,Home Cover,Over,32.0,27.0,34.0,46.0,66.0,73.0,32.0,27.0,34.0,46.0,59.0,80.0
