game_id,season,date,start_time,start_time_local,start_tz_abbr,home_team,away_team,home_score,away_score,home_score_1h,away_score_1h,home_score_2h,away_score_2h,neutral_site,venue,pred_total,pred_margin,actual_total,actual_margin,market_total,spread_home,market_total_1h,market_total_2h,spread_home_1h,err_model_total,actual_total_1h,actual_total_2h,pred_total_1h,pred_total_2h,pred_margin_1h,pred_margin_2h,err_model_total_1h,err_model_total_2h,ats_result,actual_margin_1h,ats_result_1h,ml_model_p_home,home_win,brier_ml,logloss_ml,book,bet,line,price,pred_total_pick,edge,pick_result,no_pred
401830748,2025,2025-11-28,2025-11-28 19:00:00+00:00,2025-11-28 14:00,EST,Nevada Wolf Pack,San Francisco Dons,81,65,38,37,43,28,True,Acrisure Arena,150.60658264160156,4.710087776184082,146,16,143.5,-5.0,69.5975,73.9025,-2.5,4.6065826416015625,75,71,73.04419258117676,77.5623900604248,2.355043888092041,2.355043888092041,-1.955807418823241,6.5623900604248036,home_cover,1,home_cover,0.6621454309713466,1.0,0.11414570981353712,0.4122700629254324,,,,,,,,0
401829431,2025,2025-11-28,2025-11-28 19:00:00+00:00,2025-11-28 14:00,EST,Chattanooga Mocs,Tennessee Wesleyan Bulldogs,109,59,50,31,59,28,False,McKenzie Arena,153.83799743652344,4.894777297973633,168,50,,,,,,-14.162002563476562,81,87,74.61142875671386,79.22656867980957,2.4473886489868164,2.4473886489868164,-6.388571243286137,-7.773431320190426,away_cover,19,away_cover,0.6680223313765663,1.0,0.11020917246465035,0.4034336757998276,,,,,,,,0
401828915,2025,2025-11-28,2025-11-28 19:00:00+00:00,2025-11-28 14:00,EST,Alcorn State Braves,Indiana State Sycamores,81,74,36,16,45,58,True,Hulman Center,139.11643981933594,-3.2884328365325928,155,7,152.0,-11.5,73.72,78.28,-5.75,-15.883560180664062,52,103,67.47147331237792,71.64496650695801,-1.6442164182662964,-1.6442164182662964,15.471473312377924,-31.355033493041987,home_cover,20,home_cover,0.3846692344881991,1.0,0.37863195098533886,0.9553714451585577,,,,,,,,0
401827486,2025,2025-11-28,2025-11-28 19:00:00+00:00,2025-11-28 14:00,EST,Missouri Tigers,Cleveland State Vikings,86,59,46,24,40,35,False,Mizzou Arena,159.2247314453125,16.796062469482422,145,27,170.0,-29.25,82.45,87.55,-14.625,14.2247314453125,70,75,77.22399475097656,82.00073669433594,8.398031234741211,8.398031234741211,7.2239947509765585,7.0007366943359415,home_cover,22,home_cover,0.9167843996782575,1.0,0.006924836136907985,0.0868829492241837,,,,,,,,0
401824127,2025,2025-11-28,2025-11-28 19:00:00+00:00,2025-11-28 14:00,EST,Seattle U Redhawks,Texas State Bobcats,66,52,33,33,33,19,True,Resorts World Event Center,145.42027282714844,3.9713194370269775,118,14,136.25,-0.25,66.08125,70.16875,-0.125,27.420272827148438,66,52,70.52883232116699,74.89144050598145,1.9856597185134888,1.9856597185134888,4.528832321166988,22.89144050598145,home_cover,0,home_cover,0.638147169913108,1.0,0.1309374706418931,0.4491863483934709,,,,,,,,0
401823404,2025,2025-11-28,2025-11-28 19:00:00+00:00,2025-11-28 14:00,EST,Robert Morris Colonials,Southern Utah Thunderbirds,61,54,34,15,27,39,False,UPMC Events Center,153.88653564453125,-2.1573379039764404,115,7,152.5,-8.5,73.96249999999999,78.53750000000001,-4.25,38.88653564453125,49,66,74.63496978759765,79.2515658569336,-1.0786689519882202,-1.0786689519882202,25.634969787597655,13.251565856933595,home_cover,19,home_cover,0.42355632501970775,1.0,0.3322873104247848,0.8590687748676952,,,,,,,,0
401823396,2025,2025-11-28,2025-11-28 19:00:00+00:00,2025-11-28 14:00,EST,Purdue Fort Wayne Mastodons,Holy Cross College (IN) Saints,92,59,52,27,40,32,False,Hilliard Gates Sports Center,153.6643524169922,4.623994827270508,151,33,,,,,,2.6643524169921875,79,72,74.52721092224121,79.13714149475098,2.311997413635254,2.311997413635254,-4.47278907775879,7.137141494750978,away_cover,25,away_cover,0.6593885743019979,1.0,0.11601614331602558,0.4164422759104635,,,,,,,,0
401823026,2025,2025-11-28,2025-11-28 19:00:00+00:00,2025-11-28 14:00,EST,Marquette Golden Eagles,Oklahoma Sooners,74,75,37,33,37,42,True,Credit Union 1 Arena,153.87828063964844,-1.0002118349075315,149,-1,161.25,1.5,78.20625,83.04375,0.75,4.8782806396484375,70,79,74.6309661102295,79.24731452941894,-0.5001059174537658,-0.5001059174537658,4.630966110229494,0.2473145294189436,away_cover,4,home_cover,0.46433880211048084,0.0,0.21561052314539628,0.6242534112563506,,,,,,,,0
401822322,2025,2025-11-28,2025-11-28 19:00:00+00:00,2025-11-28 14:00,EST,Ball State Cardinals,Monmouth Hawks,73,80,29,35,44,45,True,Kirby Sports Center,142.0950469970703,-2.6453452110290527,153,-7,137.5,-3.5,66.6875,70.8125,-1.75,-10.904953002929688,64,89,68.9160977935791,73.17894920349121,-1.3226726055145264,-1.3226726055145264,4.916097793579098,-15.821050796508786,away_cover,-6,away_cover,0.4066319328354638,0.0,0.16534952880150514,0.5219403859125757,,,,,,,,0
401822182,2025,2025-11-28,2025-11-28 19:00:00+00:00,2025-11-28 14:00,EST,La Salle Explorers,Hofstra Pride,58,63,30,34,28,29,True,The Palestra,142.9300537109375,-6.112429141998291,121,-5,140.5,2.5,68.1425,72.3575,1.25,21.9300537109375,64,57,69.32107604980469,73.60897766113281,-3.0562145709991455,-3.0562145709991455,5.321076049804688,16.608977661132812,away_cover,-4,away_cover,0.2945880199780238,0.0,0.08678210151457255,0.3489732780213433,,,,,,,,0
401820826,2025,2025-11-28,2025-11-28 19:00:00+00:00,2025-11-28 14:00,EST,Butler Bulldogs,Wright State Raiders,94,69,29,32,65,37,False,Hinkle Fieldhouse,158.66978454589844,4.725236892700195,163,25,150.5,-14.5,72.99249999999999,77.50750000000001,-7.25,-4.3302154541015625,61,102,76.95484550476074,81.7149390411377,2.3626184463500977,2.3626184463500977,15.95484550476074,-20.285060958862303,home_cover,-3,home_cover,0.6626294026060758,1.0,0.11381891998593327,0.41153941550672674,,,,,,,,0
401830916,2025,2025-11-28,2025-11-28 20:00:00+00:00,2025-11-28 15:00,EST,Illinois State Redbirds,Furman Paladins,72,65,33,36,39,29,True,State Farm Field House,142.33799743652344,-11.21628189086914,137,7,148.0,-4.0,71.78,76.22,-2.0,5.3379974365234375,69,68,69.03392875671386,73.30406867980957,-5.60814094543457,-5.60814094543457,0.03392875671386264,5.304068679809575,home_cover,-3,away_cover,0.16765677747346616,1.0,0.692795240085855,1.7858363805615447,,,,,,,,0
401829463,2025,2025-11-28,2025-11-28 20:00:00+00:00,2025-11-28 15:00,EST,Arkansas State Red Wolves,North Dakota State Bison,85,80,39,35,31,35,False,First National Bank Arena,154.42568969726562,-2.5143091678619385,165,5,161.0,-2.5,78.085,82.915,-1.25,-10.574310302734375,74,66,74.89645950317383,79.5292301940918,-1.2571545839309692,-1.2571545839309692,0.8964595031738298,13.529230194091795,home_cover,4,home_cover,0.41115637874667627,1.0,0.3467368102907277,0.8887816532828646,,,,,,,,0
401826748,2025,2025-11-28,2025-11-28 20:00:00+00:00,2025-11-28 15:00,EST,Tulane Green Wave,Nicholls Colonels,82,72,46,36,36,36,False,Devlin Fieldhouse,152.77191162109375,7.358938694000244,154,10,149.5,-8.5,72.5075,76.9925,-4.25,-1.22808837890625,82,72,74.09437713623046,78.67753448486329,3.679469347000122,3.679469347000122,-7.905622863769537,6.677534484863287,home_cover,10,home_cover,0.7410200344364613,1.0,0.06707062256329172,0.2997276170252805,,,,,,,,0
401822344,2025,2025-11-28,2025-11-28 20:00:00+00:00,2025-11-28 15:00,EST,Youngstown State Penguins,Chicago State Cougars,87,64,46,26,41,38,False,Beeghly Center,151.9214324951172,23.61837577819824,151,23,146.5,-14.5,71.0525,75.4475,-7.25,0.9214324951171875,72,79,73.68189476013184,78.23953773498535,11.80918788909912,11.80918788909912,1.68189476013184,-0.7604622650146524,home_cover,20,home_cover,0.9668837343106854,1.0,0.0010966870532052742,0.03367702414868134,,,,,,,,0
401820154,2025,2025-11-28,2025-11-28 20:00:00+00:00,2025-11-28 15:00,EST,UNC Wilmington Seahawks,Navy Midshipmen,87,57,45,19,42,38,False,Trask Coliseum,153.4303741455078,4.259099960327148,144,30,139.5,-8.5,67.6575,71.8425,-4.25,9.430374145507812,64,80,74.41373146057128,79.01664268493653,2.129549980163574,2.129549980163574,10.413731460571285,-0.983357315063472,home_cover,26,home_cover,0.647585513676444,1.0,0.12419597017069584,0.4345044266746151,,,,,,,,0
401829395,2025,2025-11-28,2025-11-28 21:00:00+00:00,2025-11-28 16:00,EST,American University Eagles,Maine Black Bears,74,61,39,28,35,33,False,Bender Arena,148.43800354003906,4.243456840515137,135,13,132.5,-8.0,64.2625,68.2375,-4.0,13.438003540039062,67,68,71.99243171691894,76.44557182312012,2.1217284202575684,2.1217284202575684,4.992431716918944,8.445571823120119,home_cover,11,home_cover,0.6470753385413703,1.0,0.12455581666568835,0.43529254838325726,,,,,,,,0
401829343,2025,2025-11-28,2025-11-28 21:00:00+00:00,2025-11-28 16:00,EST,SIU Edwardsville Cougars,Missouri Baptist Spartans,92,55,43,26,49,29,False,First Community Arena,152.34335327148438,2.563946008682251,147,37,,,,,,5.343353271484375,69,78,73.88652633666992,78.45682693481446,1.2819730043411255,1.2819730043411255,4.886526336669917,0.45682693481445824,away_cover,17,away_cover,0.5905593070937044,1.0,0.16764168100758745,0.5266852130049428,,,,,,,,0
401827755,2025,2025-11-28,2025-11-28 21:00:00+00:00,2025-11-28 16:00,EST,Eastern Michigan Eagles,NJIT Highlanders,73,55,31,31,42,24,False,Gervin GameAbove Center,150.0955047607422,-0.941476345062256,128,18,141.5,-15.5,68.6275,72.8725,-7.75,22.095504760742188,62,66,72.79631980895996,77.29918495178222,-0.470738172531128,-0.470738172531128,10.796319808959964,11.299184951782223,home_cover,0,home_cover,0.4664264398654404,1.0,0.2847007440746685,0.7626549563042577,,,,,,,,0
401827733,2025,2025-11-28,2025-11-28 21:00:00+00:00,2025-11-28 16:00,EST,Davidson Wildcats,North Carolina A&T Aggies,90,74,47,38,43,36,False,John M. Belk Arena,156.19491577148438,22.1003646850586,164,16,147.5,-13.5,71.5375,75.9625,-6.75,-7.805084228515625,85,79,75.75453414916991,80.44038162231446,11.0501823425293,11.0501823425293,-9.245465850830087,1.4403816223144617,home_cover,9,home_cover,0.9591912888585251,1.0,0.0016653509050283365,0.04166475698383569,,,,,,,,0
401823526,2025,2025-11-28,2025-11-28 21:00:00+00:00,2025-11-28 16:00,EST,Abilene Christian Wildcats,Jarvis Christian Bulldogs,87,55,39,31,48,24,False,Moody Coliseum (Abilene),154.0659637451172,5.250275611877441,142,32,,,,,,12.065963745117188,70,72,74.72199241638184,79.34397132873535,2.6251378059387207,2.6251378059387207,4.721992416381838,7.34397132873535,away_cover,8,away_cover,0.6791872783217697,1.0,0.10292080239059365,0.38685837454650235,,,,,,,,0
401820843,2025,2025-11-28,2025-11-28 21:00:00+00:00,2025-11-28 16:00,EST,South Carolina Gamecocks,Charleston Southern Buccaneers,74,62,30,28,44,34,False,Colonial Life Arena,157.32723999023438,26.05429077148437,136,12,150.5,-17.5,72.99249999999999,77.50750000000001,-8.75,21.327239990234375,58,78,76.30371139526368,81.0235285949707,13.027145385742186,13.027145385742186,18.303711395263676,3.023528594970699,home_cover,2,home_cover,0.9763865370978828,1.0,0.0005575956302296647,0.02389672886453376,,,,,,,,0
401817492,2025,2025-11-28,2025-11-28 21:00:00+00:00,2025-11-28 16:00,EST,Virginia Cavaliers,Queens University Royals,94,69,46,29,48,40,False,John Paul Jones Arena,162.21302795410156,36.76863861083984,163,25,160.5,-25.25,77.8425,82.6575,-12.625,-0.7869720458984375,75,88,78.67331855773925,83.53970939636231,18.38431930541992,18.38431930541992,3.6733185577392504,-4.460290603637688,home_cover,17,home_cover,0.9947936829627111,1.0,2.7105737092764773e-05,0.005219917130637522,,,,,,,,0
401830876,2025,2025-11-28,2025-11-28 21:30:00+00:00,2025-11-28 16:30,EST,South Florida Bulls,Colorado State Rams,68,83,29,33,39,50,True,Imperial Arena,145.33193969726562,-4.240617275238037,151,-15,155.5,2.75,75.4175,80.0825,1.375,-5.668060302734375,62,89,70.48599075317382,74.8459489440918,-2.1203086376190186,-2.1203086376190186,8.485990753173823,-14.154051055908198,away_cover,-4,away_cover,0.35301730530491604,0.0,0.12462121784474431,0.43543573183263157,,,,,,,,0
401830749,2025,2025-11-28,2025-11-28 21:30:00+00:00,2025-11-28 16:30,EST,Colorado Buffaloes,Washington Huskies,81,68,47,30,34,38,True,Acrisure Arena,150.25845336914062,6.126825332641602,149,13,154.5,2.5,74.9325,79.5675,1.25,1.258453369140625,77,72,72.8753498840332,77.38310348510743,3.063412666320801,3.063412666320801,-4.124650115966801,5.383103485107426,home_cover,17,home_cover,0.7058391727779678,1.0,0.08653059227195027,0.34836786803717157,,,,,,,,0
401829415,2025,2025-11-28,2025-11-28 21:30:00+00:00,2025-11-28 16:30,EST,Lehigh Mountain Hawks,UC Santa Barbara Gauchos,70,72,34,33,36,39,True,Resorts World Event Center,144.2480010986328,-1.4518284797668457,142,-2,148.0,10.5,71.78,76.22,5.25,2.2480010986328125,67,75,69.96028053283692,74.2877205657959,-0.7259142398834229,-0.7259142398834229,2.9602805328369186,-0.7122794342041061,away_cover,1,away_cover,0.44833405732862175,0.0,0.2010034269607439,0.594812592218111,,,,,,,,0
401826857,2025,2025-11-28,2025-11-28 21:30:00+00:00,2025-11-28 16:30,EST,Lafayette Leopards,Le Moyne Dolphins,63,76,38,38,25,38,False,Kirby Sports Center,149.11289978027344,1.9521632194519043,139,-13,151.5,-4.5,73.47749999999999,78.02250000000001,-2.25,10.112899780273438,76,63,72.31975639343261,76.79314338684082,0.9760816097259521,0.9760816097259521,-3.6802436065673874,13.793143386840825,away_cover,0,home_cover,0.5692717324305173,0.0,0.3240703053444425,0.842277857384345,,,,,,,,0
401812578,2025,2025-11-28,2025-11-28 21:30:00+00:00,2025-11-28 16:30,EST,Pennsylvania Quakers,Merrimack Warriors,77,65,35,30,42,35,False,The Palestra,153.79823303222656,5.532749652862549,142,12,153.5,-3.5,74.44749999999999,79.05250000000001,-1.75,11.798233032226562,65,77,74.59214302062988,79.20609001159669,2.7663748264312744,2.7663748264312744,9.592143020629877,2.206090011596686,home_cover,5,home_cover,0.6879156677576271,1.0,0.09739663043116777,0.37408902449551856,,,,,,,,0
401830741,2025,2025-11-28,2025-11-28 22:00:00+00:00,2025-11-28 17:00,EST,Fordham Rams,Franklin Pierce Ravens,74,72,42,31,32,41,True,Place Bell,143.29090881347656,1.5859897136688232,146,2,,,,,,-2.7090911865234375,73,73,69.49609077453613,73.79481803894043,0.7929948568344116,0.7929948568344116,-3.5039092254638717,0.7948180389404342,away_cover,11,away_cover,0.5564014203252508,1.0,0.19677969988945485,0.5862652662307681,,,,,,,,0
401826998,2025,2025-11-28,2025-11-28 22:00:00+00:00,2025-11-28 17:00,EST,Tarleton State Texans,Midwestern State Mustangs,67,57,25,36,42,21,False,Wisdom Gym,153.27964782714844,4.024072647094727,124,10,,,,,,29.279647827148438,61,63,74.34062919616699,78.93901863098145,2.0120363235473633,2.0120363235473633,13.340629196166987,15.939018630981451,away_cover,-11,away_cover,0.6398855699020682,1.0,0.12968240276475818,0.446465915642532,,,,,,,,0
401826710,2025,2025-11-28,2025-11-28 22:00:00+00:00,2025-11-28 17:00,EST,Florida State Seminoles,Texas A&M Aggies,59,95,24,52,35,43,True,Benchmark International Arena,153.83290100097656,-2.370239734649658,154,-36,171.5,-1.5,83.1775,88.3225,-0.75,-0.1670989990234375,76,78,74.60895698547363,79.22394401550294,-1.185119867324829,-1.185119867324829,-1.3910430145263746,1.223944015502937,away_cover,-28,away_cover,0.41614821465170193,0.0,0.173179336557799,0.5381081205764218,,,,,,,,0
401831224,2025,2025-11-28,2025-11-28 22:30:00+00:00,2025-11-28 17:30,EST,TCU Horned Frogs,Wisconsin Badgers,74,63,41,37,33,26,True,Jenny Craig Pavilion,152.63771057128906,-12.170674324035645,137,11,155.0,6.5,75.175,79.825,3.25,15.637710571289062,78,59,74.02928962707519,78.60842094421388,-6.085337162017822,-6.085337162017822,-3.970710372924813,19.608420944213876,home_cover,4,home_cover,0.14948223276439668,1.0,0.723380472383436,1.900577737599256,,,,,,,,0
401820487,2025,2025-11-28,2025-11-28 22:30:00+00:00,2025-11-28 17:30,EST,Xavier Musketeers,Texas A&M-Corpus Christi Islanders,88,67,43,33,45,34,False,Cintas Center,160.7761993408203,24.47715950012207,155,21,146.5,-15.5,71.0525,75.4475,-7.75,5.7761993408203125,76,79,77.97645668029784,82.79974266052247,12.238579750061035,12.238579750061035,1.9764566802978436,3.799742660522469,home_cover,10,home_cover,0.9705947863420159,1.0,0.0008646665902716945,0.029846213607958128,,,,,,,,0
401823260,2025,2025-11-28,2025-11-28 23:30:00+00:00,2025-11-28 18:30,EST,Idaho State Bengals,Cal State Northridge Matadors,82,50,39,18,43,32,True,Idaho Central Arena,142.54696655273438,4.6408538818359375,132,32,149.5,-1.25,72.5075,76.9925,-0.625,10.546966552734375,57,75,69.13527877807617,73.4116877746582,2.3204269409179688,2.3204269409179688,12.13527877807617,-1.5883122253417952,home_cover,21,home_cover,0.6599292899180398,1.0,0.11564808785564863,0.41562258618900777,,,,,,,,0
401830887,2025,2025-11-28,2025-11-29 00:00:00+00:00,2025-11-28 19:00,EST,Georgetown Hoyas,Miami Hurricanes,65,78,20,41,45,37,True,State Farm Field House,148.0211944580078,-12.79438304901123,143,-13,152.5,5.5,73.96249999999999,78.53750000000001,2.75,5.0211944580078125,61,82,71.79027931213379,76.23091514587402,-6.397191524505615,-6.397191524505615,10.79027931213379,-5.769084854125978,away_cover,-21,away_cover,0.13850426248347558,0.0,0.0191834307260915,0.14908517077273714,,,,,,,,0
401830877,2025,2025-11-28,2025-11-29 00:00:00+00:00,2025-11-28 19:00,EST,Western Kentucky Hilltoppers,Wichita State Shockers,75,70,33,29,42,41,True,Imperial Arena,147.12796020507812,-17.83077049255371,145,5,153.5,-6.5,74.44749999999999,79.05250000000001,-3.25,2.127960205078125,62,83,71.35706069946289,75.77089950561523,-8.915385246276855,-8.915385246276855,9.357060699462892,-7.229100494384767,home_cover,4,home_cover,0.0726112530426783,1.0,0.8600498879830711,2.622635368574881,,,,,,,,0
401830750,2025,2025-11-28,2025-11-29 00:00:00+00:00,2025-11-28 19:00,EST,Saint Louis Billikens,Stanford Cardinal,77,78,47,36,30,42,True,Acrisure Arena,146.07789611816406,-4.074486255645752,155,-1,161.5,2.5,78.3275,83.1725,1.25,-8.922103881835938,83,72,70.84777961730957,75.23011650085449,-2.037243127822876,-2.037243127822876,-12.15222038269043,3.2301165008544928,away_cover,11,home_cover,0.35845654891820605,0.0,0.12849109746235024,0.4438783636554997,,,,,,,,0
401827173,2025,2025-11-28,2025-11-29 00:00:00+00:00,2025-11-28 19:00,EST,Clemson Tigers,Alabama A&M Bulldogs,92,56,52,22,40,34,False,Littlejohn Coliseum,158.80616760253906,43.99082946777344,148,36,141.0,-27.5,68.385,72.615,-13.75,10.806167602539062,74,74,77.02099128723144,81.78517631530762,21.99541473388672,21.99541473388672,3.020991287231439,7.785176315307623,home_cover,30,home_cover,0.9981383044869103,1.0,3.465910183458241e-06,0.0018634306220121663,,,,,,,,0
401825573,2025,2025-11-28,2025-11-29 00:00:00+00:00,2025-11-28 19:00,EST,DePaul Blue Demons,Georgia Tech Yellow Jackets,75,61,25,32,50,29,True,Raider Arena,145.5107879638672,-10.688446044921877,136,14,145.5,1.5,70.5675,74.9325,0.75,9.510787963867188,57,79,70.57273216247559,74.9380558013916,-5.344223022460938,-5.344223022460938,13.572732162475589,-4.061944198608401,home_cover,-7,away_cover,0.17844464696491105,1.0,0.6749531981006097,1.723476826890625,,,,,,,,0
401817459,2025,2025-11-28,2025-11-29 00:00:00+00:00,2025-11-28 19:00,EST,Mississippi State Bulldogs,SMU Mustangs,81,87,43,39,31,35,False,Humphrey Coliseum,160.81375122070312,-0.8484077453613281,168,-6,163.5,1.5,79.2975,84.2025,0.75,-7.186248779296875,82,66,77.994669342041,82.81908187866212,-0.42420387268066406,-0.42420387268066406,-4.005330657958993,16.819081878662118,away_cover,4,home_cover,0.46973676082583415,0.0,0.22065262447114692,0.6343817180524002,,,,,,,,0
401817447,2025,2025-11-28,2025-11-29 00:00:00+00:00,2025-11-28 19:00,EST,Pittsburgh Panthers,Ohio State Buckeyes,67,66,34,24,33,42,False,Petersen Events Center,157.65365600585938,-19.49019241333008,133,1,147.5,5.0,71.5375,75.9625,2.5,24.653656005859375,58,75,76.46202316284179,81.19163284301759,-9.74509620666504,-9.74509620666504,18.46202316284179,6.191632843017587,away_cover,10,home_cover,0.05817777089611075,1.0,0.8870291112342188,2.844251940569485,,,,,,,,0
401828269,2025,2025-11-28,2025-11-29 00:30:00+00:00,2025-11-28 19:30,EST,UAlbany Great Danes,Colgate Raiders,67,69,36,28,31,41,True,Place Bell,144.48617553710938,-0.5871948599815369,136,-2,141.5,7.5,68.6275,72.8725,3.75,8.486175537109375,64,72,70.07579513549804,74.41038040161133,-0.29359742999076843,-0.29359742999076843,6.075795135498041,2.4103804016113344,away_cover,8,home_cover,0.47904104369915834,0.0,0.22948032154837894,0.6520840190251765,,,,,,,,0
401828662,2025,2025-11-28,2025-11-29 01:00:00+00:00,2025-11-28 20:00,EST,Louisiana Ragin' Cajuns,Jackson State Tigers,45,51,18,29,27,22,False,Cajundome,152.7204132080078,20.15736389160156,96,-6,136.5,-5.0,66.2025,70.2975,-2.5,56.72041320800781,47,49,74.06940040588378,78.65101280212403,10.07868194580078,10.07868194580078,27.069400405883783,29.65101280212403,away_cover,-11,away_cover,0.9468299082643082,0.0,0.8964868751837983,2.9342592261393405,,,,,,,,0
