game_id,date,start_time,home_team,away_team,home_score,away_score,home_score_1h_x,away_score_1h_x,home_score_2h_x,away_score_2h_x,neutral_site,venue,status,completed,home_score_m,away_score_m,status_m,home_score_1h_m,away_score_1h_m,home_score_2h_m,away_score_2h_m,pred_total,pred_margin,market_total,spread_home,actual_total,actual_margin,ats_result,ou_result_full,home_score_1h_y,away_score_1h_y,home_score_2h_y,away_score_2h_y,home_score_bs,away_score_bs,home_score_1h,away_score_1h,home_score_2h,away_score_2h,actual_total_1h,actual_total_2h
401825528,2026-02-20,2026-02-21 01:00:00+00:00,Purdue Boilermakers,Indiana Hoosiers,93,64,46,29,47,35,False,Mackey Arena,STATUS_FINAL,True,0,0,STATUS_SCHEDULED,,,,,100.88429260253906,9.212760734558106,147.5,-10.5,157,29,Home Cover,Over,,,,,93.0,64.0,46.0,29.0,47.0,35.0,75.0,82.0
401828437,2026-02-20,2026-02-21 00:00:00+00:00,Saint Louis Billikens,VCU Rams,88,75,33,42,55,33,False,Chaifetz Arena,STATUS_FINAL,True,0,0,STATUS_SCHEDULED,,,,,145.6328887939453,-8.065099716186523,164.5,-7.5,163,13,Home Cover,Under,,,,,88.0,75.0,33.0,42.0,55.0,33.0,75.0,88.0
401814575,2026-02-20,2026-02-21 01:30:00+00:00,Miami (OH) RedHawks,Bowling Green Falcons,91,77,45,30,46,47,False,Millett Hall,STATUS_FINAL,True,0,0,STATUS_SCHEDULED,,,,,143.0164337158203,7.865314483642578,153.5,-8.5,168,14,Home Cover,Over,,,,,91.0,77.0,45.0,30.0,46.0,47.0,75.0,93.0
401814574,2026-02-20,2026-02-20 23:30:00+00:00,Ball State Cardinals,Akron Zips,65,78,36,40,29,38,False,Worthen Arena,STATUS_FINAL,True,0,0,STATUS_SCHEDULED,,,,,143.27276611328125,-6.0880208015441895,146.5,14.5,143,-13,Home Cover,Under,,,,,65.0,78.0,36.0,40.0,29.0,38.0,76.0,67.0
401823851,2026-02-20,2026-02-21 00:00:00+00:00,Iona Gaels,Saint Peter's Peacocks,72,64,29,31,32,30,False,Hynes Athletics Center,STATUS_FINAL,True,0,0,STATUS_SCHEDULED,,,,,143.86233520507812,4.584260940551758,139.5,1.5,136,8,Home Cover,Under,,,,,72.0,64.0,29.0,31.0,43.0,33.0,60.0,76.0
401823320,2026-02-20,2026-02-21 00:00:00+00:00,Fairfield Stags,Sacred Heart Pioneers,78,68,32,37,46,31,False,Leo D. Mahoney Arena,STATUS_FINAL,True,0,0,STATUS_SCHEDULED,,,,,138.39527893066406,6.39814043045044,159.5,-4.5,146,10,Home Cover,Under,,,,,78.0,68.0,32.0,37.0,46.0,31.0,69.0,77.0
401818563,2026-02-20,2026-02-21 00:00:00+00:00,Brown Bears,Princeton Tigers,80,71,42,37,38,34,False,Pizzitola Sports Center,STATUS_FINAL,True,0,0,STATUS_SCHEDULED,,,,,142.8592071533203,-11.449857711791992,131.5,-1.5,151,9,Home Cover,Over,,,,,80.0,71.0,42.0,37.0,38.0,34.0,79.0,72.0
401817675,2026-02-20,2026-02-21 00:00:00+00:00,Detroit Mercy Titans,Milwaukee Panthers,91,86,42,48,49,38,False,Calihan Hall,STATUS_FINAL,True,0,0,STATUS_SCHEDULED,,,,,141.27297973632812,6.22789192199707,152.5,-1.5,177,5,Home Cover,Over,,,,,91.0,86.0,42.0,48.0,49.0,38.0,90.0,87.0
401817674,2026-02-20,2026-02-21 00:00:00+00:00,Oakland Golden Grizzlies,Green Bay Phoenix,68,73,32,37,36,36,False,OU Credit Union O'rena,STATUS_FINAL,True,0,0,STATUS_SCHEDULED,,,,,94.40762939453126,10.79347848892212,154.5,-6.5,141,-5,Away Cover,Under,,,,,68.0,73.0,32.0,37.0,36.0,36.0,69.0,72.0
401813393,2026-02-20,2026-02-21 00:00:00+00:00,Mount St. Mary's Mountaineers,Niagara Purple Eagles,76,63,31,31,45,32,False,Knott Arena,STATUS_FINAL,True,0,0,STATUS_SCHEDULED,,,,,139.23556518554688,4.77846097946167,130.0,-6.5,139,13,Home Cover,Over,,,,,76.0,63.0,31.0,31.0,45.0,32.0,62.0,77.0
401813369,2026-02-20,2026-02-21 00:00:00+00:00,Rider Broncs,Canisius Golden Griffins,66,72,30,40,36,32,False,Alumni Gymnasium (Rider),STATUS_FINAL,True,0,0,STATUS_SCHEDULED,,,,,140.87423706054688,9.544909477233888,131.5,1.5,138,-6,Away Cover,Over,,,,,66.0,72.0,30.0,40.0,36.0,32.0,70.0,68.0
401813307,2026-02-20,2026-02-21 00:00:00+00:00,Manhattan Jaspers,Marist Red Foxes,70,84,35,42,35,42,False,Draddy Gymnasium,STATUS_FINAL,True,0,0,STATUS_SCHEDULED,,,,,137.24143188476563,-5.083745657602946,142.0,4.5,154,-14,Away Cover,Over,,,,,70.0,84.0,35.0,42.0,35.0,42.0,77.0,77.0
401813430,2026-02-20,2026-02-21 01:00:00+00:00,Merrimack Warriors,Siena Saints,79,72,32,37,34,29,False,Lawler Arena,STATUS_FINAL,True,0,0,STATUS_SCHEDULED,,,,,94.05465087890624,4.8756196975708015,132.5,-3.5,151,7,Home Cover,Over,,,,,79.0,72.0,32.0,37.0,47.0,35.0,69.0,82.0
