game_id,date,start_time,home_team,away_team,home_score,away_score,home_score_1h_x,away_score_1h_x,home_score_2h_x,away_score_2h_x,neutral_site,venue,status,home_score_m,away_score_m,home_score_1h_m,away_score_1h_m,home_score_2h_m,away_score_2h_m,pred_total,pred_margin,market_total,spread_home,actual_total,actual_margin,ats_result,ou_result_full,home_score_1h_y,away_score_1h_y,home_score_2h_y,away_score_2h_y,home_score_bs,away_score_bs,home_score_1h,away_score_1h,home_score_2h,away_score_2h,actual_total_1h,actual_total_2h
401812018,2026-01-19,2026-01-19 16:00:00+00:00,Monmouth Hawks,Northeastern Huskies,81,68,30,38,51,30,False,OceanFirst Bank Center,,81,68,30.0,38.0,51.0,30.0,142.2037353515625,7.177410125732422,148.0,-3.5,149,13,Home Cover,Over,30.0,38.0,51.0,30.0,81.0,68.0,30.0,38.0,51.0,30.0,68.0,81.0
401812391,2026-01-19,2026-01-19 17:00:00+00:00,Saint Francis Red Flash,Stonehill Skyhawks,63,61,20,25,43,36,False,DeGol Arena,,63,61,20.0,25.0,43.0,36.0,141.9054718017578,3.570704698562622,141.5,1.5,124,2,Home Cover,Under,20.0,25.0,43.0,36.0,63.0,61.0,20.0,25.0,43.0,36.0,45.0,79.0
401812125,2026-01-19,2026-01-19 18:00:00+00:00,UAlbany Great Danes,Vermont Catamounts,75,68,37,29,38,39,False,Broadview Center,,75,68,37.0,29.0,38.0,39.0,142.04104614257812,5.210116386413574,142.0,5.5,143,7,Home Cover,Over,37.0,29.0,38.0,39.0,75.0,68.0,37.0,29.0,38.0,39.0,66.0,77.0
401812019,2026-01-19,2026-01-19 18:00:00+00:00,Towson Tigers,Drexel Dragons,59,58,20,32,39,26,False,SECU Arena,,59,58,20.0,32.0,39.0,26.0,141.87835693359375,3.2428224086761475,124.0,-6.5,117,1,Away Cover,Under,20.0,32.0,39.0,26.0,59.0,58.0,20.0,32.0,39.0,26.0,52.0,65.0
401823848,2026-01-19,2026-01-19 19:00:00+00:00,Saint Peter's Peacocks,Iona Gaels,77,63,30,33,47,30,False,Yanitelli Center,,77,63,30.0,33.0,47.0,30.0,142.23085021972656,7.505291938781738,145.5,-3.5,140,14,Home Cover,Under,30.0,33.0,47.0,30.0,77.0,63.0,30.0,33.0,47.0,30.0,63.0,77.0
401823732,2026-01-19,2026-01-19 19:00:00+00:00,Rider Broncs,Sacred Heart Pioneers,85,105,38,51,47,54,False,Alumni Gymnasium (Rider),,85,105,38.0,51.0,47.0,54.0,141.3089599609375,-3.6427059173583984,139.5,3.5,190,-20,Away Cover,Over,38.0,51.0,47.0,54.0,85.0,105.0,38.0,51.0,47.0,54.0,89.0,101.0
401818559,2026-01-19,2026-01-19 19:00:00+00:00,Brown Bears,Cornell Big Red,67,89,28,45,39,44,False,Pizzitola Sports Center,,67,89,28.0,45.0,39.0,44.0,141.0228112792969,-3.861401348114014,162.5,2.5,156,-22,Away Cover,Under,28.0,45.0,39.0,44.0,67.0,89.0,28.0,45.0,39.0,44.0,73.0,83.0
401818310,2026-01-19,2026-01-19 19:00:00+00:00,Yale Bulldogs,Columbia Lions,91,74,44,35,47,39,False,John J. Lee Amphitheater,,91,74,44.0,35.0,47.0,39.0,142.31219482421875,8.48893928527832,154.5,-8.5,165,17,Home Cover,Over,44.0,35.0,47.0,39.0,91.0,74.0,44.0,35.0,47.0,39.0,79.0,86.0
401813426,2026-01-19,2026-01-19 19:00:00+00:00,Siena Saints,Fairfield Stags,85,77,41,32,44,45,False,MVP Arena,,85,77,41.0,32.0,44.0,45.0,95.19404449462893,4.729800033569336,143.5,-6.5,162,8,Home Cover,Over,41.0,32.0,44.0,45.0,85.0,77.0,41.0,32.0,44.0,45.0,73.0,89.0
401813387,2026-01-19,2026-01-19 19:00:00+00:00,Niagara Purple Eagles,Mount St. Mary's Mountaineers,58,68,34,30,24,38,False,Gallagher Center,,58,68,34.0,30.0,24.0,38.0,141.58010864257812,-0.3638825416564941,132.5,1.5,126,-10,Away Cover,Under,34.0,30.0,24.0,38.0,58.0,68.0,34.0,30.0,24.0,38.0,64.0,62.0
