game_id,date,start_time,home_team,away_team,home_score,away_score,home_score_1h_x,away_score_1h_x,home_score_2h_x,away_score_2h_x,neutral_site,venue,status,home_score_m,away_score_m,home_score_1h_m,away_score_1h_m,home_score_2h_m,away_score_2h_m,pred_total,pred_margin,market_total,spread_home,actual_total,actual_margin,ats_result,ou_result_full,home_score_1h_y,away_score_1h_y,home_score_2h_y,away_score_2h_y,home_score_bs,away_score_bs,home_score_1h,away_score_1h,home_score_2h,away_score_2h,actual_total_1h,actual_total_2h
401822927,2026-02-03,2026-02-04 00:00:00+00:00,UConn Huskies,Xavier Musketeers,92,60,50,22,42,38,False,PeoplesBank Arena,,0,0,,,,,155.99029541015625,3.382215976715088,147.5,-17.0,152,32,Home Cover,Over,,,,,92.0,60.0,50.0,22.0,42.0,38.0,72.0,80.0
401820715,2026-02-03,2026-02-04 00:00:00+00:00,Duke Blue Devils,Boston College Eagles,67,49,42,27,25,22,False,Cameron Indoor Stadium,,0,0,,,,,103.33734588623048,24.21280517578125,141.5,-27.0,116,18,Away Cover,Under,,,,,67.0,49.0,42.0,27.0,25.0,22.0,69.0,47.0
401820716,2026-02-03,2026-02-04 02:00:00+00:00,Virginia Cavaliers,Pittsburgh Panthers,67,47,33,20,34,27,False,John Paul Jones Arena,,0,0,,,,,145.95183715820312,16.655060005187988,142.5,-12.25,114,20,Home Cover,Under,,,,,67.0,47.0,33.0,20.0,34.0,27.0,53.0,61.0
401828407,2026-02-03,2026-02-04 02:00:00+00:00,Davidson Wildcats,Saint Louis Billikens,82,91,46,41,36,50,False,John M. Belk Arena,,0,0,,,,,146.56671142578125,6.68656587600708,150.0,9.0,173,-9,Away Cover,Over,,,,,82.0,91.0,46.0,41.0,36.0,50.0,87.0,86.0
401822928,2026-02-03,2026-02-04 01:00:00+00:00,DePaul Blue Demons,St. John's Red Storm,56,68,28,29,28,39,False,Wintrust Arena,,0,0,,,,,95.20561141967772,-7.223223376274109,145.5,9.25,124,-12,Away Cover,Under,,,,,56.0,68.0,28.0,29.0,28.0,39.0,57.0,67.0
401814556,2026-02-03,2026-02-03 23:30:00+00:00,Buffalo Bulls,Miami (OH) RedHawks,71,73,35,38,36,35,False,Alumni Arena,,0,0,,,,,146.69198588053385,7.988647893269857,164.5,4.5,144,-2,Home Cover,Under,,,,,71.0,73.0,35.0,38.0,36.0,35.0,73.0,71.0
401808218,2026-02-03,2026-02-04 00:00:00+00:00,Tennessee Volunteers,Ole Miss Rebels,84,66,26,25,58,41,False,Food City Center,,0,0,,,,,155.97384643554688,14.493032455444336,140.5,-13.5,150,18,Home Cover,Over,,,,,84.0,66.0,26.0,25.0,58.0,41.0,51.0,99.0
401814552,2026-02-03,2026-02-03 23:30:00+00:00,Eastern Michigan Eagles,Akron Zips,64,66,27,31,37,35,False,Gervin GameAbove Center,,0,0,,,,,139.46316528320312,-16.718088150024414,153.5,12.5,130,-2,Home Cover,Under,,,,,64.0,66.0,27.0,31.0,37.0,35.0,58.0,72.0
401813366,2026-02-03,2026-02-03 23:30:00+00:00,Niagara Purple Eagles,Canisius Golden Griffins,65,56,38,33,27,23,False,Gallagher Center,,0,0,,,,,139.20565795898438,4.888983726501465,126.75,-2.0,121,9,Home Cover,Under,,,,,65.0,56.0,38.0,33.0,27.0,23.0,71.0,50.0
401830290,2026-02-03,2026-02-04 00:00:00+00:00,Illinois State Redbirds,Southern Illinois Salukis,50,54,24,22,26,32,False,CEFCU Arena,,0,0,,,,,140.08767700195312,0.3084981441497803,141.5,-8.5,104,-4,Away Cover,Under,,,,,50.0,54.0,24.0,22.0,26.0,32.0,46.0,58.0
