date,n_games,n_with_pred,mae_model_total,mae_closing_total,beat_rate_vs_closing,n_picks,n_wins,n_losses,n_pushes,mae_model_total_1h,mae_model_total_2h,ats_cover_rate_full,ats_cover_rate_1h,brier_ml,logloss_ml,picks_raw_n,picks_raw_win_rate,picks_raw_totals_n,picks_raw_totals_win_rate,picks_raw_spreads_n,picks_raw_spreads_win_rate,picks_raw_moneyline_n,picks_raw_moneyline_win_rate
2025-11-12,54,54,143.1289915861907,,,33,23,10,0,,,0.6481481481481481,,0.5099700523766303,1.4524723024921367,728,0.554945054945055,293,0.7064846416382252,266,0.7406015037593985,169,0.0
