game_id,date,start_time,home_team,away_team,home_score,away_score,home_score_1h_x,away_score_1h_x,home_score_2h_x,away_score_2h_x,neutral_site,venue,status,home_score_m,away_score_m,home_score_1h_m,away_score_1h_m,home_score_2h_m,away_score_2h_m,pred_total,pred_margin,market_total,spread_home,actual_total,actual_margin,ats_result,ou_result_full,home_score_1h_y,away_score_1h_y,home_score_2h_y,away_score_2h_y,home_score_bs,away_score_bs,home_score_1h,away_score_1h,home_score_2h,away_score_2h,actual_total_1h,actual_total_2h
401823529,2025-12-16,2025-12-17 02:00:00+00:00,Arizona Wildcats,Abilene Christian Wildcats,96.0,62.0,51,31,45,31,False,McKale Memorial Center,,33.0,17.0,33.0,17.0,,,,,,,158.0,34.0,Away Cover,Under,33.0,17.0,,,,,51.0,31.0,45.0,31.0,82.0,76.0
401817236,2025-12-16,2025-12-16 23:00:00+00:00,Duke Blue Devils,Lipscomb Bisons,97.0,73.0,48,45,49,28,False,Cameron Indoor Stadium,,97.0,73.0,48.0,45.0,49.0,28.0,,,,,170.0,24.0,Away Cover,Under,48.0,45.0,49.0,28.0,,,48.0,45.0,49.0,28.0,93.0,77.0
401822868,2025-12-16,2025-12-17 01:30:00+00:00,UConn Huskies,Butler Bulldogs,79.0,60.0,39,25,40,35,False,PeoplesBank Arena,,39.0,25.0,39.0,25.0,,,,,,,139.0,19.0,Away Cover,Under,39.0,25.0,,,,,39.0,25.0,40.0,35.0,64.0,75.0
401823472,2025-12-16,2025-12-16 23:30:00+00:00,Michigan State Spartans,Toledo Rockets,92.0,69.0,58,28,34,41,False,Breslin Center,,92.0,69.0,58.0,28.0,34.0,41.0,,,,,161.0,23.0,Away Cover,Under,58.0,28.0,34.0,41.0,,,58.0,28.0,34.0,41.0,86.0,75.0
401819839,2025-12-16,2025-12-17 02:00:00+00:00,BYU Cougars,Pacific Tigers,93.0,57.0,41,20,52,37,False,Marriott Center,,28.0,12.0,28.0,12.0,,,,,,,150.0,36.0,Away Cover,Under,28.0,12.0,,,,,41.0,20.0,52.0,37.0,61.0,89.0
401817248,2025-12-16,2025-12-17 00:00:00+00:00,Tennessee Volunteers,Louisville Cardinals,83.0,62.0,34,27,49,35,False,Food City Center,,83.0,62.0,34.0,27.0,49.0,35.0,,,157.0,1.5,145.0,21.0,Home Cover,Under,34.0,27.0,49.0,35.0,,,34.0,27.0,49.0,35.0,61.0,84.0
401817270,2025-12-16,2025-12-17 01:00:00+00:00,North Carolina Tar Heels,East Tennessee State Buccaneers,77.0,58.0,38,30,39,28,False,Dean E. Smith Center,,58.0,39.0,38.0,30.0,20.0,9.0,,,,,135.0,19.0,Away Cover,Under,38.0,30.0,20.0,9.0,,,38.0,30.0,39.0,28.0,68.0,67.0
401823497,2025-12-16,2025-12-17 02:00:00+00:00,Arkansas Razorbacks,Queens University Royals,108.0,80.0,60,36,48,44,False,Bud Walton Arena,,45.0,28.0,45.0,28.0,,,,,,,188.0,28.0,Away Cover,Under,45.0,28.0,,,,,60.0,36.0,48.0,44.0,96.0,92.0
401819886,2025-12-16,2025-12-17 02:00:00+00:00,Kansas Jayhawks,Towson Tigers,73.0,49.0,36,25,37,24,False,Allen Fieldhouse,,28.0,16.0,28.0,16.0,,,,,,,122.0,24.0,Away Cover,Under,28.0,16.0,,,,,36.0,25.0,37.0,24.0,61.0,61.0
401819903,2025-12-16,2025-12-17 01:00:00+00:00,Texas Tech Red Raiders,Northern Colorado Bears,101.0,90.0,56,51,45,39,False,United Supermarkets Arena,,76.0,72.0,56.0,51.0,20.0,21.0,,,,,191.0,11.0,Away Cover,Under,56.0,51.0,20.0,21.0,,,56.0,51.0,45.0,39.0,107.0,84.0
401822869,2025-12-16,2025-12-17 00:00:00+00:00,St. John's Red Storm,DePaul Blue Demons,79.0,66.0,39,28,40,38,False,Carnesecca Arena,,79.0,66.0,39.0,28.0,40.0,38.0,,,,,145.0,13.0,Away Cover,Under,39.0,28.0,40.0,38.0,,,39.0,28.0,40.0,38.0,67.0,78.0
401827516,2025-12-16,2025-12-16 16:00:00+00:00,Drexel Dragons,Howard Bison,66.0,74.0,25,36,41,38,False,Daskalakis Athletic Center,,66.0,74.0,25.0,36.0,41.0,38.0,,,,,140.0,-8.0,Away Cover,Under,25.0,36.0,41.0,38.0,,,25.0,36.0,41.0,38.0,61.0,79.0
401828471,2025-12-16,2025-12-16 23:00:00+00:00,Liberty Flames,Midway University Eagles,95.0,57.0,50,27,45,30,False,Liberty Arena (VA),,95.0,57.0,50.0,27.0,45.0,30.0,,,,,152.0,38.0,Away Cover,Under,50.0,27.0,45.0,30.0,,,50.0,27.0,45.0,30.0,77.0,75.0
401827064,2025-12-16,2025-12-16 23:00:00+00:00,South Carolina State Bulldogs,South Carolina Upstate Spartans,72.0,78.0,37,40,35,38,False,Smith-Hammond-Middleton Memorial Center,,72.0,78.0,37.0,40.0,35.0,38.0,,,,,150.0,-6.0,Away Cover,Under,37.0,40.0,35.0,38.0,,,37.0,40.0,35.0,38.0,77.0,73.0
401823728,2025-12-16,2025-12-16 23:00:00+00:00,UMass Lowell River Hawks,Sacred Heart Pioneers,87.0,82.0,38,44,49,38,False,Kennedy Family Athletic Complex,,87.0,82.0,38.0,44.0,49.0,38.0,,,,,169.0,5.0,Away Cover,Under,38.0,44.0,49.0,38.0,,,38.0,44.0,49.0,38.0,82.0,87.0
401812670,2025-12-16,2025-12-16 23:00:00+00:00,Holy Cross Crusaders,Dartmouth Big Green,64.0,89.0,26,35,38,54,False,Hart Center,,64.0,89.0,26.0,35.0,38.0,54.0,,,,,153.0,-25.0,Away Cover,Under,26.0,35.0,38.0,54.0,,,26.0,35.0,38.0,54.0,61.0,92.0
401830423,2025-12-16,2025-12-16 23:30:00+00:00,UNC Asheville Bulldogs,Kentucky Christian Knights,83.0,73.0,46,35,37,38,False,Kimmel Arena,,83.0,73.0,46.0,35.0,37.0,38.0,,,,,156.0,10.0,Away Cover,Under,46.0,35.0,37.0,38.0,,,46.0,35.0,37.0,38.0,81.0,75.0
401823379,2025-12-16,2025-12-16 23:30:00+00:00,IU Indianapolis Jaguars,Miami (OH)-Middletown ThunderHawks,126.0,73.0,59,27,67,46,False,The Jungle,,126.0,73.0,59.0,27.0,67.0,46.0,,,,,199.0,53.0,Away Cover,Under,59.0,27.0,67.0,46.0,,,59.0,27.0,67.0,46.0,86.0,113.0
401830199,2025-12-16,2025-12-17 00:00:00+00:00,Evansville Purple Aces,Belmont Bruins,78.0,83.0,30,41,48,42,False,Ford Center,,78.0,83.0,30.0,41.0,48.0,42.0,,,,,161.0,-5.0,Away Cover,Under,30.0,41.0,48.0,42.0,,,30.0,41.0,48.0,42.0,71.0,90.0
401829050,2025-12-16,2025-12-17 00:00:00+00:00,Ohio Bobcats,Ohio Wesleyan Battling Bishops,89.0,56.0,43,31,46,25,False,Convocation Center (OH),,89.0,56.0,43.0,31.0,46.0,25.0,,,,,145.0,33.0,Away Cover,Under,43.0,31.0,46.0,25.0,,,43.0,31.0,46.0,25.0,74.0,71.0
401827530,2025-12-16,2025-12-17 00:00:00+00:00,UNC Greensboro Spartans,North Carolina A&T Aggies,65.0,71.0,20,38,45,33,False,First Horizon Coliseum,,65.0,71.0,20.0,38.0,45.0,33.0,,,,,136.0,-6.0,Away Cover,Under,20.0,38.0,45.0,33.0,,,20.0,38.0,45.0,33.0,58.0,78.0
401827001,2025-12-16,2025-12-17 00:00:00+00:00,Mississippi Valley State Delta Devils,Tarleton State Texans,64.0,88.0,40,43,24,45,False,R.W. Harrison HPER Complex,,64.0,88.0,40.0,43.0,24.0,45.0,,,,,152.0,-24.0,Away Cover,Under,40.0,43.0,24.0,45.0,,,40.0,43.0,24.0,45.0,83.0,69.0
401826980,2025-12-16,2025-12-17 00:00:00+00:00,High Point Panthers,Mary Baldwin Fighting Squirrels,129.0,47.0,66,19,63,28,False,Qubein Center,,129.0,47.0,66.0,19.0,63.0,28.0,,,,,176.0,82.0,Away Cover,Under,66.0,19.0,63.0,28.0,,,66.0,19.0,63.0,28.0,85.0,91.0
401826781,2025-12-16,2025-12-17 00:00:00+00:00,Oklahoma Sooners,Kansas City Roos,89.0,67.0,54,27,35,40,False,Lloyd Noble Center,,89.0,67.0,54.0,27.0,35.0,40.0,,,,,156.0,22.0,Away Cover,Under,54.0,27.0,35.0,40.0,,,54.0,27.0,35.0,40.0,81.0,75.0
401823853,2025-12-16,2025-12-17 00:00:00+00:00,Delaware Blue Hens,Rider Broncs,65.0,57.0,31,25,34,32,False,Bob Carpenter Center,,65.0,57.0,31.0,25.0,34.0,32.0,,,,,122.0,8.0,Away Cover,Under,31.0,25.0,34.0,32.0,,,31.0,25.0,34.0,32.0,56.0,66.0
401823413,2025-12-16,2025-12-17 00:00:00+00:00,Wright State Raiders,Miami (OH) RedHawks,76.0,83.0,34,46,42,37,False,Nutter Center,,76.0,83.0,34.0,46.0,42.0,37.0,,,,,159.0,-7.0,Away Cover,Under,34.0,46.0,42.0,37.0,,,34.0,46.0,42.0,37.0,80.0,79.0
401822346,2025-12-16,2025-12-17 00:00:00+00:00,Bowling Green Falcons,Chicago State Cougars,76.0,55.0,40,28,36,27,False,Stroh Center,,76.0,55.0,40.0,28.0,36.0,27.0,,,,,131.0,21.0,Away Cover,Under,40.0,28.0,36.0,27.0,,,40.0,28.0,36.0,27.0,68.0,63.0
401813443,2025-12-16,2025-12-17 00:00:00+00:00,Dayton Flyers,Florida State Seminoles,97.0,69.0,42,31,55,38,False,UD Arena,,97.0,69.0,42.0,31.0,55.0,38.0,,,,,166.0,28.0,Away Cover,Under,42.0,31.0,55.0,38.0,,,42.0,31.0,55.0,38.0,73.0,93.0
401813356,2025-12-16,2025-12-17 00:00:00+00:00,Rhode Island Rams,Canisius Golden Griffins,62.0,45.0,22,27,40,18,False,Thomas M. Ryan Center,,62.0,45.0,22.0,27.0,40.0,18.0,,,,,107.0,17.0,Away Cover,Under,22.0,27.0,40.0,18.0,,,22.0,27.0,40.0,18.0,49.0,58.0
401812925,2025-12-16,2025-12-17 00:00:00+00:00,Clemson Tigers,South Carolina Gamecocks,68.0,61.0,34,27,34,34,False,Littlejohn Coliseum,,68.0,61.0,34.0,27.0,34.0,34.0,,,,,129.0,7.0,Away Cover,Under,34.0,27.0,34.0,34.0,,,34.0,27.0,34.0,34.0,61.0,68.0
401809422,2025-12-16,2025-12-17 00:00:00+00:00,Miami Hurricanes,Florida International Panthers,98.0,81.0,43,43,55,38,False,Watsco Center,,98.0,81.0,43.0,43.0,55.0,38.0,,,,,179.0,17.0,Away Cover,Under,43.0,43.0,55.0,38.0,,,43.0,43.0,55.0,38.0,86.0,93.0
401808976,2025-12-16,2025-12-17 00:00:00+00:00,Lamar Cardinals,UT Rio Grande Valley Vaqueros,72.0,83.0,34,49,38,34,False,Montagne Center,,72.0,83.0,34.0,49.0,38.0,34.0,,,,,155.0,-11.0,Away Cover,Under,34.0,49.0,38.0,34.0,,,34.0,49.0,38.0,34.0,83.0,72.0
401813326,2025-12-16,2025-12-17 00:30:00+00:00,Georgia Tech Yellow Jackets,Marist Red Foxes,87.0,76.0,44,36,43,40,False,McCamish Pavilion,,87.0,76.0,44.0,36.0,43.0,40.0,,,,,163.0,11.0,Away Cover,Under,44.0,36.0,43.0,40.0,,,44.0,36.0,43.0,40.0,80.0,83.0
401812362,2025-12-16,2025-12-17 00:30:00+00:00,Mississippi State Bulldogs,Long Island University Sharks,87.0,83.0,39,38,48,45,False,Humphrey Coliseum,,87.0,83.0,39.0,38.0,48.0,45.0,,,,,170.0,4.0,Away Cover,Under,39.0,38.0,48.0,45.0,,,39.0,38.0,48.0,45.0,77.0,93.0
401806344,2025-12-16,2025-12-17 00:30:00+00:00,Morehead State Eagles,Little Rock Trojans,78.0,64.0,46,29,32,35,False,Ellis T. Johnson Arena,,78.0,62.0,46.0,29.0,32.0,33.0,,,,,142.0,14.0,Away Cover,Under,46.0,29.0,32.0,33.0,,,46.0,29.0,32.0,35.0,75.0,67.0
401829470,2025-12-16,2025-12-17 01:00:00+00:00,Omaha Mavericks,York College Nebraska Panthers,105.0,58.0,56,33,49,25,False,Baxter Arena,,93.0,55.0,56.0,33.0,37.0,22.0,,,,,163.0,47.0,Away Cover,Under,56.0,33.0,37.0,22.0,,,56.0,33.0,49.0,25.0,89.0,74.0
