game_id,date,start_time,home_team,away_team,home_score,away_score,home_score_1h_x,away_score_1h_x,home_score_2h_x,away_score_2h_x,neutral_site,venue,status,completed,home_score_m,away_score_m,status_m,home_score_1h_m,away_score_1h_m,home_score_2h_m,away_score_2h_m,pred_total,pred_margin,market_total,spread_home,actual_total,actual_margin,ats_result,ou_result_full,home_score_1h_y,away_score_1h_y,home_score_2h_y,away_score_2h_y,home_score_bs,away_score_bs,home_score_1h,away_score_1h,home_score_2h,away_score_2h,actual_total_1h,actual_total_2h
401825568,2026-03-08,2026-03-08 20:30:00+00:00,Michigan Wolverines,Michigan State Spartans,90,80,42,41,48,39,False,Crisler Center,STATUS_FINAL,True,0,0,STATUS_SCHEDULED,,,,,98.54952087402344,-6.547395992279053,150.5,-9.5,170,10,Home Cover,Over,,,,,90.0,80.0,42.0,41.0,48.0,39.0,83.0,87.0
401825569,2026-03-08,2026-03-08 21:00:00+00:00,Nebraska Cornhuskers,Iowa Hawkeyes,84,75,30,26,40,44,False,Pinnacle Bank Arena,STATUS_FINAL,True,0,0,STATUS_SCHEDULED,,,,,95.75194702148436,-11.023394298553466,134.5,-5.5,159,9,Home Cover,Over,,,,,84.0,75.0,30.0,26.0,54.0,49.0,56.0,103.0
401825567,2026-03-08,2026-03-08 19:00:00+00:00,Maryland Terrapins,Illinois Fighting Illini,72,78,34,37,38,41,False,XFINITY Center,STATUS_FINAL,True,0,0,STATUS_SCHEDULED,,,,,97.56075592041014,-2.961117959022522,145.5,15.5,150,-6,Home Cover,Over,,,,,72.0,78.0,34.0,37.0,38.0,41.0,71.0,79.0
401856427,2026-03-08,2026-03-08 16:00:00+00:00,UNC Wilmington Seahawks,Campbell Fighting Camels,70,85,33,31,37,54,True,CareFirst Arena,STATUS_FINAL,True,0,0,STATUS_SCHEDULED,,,,,144.469970703125,-1.3327860832214355,147.5,-8.5,155,-15,Away Cover,Over,,,,,70.0,85.0,33.0,31.0,37.0,54.0,64.0,91.0
401851547,2026-03-08,2026-03-08 16:00:00+00:00,Lehigh Mountain Hawks,Colgate Raiders,76,69,33,30,43,39,False,Stabler Arena,STATUS_FINAL,True,0,0,STATUS_SCHEDULED,,,,,142.6236114501953,0.1484937667846679,147.5,1.5,145,7,Home Cover,Under,,,,,76.0,69.0,33.0,30.0,43.0,39.0,63.0,82.0
401851494,2026-03-08,2026-03-08 16:00:00+00:00,UIC Flames,Northern Iowa Panthers,69,84,41,48,28,36,True,Enterprise Center,STATUS_FINAL,True,0,0,STATUS_SCHEDULED,,,,,144.11671447753906,-2.954634666442871,123.5,3.5,153,-15,Away Cover,Over,,,,,69.0,84.0,41.0,48.0,28.0,36.0,89.0,64.0
401851353,2026-03-08,2026-03-08 16:00:00+00:00,High Point Panthers,Winthrop Eagles,91,76,39,33,52,43,True,Freedom Hall (TN),STATUS_FINAL,True,0,0,STATUS_SCHEDULED,,,,,143.52381896972656,-7.487156391143799,160.5,-7.5,167,15,Home Cover,Over,,,,,91.0,76.0,39.0,33.0,52.0,43.0,72.0,95.0
401825570,2026-03-08,2026-03-08 16:00:00+00:00,Rutgers Scarlet Knights,Penn State Nittany Lions,74,62,43,21,31,41,False,Jersey Mike’s Arena,STATUS_FINAL,True,0,0,STATUS_SCHEDULED,,,,,150.42437744140625,-4.07758378982544,149.5,-4.5,136,12,Home Cover,Under,,,,,74.0,62.0,43.0,21.0,31.0,41.0,64.0,72.0
401851548,2026-03-08,2026-03-08 18:00:00+00:00,Navy Midshipmen,Boston University Terriers,72,73,35,36,37,37,False,Alumni Hall (Navy),STATUS_FINAL,True,0,0,STATUS_SCHEDULED,,,,,141.8512420654297,2.9149398803710938,137.5,-7.5,145,-1,Away Cover,Over,,,,,72.0,73.0,35.0,36.0,37.0,37.0,71.0,74.0
401851251,2026-03-08,2026-03-08 18:00:00+00:00,Central Arkansas Bears,Queens University Royals,93,98,34,30,48,52,True,VyStar Veterans Memorial Arena,STATUS_FINAL,True,0,0,STATUS_SCHEDULED,,,,,138.14466857910156,0.0808486938476562,156.0,-2.5,191,-5,Away Cover,Over,,,,,93.0,98.0,34.0,30.0,59.0,68.0,64.0,127.0
401828264,2026-03-08,2026-03-08 18:00:00+00:00,Tulane Green Wave,Memphis Tigers,95,96,40,31,41,50,False,Devlin Fieldhouse,STATUS_FINAL,True,0,0,STATUS_SCHEDULED,,,,,145.2180938720703,-21.976009368896484,151.5,1.5,191,-1,Home Cover,Over,,,,,95.0,96.0,40.0,31.0,55.0,65.0,71.0,120.0
401828263,2026-03-08,2026-03-08 18:00:00+00:00,South Florida Bulls,Charlotte 49ers,83,60,44,29,39,31,False,Yuengling Center,STATUS_FINAL,True,0,0,STATUS_SCHEDULED,,,,,143.41786458333334,11.171331233978272,153.5,-16.5,143,23,Home Cover,Under,,,,,83.0,60.0,44.0,29.0,39.0,31.0,73.0,70.0
401856428,2026-03-08,2026-03-08 19:00:00+00:00,Monmouth Hawks,Drexel Dragons,65,57,32,33,33,24,True,CareFirst Arena,STATUS_FINAL,True,0,0,STATUS_SCHEDULED,,,,,142.35633850097656,-8.78692626953125,137.5,-4.5,122,8,Home Cover,Under,,,,,65.0,57.0,32.0,33.0,33.0,24.0,65.0,57.0
401828266,2026-03-08,2026-03-08 19:00:00+00:00,Tulsa Golden Hurricane,Temple Owls,78,76,32,34,46,42,False,Reynolds Center,STATUS_FINAL,True,0,0,STATUS_SCHEDULED,,,,,143.85198974609375,-3.088521957397461,153.5,-10.5,154,2,Away Cover,Over,,,,,78.0,76.0,32.0,34.0,46.0,42.0,66.0,88.0
401828265,2026-03-08,2026-03-08 19:00:00+00:00,Rice Owls,UTSA Roadrunners,80,71,45,32,35,39,False,Tudor Fieldhouse,STATUS_FINAL,True,0,0,STATUS_SCHEDULED,,,,,142.44261169433594,4.764630317687988,150.5,-12.5,151,9,Away Cover,Over,,,,,80.0,71.0,45.0,32.0,35.0,39.0,77.0,74.0
401828262,2026-03-08,2026-03-08 19:00:00+00:00,UAB Blazers,East Carolina Pirates,90,83,41,44,49,39,False,Bartow Arena,STATUS_FINAL,True,0,0,STATUS_SCHEDULED,,,,,97.10834503173828,9.122387790679932,148.5,-10.5,173,7,Away Cover,Over,,,,,90.0,83.0,41.0,44.0,49.0,39.0,85.0,88.0
401851431,2026-03-08,2026-03-08 19:30:00+00:00,Green Bay Phoenix,Northern Kentucky Norse,76,96,30,36,46,60,True,Corteva Coliseum,STATUS_FINAL,True,0,0,STATUS_SCHEDULED,,,,,137.637451171875,-18.61775105794271,145.5,2.5,172,-20,Away Cover,Over,,,,,76.0,96.0,30.0,36.0,46.0,60.0,66.0,106.0
401851589,2026-03-08,2026-03-08 20:00:00+00:00,East Tennessee State Buccaneers,Western Carolina Catamounts,69,67,24,38,45,29,True,Harrah's Cherokee Center,STATUS_FINAL,True,0,0,STATUS_SCHEDULED,,,,,140.3697967529297,10.465998649597168,147.5,-3.5,136,2,Away Cover,Under,,,,,69.0,67.0,24.0,38.0,45.0,29.0,62.0,74.0
401856429,2026-03-08,2026-03-08 22:00:00+00:00,Charleston Cougars,Towson Tigers,56,81,32,43,24,38,True,CareFirst Arena,STATUS_FINAL,True,0,0,STATUS_SCHEDULED,,,,,145.9178466796875,6.304125308990479,133.5,-2.5,137,-25,Away Cover,Over,,,,,56.0,81.0,32.0,43.0,24.0,38.0,75.0,62.0
401851704,2026-03-08,2026-03-08 22:00:00+00:00,Troy Trojans,Southern Miss Golden Eagles,78,70,41,28,37,42,True,Pensacola Bay Center,STATUS_FINAL,True,0,0,STATUS_SCHEDULED,,,,,143.3446502685547,8.803428649902344,142.0,-5.5,148,8,Home Cover,Over,,,,,78.0,70.0,41.0,28.0,37.0,42.0,69.0,79.0
401851602,2026-03-08,2026-03-08 22:00:00+00:00,New Orleans Privateers,Houston Christian Huskies,73,60,34,33,39,27,True,Townsley Law Arena,STATUS_FINAL,True,0,0,STATUS_SCHEDULED,,,,,138.89047241210938,12.77267837524414,141.5,-4.5,133,13,Home Cover,Under,,,,,73.0,60.0,34.0,33.0,39.0,27.0,67.0,66.0
401851465,2026-03-08,2026-03-08 22:00:00+00:00,Merrimack Warriors,Marist Red Foxes,58,57,30,28,28,29,True,Jim Whelan Boardwalk Hall,STATUS_FINAL,True,0,0,STATUS_SCHEDULED,,,,,138.17074137369792,4.376548004150391,125.0,-4.0,115,1,Away Cover,Under,,,,,58.0,57.0,30.0,28.0,28.0,29.0,58.0,57.0
401851591,2026-03-08,2026-03-08 22:30:00+00:00,Furman Paladins,UNC Greensboro Spartans,81,75,27,38,54,37,True,Harrah's Cherokee Center,STATUS_FINAL,True,0,0,STATUS_SCHEDULED,,,,,146.10147094726562,0.9918522834777832,148.5,-7.5,156,6,Away Cover,Over,,,,,81.0,75.0,27.0,38.0,54.0,37.0,65.0,91.0
401851329,2026-03-08,2026-03-08 23:30:00+00:00,Portland State Vikings,Idaho State Bengals,85,78,36,36,49,42,True,Idaho Central Arena,STATUS_FINAL,True,0,0,STATUS_SCHEDULED,,,,,142.77293395996094,1.858459711074829,140.5,-7.5,163,7,Away Cover,Over,,,,,85.0,78.0,36.0,36.0,49.0,42.0,72.0,91.0
401856430,2026-03-08,2026-03-09 00:30:00+00:00,Hofstra Pride,William & Mary Tribe,92,61,50,33,42,28,True,CareFirst Arena,STATUS_FINAL,True,0,0,STATUS_SCHEDULED,,,,,144.57598876953125,4.338081359863281,154.5,-4.5,153,31,Home Cover,Under,,,,,92.0,61.0,50.0,33.0,42.0,28.0,83.0,70.0
401851756,2026-03-08,2026-03-09 00:30:00+00:00,Oregon State Beavers,San Francisco Dons,78,77,30,32,48,45,True,Orleans Arena,STATUS_FINAL,True,0,0,STATUS_SCHEDULED,,,,,126.57975413004556,-4.866361026763916,142.5,3.5,155,1,Home Cover,Over,,,,,78.0,77.0,30.0,32.0,48.0,45.0,62.0,93.0
401851604,2026-03-08,2026-03-09 00:30:00+00:00,Nicholls Colonels,Northwestern State Demons,61,47,25,24,36,23,True,Townsley Law Arena,STATUS_FINAL,True,0,0,STATUS_SCHEDULED,,,,,140.10206604003906,13.55134391784668,139.5,-2.5,108,14,Home Cover,Under,,,,,61.0,47.0,25.0,24.0,36.0,23.0,49.0,59.0
401851466,2026-03-08,2026-03-09 00:30:00+00:00,Siena Saints,Fairfield Stags,76,61,40,30,36,31,True,Jim Whelan Boardwalk Hall,STATUS_FINAL,True,0,0,STATUS_SCHEDULED,,,,,70.54992828369141,4.7590532302856445,137.5,-2.0,137,15,Home Cover,Under,,,,,76.0,61.0,40.0,30.0,36.0,31.0,70.0,67.0
