game_id,date,start_time,home_team,away_team,home_score,away_score,home_score_1h_x,away_score_1h_x,home_score_2h_x,away_score_2h_x,neutral_site,venue,status,completed,home_score_m,away_score_m,status_m,home_score_1h_m,away_score_1h_m,home_score_2h_m,away_score_2h_m,pred_total,pred_margin,market_total,spread_home,actual_total,actual_margin,ats_result,ou_result_full,home_score_1h_y,away_score_1h_y,home_score_2h_y,away_score_2h_y,home_score_bs,away_score_bs,home_score_1h,away_score_1h,home_score_2h,away_score_2h,actual_total_1h,actual_total_2h
401828459,2026-03-04,2026-03-04 23:30:00+00:00,La Salle Explorers,Fordham Rams,87.0,84.0,46,37,41,47,False,John Glaser Arena,STATUS_FINAL,True,,,,,,,,,,,,171.0,3.0,Away Cover,Under,,,,,87.0,84.0,46.0,37.0,41.0,47.0,83.0,88.0
401825555,2026-03-04,2026-03-04 23:30:00+00:00,Indiana Hoosiers,Minnesota Golden Gophers,77.0,47.0,43,28,34,19,False,Simon Skjodt Assembly Hall,STATUS_FINAL,True,,,,,,,,,,,,124.0,30.0,Away Cover,Under,,,,,77.0,47.0,43.0,28.0,34.0,19.0,71.0,53.0
401851523,2026-03-04,2026-03-05 00:00:00+00:00,SIU Edwardsville Cougars,Eastern Illinois Panthers,71.0,77.0,31,40,34,25,True,Ford Center,STATUS_FINAL,True,,,,,,,,,,,,148.0,-6.0,Away Cover,Under,,,,,71.0,77.0,31.0,40.0,40.0,37.0,71.0,77.0
401851516,2026-03-04,2026-03-05 00:00:00+00:00,Le Moyne Dolphins,Stonehill Skyhawks,71.0,81.0,32,39,39,42,False,Ted Grant Court,STATUS_FINAL,True,,,,,,,,,,,,152.0,-10.0,Away Cover,Under,,,,,71.0,81.0,32.0,39.0,39.0,42.0,71.0,81.0
401851515,2026-03-04,2026-03-05 00:00:00+00:00,Mercyhurst Lakers,Fairleigh Dickinson Knights,70.0,61.0,35,28,35,33,False,Mercyhurst Athletic Center,STATUS_FINAL,True,,,,,,,,,,,,131.0,9.0,Away Cover,Under,,,,,70.0,61.0,35.0,28.0,35.0,33.0,63.0,68.0
401851514,2026-03-04,2026-03-05 00:00:00+00:00,Central Connecticut Blue Devils,Wagner Seahawks,60.0,70.0,35,31,25,39,False,Detrick Gymnasium,STATUS_FINAL,True,,,,,,,,,,,,130.0,-10.0,Away Cover,Under,,,,,60.0,70.0,35.0,31.0,25.0,39.0,66.0,64.0
401851513,2026-03-04,2026-03-05 00:00:00+00:00,Long Island University Sharks,Chicago State Cougars,79.0,75.0,40,33,39,42,False,Steinberg Wellness Center,STATUS_FINAL,True,,,,,,,,,,,,154.0,4.0,Away Cover,Under,,,,,79.0,75.0,40.0,33.0,39.0,42.0,73.0,81.0
401851428,2026-03-04,2026-03-05 00:00:00+00:00,Oakland Golden Grizzlies,Northern Kentucky Norse,84.0,85.0,31,37,53,48,False,OU Credit Union O'rena,STATUS_FINAL,True,,,,,,,,,,,,169.0,-1.0,Away Cover,Under,,,,,84.0,85.0,31.0,37.0,53.0,48.0,68.0,101.0
401851426,2026-03-04,2026-03-05 00:00:00+00:00,Detroit Mercy Titans,Milwaukee Panthers,84.0,63.0,38,24,46,39,False,Calihan Hall,STATUS_FINAL,True,,,,,,,,,,,,147.0,21.0,Away Cover,Under,,,,,84.0,63.0,38.0,24.0,46.0,39.0,62.0,85.0
401851424,2026-03-04,2026-03-05 00:00:00+00:00,Robert Morris Colonials,Youngstown State Penguins,68.0,53.0,28,23,40,30,False,UPMC Events Center,STATUS_FINAL,True,,,,,,,,,,,,121.0,15.0,Away Cover,Under,,,,,68.0,53.0,28.0,23.0,40.0,30.0,51.0,70.0
401851423,2026-03-04,2026-03-05 00:00:00+00:00,Wright State Raiders,Cleveland State Vikings,90.0,61.0,37,32,53,29,False,Nutter Center,STATUS_FINAL,True,,,,,,,,,,,,151.0,29.0,Away Cover,Under,,,,,90.0,61.0,37.0,32.0,53.0,29.0,69.0,82.0
401828460,2026-03-04,2026-03-05 00:00:00+00:00,George Washington Revolutionaries,St. Bonaventure Bonnies,91.0,82.0,36,35,37,38,False,Charles E. Smith Center,STATUS_FINAL,True,,,,,,,,,,,,173.0,9.0,Away Cover,Under,,,,,91.0,82.0,36.0,35.0,55.0,47.0,71.0,102.0
401828458,2026-03-04,2026-03-05 00:00:00+00:00,Rhode Island Rams,Duquesne Dukes,64.0,52.0,19,24,45,28,False,Thomas M. Ryan Center,STATUS_FINAL,True,,,,,,,,,,,,116.0,12.0,Away Cover,Under,,,,,64.0,52.0,19.0,24.0,45.0,28.0,43.0,73.0
401828457,2026-03-04,2026-03-05 00:00:00+00:00,Davidson Wildcats,Saint Joseph's Hawks,67.0,70.0,35,37,32,33,False,John M. Belk Arena,STATUS_FINAL,True,,,,,,,,,,,,137.0,-3.0,Away Cover,Under,,,,,67.0,70.0,35.0,37.0,32.0,33.0,72.0,65.0
401828256,2026-03-04,2026-03-05 00:00:00+00:00,Charlotte 49ers,UAB Blazers,74.0,80.0,35,33,39,47,False,Halton Arena,STATUS_FINAL,True,,,,,,,,,,,,154.0,-6.0,Away Cover,Under,,,,,74.0,80.0,35.0,33.0,39.0,47.0,68.0,86.0
401822971,2026-03-04,2026-03-05 00:00:00+00:00,Providence Friars,Marquette Golden Eagles,56.0,78.0,23,37,33,41,False,Amica Mutual Pavilion,STATUS_FINAL,True,,,,,,,,,,,,134.0,-22.0,Away Cover,Under,,,,,56.0,78.0,23.0,37.0,33.0,41.0,60.0,74.0
401820780,2026-03-04,2026-03-05 00:00:00+00:00,Georgia Tech Yellow Jackets,California Golden Bears,65.0,76.0,36,32,29,44,False,McCamish Pavilion,STATUS_FINAL,True,,,,,,,,,,,,141.0,-11.0,Away Cover,Under,,,,,65.0,76.0,36.0,32.0,29.0,44.0,68.0,73.0
401851346,2026-03-04,2026-03-05 00:30:00+00:00,South Carolina Upstate Spartans,Gardner-Webb Runnin' Bulldogs,64.0,65.0,30,29,34,36,True,Freedom Hall (TN),STATUS_FINAL,True,,,,,,,,,,,,129.0,-1.0,Away Cover,Under,,,,,64.0,65.0,30.0,29.0,34.0,36.0,59.0,70.0
401851243,2026-03-04,2026-03-05 00:30:00+00:00,West Georgia Wolves,North Florida Ospreys,93.0,85.0,48,35,45,50,True,Swisher Gymnasium,STATUS_FINAL,True,,,,,,,,,,,,178.0,8.0,Away Cover,Under,,,,,93.0,85.0,48.0,35.0,45.0,50.0,83.0,95.0
401825557,2026-03-04,2026-03-05 00:30:00+00:00,Penn State Nittany Lions,Ohio State Buckeyes,62.0,94.0,21,45,41,49,False,Bryce Jordan Center,STATUS_FINAL,True,,,,,,,,,,,,156.0,-32.0,Away Cover,Under,,,,,62.0,94.0,21.0,45.0,41.0,49.0,66.0,90.0
401851619,2026-03-04,2026-03-05 01:00:00+00:00,Oral Roberts Golden Eagles,Kansas City Roos,84.0,62.0,44,21,40,41,True,Denny Sanford Premier Center,STATUS_FINAL,True,,,,,,,,,,,,146.0,22.0,Away Cover,Under,,,,,84.0,62.0,44.0,21.0,40.0,41.0,65.0,81.0
401828258,2026-03-04,2026-03-05 01:00:00+00:00,North Texas Mean Green,Rice Owls,62.0,58.0,23,33,39,25,False,The Super Pit,STATUS_FINAL,True,,,,,,,,,,,,120.0,4.0,Away Cover,Under,,,,,62.0,58.0,23.0,33.0,39.0,25.0,56.0,64.0
401825559,2026-03-04,2026-03-05 01:00:00+00:00,Wisconsin Badgers,Maryland Terrapins,78.0,45.0,34,21,44,24,False,Kohl Center,STATUS_FINAL,True,,,,,,,,,,,,123.0,33.0,Away Cover,Under,,,,,78.0,45.0,34.0,21.0,44.0,24.0,55.0,68.0
401822970,2026-03-04,2026-03-05 01:00:00+00:00,DePaul Blue Demons,Villanova Wildcats,57.0,76.0,24,26,33,50,False,Wintrust Arena,STATUS_FINAL,True,,,,,,,,,,,,133.0,-19.0,Away Cover,Under,,,,,57.0,76.0,24.0,26.0,33.0,50.0,50.0,83.0
401851637,2026-03-04,2026-03-05 01:30:00+00:00,Georgia Southern Eagles,Old Dominion Monarchs,88.0,84.0,39,37,49,47,True,Pensacola Bay Center,STATUS_FINAL,True,,,,,,,,,,,,172.0,4.0,Away Cover,Under,,,,,88.0,84.0,39.0,37.0,49.0,47.0,76.0,96.0
401820783,2026-03-04,2026-03-05 02:00:00+00:00,Pittsburgh Panthers,Florida State Seminoles,74.0,75.0,30,46,44,29,False,Petersen Events Center,STATUS_FINAL,True,,,,,,,,,,,,149.0,-1.0,Away Cover,Under,,,,,74.0,75.0,30.0,46.0,44.0,29.0,76.0,73.0
401820782,2026-03-04,2026-03-05 02:00:00+00:00,Notre Dame Fighting Irish,Stanford Cardinal,78.0,86.0,37,45,41,41,False,Purcell Pavilion,STATUS_FINAL,True,,,,,,,,,,,,164.0,-8.0,Away Cover,Under,,,,,78.0,86.0,37.0,45.0,41.0,41.0,82.0,82.0
401851524,2026-03-04,2026-03-05 02:30:00+00:00,Lindenwood Lions,Little Rock Trojans,72.0,62.0,35,21,37,41,True,Ford Center,STATUS_FINAL,True,,,,,,,,,,,,134.0,10.0,Away Cover,Under,,,,,72.0,62.0,35.0,21.0,37.0,41.0,56.0,78.0
401830832,2026-03-04,2026-03-05 03:00:00+00:00,New Mexico Lobos,Colorado State Rams,74.0,82.0,25,40,49,42,False,The Pit,STATUS_FINAL,True,,,,,,,,,,,,156.0,-8.0,Away Cover,Under,,,,,74.0,82.0,25.0,40.0,49.0,42.0,65.0,91.0
401825558,2026-03-04,2026-03-05 03:30:00+00:00,Washington Huskies,USC Trojans,91.0,72.0,40,43,51,29,False,Alaska Airlines Arena,STATUS_FINAL,True,,,,,,,,,,,,163.0,19.0,Away Cover,Under,,,,,91.0,72.0,40.0,43.0,51.0,29.0,83.0,80.0
