game_id,date,start_time,home_team,away_team,home_score,away_score,home_score_1h_x,away_score_1h_x,home_score_2h_x,away_score_2h_x,neutral_site,venue,status,home_score_m,away_score_m,home_score_1h_m,away_score_1h_m,home_score_2h_m,away_score_2h_m,pred_total,pred_margin,market_total,spread_home,actual_total,actual_margin,ats_result,ou_result_full,home_score_1h_y,away_score_1h_y,home_score_2h_y,away_score_2h_y,home_score_bs,away_score_bs,home_score_1h,away_score_1h,home_score_2h,away_score_2h,actual_total_1h,actual_total_2h
401817234,2025-11-27,2025-11-28 01:00:00+00:00,Arkansas Razorbacks,Duke Blue Devils,71.0,80.0,35,41,36,39,True,United Center,,0.0,0.0,,,,,74.69045333862304,-12.045408725738524,159.5,10.5,151.0,-9.0,Home Cover,Under,,,,,,,35.0,41.0,36.0,39.0,76.0,75.0
401809419,2025-11-27,2025-11-27 22:00:00+00:00,Miami Hurricanes,BYU Cougars,62.0,72.0,33,29,29,43,True,State Farm Field House,,0.0,0.0,,,,,115.7951461791992,-3.064587116241455,164.0,7.5,134.0,-10.0,Away Cover,Under,,,,,,,33.0,29.0,29.0,43.0,62.0,72.0
401809047,2025-11-27,2025-11-27 20:00:00+00:00,Florida Gators,TCU Horned Frogs,80.0,84.0,44,39,36,45,True,Jenny Craig Pavilion,,0.0,0.0,,,,,80.57727661132813,2.26377420425415,156.5,-11.5,164.0,-4.0,Away Cover,Over,,,,,,,44.0,39.0,36.0,45.0,83.0,81.0
401817267,2025-11-27,2025-11-27 21:30:00+00:00,North Carolina Tar Heels,Michigan State Spartans,58.0,74.0,28,33,30,41,True,Suncoast Credit Union Arena,,0.0,0.0,,,,,158.17840576171875,-9.914300918579102,152.5,0.0,132.0,-16.0,Away Cover,Under,,,,,,,28.0,33.0,30.0,41.0,61.0,71.0
401830752,2025-11-27,2025-11-27 17:00:00+00:00,Vanderbilt Commodores,VCU Rams,89.0,74.0,43,41,46,33,True,Imperial Arena,,0.0,0.0,,,,,134.65530395507812,3.013746738433838,,,163.0,15.0,Away Cover,Under,,,,,,,43.0,41.0,46.0,33.0,84.0,79.0
401809397,2025-11-27,2025-11-27 16:00:00+00:00,Furman Paladins,Richmond Spiders,73.0,72.0,43,38,30,34,True,State Farm Field House,,0.0,0.0,,,,,145.72096252441406,4.173206329345703,144.5,6.5,145.0,1.0,Home Cover,Over,,,,,,,43.0,38.0,30.0,34.0,81.0,64.0
401817199,2025-11-27,2025-11-27 17:00:00+00:00,East Carolina Pirates,St. Bonaventure Bonnies,58.0,67.0,29,28,29,39,True,Suncoast Credit Union Arena,,0.0,0.0,,,,,139.70035705566406,-3.314603888193766,145.0,10.5,125.0,-9.0,Home Cover,Under,,,,,,,29.0,28.0,29.0,39.0,57.0,68.0
401809398,2025-11-27,2025-11-27 18:30:00+00:00,Illinois State Redbirds,Charlotte 49ers,79.0,69.0,43,34,36,35,True,State Farm Field House,,0.0,0.0,,,,,140.4685821533203,3.773523569107056,138.0,-5.0,148.0,10.0,Home Cover,Over,,,,,,,43.0,34.0,36.0,35.0,77.0,71.0
401831221,2025-11-27,2025-11-27 19:00:00+00:00,Creighton Bluejays,Oregon Ducks,76.0,66.0,44,29,32,37,True,Michelob ULTRA Arena,,0.0,0.0,,,,,134.65530395507812,3.013746738433838,,,142.0,10.0,Away Cover,Under,,,,,,,44.0,29.0,32.0,37.0,73.0,69.0
401819865,2025-11-27,2025-11-27 19:00:00+00:00,Colorado Buffaloes,San Francisco Dons,79.0,69.0,35,37,44,32,True,Acrisure Arena,,0.0,0.0,,,,,150.21249389648438,4.157609462738037,150.5,-1.5,148.0,10.0,Home Cover,Under,,,,,,,35.0,37.0,44.0,32.0,72.0,76.0
401830753,2025-11-27,2025-11-27 19:30:00+00:00,Virginia Tech Hokies,Saint Mary's Gaels,66.0,77.0,20,31,46,46,True,Imperial Arena,,0.0,0.0,,,,,134.65530395507812,3.013746738433838,,,143.0,-11.0,Away Cover,Under,,,,,,,20.0,31.0,46.0,46.0,51.0,92.0
