game_id,date,start_time,home_team,away_team,home_score,away_score,home_score_1h_x,away_score_1h_x,home_score_2h_x,away_score_2h_x,neutral_site,venue,status,home_score_m,away_score_m,home_score_1h_m,away_score_1h_m,home_score_2h_m,away_score_2h_m,pred_total,pred_margin,market_total,spread_home,actual_total,actual_margin,ats_result,ou_result_full,home_score_1h_y,away_score_1h_y,home_score_2h_y,away_score_2h_y,home_score_bs,away_score_bs,home_score_1h,away_score_1h,home_score_2h,away_score_2h,actual_total_1h,actual_total_2h
401837346,2025-12-01,2025-12-01 17:00:00+00:00,Chicago State Cougars,St. Xavier  (IL) Cougars,85.0,62.0,47.0,34.0,38.0,28.0,False,Jones Convocation Center,,85.0,62.0,47.0,34.0,38.0,28.0,,,149.5,-2.5,147.0,23.0,Home Cover,Under,47.0,34.0,38.0,28.0,,,47.0,34.0,38.0,28.0,81.0,66.0
401827016,2025-12-01,2025-12-01 17:00:00+00:00,Southern Jaguars,Louisiana Christian Wildcats,101.0,48.0,59.0,15.0,42.0,33.0,False,F.G. Clark Activity Center,,101.0,48.0,59.0,15.0,42.0,33.0,,,,,149.0,53.0,Away Cover,Under,59.0,15.0,42.0,33.0,,,59.0,15.0,42.0,33.0,74.0,75.0
401823565,2025-12-01,2025-12-01 23:30:00+00:00,Villanova Wildcats,Temple Owls,74.0,56.0,29.0,28.0,45.0,28.0,False,Finneran Pavilion,,0.0,0.0,,,,,,,149.0,-12.75,130.0,18.0,Home Cover,Under,,,,,,,29.0,28.0,45.0,28.0,57.0,73.0
401823470,2025-12-01,2025-12-01 23:30:00+00:00,Toledo Rockets,Central State (OH) Marauders,102.0,58.0,46.0,21.0,56.0,37.0,False,Savage Arena,,0.0,0.0,,,,,,,,,160.0,44.0,Away Cover,Under,,,,,,,46.0,21.0,56.0,37.0,67.0,93.0
401827523,2025-12-01,2025-12-02 00:00:00+00:00,Hampton Pirates,Apprentice School Builders,94.0,58.0,47.0,25.0,47.0,33.0,False,Convocation Center (VA),,0.0,0.0,,,,,,,,,152.0,36.0,Away Cover,Under,,,,,,,47.0,25.0,47.0,33.0,72.0,80.0
401825387,2025-12-01,2025-12-02 00:00:00+00:00,Troy Trojans,West Georgia Wolves,89.0,93.0,28.0,27.0,37.0,38.0,False,Trojan Arena,,0.0,0.0,,,,,,,148.5,-17.5,182.0,-4.0,Away Cover,Over,,,,,,,28.0,27.0,61.0,66.0,55.0,127.0
401824308,2025-12-01,2025-12-02 00:00:00+00:00,Delaware Blue Hens,Iona Gaels,66.0,89.0,33.0,39.0,33.0,50.0,False,Bob Carpenter Center,,0.0,0.0,,,,,,,151.5,2.0,155.0,-23.0,Away Cover,Over,,,,,,,33.0,39.0,33.0,50.0,72.0,83.0
401823437,2025-12-01,2025-12-02 00:00:00+00:00,Jacksonville State Gamecocks,North Alabama Lions,66.0,73.0,34.0,26.0,32.0,47.0,False,Pete Mathews Coliseum,,0.0,0.0,,,,,,,135.0,-5.0,139.0,-7.0,Away Cover,Over,,,,,,,34.0,26.0,32.0,47.0,60.0,79.0
401819846,2025-12-01,2025-12-02 00:00:00+00:00,Cincinnati Bearcats,Tarleton State Texans,76.0,58.0,31.0,29.0,45.0,29.0,False,Fifth Third Arena,,0.0,0.0,,,,,,,146.0,-19.5,134.0,18.0,Away Cover,Under,,,,,,,31.0,29.0,45.0,29.0,60.0,74.0
401812384,2025-12-01,2025-12-02 00:00:00+00:00,Xavier Musketeers,Saint Francis Red Flash,96.0,74.0,44.0,33.0,52.0,41.0,False,Cintas Center,,0.0,0.0,,,,,,,151.0,-28.0,170.0,22.0,Away Cover,Over,,,,,,,44.0,33.0,52.0,41.0,77.0,93.0
401822998,2025-12-01,2025-12-02 00:30:00+00:00,Middle Tennessee Blue Raiders,UAB Blazers,76.0,61.0,32.0,33.0,44.0,28.0,False,Murphy Center,,0.0,0.0,,,,,,,153.5,1.5,137.0,15.0,Home Cover,Under,,,,,,,32.0,33.0,44.0,28.0,65.0,72.0
401808731,2025-12-01,2025-12-02 00:30:00+00:00,Incarnate Word Cardinals,McNeese Cowboys,71.0,67.0,34.0,32.0,37.0,35.0,False,McDermott Center,,0.0,0.0,,,,,,,144.5,10.5,138.0,4.0,Home Cover,Under,,,,,,,34.0,32.0,37.0,35.0,66.0,72.0
401820546,2025-12-01,2025-12-02 01:00:00+00:00,Northern Iowa Panthers,Coe Kohawks,99.0,34.0,46.0,18.0,53.0,16.0,False,McLeod Center,,0.0,0.0,,,,,,,,,133.0,65.0,Away Cover,Under,,,,,,,46.0,18.0,53.0,16.0,64.0,69.0
401819893,2025-12-01,2025-12-02 01:00:00+00:00,Kansas State Wildcats,Bowling Green Falcons,66.0,82.0,35.0,49.0,31.0,33.0,False,Bramlage Coliseum,,0.0,0.0,,,,,,,159.5,-12.5,148.0,-16.0,Away Cover,Under,,,,,,,35.0,49.0,31.0,33.0,84.0,64.0
401823546,2025-12-01,2025-12-02 01:30:00+00:00,Southern Utah Thunderbirds,West Coast Baptist Eagles,124.0,59.0,61.0,26.0,63.0,33.0,False,America First Events Center,,0.0,0.0,,,,,,,,,183.0,65.0,Away Cover,Under,,,,,,,61.0,26.0,63.0,33.0,87.0,96.0
401830319,2025-12-01,2025-12-02 02:00:00+00:00,New Mexico Lobos,New Mexico Highlands Cowboys,97.0,47.0,44.0,21.0,53.0,26.0,False,The Pit,,0.0,0.0,,,,,,,,,144.0,50.0,Away Cover,Under,,,,,,,44.0,21.0,53.0,26.0,65.0,79.0
401819866,2025-12-01,2025-12-02 02:00:00+00:00,Colorado Buffaloes,California Baptist Lancers,78.0,70.0,32.0,34.0,46.0,36.0,False,CU Events Center,,0.0,0.0,,,,,,,149.0,-12.5,148.0,8.0,Away Cover,Under,,,,,,,32.0,34.0,46.0,36.0,66.0,82.0
401817470,2025-12-01,2025-12-02 03:00:00+00:00,Stanford Cardinal,Portland Pilots,94.0,72.0,51.0,31.0,43.0,41.0,False,Maples Pavilion,,0.0,0.0,,,,,,,155.0,-18.0,166.0,22.0,Home Cover,Over,,,,,,,51.0,31.0,43.0,41.0,82.0,84.0
401822368,2025-12-01,2025-12-02 01:00:00+00:00,Eastern Illinois Panthers,Blackburn Beavers,0.0,0.0,,,,,False,Groniger Arena,,0.0,0.0,,,,,,,,,0.0,0.0,Push,Under,,,,,,,,,,,,
