game_id,season,date,start_time,start_time_local,start_tz_abbr,home_team,away_team,home_score,away_score,home_score_1h,away_score_1h,home_score_2h,away_score_2h,neutral_site,venue,pred_total,pred_margin,actual_total,actual_margin,market_total,spread_home,market_total_1h,market_total_2h,spread_home_1h,actual_total_1h,actual_total_2h,pred_total_1h,pred_total_2h,pred_margin_1h,pred_margin_2h,err_model_total_1h,err_model_total_2h,ats_result,actual_margin_1h,ats_result_1h,ml_model_p_home,home_win,brier_ml,logloss_ml,book,bet,line,price,pred_total_pick,edge,pick_result,no_pred
401826836,2025,2025-12-10,2025-12-11 00:00:00+00:00,2025-12-10 19:00,EST,south florida bulls,charleston cougars,81,75,46,43,35,32,False,Yuengling Center,,,156,6,159.5,-13.5,77.3575,82.1425,-6.75,89,67,,,,,,,home_cover,3,home_cover,,1.0,,,,,,,,,,1
401826774,2025,2025-12-10,2025-12-11 00:00:00+00:00,2025-12-10 19:00,EST,florida atlantic owls,saint leo monarchs,112,55,48,37,64,18,False,Eleanor R. Baldwin Arena,,,167,57,,,,,,85,82,,,,,,,away_cover,11,away_cover,,1.0,,,,,,,,,,1
401823364,2025,2025-12-10,2025-12-11 00:00:00+00:00,2025-12-10 19:00,EST,marshall thundering herd,western kentucky hilltoppers,77,61,29,28,48,33,False,Cam Henderson Center,,,138,16,161.5,-1.5,78.3275,83.1725,-0.75,57,81,,,,,,,home_cover,1,home_cover,,1.0,,,,,,,,,,1
401822740,2025,2025-12-10,2025-12-11 00:00:00+00:00,2025-12-10 19:00,EST,vcu rams,new mexico lobos,78,81,46,41,32,40,False,Siegel Center,,,159,-3,156.25,-9.0,75.78125,80.46875,-4.5,87,72,,,,,,,home_cover,5,home_cover,,0.0,,,,,,,,,,1
401820630,2025,2025-12-10,2025-12-11 00:00:00+00:00,2025-12-10 19:00,EST,boston university terriers,maine black bears,59,69,24,33,35,36,False,Case Gym,,,128,-10,128.5,-8.5,62.3225,66.17750000000001,-4.25,57,71,,,,,,,away_cover,-9,away_cover,,0.0,,,,,,,,,,1
401820619,2025,2025-12-10,2025-12-11 00:00:00+00:00,2025-12-10 19:00,EST,iona gaels,bryant bulldogs,69,63,35,32,34,31,False,Hynes Athletics Center,,,132,6,148.0,-9.0,71.78,76.22,-4.5,67,65,,,,,,,home_cover,3,home_cover,,1.0,,,,,,,,,,1
401817438,2025,2025-12-10,2025-12-11 00:00:00+00:00,2025-12-10 19:00,EST,notre dame fighting irish,idaho vandals,80,65,33,33,47,32,False,Purcell Pavilion,,,145,15,143.5,-11.5,69.5975,73.9025,-5.75,66,79,,,,,,,home_cover,0,home_cover,,1.0,,,,,,,,,,1
401817258,2025,2025-12-10,2025-12-11 00:00:00+00:00,2025-12-10 19:00,EST,nc state wolfpack,liberty flames,85,45,45,19,40,26,False,Lenovo Center,,,130,40,151.5,-12.5,73.47749999999999,78.02250000000001,-6.25,64,66,,,,,,,home_cover,26,home_cover,,1.0,,,,,,,,,,1
401817216,2025,2025-12-10,2025-12-11 00:00:00+00:00,2025-12-10 19:00,EST,boston college eagles,massachusetts minutemen,74,76,33,35,41,41,True,MassMutual Center,,,150,-2,141.5,1.5,68.6275,72.8725,0.75,68,82,,,,,,,away_cover,-2,away_cover,,0.0,,,,,,,,,,1
401817203,2025,2025-12-10,2025-12-11 00:00:00+00:00,2025-12-10 19:00,EST,st bonaventure bonnies,colgate raiders,85,77,34,47,51,30,False,Reilly Center,,,162,8,142.5,-10.0,69.1125,73.3875,-5.0,81,81,,,,,,,home_cover,-13,away_cover,,1.0,,,,,,,,,,1
401817150,2025,2025-12-10,2025-12-11 00:00:00+00:00,2025-12-10 19:00,EST,george washington revolutionaries,delaware blue hens,58,70,29,31,29,39,False,Charles E. Smith Center,,,128,-12,152.75,-22.5,74.08375,78.66625,-11.25,60,68,,,,,,,home_cover,-2,home_cover,,0.0,,,,,,,,,,1
401812291,2025,2025-12-10,2025-12-11 00:00:00+00:00,2025-12-10 19:00,EST,fordham rams,fairleigh dickinson knights,75,54,37,22,38,32,False,Rose Hill Gym,,,129,21,141.5,-12.5,68.6275,72.8725,-6.25,59,70,,,,,,,home_cover,15,home_cover,,1.0,,,,,,,,,,1
401826846,2025,2025-12-10,2025-12-11 00:30:00+00:00,2025-12-10 19:30,EST,tulane green wave,tougaloo bulldogs,84,72,39,33,45,39,False,Devlin Fieldhouse,,,156,12,,,,,,72,84,,,,,,,away_cover,6,away_cover,,1.0,,,,,,,,,,1
401826749,2025,2025-12-10,2025-12-11 00:30:00+00:00,2025-12-10 19:30,EST,nicholls colonels,college of biblical studies ambassadors,117,49,50,23,67,26,False,David R. Stopher Gymnasium,,,166,68,,,,,,73,93,,,,,,,away_cover,27,away_cover,,1.0,,,,,,,,,,1
401829458,2025,2025-12-10,2025-12-11 01:00:00+00:00,2025-12-10 20:00,EST,north dakota fighting hawks,crown college polars,89,43,44,21,45,22,False,Betty Engelstad Sioux Center,,,132,46,,,,,,65,67,,,,,,,away_cover,23,away_cover,,1.0,,,,,,,,,,1
401829393,2025,2025-12-10,2025-12-11 01:00:00+00:00,2025-12-10 20:00,EST,southern illinois salukis,ut martin skyhawks,83,54,34,27,49,27,False,Banterra Center,,,137,29,147.5,-8.5,71.5375,75.9625,-4.25,61,76,,,,,,,home_cover,7,home_cover,,1.0,,,,,,,,,,1
401828547,2025,2025-12-10,2025-12-11 01:00:00+00:00,2025-12-10 20:00,EST,eastern illinois panthers,eastern kentucky colonels,59,68,32,31,27,37,False,Groniger Arena,,,127,-9,149.5,5.5,72.5075,76.9925,2.75,63,64,,,,,,,away_cover,1,away_cover,,0.0,,,,,,,,,,1
401827133,2025,2025-12-10,2025-12-11 01:00:00+00:00,2025-12-10 20:00,EST,tulsa golden hurricane,arkansas pine bluff golden lions,117,84,51,36,66,48,False,Reynolds Center,,,201,33,156.5,-24.0,75.9025,80.5975,-12.0,87,114,,,,,,,home_cover,15,home_cover,,1.0,,,,,,,,,,1
401826957,2025,2025-12-10,2025-12-11 01:00:00+00:00,2025-12-10 20:00,EST,kansas city roos,weber state wildcats,60,64,31,32,29,32,False,Swinney Center,,,124,-4,149.5,6.5,72.5075,76.9925,3.25,63,61,,,,,,,away_cover,-1,away_cover,,0.0,,,,,,,,,,1
401824857,2025,2025-12-10,2025-12-11 01:00:00+00:00,2025-12-10 20:00,EST,utah valley wolverines,idaho state bengals,73,69,36,32,37,37,False,UCCU Center,,,142,4,141.5,-10.0,68.6275,72.8725,-5.0,68,74,,,,,,,home_cover,4,home_cover,,1.0,,,,,,,,,,1
401823397,2025,2025-12-10,2025-12-11 01:00:00+00:00,2025-12-10 20:00,EST,purdue fort wayne mastodons,eastern michigan eagles,80,65,47,29,33,36,False,Memorial Coliseum (IN),,,145,15,147.0,-2.5,71.295,75.705,-1.25,76,69,,,,,,,home_cover,18,home_cover,,1.0,,,,,,,,,,1
401827018,2025,2025-12-10,2025-12-11 01:30:00+00:00,2025-12-10 20:30,EST,texas state bobcats,southern jaguars,86,83,38,38,48,45,False,Strahan Arena at the University Events Center,,,169,3,141.5,-3.0,68.6275,72.8725,-1.5,76,93,,,,,,,home_cover,0,home_cover,,1.0,,,,,,,,,,1
401813453,2025,2025-12-10,2025-12-11 02:00:00+00:00,2025-12-10 21:00,EST,boise state broncos,duquesne dukes,86,64,45,30,41,34,False,ExtraMile Arena,,,150,22,149.5,-14.0,72.5075,76.9925,-7.0,75,75,,,,,,,home_cover,15,home_cover,,1.0,,,,,,,,,,1
401823767,2025,2025-12-10,2025-12-11 03:00:00+00:00,2025-12-10 22:00,EST,san diego state aztecs,lamar cardinals,89,71,51,41,38,30,False,Viejas Arena,,,160,18,136.0,-18.0,65.96,70.04,-9.0,92,68,,,,,,,home_cover,10,home_cover,,1.0,,,,,,,,,,1
401823262,2025,2025-12-10,2025-12-11 03:00:00+00:00,2025-12-10 22:00,EST,cal state northridge matadors,fresno state bulldogs,89,87,47,37,42,50,False,Premier America Credit Union Arena,,,176,2,160.75,1.0,77.96375,82.78625,0.5,84,92,,,,,,,home_cover,10,home_cover,,1.0,,,,,,,,,,1
401823175,2025,2025-12-10,2025-12-11 03:00:00+00:00,2025-12-10 22:00,EST,cal state fullerton titans,bethesda university flames,116,66,65,29,51,37,False,Titan Gym,,,182,50,,,,,,94,88,,,,,,,away_cover,36,away_cover,,1.0,,,,,,,,,,1
401828294,2025,2025-12-10,2025-12-11 03:45:00+00:00,2025-12-10 22:45,EST,montana grizzlies,salish kootenai bison,102,46,50,17,52,29,False,Dahlberg Arena,,,148,56,,,,,,67,81,,,,,,,away_cover,33,away_cover,,1.0,,,,,,,,,,1
401824901,2025,2025-12-10,2025-12-11 04:59:00+00:00,2025-12-10 23:59,EST,hawai i rainbow warriors,hawai i hilo vulcans,98,46,48,24,50,22,False,Stan Sheriff Center,,,144,52,,,,,,72,72,,,,,,,away_cover,24,away_cover,,1.0,,,,,,,,,,1
