game_id,date,start_time,home_team,away_team,home_score,away_score,home_score_1h_x,away_score_1h_x,home_score_2h_x,away_score_2h_x,neutral_site,venue,status,home_score_m,away_score_m,home_score_1h_m,away_score_1h_m,home_score_2h_m,away_score_2h_m,pred_total,pred_margin,market_total,spread_home,actual_total,actual_margin,ats_result,ou_result_full,home_score_1h_y,away_score_1h_y,home_score_2h_y,away_score_2h_y,home_score_bs,away_score_bs,home_score_1h,away_score_1h,home_score_2h,away_score_2h,actual_total_1h,actual_total_2h
401823566,2025-12-09,2025-12-09 23:30:00+00:00,michigan wolverines,villanova wildcats,89.0,61.0,53,23,36,38,False,Crisler Center,,0.0,0.0,,,,,,,150.5,-17.0,150.0,28.0,Home Cover,Under,,,,,,,53.0,23.0,36.0,38.0,76.0,74.0
401812793,2025-12-09,2025-12-10 02:31:00+00:00,uconn huskies,florida gators,77.0,73.0,39,32,38,41,True,Madison Square Garden,,0.0,0.0,,,,,,,148.0,-5.5,150.0,4.0,Away Cover,Over,,,,,,,39.0,32.0,38.0,41.0,71.0,79.0
401812923,2025-12-09,2025-12-09 23:30:00+00:00,byu cougars,clemson tigers,67.0,64.0,22,43,45,21,True,Madison Square Garden,,0.0,0.0,,,,,,,150.5,-6.5,131.0,3.0,Away Cover,Under,,,,,,,22.0,43.0,45.0,21.0,65.0,66.0
401825404,2025-12-09,2025-12-10 00:30:00+00:00,ohio state buckeyes,illinois fighting illini,80.0,88.0,42,48,38,40,False,Value City Arena,,0.0,0.0,,,,,,,160.5,4.0,168.0,-8.0,Away Cover,Over,,,,,,,42.0,48.0,38.0,40.0,90.0,78.0
401817513,2025-12-09,2025-12-10 00:00:00+00:00,virginia cavaliers,maryland eastern shore hawks,84.0,60.0,46,32,38,28,False,John Paul Jones Arena,,0.0,0.0,,,,,,,135.5,-38.5,144.0,24.0,Away Cover,Over,,,,,,,46.0,32.0,38.0,28.0,78.0,66.0
401830127,2025-12-09,2025-12-09 18:00:00+00:00,ul monroe warhawks,arkansas baptist buffaloes,79.0,69.0,32,24,47,45,False,Fant-Ewing Coliseum,,0.0,0.0,,,,,,,,,148.0,10.0,Away Cover,Under,,,,,,,32.0,24.0,47.0,45.0,56.0,92.0
401823432,2025-12-09,2025-12-09 22:00:00+00:00,umbc retrievers,buffalo bulls,79.0,83.0,43,39,36,44,False,Chesapeake Employers Insurance Arena,,0.0,0.0,,,,,,,146.5,2.0,162.0,-4.0,Away Cover,Over,,,,,,,43.0,39.0,36.0,44.0,82.0,80.0
401820191,2025-12-09,2025-12-09 23:00:00+00:00,vmi keydets,loyola maryland greyhounds,86.0,70.0,51,32,35,38,False,Cameron Hall,,0.0,0.0,,,,,,,148.5,-1.25,156.0,16.0,Home Cover,Over,,,,,,,51.0,32.0,35.0,38.0,83.0,73.0
401812669,2025-12-09,2025-12-09 23:00:00+00:00,holy cross crusaders,regis pride,69.0,47.0,26,15,43,32,False,Hart Center,,0.0,0.0,,,,,,,,,116.0,22.0,Away Cover,Under,,,,,,,26.0,15.0,43.0,32.0,41.0,75.0
401827071,2025-12-09,2025-12-09 23:30:00+00:00,winthrop eagles,toccoa falls eagles,111.0,62.0,48,34,63,28,False,Winthrop Coliseum,,0.0,0.0,,,,,,,,,173.0,49.0,Away Cover,Under,,,,,,,48.0,34.0,63.0,28.0,82.0,91.0
401824872,2025-12-09,2025-12-09 23:30:00+00:00,furman paladins,bob jones bruins,105.0,57.0,47,30,58,27,False,Timmons Arena,,0.0,0.0,,,,,,,,,162.0,48.0,Away Cover,Under,,,,,,,47.0,30.0,58.0,27.0,77.0,85.0
