game_id,date,start_time,home_team,away_team,home_score,away_score,home_score_1h,away_score_1h,home_score_2h,away_score_2h,status,venue,neutral_site
401812353,2025-11-11,2025-11-11 21:00:00+00:00,Air Force Falcons,Long Island University Sharks,72,76,33,32,39,44,,Clune Arena,False
401828496,2025-11-11,2025-11-11 23:00:00+00:00,Incarnate Word Cardinals,Southwestern Christian Eagles,109,70,47,40,62,30,,McDermott Center,False
401813274,2025-11-11,2025-11-11 23:00:00+00:00,Morgan State Bears,UMBC Retrievers,79,81,34,45,45,36,,Hill Field House,False
401827109,2025-11-11,2025-11-11 23:20:00+00:00,Bethune-Cookman Wildcats,Coastal Georgia Mariner,101,60,49,32,52,28,,Moore Gymnasium (FL),False
401828267,2025-11-11,2025-11-11 23:30:00+00:00,UAlbany Great Danes,SUNY Delhi Broncos,115,52,53,24,62,28,,Broadview Center,False
401827495,2025-11-11,2025-11-11 23:30:00+00:00,Stony Brook Seawolves,Saint Josephs Long Island Golden Eagles,107,43,55,18,52,25,,Stony Brook Arena,False
401826733,2025-11-11,2025-11-11 23:30:00+00:00,Ohio State Buckeyes,App State Mountaineers,75,53,30,25,45,28,,Value City Arena,False
401824947,2025-11-11,2025-11-11 23:30:00+00:00,UNC Asheville Bulldogs,Lipscomb Bisons,69,64,29,25,40,39,,Kimmel Arena,False
401820150,2025-11-11,2025-11-11 23:30:00+00:00,Penn State Nittany Lions,Navy Midshipmen,80,71,38,32,42,39,,Bryce Jordan Center,False
401828720,2025-11-11,2025-11-12 00:00:00+00:00,Old Dominion Monarchs,Norfolk State Spartans,60,57,32,28,28,29,,Chartway Arena,False
401827512,2025-11-11,2025-11-12 00:00:00+00:00,Colgate Raiders,Drexel Dragons,90,83,49,30,41,53,,Cotterell Court,False
401827216,2025-11-11,2025-11-12 00:00:00+00:00,Maryland Terrapins,Alcorn State Braves,84,64,33,27,51,37,,XFINITY Center,False
401827209,2025-11-11,2025-11-12 00:00:00+00:00,Troy Trojans,Pensacola Christian College PENSACOLA CHRISTIAN,121,56,57,27,64,29,,Trojan Arena,False
401827066,2025-11-11,2025-11-12 00:00:00+00:00,Coastal Carolina Chanticleers,Winthrop Eagles,72,66,37,30,35,36,,The HTC Center,False
401826699,2025-11-11,2025-11-12 00:00:00+00:00,George Mason Patriots,Catawba Chiefs,86,62,38,31,48,31,,EagleBank Arena,False
401824825,2025-11-11,2025-11-12 00:00:00+00:00,UCF Knights,Florida A&M Rattlers,97,60,48,20,49,40,,Addition Financial Arena,False
401823563,2025-11-11,2025-11-12 00:00:00+00:00,Villanova Wildcats,Sacred Heart Pioneers,94,60,52,26,42,34,,Finneran Pavilion,False
401823433,2025-11-11,2025-11-12 00:00:00+00:00,North Alabama Lions,Northwestern State Demons,87,83,36,33,41,44,,Flowers Hall,False
401823408,2025-11-11,2025-11-12 00:00:00+00:00,Wright State Raiders,Toledo Rockets,71,81,39,34,32,47,,Nutter Center,False
401823368,2025-11-11,2025-11-12 00:00:00+00:00,Detroit Mercy Titans,Cleary University Cougars,92,54,40,22,52,32,,Calihan Hall,False
401823341,2025-11-11,2025-11-12 00:00:00+00:00,High Point Panthers,Jacksonville Dolphins,85,64,44,37,41,27,,Qubein Center,False
401823226,2025-11-11,2025-11-12 00:00:00+00:00,Florida Gulf Coast Eagles,Georgia Southern Eagles,94,95,42,42,52,53,,Alico Arena,False
401822178,2025-11-11,2025-11-12 00:00:00+00:00,Temple Owls,La Salle Explorers,90,63,42,29,48,34,,Liacouras Center,False
401822167,2025-11-11,2025-11-12 00:00:00+00:00,Fordham Rams,Wagner Seahawks,63,61,26,31,37,30,,Rose Hill Gym,False
401820824,2025-11-11,2025-11-12 00:00:00+00:00,Butler Bulldogs,Chicago State Cougars,98,66,57,30,41,36,,Hinkle Fieldhouse,False
401820798,2025-11-11,2025-11-12 00:00:00+00:00,Charlotte 49ers,Davidson Wildcats,55,62,19,29,36,33,,Halton Arena,False
401820184,2025-11-11,2025-11-12 00:00:00+00:00,Loyola Maryland Greyhounds,NJIT Highlanders,64,66,27,29,37,37,,Reitz Arena,False
401817174,2025-11-11,2025-11-12 00:00:00+00:00,Richmond Spiders,William & Mary Tribe,90,86,44,43,46,43,,Robins Center,False
401817165,2025-11-11,2025-11-12 00:00:00+00:00,Rhode Island Rams,Stonehill Skyhawks,80,57,39,21,41,36,,Thomas M. Ryan Center,False
401813436,2025-11-11,2025-11-12 00:00:00+00:00,Cincinnati Bearcats,Dayton Flyers,74,62,33,26,41,36,,Fifth Third Arena,False
401812918,2025-11-11,2025-11-12 00:00:00+00:00,Clemson Tigers,Morehead State Eagles,83,56,39,20,44,36,,Littlejohn Coliseum,False
401812644,2025-11-11,2025-11-12 00:00:00+00:00,Boston College Eagles,Central Connecticut Blue Devils,59,60,30,26,29,34,,Conte Forum,False
401812601,2025-11-11,2025-11-12 00:00:00+00:00,Harvard Crimson,Northeastern Huskies,60,77,27,34,33,43,,Lavietes Pavilion,False
401812575,2025-11-11,2025-11-12 00:00:00+00:00,Providence Friars,Pennsylvania Quakers,106,81,48,36,58,45,,Amica Mutual Pavilion,False
401812380,2025-11-11,2025-11-12 00:00:00+00:00,Saint Francis Red Flash,Mount St. Mary's Mountaineers,66,74,34,43,32,31,,DeGol Arena,False
401809075,2025-11-11,2025-11-12 00:00:00+00:00,Princeton Tigers,Bucknell Bison,73,63,41,36,32,27,,Jadwin Gymnasium,False
401827497,2025-11-11,2025-11-12 00:30:00+00:00,Towson Tigers,Wilson College WILSON,101,62,50,26,51,36,,SECU Arena,False
401826851,2025-11-11,2025-11-12 00:30:00+00:00,UAB Blazers,Alabama State Hornets,74,77,35,36,39,41,,Bartow Arena,False
401818299,2025-11-11,2025-11-12 00:30:00+00:00,Quinnipiac Bobcats,Yale Bulldogs,60,97,28,52,32,45,,M&T Bank Arena,False
401817433,2025-11-11,2025-11-12 00:30:00+00:00,Notre Dame Fighting Irish,Eastern Illinois Panthers,78,58,31,28,47,30,,Purcell Pavilion,False
401829455,2025-11-11,2025-11-12 01:00:00+00:00,North Dakota Fighting Hawks,Mayville St Comets,128,58,58,28,70,30,,Betty Engelstad Sioux Center,False
401829385,2025-11-11,2025-11-12 01:00:00+00:00,Tennessee State Tigers,Oakwood Ambassadors,114,76,55,38,59,38,,Gentry Center,False
401828920,2025-11-11,2025-11-12 01:00:00+00:00,UIC Flames,St. Francis (IL) Fighting Saints,98,55,45,25,53,30,,Credit Union 1 Arena,False
401826996,2025-11-11,2025-11-12 01:00:00+00:00,Tarleton State Texans,Merrimack Warriors,76,62,34,31,42,31,,Wisdom Gym,False
401826844,2025-11-11,2025-11-12 01:00:00+00:00,Louisiana Ragin' Cajuns,Tulane Green Wave,62,66,30,29,32,37,,Cajundome,False
401826805,2025-11-11,2025-11-12 01:00:00+00:00,Rice Owls,Stephen F. Austin Lumberjacks,69,81,31,36,38,45,,Tudor Fieldhouse,False
401826777,2025-11-11,2025-11-12 01:00:00+00:00,Oklahoma Sooners,Arkansas-Pine Bluff Golden Lions,95,69,42,31,53,38,,Howard McCasland Field House,False
401823427,2025-11-11,2025-11-12 01:00:00+00:00,DePaul Blue Demons,Buffalo Bulls,53,66,18,36,35,30,,Wintrust Arena,False
401823323,2025-11-11,2025-11-12 01:00:00+00:00,Missouri State Bears,Arkansas State Red Wolves,85,86,46,33,39,53,,Great Southern Bank Arena,False
401823257,2025-11-11,2025-11-12 01:00:00+00:00,North Dakota State Bison,Cal State Northridge Matadors,90,68,30,33,60,35,,Scheels Center,False
401823038,2025-11-11,2025-11-12 01:00:00+00:00,Nebraska Cornhuskers,Maryland Eastern Shore Hawks,69,50,32,19,37,31,,Pinnacle Bank Arena,False
401817454,2025-11-11,2025-11-12 01:00:00+00:00,SMU Mustangs,Murray State Racers,102,91,49,42,53,49,,Moody Coliseum (Dallas),False
401813446,2025-11-11,2025-11-12 01:00:00+00:00,Duquesne Dukes,Queens University Royals,87,81,41,32,32,41,,UPMC Cooper Fieldhouse,False
401823757,2025-11-11,2025-11-12 01:30:00+00:00,Wyoming Cowboys,Austin Peay Governors,79,65,37,35,42,30,,Arena-Auditorium,False
401823540,2025-11-11,2025-11-12 01:30:00+00:00,Southern Utah Thunderbirds,Bethesda University Flames,118,60,66,37,52,23,,America First Events Center,False
401826797,2025-11-11,2025-11-12 02:00:00+00:00,Ole Miss Rebels,Memphis Tigers,83,77,42,33,41,44,,The Sandy and John Black Pavilion at Ole Miss,False
401826043,2025-11-11,2025-11-12 02:00:00+00:00,New Mexico Lobos,UC Riverside Highlanders,82,68,36,32,46,36,,The Pit,False
401824069,2025-11-11,2025-11-12 02:00:00+00:00,Pepperdine Waves,Lincoln University (CA) Oaklanders,113,76,53,37,60,39,,Firestone Fieldhouse,False
401824039,2025-11-11,2025-11-12 02:00:00+00:00,UTEP Miners,Loyola Marymount Lions,58,71,38,34,20,37,,Don Haskins Center,False
401823815,2025-11-11,2025-11-12 02:00:00+00:00,Boise State Broncos,UT Rio Grande Valley Vaqueros,85,65,48,36,37,29,,ExtraMile Arena,False
401817488,2025-11-11,2025-11-12 02:00:00+00:00,Virginia Cavaliers,Hampton Pirates,91,53,47,19,44,34,,John Paul Jones Arena,False
401830630,2025-11-11,2025-11-12 02:30:00+00:00,New Mexico State Aggies,New Mexico Highlands Cowboys,74,58,29,24,45,34,,Pan American Center,False
401823551,2025-11-11,2025-11-12 02:30:00+00:00,Cal State Bakersfield Roadrunners,Western Illinois Leathernecks,74,58,38,32,36,26,,Icardo Center,False
401829049,2025-11-11,2025-11-12 03:00:00+00:00,Saint Mary's Gaels,Ohio Bobcats,90,60,45,27,45,33,,University Credit Union Pavilion,False
401826928,2025-11-11,2025-11-12 03:00:00+00:00,Sacramento State Hornets,UC Santa Barbara Gauchos,87,92,43,45,44,47,,Hornet Pavilion,False
401820397,2025-11-11,2025-11-12 03:00:00+00:00,UNLV Rebels,Montana Grizzlies,93,102,45,47,48,55,,Thomas & Mack Center,False
