game_id,season,date,start_time,start_time_local,start_tz_abbr,home_team,away_team,home_score,away_score,home_score_1h,away_score_1h,home_score_2h,away_score_2h,status,completed,neutral_site,venue
401820747,2026,2026-02-16,2026-02-17 00:00:00+00:00,2026-02-16 19:00,EST,Duke Blue Devils,Syracuse Orange,25,14,25.0,14.0,,,STATUS_IN_PROGRESS,False,False,Cameron Indoor Stadium
401824374,2026,2026-02-16,2026-02-16 23:00:00+00:00,2026-02-16 18:00,EST,Boston University Terriers,Colgate Raiders,70,54,36.0,23.0,34.0,31.0,STATUS_IN_PROGRESS,False,False,Case Gym
401859836,2026,2026-02-16,2026-02-17 00:00:00+00:00,2026-02-16 19:00,EST,Long Island University Sharks,Wagner Seahawks,22,20,22.0,20.0,,,STATUS_IN_PROGRESS,False,False,Steinberg Wellness Center
401830242,2026,2026-02-16,2026-02-17 00:00:00+00:00,2026-02-16 19:00,EST,Delaware State Hornets,Howard Bison,16,35,16.0,35.0,,,STATUS_IN_PROGRESS,False,False,Memorial Hall (DE)
401828694,2026,2026-02-16,2026-02-17 00:00:00+00:00,2026-02-16 19:00,EST,North Carolina Central Eagles,Morgan State Bears,27,14,27.0,14.0,,,STATUS_IN_PROGRESS,False,False,McDougald-McLendon Arena
401827167,2026,2026-02-16,2026-02-17 00:00:00+00:00,2026-02-16 19:00,EST,Alabama State Hornets,Mississippi Valley State Delta Devils,28,20,28.0,20.0,,,STATUS_IN_PROGRESS,False,False,Dunn-Oliver Acadome
401827123,2026,2026-02-16,2026-02-17 00:00:00+00:00,2026-02-16 19:00,EST,Jackson State Tigers,Bethune-Cookman Wildcats,24,16,24.0,16.0,,,STATUS_IN_PROGRESS,False,False,Lee E. Williams Athletics and Assembly Center
401827077,2026,2026-02-16,2026-02-17 00:00:00+00:00,2026-02-16 19:00,EST,Prairie View A&M Panthers,Grambling Tigers,23,19,23.0,19.0,,,STATUS_IN_PROGRESS,False,False,William Nicks Building
401823053,2026,2026-02-16,2026-02-17 00:00:00+00:00,2026-02-16 19:00,EST,Maryland Eastern Shore Hawks,Norfolk State Spartans,17,19,17.0,19.0,,,STATUS_IN_PROGRESS,False,False,Hytche Center
401808639,2026,2026-02-16,2026-02-17 00:00:00+00:00,2026-02-16 19:00,EST,Marshall Thundering Herd,South Alabama Jaguars,35,23,35.0,23.0,,,STATUS_IN_PROGRESS,False,False,Cam Henderson Center
401808719,2026,2026-02-16,2026-02-16 19:00:00+00:00,2026-02-16 14:00,EST,East Texas A&M Lions,SE Louisiana Lions,70,53,35.0,20.0,35.0,33.0,STATUS_FINAL,True,False,The Field House
401822776,2026,2026-02-16,2026-02-16 21:45:00+00:00,2026-02-16 16:45,EST,South Carolina State Bulldogs,Coppin State Eagles,57,59,28.0,22.0,29.0,37.0,STATUS_FINAL,True,False,Smith-Hammond-Middleton Memorial Center
401808640,2026,2026-02-16,2026-02-16 22:00:00+00:00,2026-02-16 17:00,EST,Old Dominion Monarchs,Louisiana Ragin' Cajuns,83,72,34.0,33.0,49.0,39.0,STATUS_FINAL,True,False,Chartway Arena
401808983,2026,2026-02-16,2026-02-17 00:30:00+00:00,2026-02-16 19:30,EST,UT Rio Grande Valley Vaqueros,Lamar Cardinals,0,0,,,,,STATUS_SCHEDULED,False,False,UTRGV Fieldhouse
401808914,2026,2026-02-16,2026-02-17 00:30:00+00:00,2026-02-16 19:30,EST,Incarnate Word Cardinals,New Orleans Privateers,0,0,,,,,STATUS_SCHEDULED,False,False,McDermott Center
401808885,2026,2026-02-16,2026-02-17 00:30:00+00:00,2026-02-16 19:30,EST,Northwestern State Demons,McNeese Cowboys,0,0,,,,,STATUS_SCHEDULED,False,False,Prather Coliseum
401858742,2026,2026-02-16,2026-02-17 01:00:00+00:00,2026-02-16 20:00,EST,Tarleton State Texans,Abilene Christian Wildcats,0,0,,,,,STATUS_SCHEDULED,False,False,Wisdom Gym
401829690,2026,2026-02-16,2026-02-17 01:00:00+00:00,2026-02-16 20:00,EST,Alcorn State Braves,Florida A&M Rattlers,0,0,,,,,STATUS_SCHEDULED,False,False,Davey L. Whitney Complex
401827147,2026,2026-02-16,2026-02-17 01:00:00+00:00,2026-02-16 20:00,EST,Alabama A&M Bulldogs,Arkansas-Pine Bluff Golden Lions,0,0,,,,,STATUS_SCHEDULED,False,False,Event Center
401827033,2026,2026-02-16,2026-02-17 01:00:00+00:00,2026-02-16 20:00,EST,Texas Southern Tigers,Southern Jaguars,0,0,,,,,STATUS_SCHEDULED,False,False,H&PE Arena
401812070,2026,2026-02-16,2026-02-17 01:00:00+00:00,2026-02-16 20:00,EST,Stony Brook Seawolves,Drexel Dragons,0,0,,,,,STATUS_SCHEDULED,False,False,Stony Brook Arena
401808973,2026,2026-02-16,2026-02-17 01:00:00+00:00,2026-02-16 20:00,EST,Texas A&M-Corpus Christi Islanders,Stephen F. Austin Lumberjacks,0,0,,,,,STATUS_SCHEDULED,False,False,Hilliard Center
401808930,2026,2026-02-16,2026-02-17 01:00:00+00:00,2026-02-16 20:00,EST,Houston Christian Huskies,Nicholls Colonels,0,0,,,,,STATUS_SCHEDULED,False,False,Sharp Gymnasium
401820819,2026,2026-02-16,2026-02-17 02:00:00+00:00,2026-02-16 21:00,EST,Iowa State Cyclones,Houston Cougars,0,0,,,,,STATUS_SCHEDULED,False,False,Hilton Coliseum
