game_id,season,date_game,start_time,home_team,away_team,home_score,away_score,home_score_1h,away_score_1h,home_score_2h,away_score_2h,neutral_site,venue,pair_key,event_id,book,market,period,commence_time,last_update,home_team_name,away_team_name,moneyline_home,moneyline_away,home_spread,home_spread_price,away_spread,away_spread_price,total,over_price,under_price,date_line,_day_diff,partial_pair,pred_total,pred_margin,edge_total,edge_margin,edge_total_pct,edge_margin_pct,kelly_fraction_total,home_ml_prob_market,away_ml_prob_market,home_ml_prob_fair,away_ml_prob_fair,kelly_fraction_ml_home,kelly_fraction_ml_away
401817518,2025,2025-11-08,2025-11-08 21:00:00+00:00,Virginia Tech Hokies,Providence Friars,0,0,,,,,True,Mohegan Sun Arena,providence::virginiatech,d14d0721db53ac655d702133f337c800,BetMGM,h2h,2h,2025-11-08 21:00:00+00:00,2025-11-08 17:40:30+00:00,Virginia Tech Hokies,Providence Friars,110.0,-135.0,,,,,,,,2025-11-08,0,False,142.77293,1.8584595,,,,,,0.47619047619047616,0.574468085106383,0.5659864085127877,0.4340135914872123,0.1714285980698675,-0.3300680600050512
401817518,2025,2025-11-08,2025-11-08 21:00:00+00:00,Virginia Tech Hokies,Providence Friars,0,0,,,,,True,Mohegan Sun Arena,providence::virginiatech,d14d0721db53ac655d702133f337c800,BetMGM,spreads,full_game,2025-11-08 21:00:00+00:00,2025-11-08 17:40:30+00:00,Virginia Tech Hokies,Providence Friars,,,1.5,-105.0,-1.5,-115.0,,,,2025-11-08,0,False,142.77293,1.8584595,,3.3584595,,2.238973,,,,0.5659864085127877,0.4340135914872123,,
401817518,2025,2025-11-08,2025-11-08 21:00:00+00:00,Virginia Tech Hokies,Providence Friars,0,0,,,,,True,Mohegan Sun Arena,providence::virginiatech,d14d0721db53ac655d702133f337c800,BetMGM,totals,full_game,2025-11-08 21:00:00+00:00,2025-11-08 17:40:30+00:00,Virginia Tech Hokies,Providence Friars,,,,,,,158.5,-105.0,-115.0,2025-11-08,0,False,142.77293,1.8584595,-15.727069999999998,,-0.09922441640378547,,-0.5242356666666665,,,0.5659864085127877,0.4340135914872123,,
401817518,2025,2025-11-08,2025-11-08 21:00:00+00:00,Virginia Tech Hokies,Providence Friars,0,0,,,,,True,Mohegan Sun Arena,providence::virginiatech,d14d0721db53ac655d702133f337c800,BetOnline.ag,h2h,2h,2025-11-08 21:00:00+00:00,2025-11-08 17:40:56+00:00,Virginia Tech Hokies,Providence Friars,110.0,-130.0,,,,,,,,2025-11-08,0,False,142.77293,1.8584595,,,,,,0.47619047619047616,0.5652173913043478,0.5659864085127877,0.4340135914872123,0.1714285980698675,-0.30176873957941164
401817518,2025,2025-11-08,2025-11-08 21:00:00+00:00,Virginia Tech Hokies,Providence Friars,0,0,,,,,True,Mohegan Sun Arena,providence::virginiatech,d14d0721db53ac655d702133f337c800,BetOnline.ag,spreads,full_game,2025-11-08 21:00:00+00:00,2025-11-08 17:40:56+00:00,Virginia Tech Hokies,Providence Friars,,,2.0,-113.0,-2.0,-107.0,,,,2025-11-08,0,False,142.77293,1.8584595,,3.8584595,,1.92922975,,,,0.5659864085127877,0.4340135914872123,,
401817518,2025,2025-11-08,2025-11-08 21:00:00+00:00,Virginia Tech Hokies,Providence Friars,0,0,,,,,True,Mohegan Sun Arena,providence::virginiatech,d14d0721db53ac655d702133f337c800,BetOnline.ag,totals,full_game,2025-11-08 21:00:00+00:00,2025-11-08 17:40:56+00:00,Virginia Tech Hokies,Providence Friars,,,,,,,158.0,-110.0,-110.0,2025-11-08,0,False,142.77293,1.8584595,-15.227069999999998,,-0.09637386075949365,,-0.5075689999999999,,,0.5659864085127877,0.4340135914872123,,
401817518,2025,2025-11-08,2025-11-08 21:00:00+00:00,Virginia Tech Hokies,Providence Friars,0,0,,,,,True,Mohegan Sun Arena,providence::virginiatech,d14d0721db53ac655d702133f337c800,BetRivers,h2h,2h,2025-11-08 21:00:00+00:00,2025-11-08 17:41:07+00:00,Virginia Tech Hokies,Providence Friars,102.0,-129.0,,,,,,,,2025-11-08,0,False,142.77293,1.8584595,,,,,,0.49504950495049505,0.5633187772925764,0.5659864085127877,0.4340135914872123,0.14048288744689325,-0.29610887549428383
401817518,2025,2025-11-08,2025-11-08 21:00:00+00:00,Virginia Tech Hokies,Providence Friars,0,0,,,,,True,Mohegan Sun Arena,providence::virginiatech,d14d0721db53ac655d702133f337c800,BetRivers,spreads,full_game,2025-11-08 21:00:00+00:00,2025-11-08 17:41:07+00:00,Virginia Tech Hokies,Providence Friars,,,1.5,-109.0,-1.5,-117.0,,,,2025-11-08,0,False,142.77293,1.8584595,,3.3584595,,2.238973,,,,0.5659864085127877,0.4340135914872123,,
401817518,2025,2025-11-08,2025-11-08 21:00:00+00:00,Virginia Tech Hokies,Providence Friars,0,0,,,,,True,Mohegan Sun Arena,providence::virginiatech,d14d0721db53ac655d702133f337c800,BetRivers,totals,full_game,2025-11-08 21:00:00+00:00,2025-11-08 17:41:07+00:00,Virginia Tech Hokies,Providence Friars,,,,,,,158.5,-110.0,-115.0,2025-11-08,0,False,142.77293,1.8584595,-15.727069999999998,,-0.09922441640378547,,-0.5242356666666665,,,0.5659864085127877,0.4340135914872123,,
401817518,2025,2025-11-08,2025-11-08 21:00:00+00:00,Virginia Tech Hokies,Providence Friars,0,0,,,,,True,Mohegan Sun Arena,providence::virginiatech,d14d0721db53ac655d702133f337c800,BetUS,h2h,2h,2025-11-08 21:00:00+00:00,2025-11-08 17:40:17+00:00,Virginia Tech Hokies,Providence Friars,115.0,-135.0,,,,,,,,2025-11-08,0,False,142.77293,1.8584595,,,,,,0.46511627906976744,0.574468085106383,0.5659864085127877,0.4340135914872123,0.1885832854804291,-0.3300680600050512
401817518,2025,2025-11-08,2025-11-08 21:00:00+00:00,Virginia Tech Hokies,Providence Friars,0,0,,,,,True,Mohegan Sun Arena,providence::virginiatech,d14d0721db53ac655d702133f337c800,BetUS,spreads,full_game,2025-11-08 21:00:00+00:00,2025-11-08 17:40:17+00:00,Virginia Tech Hokies,Providence Friars,,,2.0,-115.0,-2.0,-105.0,,,,2025-11-08,0,False,142.77293,1.8584595,,3.8584595,,1.92922975,,,,0.5659864085127877,0.4340135914872123,,
401817518,2025,2025-11-08,2025-11-08 21:00:00+00:00,Virginia Tech Hokies,Providence Friars,0,0,,,,,True,Mohegan Sun Arena,providence::virginiatech,d14d0721db53ac655d702133f337c800,BetUS,totals,full_game,2025-11-08 21:00:00+00:00,2025-11-08 17:40:17+00:00,Virginia Tech Hokies,Providence Friars,,,,,,,158.0,-110.0,-110.0,2025-11-08,0,False,142.77293,1.8584595,-15.227069999999998,,-0.09637386075949365,,-0.5075689999999999,,,0.5659864085127877,0.4340135914872123,,
401817518,2025,2025-11-08,2025-11-08 21:00:00+00:00,Virginia Tech Hokies,Providence Friars,0,0,,,,,True,Mohegan Sun Arena,providence::virginiatech,d14d0721db53ac655d702133f337c800,Bovada,h2h,2h,2025-11-08 21:00:00+00:00,2025-11-08 17:41:11+00:00,Virginia Tech Hokies,Providence Friars,110.0,-130.0,,,,,,,,2025-11-08,0,False,142.77293,1.8584595,,,,,,0.47619047619047616,0.5652173913043478,0.5659864085127877,0.4340135914872123,0.1714285980698675,-0.30176873957941164
401817518,2025,2025-11-08,2025-11-08 21:00:00+00:00,Virginia Tech Hokies,Providence Friars,0,0,,,,,True,Mohegan Sun Arena,providence::virginiatech,d14d0721db53ac655d702133f337c800,Bovada,spreads,full_game,2025-11-08 21:00:00+00:00,2025-11-08 17:41:11+00:00,Virginia Tech Hokies,Providence Friars,,,2.0,-115.0,-2.0,-105.0,,,,2025-11-08,0,False,142.77293,1.8584595,,3.8584595,,1.92922975,,,,0.5659864085127877,0.4340135914872123,,
401817518,2025,2025-11-08,2025-11-08 21:00:00+00:00,Virginia Tech Hokies,Providence Friars,0,0,,,,,True,Mohegan Sun Arena,providence::virginiatech,d14d0721db53ac655d702133f337c800,Bovada,totals,full_game,2025-11-08 21:00:00+00:00,2025-11-08 17:41:11+00:00,Virginia Tech Hokies,Providence Friars,,,,,,,158.5,-110.0,-110.0,2025-11-08,0,False,142.77293,1.8584595,-15.727069999999998,,-0.09922441640378547,,-0.5242356666666665,,,0.5659864085127877,0.4340135914872123,,
401817518,2025,2025-11-08,2025-11-08 21:00:00+00:00,Virginia Tech Hokies,Providence Friars,0,0,,,,,True,Mohegan Sun Arena,providence::virginiatech,d14d0721db53ac655d702133f337c800,Caesars,h2h,2h,2025-11-08 21:00:00+00:00,2025-11-08 17:40:57+00:00,Virginia Tech Hokies,Providence Friars,110.0,-130.0,,,,,,,,2025-11-08,0,False,142.77293,1.8584595,,,,,,0.47619047619047616,0.5652173913043478,0.5659864085127877,0.4340135914872123,0.1714285980698675,-0.30176873957941164
401817518,2025,2025-11-08,2025-11-08 21:00:00+00:00,Virginia Tech Hokies,Providence Friars,0,0,,,,,True,Mohegan Sun Arena,providence::virginiatech,d14d0721db53ac655d702133f337c800,Caesars,spreads,full_game,2025-11-08 21:00:00+00:00,2025-11-08 17:40:57+00:00,Virginia Tech Hokies,Providence Friars,,,1.5,-110.0,-1.5,-110.0,,,,2025-11-08,0,False,142.77293,1.8584595,,3.3584595,,2.238973,,,,0.5659864085127877,0.4340135914872123,,
401817518,2025,2025-11-08,2025-11-08 21:00:00+00:00,Virginia Tech Hokies,Providence Friars,0,0,,,,,True,Mohegan Sun Arena,providence::virginiatech,d14d0721db53ac655d702133f337c800,Caesars,totals,full_game,2025-11-08 21:00:00+00:00,2025-11-08 17:40:57+00:00,Virginia Tech Hokies,Providence Friars,,,,,,,158.0,-110.0,-110.0,2025-11-08,0,False,142.77293,1.8584595,-15.227069999999998,,-0.09637386075949365,,-0.5075689999999999,,,0.5659864085127877,0.4340135914872123,,
401817518,2025,2025-11-08,2025-11-08 21:00:00+00:00,Virginia Tech Hokies,Providence Friars,0,0,,,,,True,Mohegan Sun Arena,providence::virginiatech,d14d0721db53ac655d702133f337c800,DraftKings,h2h,2h,2025-11-08 21:00:00+00:00,2025-11-08 17:40:41+00:00,Virginia Tech Hokies,Providence Friars,105.0,-125.0,,,,,,,,2025-11-08,0,False,142.77293,1.8584595,,,,,,0.4878048780487805,0.5555555555555556,0.5659864085127877,0.4340135914872123,0.15264013090591888,-0.2734694191537723
401817518,2025,2025-11-08,2025-11-08 21:00:00+00:00,Virginia Tech Hokies,Providence Friars,0,0,,,,,True,Mohegan Sun Arena,providence::virginiatech,d14d0721db53ac655d702133f337c800,DraftKings,spreads,full_game,2025-11-08 21:00:00+00:00,2025-11-08 17:40:41+00:00,Virginia Tech Hokies,Providence Friars,,,1.5,-102.0,-1.5,-118.0,,,,2025-11-08,0,False,142.77293,1.8584595,,3.3584595,,2.238973,,,,0.5659864085127877,0.4340135914872123,,
