game_id,season,date,start_time,start_time_local,start_tz_abbr,home_team,away_team,home_score,away_score,home_score_1h,away_score_1h,home_score_2h,away_score_2h,neutral_site,venue
401808193,2026,2026-01-24,2026-01-24 21:00:00+00:00,2026-01-24 16:00,EST,Florida Gators,Auburn Tigers,34,48,28.0,43.0,6.0,5.0,False,Stephen C. O'Connell Center
401808192,2026,2026-01-24,2026-01-24 22:00:00+00:00,2026-01-24 17:00,EST,Arkansas Razorbacks,LSU Tigers,23,24,23.0,24.0,,,False,Bud Walton Arena
401823849,2026,2026-01-24,2026-01-24 20:00:00+00:00,2026-01-24 15:00,EST,Merrimack Warriors,Saint Peter's Peacocks,67,59,33.0,16.0,34.0,43.0,False,Lawler Arena
401807705,2026,2026-01-24,2026-01-24 20:00:00+00:00,2026-01-24 15:00,EST,Jacksonville Dolphins,Eastern Kentucky Colonels,81,76,33.0,37.0,35.0,31.0,False,Swisher Gymnasium
401827204,2026,2026-01-24,2026-01-24 20:30:00+00:00,2026-01-24 15:30,EST,Texas Southern Tigers,Alabama A&M Bulldogs,72,67,32.0,42.0,40.0,25.0,False,H&PE Arena
401814537,2026,2026-01-24,2026-01-24 20:30:00+00:00,2026-01-24 15:30,EST,Eastern Michigan Eagles,Kent State Golden Flashes,58,58,23.0,31.0,35.0,27.0,False,Gervin GameAbove Center
401808879,2026,2026-01-24,2026-01-24 20:30:00+00:00,2026-01-24 15:30,EST,McNeese Cowboys,New Orleans Privateers,82,61,42.0,34.0,40.0,27.0,False,Townsley Law Arena
401806454,2026,2026-01-24,2026-01-24 20:30:00+00:00,2026-01-24 15:30,EST,Lindenwood Lions,Tennessee State Tigers,86,96,39.0,43.0,47.0,53.0,False,Hyland Arena
401830279,2026,2026-01-24,2026-01-24 21:00:00+00:00,2026-01-24 16:00,EST,Northern Iowa Panthers,Murray State Racers,56,52,37.0,38.0,19.0,14.0,False,McLeod Center
401829329,2026,2026-01-24,2026-01-24 21:00:00+00:00,2026-01-24 16:00,EST,Wyoming Cowboys,San José State Spartans,42,40,31.0,23.0,11.0,17.0,False,Arena-Auditorium
401828192,2026,2026-01-24,2026-01-24 21:00:00+00:00,2026-01-24 16:00,EST,Wichita State Shockers,Memphis Tigers,46,24,40.0,22.0,6.0,2.0,False,Charles Koch Arena
401827117,2026,2026-01-24,2026-01-24 21:00:00+00:00,2026-01-24 16:00,EST,Bethune-Cookman Wildcats,Jackson State Tigers,60,39,48.0,29.0,12.0,10.0,False,Moore Gymnasium (FL)
401823777,2026,2026-01-24,2026-01-24 21:00:00+00:00,2026-01-24 16:00,EST,UNLV Rebels,San Diego State Aztecs,36,42,34.0,39.0,2.0,3.0,False,Thomas & Mack Center
401820694,2026,2026-01-24,2026-01-24 21:00:00+00:00,2026-01-24 16:00,EST,SMU Mustangs,Florida State Seminoles,49,47,46.0,34.0,3.0,13.0,False,Moody Coliseum (Dallas)
401820565,2026,2026-01-24,2026-01-24 21:00:00+00:00,2026-01-24 16:00,EST,Boise State Broncos,Air Force Falcons,65,37,48.0,29.0,17.0,8.0,False,ExtraMile Arena
401818397,2026,2026-01-24,2026-01-24 21:00:00+00:00,2026-01-24 16:00,EST,Denver Pioneers,North Dakota Fighting Hawks,56,60,46.0,45.0,10.0,15.0,False,Hamilton Gymnasium
401813413,2026,2026-01-24,2026-01-24 21:00:00+00:00,2026-01-24 16:00,EST,Mount St. Mary's Mountaineers,Rider Broncs,47,40,33.0,33.0,14.0,7.0,False,Knott Arena
401808970,2026,2026-01-24,2026-01-24 21:00:00+00:00,2026-01-24 16:00,EST,Lamar Cardinals,Stephen F. Austin Lumberjacks,47,50,41.0,43.0,6.0,7.0,False,Montagne Center
401804899,2026,2026-01-24,2026-01-24 21:00:00+00:00,2026-01-24 16:00,EST,UTEP Miners,Missouri State Bears,43,42,31.0,21.0,12.0,21.0,False,Don Haskins Center
401828196,2026,2026-01-24,2026-01-24 21:30:00+00:00,2026-01-24 16:30,EST,Rice Owls,Tulsa Golden Hurricane,31,51,31.0,51.0,,,False,Tudor Fieldhouse
401820491,2026,2026-01-24,2026-01-24 21:30:00+00:00,2026-01-24 16:30,EST,Incarnate Word Cardinals,Texas A&M-Corpus Christi Islanders,22,37,22.0,37.0,0.0,0.0,False,McDermott Center
401808979,2026,2026-01-24,2026-01-24 21:30:00+00:00,2026-01-24 16:30,EST,Houston Christian Huskies,UT Rio Grande Valley Vaqueros,27,33,24.0,31.0,3.0,2.0,False,Sharp Gymnasium
