game_id,book,fetched_at,moneyline_home,moneyline_away,spread,total,commence_time,home_team_name,away_team_name
a596603d6a57a92365da28291ae00742,FanDuel,2025-11-23 23:13:33.069646+00:00,,,-41.5,,2025-11-23 21:00:00+00:00,Duke Blue Devils,Howard Bison
a596603d6a57a92365da28291ae00742,Fanatics,2025-11-23 23:13:33.069646+00:00,,,-39.5,,2025-11-23 21:00:00+00:00,Duke Blue Devils,Howard Bison
a596603d6a57a92365da28291ae00742,DraftKings,2025-11-23 23:13:33.069646+00:00,,,-37.5,,2025-11-23 21:00:00+00:00,Duke Blue Devils,Howard Bison
a596603d6a57a92365da28291ae00742,BetRivers,2025-11-23 23:13:33.069646+00:00,,,-41.5,,2025-11-23 21:00:00+00:00,Duke Blue Devils,Howard Bison
a596603d6a57a92365da28291ae00742,BetMGM,2025-11-23 23:13:33.069646+00:00,,,-37.5,150.5,2025-11-23 21:00:00+00:00,Duke Blue Devils,Howard Bison
a596603d6a57a92365da28291ae00742,Bovada,2025-11-23 23:13:33.069646+00:00,,,-44.5,,2025-11-23 21:00:00+00:00,Duke Blue Devils,Howard Bison
a596603d6a57a92365da28291ae00742,Caesars,2025-11-23 23:13:33.069646+00:00,,,-37.5,,2025-11-23 21:00:00+00:00,Duke Blue Devils,Howard Bison
6def23bf342f6eaf1c26b12f339d0dbc,FanDuel,2025-11-23 23:13:33.069646+00:00,450.0,-720.0,6.5,154.5,2025-11-23 21:00:00+00:00,Portland Pilots,St. Thomas (MN) Tommies
6def23bf342f6eaf1c26b12f339d0dbc,Fanatics,2025-11-23 23:13:33.069646+00:00,210.0,-285.0,4.5,154.5,2025-11-23 21:00:00+00:00,Portland Pilots,St. Thomas (MN) Tommies
6def23bf342f6eaf1c26b12f339d0dbc,Bovada,2025-11-23 23:13:33.069646+00:00,340.0,-525.0,5.5,153.5,2025-11-23 21:00:00+00:00,Portland Pilots,St. Thomas (MN) Tommies
6def23bf342f6eaf1c26b12f339d0dbc,BetRivers,2025-11-23 23:13:33.069646+00:00,145.0,-225.0,2.5,150.5,2025-11-23 21:00:00+00:00,Portland Pilots,St. Thomas (MN) Tommies
