game_id,season,date_game,start_time,start_time_local,start_tz_abbr,home_team,away_team,home_score,away_score,home_score_1h,away_score_1h,home_score_2h,away_score_2h,neutral_site,venue,start_time_iso,display_date,start_time_local_venue,start_tz_abbr_venue,source,pair_key,event_id,book,market,period,commence_time,last_update,home_team_name,away_team_name,moneyline_home,moneyline_away,home_spread,home_spread_price,away_spread,away_spread_price,total,over_price,under_price,date_line,_day_diff,partial_pair,pred_total_full,pred_margin_full,pred_total_1h,pred_total_2h,pred_margin_1h,pred_margin_2h,pred_total,pred_margin,edge_total,edge_margin,edge_total_pct,edge_margin_pct,kelly_fraction_total,home_ml_prob_market,away_ml_prob_market,home_ml_prob_fair,away_ml_prob_fair,kelly_fraction_ml_home,kelly_fraction_ml_away,home_ml_ev,away_ml_ev,home_ml_b,away_ml_b
401809359,2026,2026-02-08,2026-02-08 18:00:00+00:00,2026-02-08 13:00,EST,Furman Paladins,UNC Greensboro Spartans,64,67,32.0,39.0,32.0,28.0,False,Timmons Arena,2026-02-08T18:00:00Z,2026-02-08,,,,furmanpaladins::uncgreensboro,8860c1811da28a12a5d204c313ab5302,BetMGM,h2h,full_game,2026-02-08 18:00:00+00:00,2026-02-08 01:15:28+00:00,Furman Paladins,UNC Greensboro Spartans,-1000.0,625.0,,,,,,,,2026-02-08,0,False,141.7698974609375,1.931293249130249,69.66195,76.629234,0.2463522,2.0350342,141.7698974609375,1.931293249130249,,,,,,0.9090909090909092,0.1379310344827586,0.5685405324576923,0.4314594675423077,-1.0,0.3404929823490769,-0.3746054142965384,2.128081139681731,0.1,6.25
401825501,2026,2026-02-08,2026-02-08 20:00:00+00:00,2026-02-08 15:00,EST,Iowa Hawkeyes,Northwestern Wildcats,76,70,39.0,35.0,37.0,35.0,False,Carver-Hawkeye Arena,2026-02-08T20:00:00Z,2026-02-08,,,,iowahawkeyes::northwestern,6b14adb12bbba2aee9e918fd8fb89735,BetMGM,h2h,full_game,2026-02-08 20:00:00+00:00,2026-02-08 01:15:28+00:00,Iowa Hawkeyes,Northwestern Wildcats,-1000.0,625.0,,,,,,,,2026-02-08,0,False,97.22230072021485,6.46446533203125,69.77525,76.77731,1.5998918,3.5941978,97.22230072021485,6.46446533203125,,,,,,0.9090909090909092,0.1379310344827586,0.7157537101523211,0.2842462898476788,-1.0,0.1697256962233074,-0.2126709188324467,1.0607856013956716,0.1,6.25
401825502,2026,2026-02-08,2026-02-08 19:00:00+00:00,2026-02-08 14:00,EST,Minnesota Golden Gophers,Maryland Terrapins,62,67,33.0,32.0,29.0,35.0,False,Williams Arena,2026-02-08T19:00:00Z,2026-02-08,,,,marylandterrapins::minnesotagolden,e7a7321147c77050f911c9997982e42c,BetMGM,h2h,full_game,2026-02-08 19:00:00+00:00,2026-02-08 01:15:28+00:00,Minnesota Golden Gophers,Maryland Terrapins,-400.0,300.0,,,,,,,,2026-02-08,0,False,94.25313720703124,7.692203712463378,69.63677,76.59632,-0.054434538,1.6885536,94.25313720703124,7.692203712463378,,,,,,0.8,0.25,0.7500513632261473,0.2499486367738527,-0.2497431838692635,-6.84843015297254e-05,-0.0624357959673158,-0.0002054529045891,0.25,3.0
401825503,2026,2026-02-08,2026-02-08 18:00:00+00:00,2026-02-08 13:00,EST,Ohio State Buckeyes,Michigan Wolverines,61,82,34.0,44.0,27.0,38.0,False,Value City Arena,2026-02-08T18:00:00Z,2026-02-08,,,,michiganwolverines::ohiostatebuckeyes,b0bc6839ab23fe05c984f3302d9615f7,BetMGM,h2h,full_game,2026-02-08 18:00:00+00:00,2026-02-08 01:15:28+00:00,Ohio State Buckeyes,Michigan Wolverines,325.0,-425.0,,,,,,,,2026-02-08,0,False,97.426904296875,-0.3575034618377688,69.43534,76.33307,-2.4607275,-1.083293,97.426904296875,-0.3575034618377688,,,,,,0.2352941176470588,0.8095238095238095,0.487234793767384,0.512765206232616,0.3294608841573483,-1.0,1.070747873511382,-0.3665841570067684,3.25,0.2352941176470588
401825504,2026,2026-02-08,2026-02-08 17:00:00+00:00,2026-02-08 12:00,EST,Penn State Nittany Lions,USC Trojans,75,77,40.0,36.0,35.0,41.0,False,Bryce Jordan Center,2026-02-08T17:00:00Z,2026-02-08,,,,pennstatenittany::usctrojans,7f3a979131db946a0b3a6d4c3db25e83,BetMGM,h2h,full_game,2026-02-08 17:00:00+00:00,2026-02-08 01:15:28+00:00,Penn State Nittany Lions,USC Trojans,135.0,-165.0,,,,,,,,2026-02-08,0,False,139.74486694335937,4.204382514953613,69.67454,76.64568,0.39674544,2.2082746,139.74486694335937,4.204382514953613,,,,,,0.425531914893617,0.6226415094339622,0.6457995289254086,0.3542004710745914,0.3834288096108965,-0.7113687516523327,0.5176288929747103,-0.4311325767589895,1.35,0.6060606060606061
401827671,2026,2026-02-08,2026-02-08 19:00:00+00:00,2026-02-08 14:00,EST,Cincinnati Bearcats,UCF Knights,92,72,40.0,28.0,52.0,44.0,False,Fifth Third Arena,2026-02-08T19:00:00Z,2026-02-08,,,,cincinnati::ucf,433431ee3d14c36b289778979b234b6e,BetMGM,h2h,full_game,2026-02-08 19:00:00+00:00,2026-02-08 01:15:28+00:00,Cincinnati Bearcats,UCF Knights,-185.0,150.0,,,,,,,,2026-02-08,0,False,142.39352416992188,9.472585678100586,69.95151,77.00766,3.705398,6.019563,142.39352416992188,9.472585678100586,,,,,,0.6491228070175439,0.4,0.7946566250361552,0.2053433749638448,0.4147713813530423,-0.324427708393592,0.2242007466773202,-0.486641562590388,0.5405405405405406,1.5
401827672,2026,2026-02-08,2026-02-08 18:00:00+00:00,2026-02-08 13:00,EST,West Virginia Mountaineers,Texas Tech Red Raiders,63,70,27.0,39.0,36.0,31.0,False,WVU Coliseum,2026-02-08T18:00:00Z,2026-02-08,,,,texastechredraiders::westvirginia,ac3542b6a4d08086c99b620d64b9ffa4,BetMGM,h2h,full_game,2026-02-08 18:00:00+00:00,2026-02-08 01:15:28+00:00,West Virginia Mountaineers,Texas Tech Red Raiders,155.0,-190.0,,,,,,,,2026-02-08,0,False,93.44596405029296,0.5970091342926025,69.61159,76.563416,-0.35522056,1.3420727,93.44596405029296,0.5970091342926025,,,,,,0.392156862745098,0.6551724137931034,0.5213088398741663,0.4786911601258337,0.2124758333413703,-0.5117956356350823,0.3293375416791241,-0.2693661240184644,1.55,0.5263157894736842
401828216,2026,2026-02-08,2026-02-08 20:00:00+00:00,2026-02-08 15:00,EST,UAB Blazers,Rice Owls,71,65,34.0,33.0,37.0,32.0,False,Bartow Arena,2026-02-08T20:00:00Z,2026-02-08,,,,rice::uabblazers,60ae73fe8be3bc2fa0994c3f44784b34,BetMGM,h2h,full_game,2026-02-08 20:00:00+00:00,2026-02-08 01:15:28+00:00,UAB Blazers,Rice Owls,-350.0,280.0,,,,,,,,2026-02-08,0,False,94.80890426635742,3.018741631507874,69.77525,76.77731,1.5998918,3.5941978,94.80890426635742,3.018741631507874,,,,,,0.7777777777777778,0.2631578947368421,0.6061718319549916,0.3938281680450084,-0.772226756202538,0.1773382280610828,-0.2206362160578679,0.496547038571032,0.2857142857142857,2.8
401828217,2026,2026-02-08,2026-02-08 19:00:00+00:00,2026-02-08 14:00,EST,Memphis Tigers,Charlotte 49ers,77,54,37.0,17.0,40.0,37.0,False,FedExForum,2026-02-08T19:00:00Z,2026-02-08,,,,charlotte49ers::memphis,74aef849b3deb40d70287c6ad7ec4a7f,BetMGM,h2h,full_game,2026-02-08 19:00:00+00:00,2026-02-08 01:15:28+00:00,Memphis Tigers,Charlotte 49ers,-350.0,280.0,,,,,,,,2026-02-08,0,False,142.47486877441406,10.456232070922852,69.98927,77.057014,4.1565776,6.5392847,142.47486877441406,10.456232070922852,,,,,,0.7777777777777778,0.2631578947368421,0.8166400765096837,0.1833599234903162,0.1748803442935767,-0.1082972466917136,0.0499658126553076,-0.3032322907367982,0.2857142857142857,2.8
401828218,2026,2026-02-08,2026-02-08 17:00:00+00:00,2026-02-08 12:00,EST,South Florida Bulls,Tulsa Golden Hurricane,80,74,39.0,35.0,41.0,39.0,False,Yuengling Center,2026-02-08T17:00:00Z,2026-02-08,,,,southfloridabulls::tulsa,c49bdac95a0575b07541ac104eb6e78d,BetMGM,h2h,full_game,2026-02-08 17:00:00+00:00,2026-02-08 01:15:28+00:00,South Florida Bulls,Tulsa Golden Hurricane,-160.0,135.0,,,,,,,,2026-02-08,0,False,142.63341512044272,4.487987194061279,69.77525,76.77731,1.5998918,3.5941978,142.63341512044272,4.487987194061279,,,,,,0.6153846153846154,0.425531914893617,0.6550113459173984,0.3449886540826016,0.1030294993852358,-0.1402049354858416,0.0643934371157723,-0.1892766629058862,0.625,1.35
