game_id,date,home_team,away_team,home_off_rating,away_off_rating,home_def_rating,away_def_rating,home_tempo_rating,away_tempo_rating,tempo_rating_sum
401817202,2025-12-06,Buffalo Bulls,St. Bonaventure Bonnies,104.0,101.0,96.0,99.0,69.0,69.0,138.0
401813452,2025-12-06,Duquesne Dukes,Stony Brook Seawolves,100.0,103.0,96.0,93.0,70.0,69.0,139.0
401812668,2025-12-06,Fordham Rams,Holy Cross Crusaders,105.0,102.0,95.0,94.0,74.0,72.0,146.0
401812609,2025-12-06,Furman Paladins,Harvard Crimson,104.0,111.0,96.0,98.0,68.0,69.0,137.0
401817246,2025-12-06,Indiana Hoosiers,Louisville Cardinals,104.0,104.0,99.0,96.0,72.0,73.0,145.0
401817160,2025-12-06,Loyola Chicago Ramblers,Princeton Tigers,102.0,109.0,98.0,100.0,69.0,67.0,136.0
401828341,2025-12-06,Kennesaw State Owls,Georgia State Panthers,109.0,111.0,98.0,98.0,69.0,71.0,140.0
401823569,2025-12-06,South Dakota State Jackrabbits,Idaho Vandals,100.0,108.0,100.0,92.0,69.0,71.0,140.0
401823471,2025-12-06,Oakland Golden Grizzlies,Toledo Rockets,104.0,100.0,96.0,96.0,68.0,68.0,136.0
401823327,2025-12-06,Tulsa Golden Hurricane,Missouri State Bears,105.0,108.0,98.0,92.0,73.0,74.0,147.0
401823220,2025-12-06,Murray State Racers,Bellarmine Knights,100.0,105.0,100.0,95.0,69.0,71.0,140.0
401822336,2025-12-06,Valparaiso Beacons,Calumet Crimson Wave,102.0,112.0,94.0,97.0,76.0,75.0,151.0
401817523,2025-12-06,Virginia Tech Hokies,George Mason Patriots,108.0,112.0,99.0,97.0,75.0,73.0,148.0
401825400,2025-12-06,Michigan Wolverines,Rutgers Scarlet Knights,102.0,101.0,94.0,99.0,69.0,69.0,138.0
401826791,2025-12-06,Arkansas Razorbacks,Fresno State Bulldogs,100.0,109.0,100.0,100.0,72.0,72.0,144.0
401828546,2025-12-06,Eastern Kentucky Colonels,Indiana University East IU EAST,103.0,109.0,97.0,100.0,73.0,73.0,146.0
401827528,2025-12-06,North Carolina Central Eagles,North Carolina A&T Aggies,104.0,106.0,99.0,94.0,73.0,73.0,146.0
401827519,2025-12-06,Wofford Terriers,Elon Phoenix,101.0,104.0,95.0,96.0,73.0,74.0,147.0
401827263,2025-12-06,Ohio Bobcats,Marshall Thundering Herd,103.0,109.0,100.0,100.0,71.0,69.0,140.0
401827043,2025-12-06,Prairie View A&M Panthers,Champion Christian Tigers,102.0,100.0,94.0,100.0,74.0,73.0,147.0
401826764,2025-12-06,Massachusetts Minutemen,UMass Lowell River Hawks,109.0,101.0,98.0,99.0,72.0,73.0,145.0
401825398,2025-12-06,Iowa Hawkeyes,Maryland Terrapins,102.0,108.0,94.0,92.0,69.0,70.0,139.0
401823761,2025-12-06,Wyoming Cowboys,Dartmouth Big Green,104.0,102.0,96.0,94.0,75.0,74.0,149.0
401823595,2025-12-06,Louisiana Ragin' Cajuns,UNC Wilmington Seahawks,102.0,103.0,98.0,93.0,74.0,73.0,147.0
401823528,2025-12-06,Abilene Christian Wildcats,New Mexico State Aggies,101.0,105.0,95.0,95.0,68.0,70.0,138.0
401823363,2025-12-06,Western Kentucky Hilltoppers,Evansville Purple Aces,103.0,110.0,100.0,99.0,69.0,68.0,137.0
401823017,2025-12-06,Kent State Golden Flashes,Roberts Wesleyan Redhawks,103.0,104.0,100.0,96.0,70.0,69.0,139.0
401820812,2025-12-06,East Carolina Pirates,UNC Greensboro Spartans,106.0,101.0,94.0,99.0,75.0,76.0,151.0
401820610,2025-12-06,Binghamton Bearcats,Le Moyne Dolphins,101.0,107.0,99.0,93.0,72.0,72.0,144.0
401820601,2025-12-06,Tulane Green Wave,Akron Zips,100.0,105.0,96.0,95.0,69.0,69.0,138.0
401819894,2025-12-06,Kansas State Wildcats,Seton Hall Pirates,104.0,108.0,96.0,92.0,68.0,69.0,137.0
401813279,2025-12-06,Morgan State Bears,Longwood Lancers,107.0,110.0,100.0,99.0,69.0,69.0,138.0
401808918,2025-12-06,Nicholls Colonels,Incarnate Word Cardinals,102.0,107.0,98.0,93.0,70.0,69.0,139.0
401831239,2025-12-06,Saint Joseph's Hawks,Temple Owls,103.0,100.0,97.0,96.0,68.0,69.0,137.0
401829350,2025-12-06,Chattanooga Mocs,Southeast Missouri State Redhawks,107.0,108.0,100.0,92.0,68.0,69.0,137.0
401827211,2025-12-06,Troy Trojans,LaGrange Panthers,110.0,101.0,97.0,95.0,69.0,70.0,139.0
401819829,2025-12-06,Memphis Tigers,Baylor Bears,102.0,107.0,94.0,93.0,69.0,69.0,138.0
401826924,2025-12-06,Portland State Vikings,Omaha Mavericks,110.0,103.0,97.0,93.0,68.0,68.0,136.0
401824073,2025-12-06,Pepperdine Waves,Vermont Catamounts,105.0,102.0,95.0,98.0,75.0,75.0,150.0
401823547,2025-12-06,Oregon State Beavers,Southern Utah Thunderbirds,102.0,101.0,94.0,95.0,74.0,75.0,149.0
401823505,2025-12-06,Eastern Washington Eagles,Kansas City Roos,103.0,110.0,97.0,99.0,67.0,68.0,135.0
401823355,2025-12-06,Texas Southern Tigers,Sam Houston Bearkats,103.0,111.0,97.0,98.0,70.0,72.0,142.0
401819867,2025-12-06,Colorado State Rams,Colorado Buffaloes,107.0,109.0,100.0,100.0,74.0,73.0,147.0
401818555,2025-12-06,Brown Bears,Elms College Blazers,106.0,106.0,94.0,94.0,68.0,68.0,136.0
401817225,2025-12-06,California Golden Bears,Pacific Tigers,101.0,110.0,99.0,99.0,69.0,69.0,138.0
401812360,2025-12-06,Lehigh Mountain Hawks,Long Island University Sharks,106.0,112.0,94.0,97.0,74.0,74.0,148.0
401831242,2025-12-06,Florida A&M Rattlers,Florida Memorial FLORIDA MEMORIAL,105.0,103.0,98.0,93.0,76.0,76.0,152.0
401818535,2025-12-06,Columbia Lions,UAlbany Great Danes,108.0,101.0,99.0,95.0,73.0,73.0,146.0
401825402,2025-12-06,USC Trojans,Washington Huskies,105.0,112.0,95.0,97.0,72.0,70.0,142.0
401830238,2025-12-06,Howard Bison,Bowie State Bulldogs,107.0,106.0,100.0,94.0,74.0,73.0,147.0
401825401,2025-12-06,UCLA Bruins,Oregon Ducks,106.0,102.0,94.0,94.0,67.0,67.0,134.0
401824856,2025-12-06,Idaho State Bengals,Denver Pioneers,101.0,100.0,95.0,100.0,71.0,71.0,142.0
401817534,2025-12-06,West Virginia Mountaineers,Wake Forest Demon Deacons,110.0,105.0,97.0,95.0,74.0,75.0,149.0
401817149,2025-12-06,George Washington Revolutionaries,William & Mary Tribe,100.0,111.0,100.0,98.0,67.0,69.0,136.0
401808899,2025-12-06,New Orleans Privateers,Houston Christian Huskies,110.0,103.0,97.0,93.0,68.0,68.0,136.0
401824361,2025-12-06,New Hampshire Wildcats,Boston University Terriers,109.0,100.0,98.0,96.0,69.0,70.0,139.0
401820488,2025-12-06,Lamar Cardinals,Texas A&M-Corpus Christi Islanders,103.0,103.0,97.0,97.0,68.0,68.0,136.0
401819911,2025-12-06,Utah Utes,California Baptist Lancers,103.0,104.0,100.0,96.0,70.0,69.0,139.0
401809154,2025-12-06,Cal Poly Mustangs,UC Riverside Highlanders,107.0,107.0,100.0,93.0,72.0,72.0,144.0
401831240,2025-12-06,Villanova Wildcats,Pennsylvania Quakers,108.0,103.0,99.0,93.0,76.0,75.0,151.0
401813293,2025-12-06,Grand Canyon Lopes,Oklahoma State Cowboys,108.0,100.0,99.0,96.0,72.0,71.0,143.0
401824813,2025-12-06,Houston Cougars,Florida State Seminoles,104.0,102.0,99.0,94.0,69.0,69.0,138.0
401811099,2025-12-06,Tennessee Volunteers,Illinois Fighting Illini,109.0,103.0,98.0,97.0,68.0,68.0,136.0
401826916,2025-12-06,St. John's Red Storm,Ole Miss Rebels,105.0,112.0,95.0,97.0,76.0,74.0,150.0
401828293,2025-12-06,North Dakota Fighting Hawks,Montana Grizzlies,108.0,103.0,99.0,93.0,69.0,68.0,137.0
401825593,2025-12-06,North Dakota State Bison,Northern Arizona Lumberjacks,103.0,112.0,100.0,97.0,73.0,71.0,144.0
401825581,2025-12-06,Oral Roberts Golden Eagles,Montana State Bobcats,100.0,109.0,96.0,100.0,74.0,72.0,146.0
401823465,2025-12-06,Bradley Braves,Northern Illinois Huskies,100.0,102.0,96.0,94.0,70.0,68.0,138.0
401820547,2025-12-06,Northern Iowa Panthers,Wichita State Shockers,100.0,101.0,96.0,99.0,76.0,75.0,151.0
401817509,2025-12-06,Milwaukee Panthers,Robert Morris Colonials,102.0,102.0,94.0,98.0,70.0,71.0,141.0
401813260,2025-12-06,Illinois State Redbirds,Chicago State Cougars,100.0,101.0,100.0,99.0,72.0,73.0,145.0
401811110,2025-12-06,Northern Colorado Bears,South Dakota Coyotes,104.0,108.0,96.0,92.0,75.0,76.0,151.0
401806343,2025-12-06,Eastern Illinois Panthers,Lindenwood Lions,105.0,104.0,98.0,96.0,69.0,69.0,138.0
401825574,2025-12-06,DePaul Blue Demons,Arkansas-Pine Bluff Golden Lions,106.0,105.0,94.0,95.0,73.0,75.0,148.0
401825189,2025-12-06,Little Rock Trojans,Arkansas State Red Wolves,100.0,104.0,96.0,96.0,74.0,73.0,147.0
401824122,2025-12-06,New Mexico Lobos,Santa Clara Broncos,105.0,103.0,98.0,93.0,71.0,71.0,142.0
401823737,2025-12-06,UC Santa Barbara Gauchos,Cal State Bakersfield Roadrunners,102.0,100.0,94.0,96.0,70.0,70.0,140.0
401809085,2025-12-06,Long Beach State Beach,UC San Diego Tritons,100.0,106.0,96.0,94.0,74.0,72.0,146.0
401823480,2025-12-06,Arizona Wildcats,Auburn Tigers,104.0,101.0,96.0,99.0,74.0,74.0,148.0
401819819,2025-12-06,Arizona State Sun Devils,Oklahoma Sooners,105.0,107.0,98.0,93.0,68.0,68.0,136.0
401809106,2025-12-06,UC Irvine Anteaters,Cal State Northridge Matadors,110.0,105.0,97.0,95.0,68.0,69.0,137.0
401809139,2025-12-06,Hawai'i Rainbow Warriors,Cal State Fullerton Titans,103.0,101.0,97.0,95.0,68.0,70.0,138.0
