pair_key,home_team,away_team,our_start_iso,our_start_dt,sched_commence_time,sched_start_time,sched_dt,diff_minutes
campbellfighting::pennstatenittany,Penn State Nittany Lions,Campbell Fighting Camels,2025-12-02T23:00:00Z,2025-12-02 23:00:00+00:00,,2025-12-02 23:00:00+00:00,2025-12-02 23:00:00+00:00,0.0
centralmichigan::loyolachicago,Loyola Chicago Ramblers,Central Michigan Chippewas,2025-12-03T06:00:00Z,2025-12-03 06:00:00+00:00,,2025-12-03 01:00:00+00:00,2025-12-03 01:00:00+00:00,300.0
charlestonsouthern::utmartinskyhawks,UT Martin Skyhawks,Charleston Southern Buccaneers,2025-12-02T17:00:00Z,2025-12-02 17:00:00+00:00,,2025-12-02 17:00:00+00:00,2025-12-02 17:00:00+00:00,0.0
charlotte49ers::northcarolinaaandt,Charlotte 49ers,North Carolina A&T Aggies,2025-12-03T05:00:00Z,2025-12-03 05:00:00+00:00,,2025-12-03 00:00:00+00:00,2025-12-03 00:00:00+00:00,300.0
connecticut::kansas,Kansas Jayhawks,UConn Huskies,2025-12-03T07:00:00Z,2025-12-03 07:00:00+00:00,,2025-12-03 02:00:00+00:00,2025-12-03 02:00:00+00:00,300.0
cornellbigred::georgemasonpatriots,George Mason Patriots,Cornell Big Red,2025-12-03T05:00:00Z,2025-12-03 05:00:00+00:00,,2025-12-03 00:00:00+00:00,2025-12-03 00:00:00+00:00,300.0
creightonbluejays::nichollscolonels,Creighton Bluejays,Nicholls Colonels,2025-12-03T07:00:00Z,2025-12-03 07:00:00+00:00,,2025-12-03 02:00:00+00:00,2025-12-03 02:00:00+00:00,300.0
dayton::easttennesseestate,Dayton Flyers,East Tennessee State Buccaneers,2025-12-03T05:00:00Z,2025-12-03 05:00:00+00:00,,2025-12-03 00:00:00+00:00,2025-12-03 00:00:00+00:00,300.0
drake::westernillinoisleathernecks,Drake Bulldogs,Western Illinois Leathernecks,2025-12-03T05:30:00Z,2025-12-03 05:30:00+00:00,,2025-12-03 00:30:00+00:00,2025-12-03 00:30:00+00:00,300.0
dukebluedevils::floridagators,Duke Blue Devils,Florida Gators,2025-12-03T05:30:00Z,2025-12-03 05:30:00+00:00,,2025-12-03 00:30:00+00:00,2025-12-03 00:30:00+00:00,300.0
duquesne::williamandmarytribe,Duquesne Dukes,William & Mary Tribe,2025-12-03T05:00:00Z,2025-12-03 05:00:00+00:00,,2025-12-03 00:00:00+00:00,2025-12-03 00:00:00+00:00,300.0
eastcarolina::marylandeasternshore,East Carolina Pirates,Maryland Eastern Shore Hawks,2025-12-03T05:00:00Z,2025-12-03 05:00:00+00:00,,2025-12-03 00:00:00+00:00,2025-12-03 00:00:00+00:00,300.0
eurekareddevils::indianastate,Indiana State Sycamores,Eureka Red Devils,2025-12-03T05:00:00Z,2025-12-03 05:00:00+00:00,,2025-12-03 00:00:00+00:00,2025-12-03 00:00:00+00:00,300.0
fairleighdickinson::providence,Providence Friars,Fairleigh Dickinson Knights,2025-12-03T05:00:00Z,2025-12-03 05:00:00+00:00,,2025-12-03 00:00:00+00:00,2025-12-03 00:00:00+00:00,300.0
floridaaandmrattlers::jacksonville,Jacksonville Dolphins,Florida A&M Rattlers,2025-12-03T05:00:00Z,2025-12-03 05:00:00+00:00,,2025-12-03 00:00:00+00:00,2025-12-03 00:00:00+00:00,300.0
floridastateseminoles::georgia,Florida State Seminoles,Georgia Bulldogs,2025-12-03T07:00:00Z,2025-12-03 07:00:00+00:00,,2025-12-03 02:00:00+00:00,2025-12-03 02:00:00+00:00,300.0
georgiastate::mercer,Mercer Bears,Georgia State Panthers,2025-12-03T05:00:00Z,2025-12-03 05:00:00+00:00,,2025-12-03 00:00:00+00:00,2025-12-03 00:00:00+00:00,300.0
grambling::tulanegreen,Tulane Green Wave,Grambling Tigers,2025-12-03T05:30:00Z,2025-12-03 05:30:00+00:00,,2025-12-03 00:30:00+00:00,2025-12-03 00:30:00+00:00,300.0
grandcanyon::stetsonhatters,Grand Canyon Lopes,Stetson Hatters,2025-12-03T07:00:00Z,2025-12-03 07:00:00+00:00,,2025-12-03 02:00:00+00:00,2025-12-03 02:00:00+00:00,300.0
houstonchristian::northtexas,North Texas Mean Green,Houston Christian Huskies,2025-12-03T06:00:00Z,2025-12-03 06:00:00+00:00,,2025-12-03 01:00:00+00:00,2025-12-03 01:00:00+00:00,300.0
indianaeastiueast::miamioh,Miami (OH) RedHawks,Indiana University East IU EAST,2025-12-03T05:00:00Z,2025-12-03 05:00:00+00:00,,2025-12-03 00:00:00+00:00,2025-12-03 00:00:00+00:00,300.0
iowahawkeyes::michiganstate,Michigan State Spartans,Iowa Hawkeyes,2025-12-03T05:00:00Z,2025-12-03 05:00:00+00:00,,2025-12-03 00:00:00+00:00,2025-12-03 00:00:00+00:00,300.0
jacksonstate::kennesawstate,Kennesaw State Owls,Jackson State Tigers,2025-12-03T05:00:00Z,2025-12-03 05:00:00+00:00,,2025-12-03 00:00:00+00:00,2025-12-03 00:00:00+00:00,300.0
kentucky::northcarolina,Kentucky Wildcats,North Carolina Tar Heels,2025-12-03T07:30:00Z,2025-12-03 07:30:00+00:00,,2025-12-03 02:30:00+00:00,2025-12-03 02:30:00+00:00,300.0
lindenwood::northernillinois,Northern Illinois Huskies,Lindenwood Lions,2025-12-03T06:00:00Z,2025-12-03 06:00:00+00:00,,2025-12-03 01:00:00+00:00,2025-12-03 01:00:00+00:00,300.0
longisland::winthrop,Long Island University Sharks,Winthrop Eagles,2025-12-03T05:30:00Z,2025-12-03 05:30:00+00:00,,2025-12-03 00:30:00+00:00,2025-12-03 00:30:00+00:00,300.0
loyolamarymount::stlouis,Loyola Marymount Lions,Saint Louis Billikens,2025-12-03T08:00:00Z,2025-12-03 08:00:00+00:00,,2025-12-03 03:00:00+00:00,2025-12-03 03:00:00+00:00,300.0
manhattanchristianthunder::tulsa,Tulsa Golden Hurricane,Manhattan Christian Thunder,2025-12-03T06:00:00Z,2025-12-03 06:00:00+00:00,,2025-12-03 01:00:00+00:00,2025-12-03 01:00:00+00:00,300.0
marquettegolden::valparaisobeacons,Marquette Golden Eagles,Valparaiso Beacons,2025-12-03T06:00:00Z,2025-12-03 06:00:00+00:00,,2025-12-03 01:00:00+00:00,2025-12-03 01:00:00+00:00,300.0
marylandterrapins::wagnerseahawks,Maryland Terrapins,Wagner Seahawks,2025-12-03T06:00:00Z,2025-12-03 06:00:00+00:00,,2025-12-03 01:00:00+00:00,2025-12-03 01:00:00+00:00,300.0
miamihurricanes::mississippiolemiss,Ole Miss Rebels,Miami Hurricanes,2025-12-03T07:00:00Z,2025-12-03 07:00:00+00:00,,2025-12-03 02:00:00+00:00,2025-12-03 02:00:00+00:00,300.0
missouri::notredame,Notre Dame Fighting Irish,Missouri Tigers,2025-12-03T07:00:00Z,2025-12-03 07:00:00+00:00,,2025-12-03 02:00:00+00:00,2025-12-03 02:00:00+00:00,300.0
moreheadstate::murraystate,Murray State Racers,Morehead State Eagles,2025-12-03T06:00:00Z,2025-12-03 06:00:00+00:00,,2025-12-03 01:00:00+00:00,2025-12-03 01:00:00+00:00,300.0
mountmartycollege::wichitastateshockers,Wichita State Shockers,Mount Marty College Lancers,2025-12-03T05:30:00Z,2025-12-03 05:30:00+00:00,,2025-12-03 00:30:00+00:00,2025-12-03 00:30:00+00:00,300.0
nevadawolfpack::ucsandiegotritons,Nevada Wolf Pack,UC San Diego Tritons,2025-12-03T08:00:00Z,2025-12-03 08:00:00+00:00,,2025-12-03 03:00:00+00:00,2025-12-03 03:00:00+00:00,300.0
newmexicostate::southalabama,South Alabama Jaguars,New Mexico State Aggies,2025-12-03T05:00:00Z,2025-12-03 05:00:00+00:00,,2025-12-03 00:00:00+00:00,2025-12-03 00:00:00+00:00,300.0
northfloridaospreys::siuedwardsville,North Florida Ospreys,SIU Edwardsville Cougars,2025-12-03T05:00:00Z,2025-12-03 05:00:00+00:00,,2025-12-03 00:00:00+00:00,2025-12-03 00:00:00+00:00,300.0
oklahomasooners::wakeforestdemon,Wake Forest Demon Deacons,Oklahoma Sooners,2025-12-03T05:00:00Z,2025-12-03 05:00:00+00:00,,2025-12-03 00:00:00+00:00,2025-12-03 00:00:00+00:00,300.0
oklahomastate::samhoustonbearkats,Oklahoma State Cowboys,Sam Houston Bearkats,2025-12-03T06:00:00Z,2025-12-03 06:00:00+00:00,,2025-12-03 01:00:00+00:00,2025-12-03 01:00:00+00:00,300.0
oregonducks::usctrojans,Oregon Ducks,USC Trojans,2025-12-03T08:00:00Z,2025-12-03 08:00:00+00:00,,2025-12-03 03:00:00+00:00,2025-12-03 03:00:00+00:00,300.0
pittsburgh::texasaandm,Pittsburgh Panthers,Texas A&M Aggies,2025-12-03T05:00:00Z,2025-12-03 05:00:00+00:00,,2025-12-03 00:00:00+00:00,2025-12-03 00:00:00+00:00,300.0
purdueboilermakers::rutgersscarlet,Rutgers Scarlet Knights,Purdue Boilermakers,2025-12-03T06:00:00Z,2025-12-03 06:00:00+00:00,,2025-12-03 01:00:00+00:00,2025-12-03 01:00:00+00:00,300.0
southcarolinagamecocks::virginiatech,South Carolina Gamecocks,Virginia Tech Hokies,2025-12-03T05:00:00Z,2025-12-03 05:00:00+00:00,,2025-12-03 00:00:00+00:00,2025-12-03 00:00:00+00:00,300.0
southeastmissouristate::stmaryofwoodscollegepomeroys,Southeast Missouri State Redhawks,Saint Mary of the Woods College Pomeroys,2025-12-03T05:30:00Z,2025-12-03 05:30:00+00:00,,2025-12-03 00:30:00+00:00,2025-12-03 00:30:00+00:00,300.0
sunymaritime::yale,Yale Bulldogs,SUNY-Maritime Privateers,2025-12-03T05:00:00Z,2025-12-03 05:00:00+00:00,,2025-12-03 00:00:00+00:00,2025-12-03 00:00:00+00:00,300.0
syracuse::tennessee,Syracuse Orange,Tennessee Volunteers,2025-12-03T05:00:00Z,2025-12-03 05:00:00+00:00,,2025-12-03 00:00:00+00:00,2025-12-03 00:00:00+00:00,300.0
uncasheville::uncgreensboro,UNC Asheville Bulldogs,UNC Greensboro Spartans,2025-12-03T05:00:00Z,2025-12-03 05:00:00+00:00,,2025-12-03 00:00:00+00:00,2025-12-03 00:00:00+00:00,300.0
virginialynchburg::westerncarolinacatamounts,Western Carolina Catamounts,Virginia-Lynchburg Dragons,2025-12-02T16:00:00Z,2025-12-02 16:00:00+00:00,,2025-12-02 16:00:00+00:00,2025-12-02 16:00:00+00:00,0.0
