book,fetched_at,moneyline_home,moneyline_away,spread,total,commence_time,home_team_name,away_team_name,pair_key,date,game_id,pred_total,pred_margin,pred_total_mu,pred_total_sigma,edge_total,edge_margin,edge_total_pct,edge_margin_pct,kelly_fraction_total,home_ml_prob_market,away_ml_prob_market,home_ml_prob_fair,away_ml_prob_fair,kelly_fraction_ml_home,kelly_fraction_ml_away,home_ml_ev,away_ml_ev,home_ml_b,away_ml_b
DraftKings,2025-11-09 15:36:56.948377+00:00,220.0,-270.0,6.5,157.5,2025-11-09 19:00:00+00:00,North Dakota Fighting Hawks,CSU Northridge Matadors,csunorthridgematadors::northdakotafightinghawks,,nan,,,,,,,,,,0.3125,0.7297297297297297,,,,,,,2.2,0.37037037037037035
LowVig.ag,2025-11-09 15:36:56.948377+00:00,226.0,-275.0,6.5,157.5,2025-11-09 19:00:00+00:00,North Dakota Fighting Hawks,CSU Northridge Matadors,csunorthridgematadors::northdakotafightinghawks,,nan,,,,,,,,,,0.3067484662576687,0.7333333333333333,,,,,,,2.26,0.36363636363636365
BetOnline.ag,2025-11-09 15:36:56.948377+00:00,226.0,-275.0,6.5,157.5,2025-11-09 19:00:00+00:00,North Dakota Fighting Hawks,CSU Northridge Matadors,csunorthridgematadors::northdakotafightinghawks,,nan,,,,,,,,,,0.3067484662576687,0.7333333333333333,,,,,,,2.26,0.36363636363636365
FanDuel,2025-11-09 15:36:56.948377+00:00,210.0,-265.0,6.5,157.5,2025-11-09 19:00:00+00:00,North Dakota Fighting Hawks,CSU Northridge Matadors,csunorthridgematadors::northdakotafightinghawks,,nan,,,,,,,,,,0.3225806451612903,0.726027397260274,,,,,,,2.1,0.37735849056603776
BetMGM,2025-11-09 15:36:56.948377+00:00,220.0,-275.0,6.5,157.5,2025-11-09 19:00:00+00:00,North Dakota Fighting Hawks,CSU Northridge Matadors,csunorthridgematadors::northdakotafightinghawks,,nan,,,,,,,,,,0.3125,0.7333333333333333,,,,,,,2.2,0.36363636363636365
Caesars,2025-11-09 15:36:56.948377+00:00,222.0,-278.0,6.5,157.5,2025-11-09 19:00:00+00:00,North Dakota Fighting Hawks,CSU Northridge Matadors,csunorthridgematadors::northdakotafightinghawks,,nan,,,,,,,,,,0.3105590062111801,0.7354497354497355,,,,,,,2.22,0.3597122302158273
Bovada,2025-11-09 15:36:56.948377+00:00,215.0,-260.0,6.5,157.0,2025-11-09 19:00:00+00:00,North Dakota Fighting Hawks,CSU Northridge Matadors,csunorthridgematadors::northdakotafightinghawks,,nan,,,,,,,,,,0.31746031746031744,0.7222222222222222,,,,,,,2.15,0.38461538461538464
Fanatics,2025-11-09 15:36:56.948377+00:00,210.0,-260.0,6.5,157.5,2025-11-09 19:00:00+00:00,North Dakota Fighting Hawks,CSU Northridge Matadors,csunorthridgematadors::northdakotafightinghawks,,nan,,,,,,,,,,0.3225806451612903,0.7222222222222222,,,,,,,2.1,0.38461538461538464
BetRivers,2025-11-09 15:36:56.948377+00:00,205.0,-265.0,6.5,158.0,2025-11-09 19:00:00+00:00,North Dakota Fighting Hawks,CSU Northridge Matadors,csunorthridgematadors::northdakotafightinghawks,,nan,,,,,,,,,,0.32786885245901637,0.726027397260274,,,,,,,2.05,0.37735849056603776
BetUS,2025-11-09 15:36:56.948377+00:00,218.0,-260.0,6.5,157.5,2025-11-09 19:00:00+00:00,North Dakota Fighting Hawks,CSU Northridge Matadors,csunorthridgematadors::northdakotafightinghawks,,nan,,,,,,,,,,0.31446540880503143,0.7222222222222222,,,,,,,2.18,0.38461538461538464
DraftKings,2025-11-09 15:36:56.948377+00:00,-305.0,245.0,-6.5,165.5,2025-11-09 19:00:00+00:00,Illinois St Redbirds,Cornell Big Red,cornellbigred::illinoisstredbirds,,nan,,,,,,,,,,0.7530864197530864,0.2898550724637681,,,,,,,0.32786885245901637,2.45
BetOnline.ag,2025-11-09 15:36:56.948377+00:00,-300.0,245.0,-7.0,165.5,2025-11-09 19:00:00+00:00,Illinois St Redbirds,Cornell Big Red,cornellbigred::illinoisstredbirds,,nan,,,,,,,,,,0.75,0.2898550724637681,,,,,,,0.3333333333333333,2.45
LowVig.ag,2025-11-09 15:36:56.948377+00:00,-300.0,245.0,-7.0,165.5,2025-11-09 19:00:00+00:00,Illinois St Redbirds,Cornell Big Red,cornellbigred::illinoisstredbirds,,nan,,,,,,,,,,0.75,0.2898550724637681,,,,,,,0.3333333333333333,2.45
FanDuel,2025-11-09 15:36:56.948377+00:00,-320.0,245.0,-6.5,165.5,2025-11-09 19:00:00+00:00,Illinois St Redbirds,Cornell Big Red,cornellbigred::illinoisstredbirds,,nan,,,,,,,,,,0.7619047619047619,0.2898550724637681,,,,,,,0.3125,2.45
BetMGM,2025-11-09 15:36:56.948377+00:00,-295.0,230.0,-6.5,165.5,2025-11-09 19:00:00+00:00,Illinois St Redbirds,Cornell Big Red,cornellbigred::illinoisstredbirds,,nan,,,,,,,,,,0.7468354430379747,0.30303030303030304,,,,,,,0.3389830508474576,2.3
Caesars,2025-11-09 15:36:56.948377+00:00,-320.0,250.0,-6.5,165.5,2025-11-09 19:00:00+00:00,Illinois St Redbirds,Cornell Big Red,cornellbigred::illinoisstredbirds,,nan,,,,,,,,,,0.7619047619047619,0.2857142857142857,,,,,,,0.3125,2.5
Fanatics,2025-11-09 15:36:56.948377+00:00,-300.0,240.0,-6.5,164.5,2025-11-09 19:00:00+00:00,Illinois St Redbirds,Cornell Big Red,cornellbigred::illinoisstredbirds,,nan,,,,,,,,,,0.75,0.29411764705882354,,,,,,,0.3333333333333333,2.4
Bovada,2025-11-09 15:36:56.948377+00:00,-285.0,235.0,-6.5,164.5,2025-11-09 19:00:00+00:00,Illinois St Redbirds,Cornell Big Red,cornellbigred::illinoisstredbirds,,nan,,,,,,,,,,0.7402597402597403,0.29850746268656714,,,,,,,0.3508771929824561,2.35
BetRivers,2025-11-09 15:36:56.948377+00:00,-295.0,230.0,-7.0,165.5,2025-11-09 19:00:00+00:00,Illinois St Redbirds,Cornell Big Red,cornellbigred::illinoisstredbirds,,nan,,,,,,,,,,0.7468354430379747,0.30303030303030304,,,,,,,0.3389830508474576,2.3
BetUS,2025-11-09 15:36:56.948377+00:00,-300.0,250.0,-7.0,165.5,2025-11-09 19:00:00+00:00,Illinois St Redbirds,Cornell Big Red,cornellbigred::illinoisstredbirds,,nan,,,,,,,,,,0.75,0.2857142857142857,,,,,,,0.3333333333333333,2.5
DraftKings,2025-11-09 15:36:56.948377+00:00,-120.0,100.0,-1.5,138.5,2025-11-09 19:00:00+00:00,Dartmouth Big Green,Marist Red Foxes,maristredfoxes::dartmouthbiggreen,2025-11-09,401813320,141.85124,2.9149399,141.90643,13.246382,3.35123999999999,,0.02419667870036094,,0.11170799999999967,0.5454545454545454,0.5,0.6026262673171017,0.39737373268289833,0.12577778809762366,-0.20525253463420334,0.1048148234146864,-0.20525253463420334,0.8333333333333334,1.0
BetOnline.ag,2025-11-09 15:36:56.948377+00:00,-120.0,100.0,-1.5,138.5,2025-11-09 19:00:00+00:00,Dartmouth Big Green,Marist Red Foxes,maristredfoxes::dartmouthbiggreen,2025-11-09,401813320,141.85124,2.9149399,141.90643,13.246382,3.35123999999999,,0.02419667870036094,,0.11170799999999967,0.5454545454545454,0.5,0.6026262673171017,0.39737373268289833,0.12577778809762366,-0.20525253463420334,0.1048148234146864,-0.20525253463420334,0.8333333333333334,1.0
LowVig.ag,2025-11-09 15:36:56.948377+00:00,-120.0,100.0,-1.5,138.5,2025-11-09 19:00:00+00:00,Dartmouth Big Green,Marist Red Foxes,maristredfoxes::dartmouthbiggreen,2025-11-09,401813320,141.85124,2.9149399,141.90643,13.246382,3.35123999999999,,0.02419667870036094,,0.11170799999999967,0.5454545454545454,0.5,0.6026262673171017,0.39737373268289833,0.12577778809762366,-0.20525253463420334,0.1048148234146864,-0.20525253463420334,0.8333333333333334,1.0
FanDuel,2025-11-09 15:36:56.948377+00:00,-122.0,100.0,-1.5,138.5,2025-11-09 19:00:00+00:00,Dartmouth Big Green,Marist Red Foxes,maristredfoxes::dartmouthbiggreen,2025-11-09,401813320,141.85124,2.9149399,141.90643,13.246382,3.35123999999999,,0.02419667870036094,,0.11170799999999967,0.5495495495495496,0.5,0.6026262673171017,0.39737373268289833,0.11783031344396575,-0.20525253463420334,0.09658222413439815,-0.20525253463420334,0.819672131147541,1.0
BetMGM,2025-11-09 15:36:56.948377+00:00,-120.0,100.0,-1.5,138.5,2025-11-09 19:00:00+00:00,Dartmouth Big Green,Marist Red Foxes,maristredfoxes::dartmouthbiggreen,2025-11-09,401813320,141.85124,2.9149399,141.90643,13.246382,3.35123999999999,,0.02419667870036094,,0.11170799999999967,0.5454545454545454,0.5,0.6026262673171017,0.39737373268289833,0.12577778809762366,-0.20525253463420334,0.1048148234146864,-0.20525253463420334,0.8333333333333334,1.0
Caesars,2025-11-09 15:36:56.948377+00:00,-120.0,100.0,-1.5,138.5,2025-11-09 19:00:00+00:00,Dartmouth Big Green,Marist Red Foxes,maristredfoxes::dartmouthbiggreen,2025-11-09,401813320,141.85124,2.9149399,141.90643,13.246382,3.35123999999999,,0.02419667870036094,,0.11170799999999967,0.5454545454545454,0.5,0.6026262673171017,0.39737373268289833,0.12577778809762366,-0.20525253463420334,0.1048148234146864,-0.20525253463420334,0.8333333333333334,1.0
Bovada,2025-11-09 15:36:56.948377+00:00,-120.0,100.0,-1.5,139.5,2025-11-09 19:00:00+00:00,Dartmouth Big Green,Marist Red Foxes,maristredfoxes::dartmouthbiggreen,2025-11-09,401813320,141.85124,2.9149399,141.90643,13.246382,2.35123999999999,,0.016854767025089534,,0.07837466666666633,0.5454545454545454,0.5,0.6026262673171017,0.39737373268289833,0.12577778809762366,-0.20525253463420334,0.1048148234146864,-0.20525253463420334,0.8333333333333334,1.0
Fanatics,2025-11-09 15:36:56.948377+00:00,-120.0,100.0,-1.5,139.0,2025-11-09 19:00:00+00:00,Dartmouth Big Green,Marist Red Foxes,maristredfoxes::dartmouthbiggreen,2025-11-09,401813320,141.85124,2.9149399,141.90643,13.246382,2.85123999999999,,0.020512517985611437,,0.095041333333333,0.5454545454545454,0.5,0.6026262673171017,0.39737373268289833,0.12577778809762366,-0.20525253463420334,0.1048148234146864,-0.20525253463420334,0.8333333333333334,1.0
BetRivers,2025-11-09 15:36:56.948377+00:00,-122.0,100.0,-1.5,139.5,2025-11-09 19:00:00+00:00,Dartmouth Big Green,Marist Red Foxes,maristredfoxes::dartmouthbiggreen,2025-11-09,401813320,141.85124,2.9149399,141.90643,13.246382,2.35123999999999,,0.016854767025089534,,0.07837466666666633,0.5495495495495496,0.5,0.6026262673171017,0.39737373268289833,0.11783031344396575,-0.20525253463420334,0.09658222413439815,-0.20525253463420334,0.819672131147541,1.0
BetUS,2025-11-09 15:36:56.948377+00:00,-125.0,105.0,-1.5,139.0,2025-11-09 19:00:00+00:00,Dartmouth Big Green,Marist Red Foxes,maristredfoxes::dartmouthbiggreen,2025-11-09,401813320,141.85124,2.9149399,141.90643,13.246382,2.85123999999999,,0.020512517985611437,,0.095041333333333,0.5555555555555556,0.4878048780487805,0.6026262673171017,0.39737373268289833,0.1059091014634788,-0.17655604571434133,0.08472728117078304,-0.18538384800005842,0.8,1.05
FanDuel,2025-11-09 15:36:56.948377+00:00,,,-28.5,149.5,2025-11-09 19:00:00+00:00,Georgia Bulldogs,Morehead St Eagles,moreheadsteagles::georgiabulldogs,,nan,,,,,,,,,,,,,,,,,,,
LowVig.ag,2025-11-09 15:36:56.948377+00:00,,,-29.0,150.5,2025-11-09 19:00:00+00:00,Georgia Bulldogs,Morehead St Eagles,moreheadsteagles::georgiabulldogs,,nan,,,,,,,,,,,,,,,,,,,
BetOnline.ag,2025-11-09 15:36:56.948377+00:00,,,-29.0,150.5,2025-11-09 19:00:00+00:00,Georgia Bulldogs,Morehead St Eagles,moreheadsteagles::georgiabulldogs,,nan,,,,,,,,,,,,,,,,,,,
DraftKings,2025-11-09 15:36:56.948377+00:00,-6500.0,2000.0,-28.5,150.5,2025-11-09 19:00:00+00:00,Georgia Bulldogs,Morehead St Eagles,moreheadsteagles::georgiabulldogs,,nan,,,,,,,,,,0.9848484848484849,0.047619047619047616,,,,,,,0.015384615384615385,20.0
BetMGM,2025-11-09 15:36:56.948377+00:00,,,-28.5,150.5,2025-11-09 19:00:00+00:00,Georgia Bulldogs,Morehead St Eagles,moreheadsteagles::georgiabulldogs,,nan,,,,,,,,,,,,,,,,,,,
Caesars,2025-11-09 15:36:56.948377+00:00,,,-28.5,150.5,2025-11-09 19:00:00+00:00,Georgia Bulldogs,Morehead St Eagles,moreheadsteagles::georgiabulldogs,,nan,,,,,,,,,,,,,,,,,,,
Bovada,2025-11-09 15:36:56.948377+00:00,,,-28.5,149.5,2025-11-09 19:00:00+00:00,Georgia Bulldogs,Morehead St Eagles,moreheadsteagles::georgiabulldogs,,nan,,,,,,,,,,,,,,,,,,,
Fanatics,2025-11-09 15:36:56.948377+00:00,,,-29.0,150.5,2025-11-09 19:00:00+00:00,Georgia Bulldogs,Morehead St Eagles,moreheadsteagles::georgiabulldogs,,nan,,,,,,,,,,,,,,,,,,,
BetRivers,2025-11-09 15:36:56.948377+00:00,,,-28.5,150.0,2025-11-09 19:00:00+00:00,Georgia Bulldogs,Morehead St Eagles,moreheadsteagles::georgiabulldogs,,nan,,,,,,,,,,,,,,,,,,,
BetUS,2025-11-09 15:36:56.948377+00:00,,,-29.0,151.0,2025-11-09 19:00:00+00:00,Georgia Bulldogs,Morehead St Eagles,moreheadsteagles::georgiabulldogs,,nan,,,,,,,,,,,,,,,,,,,
DraftKings,2025-11-09 15:36:56.948377+00:00,-155.0,130.0,-2.5,158.5,2025-11-09 19:00:00+00:00,Mercer Bears,Lipscomb Bisons,lipscombbisons::mercerbears,2025-11-09,401823485,141.85124,2.9149399,141.90643,13.246382,-16.64876000000001,,-0.10503949526813887,,-0.554958666666667,0.6078431372549019,0.43478260869565216,0.6026262673171017,0.39737373268289833,-0.013303018341390744,-0.0661849344841029,-0.008582592478316609,-0.08604041482933378,0.6451612903225806,1.3
BetOnline.ag,2025-11-09 15:36:56.948377+00:00,,,-2.5,158.5,2025-11-09 19:00:00+00:00,Mercer Bears,Lipscomb Bisons,lipscombbisons::mercerbears,2025-11-09,401823485,141.85124,2.9149399,141.90643,13.246382,-16.64876000000001,,-0.10503949526813887,,-0.554958666666667,,,0.6026262673171017,0.39737373268289833,,,,,,
Fanatics,2025-11-09 15:36:56.948377+00:00,-160.0,130.0,-3.5,159.5,2025-11-09 19:00:00+00:00,Mercer Bears,Lipscomb Bisons,lipscombbisons::mercerbears,2025-11-09,401823485,141.85124,2.9149399,141.90643,13.246382,-17.64876000000001,,-0.11065053291536056,,-0.5882920000000004,0.6153846153846154,0.43478260869565216,0.6026262673171017,0.39737373268289833,-0.033171704975535656,-0.0661849344841029,-0.020732315609709784,-0.08604041482933378,0.625,1.3
LowVig.ag,2025-11-09 15:36:56.948377+00:00,,,-2.5,158.5,2025-11-09 19:00:00+00:00,Mercer Bears,Lipscomb Bisons,lipscombbisons::mercerbears,2025-11-09,401823485,141.85124,2.9149399,141.90643,13.246382,-16.64876000000001,,-0.10503949526813887,,-0.554958666666667,,,0.6026262673171017,0.39737373268289833,,,,,,
FanDuel,2025-11-09 15:36:56.948377+00:00,-162.0,132.0,-2.5,158.5,2025-11-09 19:00:00+00:00,Mercer Bears,Lipscomb Bisons,lipscombbisons::mercerbears,2025-11-09,401823485,141.85124,2.9149399,141.90643,13.246382,-16.64876000000001,,-0.10503949526813887,,-0.554958666666667,0.6183206106870229,0.43103448275862066,0.6026262673171017,0.39737373268289833,-0.04111917962919369,-0.05916131831490591,-0.025382209647650422,-0.0780929401756758,0.6172839506172839,1.32
BetMGM,2025-11-09 15:36:56.948377+00:00,-155.0,125.0,-2.5,158.5,2025-11-09 19:00:00+00:00,Mercer Bears,Lipscomb Bisons,lipscombbisons::mercerbears,2025-11-09,401823485,141.85124,2.9149399,141.90643,13.246382,-16.64876000000001,,-0.10503949526813887,,-0.554958666666667,0.6078431372549019,0.4444444444444444,0.6026262673171017,0.39737373268289833,-0.013303018341390744,-0.08472728117078301,-0.008582592478316609,-0.10590910146347876,0.6451612903225806,1.25
BetRivers,2025-11-09 15:36:56.948377+00:00,-165.0,132.0,-3.5,158.5,2025-11-09 19:00:00+00:00,Mercer Bears,Lipscomb Bisons,lipscombbisons::mercerbears,2025-11-09,401823485,141.85124,2.9149399,141.90643,13.246382,-16.64876000000001,,-0.10503949526813887,,-0.554958666666667,0.6226415094339622,0.43103448275862066,0.6026262673171017,0.39737373268289833,-0.053040391609680555,-0.05916131831490591,-0.03214569188465488,-0.0780929401756758,0.6060606060606061,1.32
Bovada,2025-11-09 15:36:56.948377+00:00,-160.0,135.0,-3.5,160.0,2025-11-09 19:00:00+00:00,Mercer Bears,Lipscomb Bisons,lipscombbisons::mercerbears,2025-11-09,401823485,141.85124,2.9149399,141.90643,13.246382,-18.14876000000001,,-0.11342975000000007,,-0.604958666666667,0.6153846153846154,0.425531914893617,0.6026262673171017,0.39737373268289833,-0.033171704975535656,-0.04901609495939919,-0.020732315609709784,-0.0661717281951889,0.625,1.35
DraftKings,2025-11-09 15:36:56.948377+00:00,-550.0,410.0,-10.5,151.5,2025-11-09 19:00:00+00:00,Northern Iowa Panthers,South Dakota St Jackrabbits,southdakotastjackrabbits::northerniowapanthers,,nan,,,,,,,,,,0.8461538461538461,0.19607843137254902,,,,,,,0.18181818181818182,4.1
BetOnline.ag,2025-11-09 15:36:56.948377+00:00,-550.0,415.0,-10.5,151.5,2025-11-09 19:00:00+00:00,Northern Iowa Panthers,South Dakota St Jackrabbits,southdakotastjackrabbits::northerniowapanthers,,nan,,,,,,,,,,0.8461538461538461,0.1941747572815534,,,,,,,0.18181818181818182,4.15
LowVig.ag,2025-11-09 15:36:56.948377+00:00,-550.0,415.0,-10.5,151.5,2025-11-09 19:00:00+00:00,Northern Iowa Panthers,South Dakota St Jackrabbits,southdakotastjackrabbits::northerniowapanthers,,nan,,,,,,,,,,0.8461538461538461,0.1941747572815534,,,,,,,0.18181818181818182,4.15
FanDuel,2025-11-09 15:36:56.948377+00:00,-550.0,390.0,-10.5,151.5,2025-11-09 19:00:00+00:00,Northern Iowa Panthers,South Dakota St Jackrabbits,southdakotastjackrabbits::northerniowapanthers,,nan,,,,,,,,,,0.8461538461538461,0.20408163265306123,,,,,,,0.18181818181818182,3.9
BetMGM,2025-11-09 15:36:56.948377+00:00,-600.0,425.0,-10.5,151.5,2025-11-09 19:00:00+00:00,Northern Iowa Panthers,South Dakota St Jackrabbits,southdakotastjackrabbits::northerniowapanthers,,nan,,,,,,,,,,0.8571428571428571,0.19047619047619047,,,,,,,0.16666666666666666,4.25
Caesars,2025-11-09 15:36:56.948377+00:00,-550.0,400.0,-10.5,151.5,2025-11-09 19:00:00+00:00,Northern Iowa Panthers,South Dakota St Jackrabbits,southdakotastjackrabbits::northerniowapanthers,,nan,,,,,,,,,,0.8461538461538461,0.2,,,,,,,0.18181818181818182,4.0
Bovada,2025-11-09 15:36:56.948377+00:00,-585.0,410.0,-10.5,151.0,2025-11-09 19:00:00+00:00,Northern Iowa Panthers,South Dakota St Jackrabbits,southdakotastjackrabbits::northerniowapanthers,,nan,,,,,,,,,,0.8540145985401459,0.19607843137254902,,,,,,,0.17094017094017094,4.1
Fanatics,2025-11-09 15:36:56.948377+00:00,-550.0,400.0,-10.5,151.5,2025-11-09 19:00:00+00:00,Northern Iowa Panthers,South Dakota St Jackrabbits,southdakotastjackrabbits::northerniowapanthers,,nan,,,,,,,,,,0.8461538461538461,0.2,,,,,,,0.18181818181818182,4.0
BetRivers,2025-11-09 15:36:56.948377+00:00,-500.0,360.0,-10.0,152.0,2025-11-09 19:00:00+00:00,Northern Iowa Panthers,South Dakota St Jackrabbits,southdakotastjackrabbits::northerniowapanthers,,nan,,,,,,,,,,0.8333333333333334,0.21739130434782608,,,,,,,0.2,3.6
BetUS,2025-11-09 15:36:56.948377+00:00,-550.0,425.0,-10.5,151.5,2025-11-09 19:00:00+00:00,Northern Iowa Panthers,South Dakota St Jackrabbits,southdakotastjackrabbits::northerniowapanthers,,nan,,,,,,,,,,0.8461538461538461,0.19047619047619047,,,,,,,0.18181818181818182,4.25
FanDuel,2025-11-09 15:36:56.948377+00:00,136.0,-164.0,2.5,174.5,2025-11-09 19:00:00+00:00,Oklahoma St Cowboys,Texas A&M Aggies,texasa&maggies::oklahomastcowboys,,nan,,,,,,,,,,0.423728813559322,0.6212121212121212,,,,,,,1.36,0.6097560975609756
LowVig.ag,2025-11-09 15:36:56.948377+00:00,122.0,-142.0,2.0,174.0,2025-11-09 19:00:00+00:00,Oklahoma St Cowboys,Texas A&M Aggies,texasa&maggies::oklahomastcowboys,,nan,,,,,,,,,,0.45045045045045046,0.5867768595041323,,,,,,,1.22,0.704225352112676
BetOnline.ag,2025-11-09 15:36:56.948377+00:00,122.0,-142.0,2.0,174.0,2025-11-09 19:00:00+00:00,Oklahoma St Cowboys,Texas A&M Aggies,texasa&maggies::oklahomastcowboys,,nan,,,,,,,,,,0.45045045045045046,0.5867768595041323,,,,,,,1.22,0.704225352112676
DraftKings,2025-11-09 15:36:56.948377+00:00,120.0,-142.0,2.5,174.5,2025-11-09 19:00:00+00:00,Oklahoma St Cowboys,Texas A&M Aggies,texasa&maggies::oklahomastcowboys,,nan,,,,,,,,,,0.45454545454545453,0.5867768595041323,,,,,,,1.2,0.704225352112676
Caesars,2025-11-09 15:36:56.948377+00:00,126.0,-150.0,3.0,174.5,2025-11-09 19:00:00+00:00,Oklahoma St Cowboys,Texas A&M Aggies,texasa&maggies::oklahomastcowboys,,nan,,,,,,,,,,0.4424778761061947,0.6,,,,,,,1.26,0.6666666666666666
BetMGM,2025-11-09 15:36:56.948377+00:00,118.0,-145.0,2.5,174.5,2025-11-09 19:00:00+00:00,Oklahoma St Cowboys,Texas A&M Aggies,texasa&maggies::oklahomastcowboys,,nan,,,,,,,,,,0.45871559633027525,0.5918367346938775,,,,,,,1.18,0.6896551724137931
Fanatics,2025-11-09 15:36:56.948377+00:00,125.0,-150.0,2.5,174.5,2025-11-09 19:00:00+00:00,Oklahoma St Cowboys,Texas A&M Aggies,texasa&maggies::oklahomastcowboys,,nan,,,,,,,,,,0.4444444444444444,0.6,,,,,,,1.25,0.6666666666666666
Bovada,2025-11-09 15:36:56.948377+00:00,130.0,-150.0,2.5,174.0,2025-11-09 19:00:00+00:00,Oklahoma St Cowboys,Texas A&M Aggies,texasa&maggies::oklahomastcowboys,,nan,,,,,,,,,,0.43478260869565216,0.6,,,,,,,1.3,0.6666666666666666
BetRivers,2025-11-09 15:36:56.948377+00:00,117.0,-143.0,3.0,174.0,2025-11-09 19:00:00+00:00,Oklahoma St Cowboys,Texas A&M Aggies,texasa&maggies::oklahomastcowboys,,nan,,,,,,,,,,0.4608294930875576,0.588477366255144,,,,,,,1.17,0.6993006993006993
BetUS,2025-11-09 15:36:56.948377+00:00,120.0,-140.0,2.5,174.0,2025-11-09 19:00:00+00:00,Oklahoma St Cowboys,Texas A&M Aggies,texasa&maggies::oklahomastcowboys,,nan,,,,,,,,,,0.45454545454545453,0.5833333333333334,,,,,,,1.2,0.7142857142857143
DraftKings,2025-11-09 15:36:56.948377+00:00,-1050.0,675.0,-12.5,151.5,2025-11-09 20:00:00+00:00,Arizona St Sun Devils,Utah Tech Trailblazers,utahtechtrailblazers::arizonastsundevils,,nan,,,,,,,,,,0.9130434782608695,0.12903225806451613,,,,,,,0.09523809523809523,6.75
BetOnline.ag,2025-11-09 15:36:56.948377+00:00,-1000.0,661.0,-12.5,151.5,2025-11-09 20:00:00+00:00,Arizona St Sun Devils,Utah Tech Trailblazers,utahtechtrailblazers::arizonastsundevils,,nan,,,,,,,,,,0.9090909090909091,0.1314060446780552,,,,,,,0.1,6.61
LowVig.ag,2025-11-09 15:36:56.948377+00:00,-1000.0,661.0,-12.5,151.5,2025-11-09 20:00:00+00:00,Arizona St Sun Devils,Utah Tech Trailblazers,utahtechtrailblazers::arizonastsundevils,,nan,,,,,,,,,,0.9090909090909091,0.1314060446780552,,,,,,,0.1,6.61
BetMGM,2025-11-09 15:36:56.948377+00:00,-1000.0,650.0,-12.5,151.5,2025-11-09 20:00:00+00:00,Arizona St Sun Devils,Utah Tech Trailblazers,utahtechtrailblazers::arizonastsundevils,,nan,,,,,,,,,,0.9090909090909091,0.13333333333333333,,,,,,,0.1,6.5
Caesars,2025-11-09 15:36:56.948377+00:00,-1000.0,650.0,-12.5,151.5,2025-11-09 20:00:00+00:00,Arizona St Sun Devils,Utah Tech Trailblazers,utahtechtrailblazers::arizonastsundevils,,nan,,,,,,,,,,0.9090909090909091,0.13333333333333333,,,,,,,0.1,6.5
Bovada,2025-11-09 15:36:56.948377+00:00,-1200.0,700.0,-13.0,152.5,2025-11-09 20:00:00+00:00,Arizona St Sun Devils,Utah Tech Trailblazers,utahtechtrailblazers::arizonastsundevils,,nan,,,,,,,,,,0.9230769230769231,0.125,,,,,,,0.08333333333333333,7.0
BetRivers,2025-11-09 15:36:56.948377+00:00,-1000.0,575.0,-12.5,152.5,2025-11-09 20:00:00+00:00,Arizona St Sun Devils,Utah Tech Trailblazers,utahtechtrailblazers::arizonastsundevils,,nan,,,,,,,,,,0.9090909090909091,0.14814814814814814,,,,,,,0.1,5.75
BetUS,2025-11-09 15:36:56.948377+00:00,-1000.0,650.0,-13.0,151.5,2025-11-09 20:00:00+00:00,Arizona St Sun Devils,Utah Tech Trailblazers,utahtechtrailblazers::arizonastsundevils,,nan,,,,,,,,,,0.9090909090909091,0.13333333333333333,,,,,,,0.1,6.5
Fanatics,2025-11-09 15:36:56.948377+00:00,-1100.0,700.0,-13.0,152.5,2025-11-09 20:00:00+00:00,Arizona St Sun Devils,Utah Tech Trailblazers,utahtechtrailblazers::arizonastsundevils,,nan,,,,,,,,,,0.9166666666666666,0.125,,,,,,,0.09090909090909091,7.0
FanDuel,2025-11-09 15:36:56.948377+00:00,-1300.0,730.0,-13.5,152.5,2025-11-09 20:00:00+00:00,Arizona St Sun Devils,Utah Tech Trailblazers,utahtechtrailblazers::arizonastsundevils,,nan,,,,,,,,,,0.9285714285714286,0.12048192771084337,,,,,,,0.07692307692307693,7.3
DraftKings,2025-11-09 15:36:56.948377+00:00,-340.0,270.0,-7.5,147.5,2025-11-09 20:00:00+00:00,Montana St Bobcats,Denver Pioneers,denverpioneers::montanastbobcats,,nan,,,,,,,,,,0.7727272727272727,0.2702702702702703,,,,,,,0.29411764705882354,2.7
BetOnline.ag,2025-11-09 15:36:56.948377+00:00,-325.0,263.0,-7.5,147.0,2025-11-09 20:00:00+00:00,Montana St Bobcats,Denver Pioneers,denverpioneers::montanastbobcats,,nan,,,,,,,,,,0.7647058823529411,0.27548209366391185,,,,,,,0.3076923076923077,2.63
LowVig.ag,2025-11-09 15:36:56.948377+00:00,-325.0,263.0,-7.5,147.0,2025-11-09 20:00:00+00:00,Montana St Bobcats,Denver Pioneers,denverpioneers::montanastbobcats,,nan,,,,,,,,,,0.7647058823529411,0.27548209366391185,,,,,,,0.3076923076923077,2.63
FanDuel,2025-11-09 15:36:56.948377+00:00,-375.0,285.0,-7.5,147.5,2025-11-09 20:00:00+00:00,Montana St Bobcats,Denver Pioneers,denverpioneers::montanastbobcats,,nan,,,,,,,,,,0.7894736842105263,0.2597402597402597,,,,,,,0.26666666666666666,2.85
