game_id,season,date,start_time,start_time_local,start_tz_abbr,home_team,away_team,home_score,away_score,home_score_1h,away_score_1h,home_score_2h,away_score_2h,neutral_site,venue,start_time_iso,display_date,start_time_local_venue,start_tz_abbr_venue,game_date,game_key,game_id_odds,book,fetched_at,moneyline_home,moneyline_away,spread,total,commence_time,home_team_name,away_team_name,odds_date,odds_key
401805178,2026,2026-01-26,2026-01-27 00:00:00+00:00,2026-01-26 19:00,EST,Tarleton State Texans,Abilene Christian Wildcats,0,0,,,,,False,Wisdom Gym,2026-01-27T00:00:00Z,2026-01-26,,,2026-01-26,abilenechristian__tarletonstate,,,,,,,,,,,,
401808713,2026,2026-01-26,2026-01-27 00:00:00+00:00,2026-01-26 19:00,EST,Lamar Cardinals,East Texas A&M Lions,0,0,,,,,False,Montagne Center,2026-01-27T00:00:00Z,2026-01-26,,,2026-01-26,easttexasaandm__lamar,,,,,,,,,,,,
401808980,2026,2026-01-26,2026-01-27 01:00:00+00:00,2026-01-26 20:00,EST,Texas A&M-Corpus Christi Islanders,UT Rio Grande Valley Vaqueros,0,0,,,,,False,American Bank Center,2026-01-27T01:00:00Z,2026-01-26,,,2026-01-26,texasaandmcorpuschristi__utriograndevalley,,,,,,,,,,,,
401812322,2026,2026-01-26,2026-01-26 23:00:00+00:00,2026-01-26 18:00,EST,Fairleigh Dickinson Knights,Le Moyne Dolphins,0,0,,,,,False,Bogota Savings Bank Center,2026-01-26T23:00:00Z,2026-01-26,,,2026-01-26,fairleighdickinson__lemoyne,8c9ff307269aa99e3af867b6173f5693,FanDuel,2026-01-26 22:32:26.532989+00:00,104.0,-125.0,1.5,141.5,2026-01-26 23:00:00+00:00,Fairleigh Dickinson Knights,Le Moyne Dolphins,2026-01-26,fairleighdickinson__lemoyne
401812370,2026,2026-01-26,2026-01-27 00:00:00+00:00,2026-01-26 19:00,EST,Long Island University Sharks,Wagner Seahawks,0,0,,,,,False,Steinberg Wellness Center,2026-01-27T00:00:00Z,2026-01-26,,,2026-01-26,longisland__wagnerseahawks,,,,,,,,,,,,
401812406,2026,2026-01-26,2026-01-27 00:00:00+00:00,2026-01-26 19:00,EST,Stonehill Skyhawks,Central Connecticut Blue Devils,0,0,,,,,False,Merkert Gymnasium,2026-01-27T00:00:00Z,2026-01-26,,,2026-01-26,centralconnecticutbluedevils__stonehillskyhawks,,,,,,,,,,,,
401820698,2026,2026-01-26,2026-01-27 00:00:00+00:00,2026-01-26 19:00,EST,Duke Blue Devils,Louisville Cardinals,0,0,,,,,False,Cameron Indoor Stadium,2026-01-27T00:00:00Z,2026-01-26,,,2026-01-26,dukebluedevils__louisville,,,,,,,,,,,,
401820816,2026,2026-01-26,2026-01-27 02:00:00+00:00,2026-01-26 21:00,EST,BYU Cougars,Arizona Wildcats,0,0,,,,,False,Marriott Center,2026-01-27T02:00:00Z,2026-01-26,,,2026-01-26,arizona__byu,,,,,,,,,,,,
401822772,2026,2026-01-26,2026-01-27 00:00:00+00:00,2026-01-26 19:00,EST,Coppin State Eagles,Howard Bison,0,0,,,,,False,Physical Education Complex,2026-01-27T00:00:00Z,2026-01-26,,,2026-01-26,coppinstate__howard,,,,,,,,,,,,
401825472,2026,2026-01-26,2026-01-27 00:00:00+00:00,2026-01-26 19:00,EST,Ohio State Buckeyes,Penn State Nittany Lions,0,0,,,,,False,Value City Arena,2026-01-27T00:00:00Z,2026-01-26,,,2026-01-26,ohiostatebuckeyes__pennstatenittany,,,,,,,,,,,,
401827053,2026,2026-01-26,2026-01-27 00:00:00+00:00,2026-01-26 19:00,EST,Prairie View A&M Panthers,Alabama A&M Bulldogs,0,0,,,,,False,William Nicks Building,2026-01-27T00:00:00Z,2026-01-26,,,2026-01-26,alabamaaandm__prairieviewaandm,,,,,,,,,,,,
401827118,2026,2026-01-26,2026-01-27 00:00:00+00:00,2026-01-26 19:00,EST,Bethune-Cookman Wildcats,Alcorn State Braves,0,0,,,,,False,Moore Gymnasium (FL),2026-01-27T00:00:00Z,2026-01-26,,,2026-01-26,alcornstate__bethunecookman,,,,,,,,,,,,
401828665,2026,2026-01-26,2026-01-27 00:00:00+00:00,2026-01-26 19:00,EST,Florida A&M Rattlers,Jackson State Tigers,0,0,,,,,False,Al Lawson Center,2026-01-27T00:00:00Z,2026-01-26,,,2026-01-26,floridaaandmrattlers__jacksonstate,,,,,,,,,,,,
401828692,2026,2026-01-26,2026-01-27 00:00:00+00:00,2026-01-26 19:00,EST,Norfolk State Spartans,Morgan State Bears,0,0,,,,,False,Joseph G. Echols Hall,2026-01-27T00:00:00Z,2026-01-26,,,2026-01-26,morganstate__norfolkstate,,,,,,,,,,,,
401829286,2026,2026-01-26,2026-01-26 23:00:00+00:00,2026-01-26 18:00,EST,South Carolina State Bulldogs,Delaware State Hornets,0,0,,,,,False,Smith-Hammond-Middleton Memorial Center,2026-01-26T23:00:00Z,2026-01-26,,,2026-01-26,delawarestate__southcarolinastate,1e32f2f119382615c6e2d95b638a92d9,FanDuel,2026-01-26 22:32:26.532989+00:00,-128.0,106.0,-1.5,136.5,2026-01-26 23:00:00+00:00,South Carolina State Bulldogs,Delaware St Hornets,2026-01-26,delawarestate__southcarolinastate
