game_id,season,date,start_time,start_time_local,start_tz_abbr,home_team,away_team,home_score,away_score,home_score_1h,away_score_1h,home_score_2h,away_score_2h,status,completed,neutral_site,venue
401820771,2026,2026-02-28,2026-02-28 17:00:00+00:00,2026-02-28 12:00,EST,Duke Blue Devils,Virginia Cavaliers,0,0,,,,,STATUS_SCHEDULED,False,False,Cameron Indoor Stadium
401827711,2026,2026-02-28,2026-02-28 17:00:00+00:00,2026-02-28 12:00,EST,Houston Cougars,Colorado Buffaloes,0,0,,,,,STATUS_SCHEDULED,False,False,Fertitta Center
401822963,2026,2026-02-28,2026-02-28 17:00:00+00:00,2026-02-28 12:00,EST,UConn Huskies,Seton Hall Pirates,0,0,,,,,STATUS_SCHEDULED,False,False,Gampel Pavilion
401828453,2026,2026-02-28,2026-02-28 17:00:00+00:00,2026-02-28 12:00,EST,Rhode Island Rams,Saint Joseph's Hawks,0,0,,,,,STATUS_SCHEDULED,False,False,Thomas M. Ryan Center
401825547,2026,2026-02-28,2026-02-28 17:00:00+00:00,2026-02-28 12:00,EST,Penn State Nittany Lions,Iowa Hawkeyes,0,0,,,,,STATUS_SCHEDULED,False,False,Bryce Jordan Center
401824377,2026,2026-02-28,2026-02-28 17:00:00+00:00,2026-02-28 12:00,EST,American University Eagles,Boston University Terriers,0,0,,,,,STATUS_SCHEDULED,False,False,Bender Arena
401820775,2026,2026-02-28,2026-02-28 17:00:00+00:00,2026-02-28 12:00,EST,Notre Dame Fighting Irish,NC State Wolfpack,0,0,,,,,STATUS_SCHEDULED,False,False,Purcell Pavilion
401820772,2026,2026-02-28,2026-02-28 17:00:00+00:00,2026-02-28 12:00,EST,Georgia Tech Yellow Jackets,Florida State Seminoles,0,0,,,,,STATUS_SCHEDULED,False,False,McCamish Pavilion
401820208,2026,2026-02-28,2026-02-28 17:00:00+00:00,2026-02-28 12:00,EST,Holy Cross Crusaders,Loyola Maryland Greyhounds,0,0,,,,,STATUS_SCHEDULED,False,False,Hart Center
401828450,2026,2026-02-28,2026-02-28 17:30:00+00:00,2026-02-28 12:30,EST,VCU Rams,Fordham Rams,0,0,,,,,STATUS_SCHEDULED,False,False,Siegel Center
401826825,2026,2026-02-28,2026-02-28 18:00:00+00:00,2026-02-28 13:00,EST,Lafayette Leopards,Army Black Knights,0,0,,,,,STATUS_SCHEDULED,False,False,Kirby Sports Center
401817689,2026,2026-02-28,2026-02-28 18:00:00+00:00,2026-02-28 13:00,EST,Robert Morris Colonials,Cleveland State Vikings,0,0,,,,,STATUS_SCHEDULED,False,False,UPMC Events Center
401812418,2026,2026-02-28,2026-02-28 18:00:00+00:00,2026-02-28 13:00,EST,Wagner Seahawks,Chicago State Cougars,0,0,,,,,STATUS_SCHEDULED,False,False,Spiro Sports Center
401812400,2026,2026-02-28,2026-02-28 18:00:00+00:00,2026-02-28 13:00,EST,Central Connecticut Blue Devils,Saint Francis Red Flash,0,0,,,,,STATUS_SCHEDULED,False,False,Detrick Gymnasium
401812349,2026,2026-02-28,2026-02-28 18:00:00+00:00,2026-02-28 13:00,EST,New Haven Chargers,Le Moyne Dolphins,0,0,,,,,STATUS_SCHEDULED,False,False,Jeffery P. Hazell Athletics Center
401812332,2026,2026-02-28,2026-02-28 18:00:00+00:00,2026-02-28 13:00,EST,Long Island University Sharks,Fairleigh Dickinson Knights,0,0,,,,,STATUS_SCHEDULED,False,False,Steinberg Wellness Center
401812171,2026,2026-02-28,2026-02-28 18:00:00+00:00,2026-02-28 13:00,EST,UMass Lowell River Hawks,UMBC Retrievers,0,0,,,,,STATUS_SCHEDULED,False,False,Kennedy Family Athletic Complex
401808270,2026,2026-02-28,2026-02-28 18:00:00+00:00,2026-02-28 13:00,EST,Mississippi State Bulldogs,Missouri Tigers,0,0,,,,,STATUS_SCHEDULED,False,False,Humphrey Coliseum
401804951,2026,2026-02-28,2026-02-28 18:00:00+00:00,2026-02-28 13:00,EST,Middle Tennessee Blue Raiders,New Mexico State Aggies,0,0,,,,,STATUS_SCHEDULED,False,False,Murphy Center
401822965,2026,2026-02-28,2026-02-28 18:30:00+00:00,2026-02-28 13:30,EST,Xavier Musketeers,Georgetown Hoyas,0,0,,,,,STATUS_SCHEDULED,False,False,Cintas Center
