game_id,season,date,start_time,start_time_local,start_tz_abbr,home_team,away_team,home_score,away_score,home_score_1h,away_score_1h,home_score_2h,away_score_2h,neutral_site,venue
401823529,2025,2025-12-16,2025-12-17 02:00:00+00:00,2025-12-16 21:00,EST,Arizona Wildcats,Abilene Christian Wildcats,33,17,33.0,17.0,,,False,McKale Memorial Center
401822868,2025,2025-12-16,2025-12-17 01:30:00+00:00,2025-12-16 20:30,EST,UConn Huskies,Butler Bulldogs,39,25,39.0,25.0,,,False,PeoplesBank Arena
401819839,2025,2025-12-16,2025-12-17 02:00:00+00:00,2025-12-16 21:00,EST,BYU Cougars,Pacific Tigers,28,12,28.0,12.0,,,False,Marriott Center
401817270,2025,2025-12-16,2025-12-17 01:00:00+00:00,2025-12-16 20:00,EST,North Carolina Tar Heels,East Tennessee State Buccaneers,58,39,38.0,30.0,20.0,9.0,False,Dean E. Smith Center
401823497,2025,2025-12-16,2025-12-17 02:00:00+00:00,2025-12-16 21:00,EST,Arkansas Razorbacks,Queens University Royals,45,28,45.0,28.0,,,False,Bud Walton Arena
401819886,2025,2025-12-16,2025-12-17 02:00:00+00:00,2025-12-16 21:00,EST,Kansas Jayhawks,Towson Tigers,28,16,28.0,16.0,,,False,Allen Fieldhouse
401819903,2025,2025-12-16,2025-12-17 01:00:00+00:00,2025-12-16 20:00,EST,Texas Tech Red Raiders,Northern Colorado Bears,76,72,56.0,51.0,20.0,21.0,False,United Supermarkets Arena
401813326,2025,2025-12-16,2025-12-17 00:30:00+00:00,2025-12-16 19:30,EST,Georgia Tech Yellow Jackets,Marist Red Foxes,87,76,44.0,36.0,43.0,40.0,False,McCamish Pavilion
401806344,2025,2025-12-16,2025-12-17 00:30:00+00:00,2025-12-16 19:30,EST,Morehead State Eagles,Little Rock Trojans,78,62,46.0,29.0,32.0,33.0,False,Ellis T. Johnson Arena
401829470,2025,2025-12-16,2025-12-17 01:00:00+00:00,2025-12-16 20:00,EST,Omaha Mavericks,York College Nebraska Panthers,93,55,56.0,33.0,37.0,22.0,False,Baxter Arena
401826858,2025,2025-12-16,2025-12-17 01:00:00+00:00,2025-12-16 20:00,EST,Texas Longhorns,Le Moyne Dolphins,76,45,41.0,30.0,35.0,15.0,False,Moody Center
401823467,2025,2025-12-16,2025-12-17 01:00:00+00:00,2025-12-16 20:00,EST,Northern Illinois Huskies,East-West University Phantoms,102,51,59.0,25.0,43.0,26.0,False,NIU Convocation Center
401823329,2025,2025-12-16,2025-12-17 01:00:00+00:00,2025-12-16 20:00,EST,Missouri State Bears,Oral Roberts Golden Eagles,53,48,30.0,24.0,23.0,24.0,False,Great Southern Bank Arena
401822338,2025,2025-12-16,2025-12-17 01:00:00+00:00,2025-12-16 20:00,EST,Northwestern Wildcats,Valparaiso Beacons,70,52,39.0,30.0,31.0,22.0,False,Welsh-Ryan Arena
401826743,2025,2025-12-16,2025-12-17 02:00:00+00:00,2025-12-16 21:00,EST,Denver Pioneers,Colorado-Colorado Springs Mountain Lions,43,21,43.0,21.0,,,False,Hamilton Gymnasium
401817236,2025,2025-12-16,2025-12-16 23:00:00+00:00,2025-12-16 18:00,EST,Duke Blue Devils,Lipscomb Bisons,97,73,48.0,45.0,49.0,28.0,False,Cameron Indoor Stadium
401823472,2025,2025-12-16,2025-12-16 23:30:00+00:00,2025-12-16 18:30,EST,Michigan State Spartans,Toledo Rockets,92,69,58.0,28.0,34.0,41.0,False,Breslin Center
401817248,2025,2025-12-16,2025-12-17 00:00:00+00:00,2025-12-16 19:00,EST,Tennessee Volunteers,Louisville Cardinals,83,62,34.0,27.0,49.0,35.0,False,Food City Center
401822869,2025,2025-12-16,2025-12-17 00:00:00+00:00,2025-12-16 19:00,EST,St. John's Red Storm,DePaul Blue Demons,79,66,39.0,28.0,40.0,38.0,False,Carnesecca Arena
401827516,2025,2025-12-16,2025-12-16 16:00:00+00:00,2025-12-16 11:00,EST,Drexel Dragons,Howard Bison,66,74,25.0,36.0,41.0,38.0,False,Daskalakis Athletic Center
