game_id,season,date,start_time,start_time_local,start_tz_abbr,home_team,away_team,home_score,away_score,home_score_1h,away_score_1h,home_score_2h,away_score_2h,status,completed,neutral_site,venue
401812087,2026,2026-02-26,2026-02-26 16:00:00+00:00,2026-02-26 11:00,EST,Hampton Pirates,Charleston Cougars,0,0,,,,,STATUS_SCHEDULED,False,False,Convocation Center (VA)
401828447,2026,2026-02-26,2026-02-26 22:00:00+00:00,2026-02-26 17:00,EST,St. Bonaventure Bonnies,Rhode Island Rams,0,0,,,,,STATUS_SCHEDULED,False,False,Reilly Center
401812169,2026,2026-02-26,2026-02-26 23:00:00+00:00,2026-02-26 18:00,EST,Binghamton Bearcats,New Hampshire Wildcats,0,0,,,,,STATUS_SCHEDULED,False,False,Events Center (Binghamton)
401812166,2026,2026-02-26,2026-02-26 23:00:00+00:00,2026-02-26 18:00,EST,UMBC Retrievers,Bryant Bulldogs,0,0,,,,,STATUS_SCHEDULED,False,False,Chesapeake Employers Insurance Arena
401827107,2026,2026-02-26,2026-02-26 23:30:00+00:00,2026-02-26 18:30,EST,Grambling Tigers,Bethune-Cookman Wildcats,0,0,,,,,STATUS_SCHEDULED,False,False,Fredrick C. Hobdy Assembly Center
401812167,2026,2026-02-26,2026-02-26 23:30:00+00:00,2026-02-26 18:30,EST,UAlbany Great Danes,Maine Black Bears,0,0,,,,,STATUS_SCHEDULED,False,False,Broadview Center
401828246,2026,2026-02-26,2026-02-27 00:00:00+00:00,2026-02-26 19:00,EST,Florida Atlantic Owls,Temple Owls,0,0,,,,,STATUS_SCHEDULED,False,False,Eleanor R. Baldwin Arena
401823961,2026,2026-02-26,2026-02-27 00:00:00+00:00,2026-02-26 19:00,EST,Charleston Southern Buccaneers,Winthrop Eagles,0,0,,,,,STATUS_SCHEDULED,False,False,Buccaneer Fieldhouse
401823960,2026,2026-02-26,2026-02-27 00:00:00+00:00,2026-02-26 19:00,EST,Radford Highlanders,South Carolina Upstate Spartans,0,0,,,,,STATUS_SCHEDULED,False,False,The Dedmon Center
401823959,2026,2026-02-26,2026-02-27 00:00:00+00:00,2026-02-26 19:00,EST,Gardner-Webb Runnin' Bulldogs,UNC Asheville Bulldogs,0,0,,,,,STATUS_SCHEDULED,False,False,Paul Porter Arena
401823958,2026,2026-02-26,2026-02-27 00:00:00+00:00,2026-02-26 19:00,EST,Presbyterian Blue Hose,High Point Panthers,0,0,,,,,STATUS_SCHEDULED,False,False,Templeton Center
401812658,2026,2026-02-26,2026-02-27 00:00:00+00:00,2026-02-26 19:00,EST,Central Connecticut Blue Devils,Mercyhurst Lakers,0,0,,,,,STATUS_SCHEDULED,False,False,Detrick Gymnasium
401812417,2026,2026-02-26,2026-02-27 00:00:00+00:00,2026-02-26 19:00,EST,Wagner Seahawks,New Haven Chargers,0,0,,,,,STATUS_SCHEDULED,False,False,Spiro Sports Center
401812399,2026,2026-02-26,2026-02-27 00:00:00+00:00,2026-02-26 19:00,EST,Stonehill Skyhawks,Saint Francis Red Flash,0,0,,,,,STATUS_SCHEDULED,False,False,Merkert Gymnasium
401812378,2026,2026-02-26,2026-02-27 00:00:00+00:00,2026-02-26 19:00,EST,Long Island University Sharks,Chicago State Cougars,0,0,,,,,STATUS_SCHEDULED,False,False,Steinberg Wellness Center
401812331,2026,2026-02-26,2026-02-27 00:00:00+00:00,2026-02-26 19:00,EST,Le Moyne Dolphins,Fairleigh Dickinson Knights,0,0,,,,,STATUS_SCHEDULED,False,False,Ted Grant Court
401812168,2026,2026-02-26,2026-02-27 00:00:00+00:00,2026-02-26 19:00,EST,Vermont Catamounts,UMass Lowell River Hawks,0,0,,,,,STATUS_SCHEDULED,False,False,Patrick Gymnasium
401812086,2026,2026-02-26,2026-02-27 00:00:00+00:00,2026-02-26 19:00,EST,Drexel Dragons,Campbell Fighting Camels,0,0,,,,,STATUS_SCHEDULED,False,False,Daskalakis Athletic Center
401812085,2026,2026-02-26,2026-02-27 00:00:00+00:00,2026-02-26 19:00,EST,Towson Tigers,Elon Phoenix,0,0,,,,,STATUS_SCHEDULED,False,False,SECU Arena
401812084,2026,2026-02-26,2026-02-27 00:00:00+00:00,2026-02-26 19:00,EST,UNC Wilmington Seahawks,North Carolina A&T Aggies,0,0,,,,,STATUS_SCHEDULED,False,False,Trask Coliseum
401812083,2026,2026-02-26,2026-02-27 00:00:00+00:00,2026-02-26 19:00,EST,Monmouth Hawks,Stony Brook Seawolves,0,0,,,,,STATUS_SCHEDULED,False,False,OceanFirst Bank Center
401812082,2026,2026-02-26,2026-02-27 00:00:00+00:00,2026-02-26 19:00,EST,William & Mary Tribe,Northeastern Huskies,0,0,,,,,STATUS_SCHEDULED,False,False,Kaplan Arena
401809386,2026,2026-02-26,2026-02-27 00:00:00+00:00,2026-02-26 19:00,EST,Chattanooga Mocs,UNC Greensboro Spartans,0,0,,,,,STATUS_SCHEDULED,False,False,McKenzie Arena
401807762,2026,2026-02-26,2026-02-27 00:00:00+00:00,2026-02-26 19:00,EST,Jacksonville Dolphins,Stetson Hatters,0,0,,,,,STATUS_SCHEDULED,False,False,Swisher Gymnasium
401807760,2026,2026-02-26,2026-02-27 00:00:00+00:00,2026-02-26 19:00,EST,North Florida Ospreys,Florida Gulf Coast Eagles,0,0,,,,,STATUS_SCHEDULED,False,False,UNF Arena
401804950,2026,2026-02-26,2026-02-27 00:00:00+00:00,2026-02-26 19:00,EST,Jacksonville State Gamecocks,Delaware Blue Hens,0,0,,,,,STATUS_SCHEDULED,False,False,Pete Mathews Coliseum
401804949,2026,2026-02-26,2026-02-27 00:00:00+00:00,2026-02-26 19:00,EST,Kennesaw State Owls,Liberty Flames,0,0,,,,,STATUS_SCHEDULED,False,False,VyStar Arena
