game_id,date,start_time,home_team,away_team,home_score,away_score,home_score_1h,away_score_1h,home_score_2h,away_score_2h,status,venue,neutral_site
401823529,2025-12-16,2025-12-17 02:00:00+00:00,Arizona Wildcats,Abilene Christian Wildcats,96,62,51,31,45,31,,McKale Memorial Center,False
401817236,2025-12-16,2025-12-16 23:00:00+00:00,Duke Blue Devils,Lipscomb Bisons,97,73,48,45,49,28,,Cameron Indoor Stadium,False
401822868,2025-12-16,2025-12-17 01:30:00+00:00,UConn Huskies,Butler Bulldogs,79,60,39,25,40,35,,PeoplesBank Arena,False
401823472,2025-12-16,2025-12-16 23:30:00+00:00,Michigan State Spartans,Toledo Rockets,92,69,58,28,34,41,,Breslin Center,False
401819839,2025-12-16,2025-12-17 02:00:00+00:00,BYU Cougars,Pacific Tigers,93,57,41,20,52,37,,Marriott Center,False
401817248,2025-12-16,2025-12-17 00:00:00+00:00,Tennessee Volunteers,Louisville Cardinals,83,62,34,27,49,35,,Food City Center,False
401817270,2025-12-16,2025-12-17 01:00:00+00:00,North Carolina Tar Heels,East Tennessee State Buccaneers,77,58,38,30,39,28,,Dean E. Smith Center,False
401823497,2025-12-16,2025-12-17 02:00:00+00:00,Arkansas Razorbacks,Queens University Royals,108,80,60,36,48,44,,Bud Walton Arena,False
401819886,2025-12-16,2025-12-17 02:00:00+00:00,Kansas Jayhawks,Towson Tigers,73,49,36,25,37,24,,Allen Fieldhouse,False
401819903,2025-12-16,2025-12-17 01:00:00+00:00,Texas Tech Red Raiders,Northern Colorado Bears,101,90,56,51,45,39,,United Supermarkets Arena,False
401822869,2025-12-16,2025-12-17 00:00:00+00:00,St. John's Red Storm,DePaul Blue Demons,79,66,39,28,40,38,,Carnesecca Arena,False
401827516,2025-12-16,2025-12-16 16:00:00+00:00,Drexel Dragons,Howard Bison,66,74,25,36,41,38,,Daskalakis Athletic Center,False
