game_id,season,date,start_time,start_time_local,start_tz_abbr,home_team,away_team,home_score,away_score,home_score_1h,away_score_1h,home_score_2h,away_score_2h,status,completed,neutral_site,venue,start_time_iso,display_date,start_time_local_venue,start_tz_abbr_venue,game_date,game_key,game_id_odds,book,fetched_at,moneyline_home,moneyline_away,spread,total,commence_time,home_team_name,away_team_name,odds_date,odds_key
304a7fab90e7ec572965a2716d988253,2026,2026-03-12,2026-03-12 21:30:00+00:00,2026-03-12 17:30,EDT,Grand Canyon Lopes,Nevada Wolf Pack,0,0,,,,,STATUS_SCHEDULED,False,True,Thomas & Mack Center,2026-03-12T21:30:00Z,2026-03-12,,,2026-03-12,grandcanyon__nevadawolfpack,,BetOnline.ag,2026-03-12 14:28:06.560770+00:00,-175.0,153.0,-4.0,137.0,2026-03-12 21:30:00+00:00,Grand Canyon Antelopes,Nevada Wolf Pack,2026-03-12,grandcanyonlopes__nevadawolfpack
401851177,2026,2026-03-12,2026-03-12 16:00:00+00:00,2026-03-12 12:00,EDT,Virginia Cavaliers,NC State Wolfpack,0,0,,,,,STATUS_SCHEDULED,False,True,Spectrum Center,2026-03-12T16:00:00Z,2026-03-12,,,2026-03-12,ncstate__virginiacavaliers,2420c7f833becc215ab1bf21477ccdc5,BetOnline.ag,2026-03-12 14:28:06.560770+00:00,-290.0,237.0,-6.5,150.0,2026-03-12 16:00:00+00:00,Virginia Cavaliers,NC State Wolfpack,2026-03-12,ncstate__virginiacavaliers
401851178,2026,2026-03-12,2026-03-12 18:30:00+00:00,2026-03-12 14:30,EDT,Miami Hurricanes,Louisville Cardinals,0,0,,,,,STATUS_SCHEDULED,False,True,Spectrum Center,2026-03-12T18:30:00Z,2026-03-12,,,2026-03-12,louisville__miamihurricanes,0e9d71429dbaf2996b2762b0259679e4,BetOnline.ag,2026-03-12 14:28:06.560770+00:00,-105.0,-115.0,1.0,152.0,2026-03-12 18:30:00+00:00,Miami Hurricanes,Louisville Cardinals,2026-03-12,louisville__miamihurricanes
401851179,2026,2026-03-12,2026-03-12 23:00:00+00:00,2026-03-12 19:00,EDT,Duke Blue Devils,Florida State Seminoles,0,0,,,,,STATUS_SCHEDULED,False,True,Spectrum Center,2026-03-12T23:00:00Z,2026-03-12,,,2026-03-12,dukebluedevils__floridastateseminoles,1fe1c477e04a8c2d38f3faf90703007b,FanDuel,2026-03-12 14:28:06.560770+00:00,-3500.0,1280.0,-16.5,149.5,2026-03-12 23:00:16+00:00,Duke Blue Devils,Florida State Seminoles,2026-03-12,dukebluedevils__floridastateseminoles
401851180,2026,2026-03-12,2026-03-13 01:30:00+00:00,2026-03-12 21:30,EDT,North Carolina Tar Heels,Clemson Tigers,0,0,,,,,STATUS_SCHEDULED,False,True,Spectrum Center,2026-03-13T01:30:00Z,2026-03-12,,,2026-03-12,clemson__northcarolina,,,,,,,,,,,,
401851223,2026,2026-03-12,2026-03-12 23:00:00+00:00,2026-03-12 19:00,EDT,Charlotte 49ers,Tulane Green Wave,0,0,,,,,STATUS_SCHEDULED,False,True,Legacy Arena at BJCC,2026-03-12T23:00:00Z,2026-03-12,,,2026-03-12,charlotte49ers__tulanegreen,18e3aa681585a350b14edd66e97b5064,DraftKings,2026-03-12 14:28:06.560770+00:00,,,-1.5,143.5,2026-03-12 23:00:00+00:00,Charlotte 49ers,Tulane Green Wave,2026-03-12,charlotte49ers__tulanegreen
401851224,2026,2026-03-12,2026-03-13 01:30:00+00:00,2026-03-12 21:30,EDT,North Texas Mean Green,Florida Atlantic Owls,0,0,,,,,STATUS_SCHEDULED,False,True,Legacy Arena at BJCC,2026-03-13T01:30:00Z,2026-03-12,,,2026-03-12,floridaatlantic__northtexas,,,,,,,,,,,,
401851263,2026,2026-03-12,2026-03-12 15:30:00+00:00,2026-03-12 11:30,EDT,Fordham Rams,George Washington Revolutionaries,0,0,,,,,STATUS_SCHEDULED,False,True,PPG Paints Arena,2026-03-12T15:30:00Z,2026-03-12,,,2026-03-12,fordham__georgewashingtonrevolutionaries,,,,,,,,,,,,
401851264,2026,2026-03-12,2026-03-12 18:00:00+00:00,2026-03-12 14:00,EDT,George Mason Patriots,St. Bonaventure Bonnies,0,0,,,,,STATUS_SCHEDULED,False,True,PPG Paints Arena,2026-03-12T18:00:00Z,2026-03-12,,,2026-03-12,georgemasonpatriots__stbonaventurebonnies,2cbcf7a7061fb7d36c31ce4944f454c8,BetOnline.ag,2026-03-12 14:28:06.560770+00:00,-165.0,145.0,-3.5,141.0,2026-03-12 18:00:00+00:00,George Mason Patriots,St. Bonaventure Bonnies,2026-03-12,georgemasonpatriots__stbonaventurebonnies
401851266,2026,2026-03-12,2026-03-12 21:00:00+00:00,2026-03-12 17:00,EDT,Duquesne Dukes,Rhode Island Rams,0,0,,,,,STATUS_SCHEDULED,False,True,PPG Paints Arena,2026-03-12T21:00:00Z,2026-03-12,,,2026-03-12,duquesne__rhodeisland,8b617b34728b32cb88b587098f381e04,BetOnline.ag,2026-03-12 14:28:06.560770+00:00,-115.0,-105.0,-1.0,136.5,2026-03-12 21:00:00+00:00,Duquesne Dukes,Rhode Island Rams,2026-03-12,duquesne__rhodeisland
