game_id,home_team,away_team,date,start_time,reason,has_model_total,has_model_margin,has_cal_total,has_cal_margin,basis_total,basis_margin
401817525,Virginia Tech Hokies,Maryland Eastern Shore Hawks,2025-12-14,2025-12-14 17:00:00+00:00,ok_calibrated,True,True,True,True,cal,cal
401812386,Temple Owls,Saint Francis Red Flash,2025-12-14,2025-12-14 17:00:00+00:00,ok_calibrated,True,True,True,True,cal,cal
401819879,Iowa State Cyclones,Eastern Illinois Panthers,2025-12-14,2025-12-14 18:00:00+00:00,ok_calibrated,True,True,True,True,cal,cal
401827008,Minnesota Golden Gophers,Texas Southern Tigers,2025-12-14,2025-12-14 18:00:00+00:00,ok_calibrated,True,True,True,True,cal,cal
401820814,East Carolina Pirates,Buffalo Bulls,2025-12-14,2025-12-14 18:00:00+00:00,ok_calibrated,True,True,True,True,cal,cal
401832162,Bradley Braves,North Central College Cardinals,2025-12-14,2025-12-14 19:00:00+00:00,ok_calibrated,True,True,True,True,cal,cal
401829344,SIU Edwardsville Cougars,Eureka Red Devils,2025-12-14,2025-12-14 19:00:00+00:00,ok_calibrated,True,True,True,True,cal,cal
401827487,Cleveland State Vikings,Oakland City Mighty Oaks,2025-12-14,2025-12-14 19:00:00+00:00,ok_calibrated,True,True,True,True,cal,cal
401827113,Missouri Tigers,Bethune-Cookman Wildcats,2025-12-14,2025-12-14 19:00:00+00:00,ok_calibrated,True,True,True,True,cal,cal
401826769,Vermont Catamounts,Merrimack Warriors,2025-12-14,2025-12-14 19:00:00+00:00,ok_calibrated,True,True,True,True,cal,cal
401826737,App State Mountaineers,High Point Panthers,2025-12-14,2025-12-14 19:00:00+00:00,ok_calibrated,True,True,True,True,cal,cal
401823313,Fairfield Stags,Monmouth Hawks,2025-12-14,2025-12-14 19:00:00+00:00,ok_calibrated,True,True,True,True,cal,cal
401823005,Youngstown State Penguins,Thiel Tomcats,2025-12-14,2025-12-14 19:00:00+00:00,ok_calibrated,True,True,True,True,cal,cal
401822327,Campbell Fighting Camels,Ball State Cardinals,2025-12-14,2025-12-14 19:00:00+00:00,ok_calibrated,True,True,True,True,cal,cal
401822314,Milwaukee Panthers,Indiana State Sycamores,2025-12-14,2025-12-14 19:00:00+00:00,ok_calibrated,True,True,True,True,cal,cal
401822764,Radford Highlanders,Coppin State Eagles,2025-12-14,2025-12-14 19:30:00+00:00,ok_calibrated,True,True,True,True,cal,cal
401829351,Southeast Missouri State Redhawks,St. Xavier  (IL) Cougars,2025-12-14,2025-12-14 20:00:00+00:00,ok_calibrated,True,True,True,True,cal,cal
401826876,UAB Blazers,Troy Trojans,2025-12-14,2025-12-14 20:00:00+00:00,ok_calibrated,True,True,True,True,cal,cal
401823812,Colorado State Rams,Northern New Mexico Eagles,2025-12-14,2025-12-14 20:00:00+00:00,ok_calibrated,True,True,True,True,cal,cal
401823650,Iowa Hawkeyes,Western Michigan Broncos,2025-12-14,2025-12-14 20:00:00+00:00,ok_calibrated,True,True,True,True,cal,cal
401823234,New Mexico Lobos,Florida Gulf Coast Eagles,2025-12-14,2025-12-14 21:00:00+00:00,ok_calibrated,True,True,True,True,cal,cal
401820803,Charleston Cougars,Charlotte 49ers,2025-12-14,2025-12-14 21:00:00+00:00,ok_calibrated,True,True,True,True,cal,cal
401823570,Idaho Vandals,Evergreen State Geoducks,2025-12-14,2025-12-14 22:00:00+00:00,ok_calibrated,True,True,True,True,cal,cal
401823018,Portland Pilots,Kent State Golden Flashes,2025-12-14,2025-12-14 22:00:00+00:00,ok_calibrated,True,True,True,True,cal,cal
401817535,Wake Forest Demon Deacons,Queens University Royals,2025-12-14,2025-12-14 22:00:00+00:00,ok_calibrated,True,True,True,True,cal,cal
401817512,Purdue Fort Wayne Mastodons,Detroit Mercy Titans,2025-12-14,2025-12-14 22:00:00+00:00,ok_calibrated,True,True,True,True,cal,cal
401817161,Loyola Chicago Ramblers,Chicago State Cougars,2025-12-14,2025-12-14 22:00:00+00:00,ok_calibrated,True,True,True,True,cal,cal
401829394,UT Martin Skyhawks,Champion Christian Tigers,2025-12-14,2025-12-14 22:30:00+00:00,ok_calibrated,True,True,True,True,cal,cal
401828279,South Alabama Jaguars,North Texas Mean Green,2025-12-14,2025-12-14 22:30:00+00:00,ok_calibrated,True,True,True,True,cal,cal
401823819,Boise State Broncos,Saint Mary's Gaels,2025-12-14,2025-12-14 23:00:00+00:00,ok_calibrated,True,True,True,True,cal,cal
401823348,Texas A&M Aggies,Jacksonville Dolphins,2025-12-14,2025-12-15 00:00:00+00:00,ok_calibrated,True,True,True,True,cal,cal
401824140,USC Trojans,Washington State Cougars,2025-12-14,2025-12-15 00:30:00+00:00,ok_calibrated,True,True,True,True,cal,cal
