game_id,season,date,start_time,start_time_local,start_tz_abbr,home_team,away_team,home_score,away_score,home_score_1h,away_score_1h,home_score_2h,away_score_2h,neutral_site,venue,start_time_iso,display_date,start_time_local_venue,start_tz_abbr_venue,game_date,game_key,game_id_odds,book,fetched_at,moneyline_home,moneyline_away,spread,total,commence_time,home_team_name,away_team_name,odds_date,odds_key
401806455,2026,2026-02-03,2026-02-04 01:30:00+00:00,2026-02-03 20:30,EST,UT Martin Skyhawks,Little Rock Trojans,0,0,,,,,False,Kathleen and Tom Elam Center,2026-02-04T01:30:00Z,2026-02-03,,,2026-02-03,littlerocktrojans__utmartinskyhawks,,,,,,,,,,,,
401806469,2026,2026-02-03,2026-02-04 01:30:00+00:00,2026-02-03 20:30,EST,Lindenwood Lions,SIU Edwardsville Cougars,0,0,,,,,False,Hyland Arena,2026-02-04T01:30:00Z,2026-02-03,,,2026-02-03,lindenwood__siuedwardsville,,,,,,,,,,,,
401808217,2026,2026-02-03,2026-02-04 00:00:00+00:00,2026-02-03 19:00,EST,Texas Longhorns,South Carolina Gamecocks,0,0,,,,,False,Moody Center,2026-02-04T00:00:00Z,2026-02-03,,,2026-02-03,southcarolinagamecocks__texas,,,,,,,,,,,,
401808218,2026,2026-02-03,2026-02-04 00:00:00+00:00,2026-02-03 19:00,EST,Tennessee Volunteers,Ole Miss Rebels,0,0,,,,,False,Food City Center,2026-02-04T00:00:00Z,2026-02-03,,,2026-02-03,mississippiolemiss__tennessee,,,,,,,,,,,,
401813366,2026,2026-02-03,2026-02-03 23:30:00+00:00,2026-02-03 18:30,EST,Niagara Purple Eagles,Canisius Golden Griffins,0,0,,,,,False,Gallagher Center,2026-02-03T23:30:00Z,2026-02-03,,,2026-02-03,canisiusgolden__niagarapurple,b2a1249c06a28c55604a6a850815db43,BetOnline.ag,2026-02-03 14:11:18.345572+00:00,-145.0,125.0,-2.5,126.5,2026-02-03 23:30:00+00:00,Niagara Purple Eagles,Canisius Golden Griffins,2026-02-03,canisiusgolden__niagarapurple
401814552,2026,2026-02-03,2026-02-03 23:30:00+00:00,2026-02-03 18:30,EST,Eastern Michigan Eagles,Akron Zips,0,0,,,,,False,Gervin GameAbove Center,2026-02-03T23:30:00Z,2026-02-03,,,2026-02-03,akron__easternmichigan,2a775677a1d2d0ab2c55b47f8683eaba,BetOnline.ag,2026-02-03 14:11:18.345572+00:00,534.0,-750.0,11.5,152.0,2026-02-03 23:30:00+00:00,Eastern Michigan Eagles,Akron Zips,2026-02-03,akron__easternmichigan
401814553,2026,2026-02-03,2026-02-04 00:00:00+00:00,2026-02-03 19:00,EST,Bowling Green Falcons,Ball State Cardinals,0,0,,,,,False,Stroh Center,2026-02-04T00:00:00Z,2026-02-03,,,2026-02-03,ballstate__bowlinggreen,,,,,,,,,,,,
401814554,2026,2026-02-03,2026-02-04 00:00:00+00:00,2026-02-03 19:00,EST,Massachusetts Minutemen,Central Michigan Chippewas,0,0,,,,,False,Mullins Center,2026-02-04T00:00:00Z,2026-02-03,,,2026-02-03,centralmichigan__massachusetts,,,,,,,,,,,,
401814555,2026,2026-02-03,2026-02-04 00:00:00+00:00,2026-02-03 19:00,EST,Toledo Rockets,Kent State Golden Flashes,0,0,,,,,False,Savage Arena,2026-02-04T00:00:00Z,2026-02-03,,,2026-02-03,kentstategoldenflashes__toledorockets,,,,,,,,,,,,
401814556,2026,2026-02-03,2026-02-03 23:30:00+00:00,2026-02-03 18:30,EST,Buffalo Bulls,Miami (OH) RedHawks,0,0,,,,,False,Alumni Arena,2026-02-03T23:30:00Z,2026-02-03,,,2026-02-03,buffalobulls__miamioh,cef03c3ac5ee588aaef7686974aa729e,DraftKings,2026-02-03 14:11:18.345572+00:00,185.0,-225.0,5.5,163.5,2026-02-03 23:30:00+00:00,Buffalo Bulls,Miami (OH) RedHawks,2026-02-03,buffalobulls__miamioh
