game_id,season,date,start_time,start_time_local,start_tz_abbr,home_team,away_team,home_score,away_score,home_score_1h,away_score_1h,home_score_2h,away_score_2h,neutral_site,venue,start_time_iso,display_date,start_time_local_venue,start_tz_abbr_venue,game_date,game_key,game_id_odds,book,fetched_at,moneyline_home,moneyline_away,spread,total,commence_time,home_team_name,away_team_name,odds_date,odds_key
401804914,2026,2026-02-05,2026-02-06 02:00:00+00:00,2026-02-05 21:00,EST,Western Kentucky Hilltoppers,Jacksonville State Gamecocks,0,0,,,,,False,E.A. Diddle Arena,2026-02-06T02:00:00Z,2026-02-05,,,2026-02-05,jacksonvillestategamecocks__westernkentuckyhilltoppers,,,,,,,,,,,,
401805187,2026,2026-02-05,2026-02-06 01:00:00+00:00,2026-02-05 20:00,EST,Utah Valley Wolverines,Abilene Christian Wildcats,0,0,,,,,False,UCCU Center,2026-02-06T01:00:00Z,2026-02-05,,,2026-02-05,abilenechristian__utahvalleywolverines,,,,,,,,,,,,
401805188,2026,2026-02-05,2026-02-06 03:00:00+00:00,2026-02-05 22:00,EST,California Baptist Lancers,Tarleton State Texans,0,0,,,,,False,Dale E. and Sarah Ann Fowler Events Center,2026-02-06T03:00:00Z,2026-02-05,,,2026-02-05,californiabaptist__tarletonstate,,,,,,,,,,,,
401805189,2026,2026-02-05,2026-02-06 02:00:00+00:00,2026-02-05 21:00,EST,Utah Tech Trailblazers,UT Arlington Mavericks,0,0,,,,,False,Burns Arena,2026-02-06T02:00:00Z,2026-02-05,,,2026-02-05,utahtechtrailblazers__utarlington,,,,,,,,,,,,
401806470,2026,2026-02-05,2026-02-06 01:30:00+00:00,2026-02-05 20:30,EST,Tennessee State Tigers,Eastern Illinois Panthers,0,0,,,,,False,Gentry Center,2026-02-06T01:30:00Z,2026-02-05,,,2026-02-05,easternillinois__tennesseestate,,,,,,,,,,,,
401806471,2026,2026-02-05,2026-02-06 01:00:00+00:00,2026-02-05 20:00,EST,Little Rock Trojans,Lindenwood Lions,0,0,,,,,False,Jack Stephens Center,2026-02-06T01:00:00Z,2026-02-05,,,2026-02-05,lindenwood__littlerocktrojans,,,,,,,,,,,,
401806472,2026,2026-02-05,2026-02-06 01:30:00+00:00,2026-02-05 20:30,EST,Southeast Missouri State Redhawks,Morehead State Eagles,0,0,,,,,False,Show Me Center,2026-02-06T01:30:00Z,2026-02-05,,,2026-02-05,moreheadstate__southeastmissouristate,,,,,,,,,,,,
401806473,2026,2026-02-05,2026-02-06 01:30:00+00:00,2026-02-05 20:30,EST,UT Martin Skyhawks,Southern Indiana Screaming Eagles,0,0,,,,,False,Kathleen and Tom Elam Center,2026-02-06T01:30:00Z,2026-02-05,,,2026-02-05,southernindianascreaming__utmartinskyhawks,,,,,,,,,,,,
401806474,2026,2026-02-05,2026-02-06 01:30:00+00:00,2026-02-05 20:30,EST,Tennessee Tech Golden Eagles,Western Illinois Leathernecks,0,0,,,,,False,Hooper Eblen Center,2026-02-06T01:30:00Z,2026-02-05,,,2026-02-05,tennesseetechgolden__westernillinoisleathernecks,,,,,,,,,,,,
401807721,2026,2026-02-05,2026-02-06 00:00:00+00:00,2026-02-05 19:00,EST,Eastern Kentucky Colonels,Florida Gulf Coast Eagles,0,0,,,,,False,Baptist Health Arena,2026-02-06T00:00:00Z,2026-02-05,,,2026-02-05,easternkentuckycolonels__floridagulfcoast,,,,,,,,,,,,
