game_id,season,date_game,home_team,away_team,home_score,away_score,home_score_1h,away_score_1h,home_score_2h,away_score_2h,neutral_site,venue,start_time,source,pair_key,event_id,book,market,period,commence_time,last_update,home_team_name,away_team_name,moneyline_home,moneyline_away,home_spread,home_spread_price,away_spread,away_spread_price,total,over_price,under_price,date_line,_day_diff,partial_pair,pred_total_full,pred_margin_full,pred_total_1h,pred_total_2h,pred_margin_1h,pred_margin_2h,pred_total,pred_margin,edge_total,edge_margin,edge_total_pct,edge_margin_pct,kelly_fraction_total,home_ml_prob_market,away_ml_prob_market,home_ml_prob_fair,away_ml_prob_fair,kelly_fraction_ml_home,kelly_fraction_ml_away,home_ml_ev,away_ml_ev,home_ml_b,away_ml_b
401812606,2025.0,2025-11-26,Boston College Eagles,Harvard Crimson,0.0,0.0,,,,,False,Conte Forum,2025-11-26 21:00:00+00:00,,bostoncollege::harvardcrimson,589bae3f265adab48b75ac42652fdbfb,BetMGM,h2h,2h,2025-11-26 21:00:00+00:00,2025-11-26 19:22:23+00:00,Boston College Eagles,Harvard Crimson,-325.0,260.0,,,,,,,,2025-11-26,0.0,False,145.3901267496745,2.213651288350423,70.98206,77.289474,0.9382651,1.6108898,77.289474,1.6108898,,,,,,0.7647058823529411,0.2777777777777778,0.5572792163479307,0.44272078365206935,-0.8815633305212947,0.22838262351824984,-0.27125025554501375,0.5937948211474496,0.3076923076923077,2.6
401812606,2025.0,2025-11-26,Boston College Eagles,Harvard Crimson,0.0,0.0,,,,,False,Conte Forum,2025-11-26 21:00:00+00:00,,bostoncollege::harvardcrimson,589bae3f265adab48b75ac42652fdbfb,BetMGM,spreads,full_game,2025-11-26 21:00:00+00:00,2025-11-26 19:22:23+00:00,Boston College Eagles,Harvard Crimson,,,-7.5,-102.0,7.5,-118.0,,,,2025-11-26,0.0,False,145.3901267496745,2.213651288350423,70.98206,77.289474,0.9382651,1.6108898,145.3901267496745,2.213651288350423,,-5.286348711649577,,-0.7048464948866102,,,,0.5784066388270577,0.4215933611729423,,,,,,
401812606,2025.0,2025-11-26,Boston College Eagles,Harvard Crimson,0.0,0.0,,,,,False,Conte Forum,2025-11-26 21:00:00+00:00,,bostoncollege::harvardcrimson,589bae3f265adab48b75ac42652fdbfb,BetMGM,totals,full_game,2025-11-26 21:00:00+00:00,2025-11-26 19:22:23+00:00,Boston College Eagles,Harvard Crimson,,,,,,,138.5,-105.0,-115.0,2025-11-26,0.0,False,145.3901267496745,2.213651288350423,70.98206,77.289474,0.9382651,1.6108898,145.3901267496745,2.213651288350423,6.890126749674494,,0.04974820757887721,,0.22967089165581644,,,0.5784066388270577,0.4215933611729423,,,,,,
401812606,2025.0,2025-11-26,Boston College Eagles,Harvard Crimson,0.0,0.0,,,,,False,Conte Forum,2025-11-26 21:00:00+00:00,,bostoncollege::harvardcrimson,589bae3f265adab48b75ac42652fdbfb,BetOnline.ag,h2h,2h,2025-11-26 21:00:00+00:00,2025-11-26 19:21:17+00:00,Boston College Eagles,Harvard Crimson,-300.0,245.0,,,,,,,,2025-11-26,0.0,False,145.3901267496745,2.213651288350423,70.98206,77.289474,0.9382651,1.6108898,77.289474,1.6108898,,,,,,0.75,0.2898550724637681,0.5572792163479307,0.44272078365206935,-0.7708831346082775,0.2152598790202609,-0.25696104486942584,0.5273867035996392,0.3333333333333333,2.45
401812606,2025.0,2025-11-26,Boston College Eagles,Harvard Crimson,0.0,0.0,,,,,False,Conte Forum,2025-11-26 21:00:00+00:00,,bostoncollege::harvardcrimson,589bae3f265adab48b75ac42652fdbfb,BetOnline.ag,spreads,full_game,2025-11-26 21:00:00+00:00,2025-11-26 19:21:17+00:00,Boston College Eagles,Harvard Crimson,,,-7.0,-110.0,7.0,-110.0,,,,2025-11-26,0.0,False,145.3901267496745,2.213651288350423,70.98206,77.289474,0.9382651,1.6108898,145.3901267496745,2.213651288350423,,-4.786348711649577,,-0.6837641016642253,,,,0.5784066388270577,0.4215933611729423,,,,,,
401812606,2025.0,2025-11-26,Boston College Eagles,Harvard Crimson,0.0,0.0,,,,,False,Conte Forum,2025-11-26 21:00:00+00:00,,bostoncollege::harvardcrimson,589bae3f265adab48b75ac42652fdbfb,BetOnline.ag,totals,full_game,2025-11-26 21:00:00+00:00,2025-11-26 19:21:17+00:00,Boston College Eagles,Harvard Crimson,,,,,,,138.0,-110.0,-110.0,2025-11-26,0.0,False,145.3901267496745,2.213651288350423,70.98206,77.289474,0.9382651,1.6108898,145.3901267496745,2.213651288350423,7.390126749674494,,0.053551643113583285,,0.2463375583224831,,,0.5784066388270577,0.4215933611729423,,,,,,
401812606,2025.0,2025-11-26,Boston College Eagles,Harvard Crimson,0.0,0.0,,,,,False,Conte Forum,2025-11-26 21:00:00+00:00,,bostoncollege::harvardcrimson,589bae3f265adab48b75ac42652fdbfb,BetRivers,h2h,2h,2025-11-26 21:00:00+00:00,2025-11-26 19:22:21+00:00,Boston College Eagles,Harvard Crimson,-315.0,240.0,,,,,,,,2025-11-26,0.0,False,145.3901267496745,2.213651288350423,70.98206,77.289474,0.9382651,1.6108898,77.289474,1.6108898,,,,,,0.7590361445783133,0.29411764705882354,0.5572792163479307,0.44272078365206935,-0.837291252156088,0.21052111017376487,-0.2658067467162184,0.5052506644170357,0.31746031746031744,2.4
401812606,2025.0,2025-11-26,Boston College Eagles,Harvard Crimson,0.0,0.0,,,,,False,Conte Forum,2025-11-26 21:00:00+00:00,,bostoncollege::harvardcrimson,589bae3f265adab48b75ac42652fdbfb,BetRivers,spreads,full_game,2025-11-26 21:00:00+00:00,2025-11-26 19:22:21+00:00,Boston College Eagles,Harvard Crimson,,,-7.0,-108.0,7.0,-115.0,,,,2025-11-26,0.0,False,145.3901267496745,2.213651288350423,70.98206,77.289474,0.9382651,1.6108898,145.3901267496745,2.213651288350423,,-4.786348711649577,,-0.6837641016642253,,,,0.5784066388270577,0.4215933611729423,,,,,,
401812606,2025.0,2025-11-26,Boston College Eagles,Harvard Crimson,0.0,0.0,,,,,False,Conte Forum,2025-11-26 21:00:00+00:00,,bostoncollege::harvardcrimson,589bae3f265adab48b75ac42652fdbfb,BetRivers,totals,full_game,2025-11-26 21:00:00+00:00,2025-11-26 19:22:21+00:00,Boston College Eagles,Harvard Crimson,,,,,,,137.0,-110.0,-113.0,2025-11-26,0.0,False,145.3901267496745,2.213651288350423,70.98206,77.289474,0.9382651,1.6108898,145.3901267496745,2.213651288350423,8.390126749674494,,0.06124180109251455,,0.27967089165581643,,,0.5784066388270577,0.4215933611729423,,,,,,
401812606,2025.0,2025-11-26,Boston College Eagles,Harvard Crimson,0.0,0.0,,,,,False,Conte Forum,2025-11-26 21:00:00+00:00,,bostoncollege::harvardcrimson,589bae3f265adab48b75ac42652fdbfb,BetUS,h2h,2h,2025-11-26 21:00:00+00:00,2025-11-26 19:22:22+00:00,Boston College Eagles,Harvard Crimson,-300.0,250.0,,,,,,,,2025-11-26,0.0,False,145.3901267496745,2.213651288350423,70.98206,77.289474,0.9382651,1.6108898,77.289474,1.6108898,,,,,,0.75,0.2857142857142857,0.5572792163479307,0.44272078365206935,-0.7708831346082775,0.21980909711289712,-0.25696104486942584,0.5495227427822428,0.3333333333333333,2.5
