game_id,season,date_game,home_team,away_team,home_score,away_score,home_score_1h,away_score_1h,home_score_2h,away_score_2h,neutral_site,venue,start_time,source,start_time_local,start_tz_abbr,start_time_iso,display_date,start_time_local_venue,start_tz_abbr_venue,pair_key,event_id,book,market,period,commence_time,last_update,home_team_name,away_team_name,moneyline_home,moneyline_away,home_spread,home_spread_price,away_spread,away_spread_price,total,over_price,under_price,date_line,_day_diff,partial_pair,pred_total_full,pred_margin_full,pred_total_1h,pred_total_2h,pred_margin_1h,pred_margin_2h,pred_total,pred_margin,edge_total,edge_margin,edge_total_pct,edge_margin_pct,kelly_fraction_total,home_ml_prob_market,away_ml_prob_market,home_ml_prob_fair,away_ml_prob_fair,kelly_fraction_ml_home,kelly_fraction_ml_away,home_ml_ev,away_ml_ev,home_ml_b,away_ml_b
401808731,2025.0,2025-12-01,Incarnate Word Cardinals,McNeese Cowboys,0.0,0.0,,,,,False,McDermott Center,2025-12-02 00:30:00+00:00,,2025-12-01 19:30,EST,2025-12-02T00:30:00Z,2025-12-01,,,incarnateword::mcneese,dfa14435c548538aa49edf0bc0389cd2,BetMGM,h2h,2h,2025-12-02 00:30:00+00:00,2025-12-01 23:54:51+00:00,Incarnate Word Cardinals,McNeese Cowboys,450.0,-625.0,,,,,,,,2025-12-02,1.0,False,139.3162841796875,2.317201375961304,68.59856,76.114235,-0.07236552,2.6709146,76.114235,2.6709146,,,,,,0.18181818181818182,0.8620689655172413,0.5942491147933081,0.4057508852066919,0.5040822514140433,-1.0,2.2683701313631945,-0.5293289731602374,4.5,0.16
401808731,2025.0,2025-12-01,Incarnate Word Cardinals,McNeese Cowboys,0.0,0.0,,,,,False,McDermott Center,2025-12-02 00:30:00+00:00,,2025-12-01 19:30,EST,2025-12-02T00:30:00Z,2025-12-01,,,incarnateword::mcneese,dfa14435c548538aa49edf0bc0389cd2,BetMGM,spreads,full_game,2025-12-02 00:30:00+00:00,2025-12-01 23:54:51+00:00,Incarnate Word Cardinals,McNeese Cowboys,,,10.5,-110.0,-10.5,-110.0,,,,2025-12-02,1.0,False,139.3162841796875,2.317201375961304,68.59856,76.114235,-0.07236552,2.6709146,139.3162841796875,2.317201375961304,,12.817201375961304,,1.220685845329648,,,,0.5820096708676769,0.41799032913232315,,,,,,
401808731,2025.0,2025-12-01,Incarnate Word Cardinals,McNeese Cowboys,0.0,0.0,,,,,False,McDermott Center,2025-12-02 00:30:00+00:00,,2025-12-01 19:30,EST,2025-12-02T00:30:00Z,2025-12-01,,,incarnateword::mcneese,dfa14435c548538aa49edf0bc0389cd2,BetMGM,totals,full_game,2025-12-02 00:30:00+00:00,2025-12-01 23:54:51+00:00,Incarnate Word Cardinals,McNeese Cowboys,,,,,,,145.5,-110.0,-110.0,2025-12-02,1.0,False,139.3162841796875,2.317201375961304,68.59856,76.114235,-0.07236552,2.6709146,139.3162841796875,2.317201375961304,-6.1837158203125,,-0.04249976508805842,,-0.20612386067708333,,,0.5820096708676769,0.41799032913232315,,,,,,
401808731,2025.0,2025-12-01,Incarnate Word Cardinals,McNeese Cowboys,0.0,0.0,,,,,False,McDermott Center,2025-12-02 00:30:00+00:00,,2025-12-01 19:30,EST,2025-12-02T00:30:00Z,2025-12-01,,,incarnateword::mcneese,dfa14435c548538aa49edf0bc0389cd2,BetOnline.ag,spreads,full_game,2025-12-02 00:30:00+00:00,2025-12-01 23:54:37+00:00,Incarnate Word Cardinals,McNeese Cowboys,,,10.5,-107.0,-10.5,-113.0,,,,2025-12-02,1.0,False,139.3162841796875,2.317201375961304,68.59856,76.114235,-0.07236552,2.6709146,139.3162841796875,2.317201375961304,,12.817201375961304,,1.220685845329648,,,,0.5820096708676769,0.41799032913232315,,,,,,
401808731,2025.0,2025-12-01,Incarnate Word Cardinals,McNeese Cowboys,0.0,0.0,,,,,False,McDermott Center,2025-12-02 00:30:00+00:00,,2025-12-01 19:30,EST,2025-12-02T00:30:00Z,2025-12-01,,,incarnateword::mcneese,dfa14435c548538aa49edf0bc0389cd2,BetOnline.ag,totals,full_game,2025-12-02 00:30:00+00:00,2025-12-01 23:54:37+00:00,Incarnate Word Cardinals,McNeese Cowboys,,,,,,,145.5,-110.0,-110.0,2025-12-02,1.0,False,139.3162841796875,2.317201375961304,68.59856,76.114235,-0.07236552,2.6709146,139.3162841796875,2.317201375961304,-6.1837158203125,,-0.04249976508805842,,-0.20612386067708333,,,0.5820096708676769,0.41799032913232315,,,,,,
401808731,2025.0,2025-12-01,Incarnate Word Cardinals,McNeese Cowboys,0.0,0.0,,,,,False,McDermott Center,2025-12-02 00:30:00+00:00,,2025-12-01 19:30,EST,2025-12-02T00:30:00Z,2025-12-01,,,incarnateword::mcneese,dfa14435c548538aa49edf0bc0389cd2,BetRivers,h2h,2h,2025-12-02 00:30:00+00:00,2025-12-01 23:54:34+00:00,Incarnate Word Cardinals,McNeese Cowboys,400.0,-590.0,,,,,,,,2025-12-02,1.0,False,139.3162841796875,2.317201375961304,68.59856,76.114235,-0.07236552,2.6709146,76.114235,2.6709146,,,,,,0.2,0.855072463768116,0.5942491147933081,0.4057508852066919,0.49281139349163516,-1.0,1.9712455739665407,-0.5254777783175977,4.0,0.1694915254237288
401808731,2025.0,2025-12-01,Incarnate Word Cardinals,McNeese Cowboys,0.0,0.0,,,,,False,McDermott Center,2025-12-02 00:30:00+00:00,,2025-12-01 19:30,EST,2025-12-02T00:30:00Z,2025-12-01,,,incarnateword::mcneese,dfa14435c548538aa49edf0bc0389cd2,BetRivers,spreads,full_game,2025-12-02 00:30:00+00:00,2025-12-01 23:54:34+00:00,Incarnate Word Cardinals,McNeese Cowboys,,,10.5,-110.0,-10.5,-112.0,,,,2025-12-02,1.0,False,139.3162841796875,2.317201375961304,68.59856,76.114235,-0.07236552,2.6709146,139.3162841796875,2.317201375961304,,12.817201375961304,,1.220685845329648,,,,0.5820096708676769,0.41799032913232315,,,,,,
401808731,2025.0,2025-12-01,Incarnate Word Cardinals,McNeese Cowboys,0.0,0.0,,,,,False,McDermott Center,2025-12-02 00:30:00+00:00,,2025-12-01 19:30,EST,2025-12-02T00:30:00Z,2025-12-01,,,incarnateword::mcneese,dfa14435c548538aa49edf0bc0389cd2,BetRivers,totals,full_game,2025-12-02 00:30:00+00:00,2025-12-01 23:54:34+00:00,Incarnate Word Cardinals,McNeese Cowboys,,,,,,,145.0,-110.0,-112.0,2025-12-02,1.0,False,139.3162841796875,2.317201375961304,68.59856,76.114235,-0.07236552,2.6709146,139.3162841796875,2.317201375961304,-5.6837158203125,,-0.03919804014008621,,-0.18945719401041666,,,0.5820096708676769,0.41799032913232315,,,,,,
401808731,2025.0,2025-12-01,Incarnate Word Cardinals,McNeese Cowboys,0.0,0.0,,,,,False,McDermott Center,2025-12-02 00:30:00+00:00,,2025-12-01 19:30,EST,2025-12-02T00:30:00Z,2025-12-01,,,incarnateword::mcneese,dfa14435c548538aa49edf0bc0389cd2,Bovada,h2h,2h,2025-12-02 00:30:00+00:00,2025-12-01 23:54:56+00:00,Incarnate Word Cardinals,McNeese Cowboys,500.0,-750.0,,,,,,,,2025-12-02,1.0,False,139.3162841796875,2.317201375961304,68.59856,76.114235,-0.07236552,2.6709146,76.114235,2.6709146,,,,,,0.16666666666666666,0.8823529411764706,0.5942491147933081,0.4057508852066919,0.5130989377519698,-1.0,2.565494688759849,-0.5401489967657492,5.0,0.13333333333333333
401808731,2025.0,2025-12-01,Incarnate Word Cardinals,McNeese Cowboys,0.0,0.0,,,,,False,McDermott Center,2025-12-02 00:30:00+00:00,,2025-12-01 19:30,EST,2025-12-02T00:30:00Z,2025-12-01,,,incarnateword::mcneese,dfa14435c548538aa49edf0bc0389cd2,Bovada,spreads,full_game,2025-12-02 00:30:00+00:00,2025-12-01 23:54:56+00:00,Incarnate Word Cardinals,McNeese Cowboys,,,10.0,-105.0,-10.0,-115.0,,,,2025-12-02,1.0,False,139.3162841796875,2.317201375961304,68.59856,76.114235,-0.07236552,2.6709146,139.3162841796875,2.317201375961304,,12.317201375961304,,1.2317201375961304,,,,0.5820096708676769,0.41799032913232315,,,,,,
401808731,2025.0,2025-12-01,Incarnate Word Cardinals,McNeese Cowboys,0.0,0.0,,,,,False,McDermott Center,2025-12-02 00:30:00+00:00,,2025-12-01 19:30,EST,2025-12-02T00:30:00Z,2025-12-01,,,incarnateword::mcneese,dfa14435c548538aa49edf0bc0389cd2,Bovada,totals,full_game,2025-12-02 00:30:00+00:00,2025-12-01 23:54:56+00:00,Incarnate Word Cardinals,McNeese Cowboys,,,,,,,145.0,-110.0,-110.0,2025-12-02,1.0,False,139.3162841796875,2.317201375961304,68.59856,76.114235,-0.07236552,2.6709146,139.3162841796875,2.317201375961304,-5.6837158203125,,-0.03919804014008621,,-0.18945719401041666,,,0.5820096708676769,0.41799032913232315,,,,,,
401808731,2025.0,2025-12-01,Incarnate Word Cardinals,McNeese Cowboys,0.0,0.0,,,,,False,McDermott Center,2025-12-02 00:30:00+00:00,,2025-12-01 19:30,EST,2025-12-02T00:30:00Z,2025-12-01,,,incarnateword::mcneese,dfa14435c548538aa49edf0bc0389cd2,Caesars,h2h,2h,2025-12-02 00:30:00+00:00,2025-12-01 23:52:20+00:00,Incarnate Word Cardinals,McNeese Cowboys,500.0,-700.0,,,,,,,,2025-12-02,1.0,False,139.3162841796875,2.317201375961304,68.59856,76.114235,-0.07236552,2.6709146,76.114235,2.6709146,,,,,,0.16666666666666666,0.875,0.5942491147933081,0.4057508852066919,0.5130989377519698,-1.0,2.565494688759849,-0.5362847026209235,5.0,0.14285714285714285
401808731,2025.0,2025-12-01,Incarnate Word Cardinals,McNeese Cowboys,0.0,0.0,,,,,False,McDermott Center,2025-12-02 00:30:00+00:00,,2025-12-01 19:30,EST,2025-12-02T00:30:00Z,2025-12-01,,,incarnateword::mcneese,dfa14435c548538aa49edf0bc0389cd2,Caesars,spreads,full_game,2025-12-02 00:30:00+00:00,2025-12-01 23:52:20+00:00,Incarnate Word Cardinals,McNeese Cowboys,,,10.5,-110.0,-10.5,-110.0,,,,2025-12-02,1.0,False,139.3162841796875,2.317201375961304,68.59856,76.114235,-0.07236552,2.6709146,139.3162841796875,2.317201375961304,,12.817201375961304,,1.220685845329648,,,,0.5820096708676769,0.41799032913232315,,,,,,
401808731,2025.0,2025-12-01,Incarnate Word Cardinals,McNeese Cowboys,0.0,0.0,,,,,False,McDermott Center,2025-12-02 00:30:00+00:00,,2025-12-01 19:30,EST,2025-12-02T00:30:00Z,2025-12-01,,,incarnateword::mcneese,dfa14435c548538aa49edf0bc0389cd2,Caesars,totals,full_game,2025-12-02 00:30:00+00:00,2025-12-01 23:52:20+00:00,Incarnate Word Cardinals,McNeese Cowboys,,,,,,,145.0,-110.0,-110.0,2025-12-02,1.0,False,139.3162841796875,2.317201375961304,68.59856,76.114235,-0.07236552,2.6709146,139.3162841796875,2.317201375961304,-5.6837158203125,,-0.03919804014008621,,-0.18945719401041666,,,0.5820096708676769,0.41799032913232315,,,,,,
401808731,2025.0,2025-12-01,Incarnate Word Cardinals,McNeese Cowboys,0.0,0.0,,,,,False,McDermott Center,2025-12-02 00:30:00+00:00,,2025-12-01 19:30,EST,2025-12-02T00:30:00Z,2025-12-01,,,incarnateword::mcneese,dfa14435c548538aa49edf0bc0389cd2,DraftKings,h2h,2h,2025-12-02 00:30:00+00:00,2025-12-01 23:54:53+00:00,Incarnate Word Cardinals,McNeese Cowboys,490.0,-675.0,,,,,,,,2025-12-02,1.0,False,139.3162841796875,2.317201375961304,68.59856,76.114235,-0.07236552,2.6709146,76.114235,2.6709146,,,,,,0.1694915254237288,0.8709677419354839,0.5942491147933081,0.4057508852066919,0.5114428116899017,-1.0,2.5060697772805183,-0.5341378725404649,4.9,0.14814814814814814
401808731,2025.0,2025-12-01,Incarnate Word Cardinals,McNeese Cowboys,0.0,0.0,,,,,False,McDermott Center,2025-12-02 00:30:00+00:00,,2025-12-01 19:30,EST,2025-12-02T00:30:00Z,2025-12-01,,,incarnateword::mcneese,dfa14435c548538aa49edf0bc0389cd2,DraftKings,spreads,full_game,2025-12-02 00:30:00+00:00,2025-12-01 23:54:53+00:00,Incarnate Word Cardinals,McNeese Cowboys,,,10.5,-115.0,-10.5,-105.0,,,,2025-12-02,1.0,False,139.3162841796875,2.317201375961304,68.59856,76.114235,-0.07236552,2.6709146,139.3162841796875,2.317201375961304,,12.817201375961304,,1.220685845329648,,,,0.5820096708676769,0.41799032913232315,,,,,,
