game_id,season,date_game,start_time,home_team,away_team,home_score,away_score,home_score_1h,away_score_1h,home_score_2h,away_score_2h,neutral_site,venue,pair_key,event_id,book,market,period,commence_time,last_update,home_team_name,away_team_name,moneyline_home,moneyline_away,home_spread,home_spread_price,away_spread,away_spread_price,total,over_price,under_price,date_line,_day_diff,pred_total_full,pred_margin_full,pred_total_1h,pred_total_2h,pred_margin_1h,pred_margin_2h,pred_total,pred_margin,edge_total,edge_margin,edge_total_pct,edge_margin_pct,kelly_fraction_total,home_ml_prob_market,away_ml_prob_market,home_ml_prob_fair,away_ml_prob_fair,kelly_fraction_ml_home,kelly_fraction_ml_away,home_ml_ev,away_ml_ev,home_ml_b,away_ml_b
401808894,2025,2025-11-18,2025-11-19 02:00:00+00:00,Pepperdine Waves,New Orleans Privateers,0,0,,,,,False,Firestone Fieldhouse,neworleans::pepperdine,5834c42b01d2b26444ac3b415e67db08,BetOnline.ag,spreads,full_game,2025-11-19 02:00:00+00:00,2025-11-18 12:59:18+00:00,Pepperdine Waves,New Orleans Privateers,,,-3.5,-105.0,3.5,-115.0,,,,2025-11-19,1,146.1430206298828,9.651143074035645,69.34379,76.73241,3.7930918,6.715646,146.1430206298828,9.651143074035645,,6.1511430740356445,,1.7574694497244698,,,,0.7987877146411808,0.2012122853588192,,,,,,
401808894,2025,2025-11-18,2025-11-19 02:00:00+00:00,Pepperdine Waves,New Orleans Privateers,0,0,,,,,False,Firestone Fieldhouse,neworleans::pepperdine,5834c42b01d2b26444ac3b415e67db08,BetOnline.ag,totals,full_game,2025-11-19 02:00:00+00:00,2025-11-18 12:59:18+00:00,Pepperdine Waves,New Orleans Privateers,,,,,,,154.5,-110.0,-110.0,2025-11-19,1,146.1430206298828,9.651143074035645,69.34379,76.73241,3.7930918,6.715646,146.1430206298828,9.651143074035645,-8.356979370117188,,-0.0540904813599818,,-0.27856597900390623,,,0.7987877146411808,0.2012122853588192,,,,,,
401808894,2025,2025-11-18,2025-11-19 02:00:00+00:00,Pepperdine Waves,New Orleans Privateers,0,0,,,,,False,Firestone Fieldhouse,neworleans::pepperdine,5834c42b01d2b26444ac3b415e67db08,BetRivers,h2h,2h,2025-11-19 02:00:00+00:00,2025-11-18 13:09:31+00:00,Pepperdine Waves,New Orleans Privateers,-167.0,132.0,,,,,,,,2025-11-19,1,146.1430206298828,9.651143074035645,69.34379,76.73241,3.7930918,6.715646,76.73241,6.715646,,,,,,0.6254681647940075,0.43103448275862066,0.7229972530802846,0.2770027469197154,0.2604026657243599,-0.2707224448077729,0.1559297399547065,-0.3573536271462603,0.5988023952095808,1.32
401808894,2025,2025-11-18,2025-11-19 02:00:00+00:00,Pepperdine Waves,New Orleans Privateers,0,0,,,,,False,Firestone Fieldhouse,neworleans::pepperdine,5834c42b01d2b26444ac3b415e67db08,BetRivers,spreads,full_game,2025-11-19 02:00:00+00:00,2025-11-18 13:09:31+00:00,Pepperdine Waves,New Orleans Privateers,,,-3.5,-113.0,3.5,-113.0,,,,2025-11-19,1,146.1430206298828,9.651143074035645,69.34379,76.73241,3.7930918,6.715646,146.1430206298828,9.651143074035645,,6.1511430740356445,,1.7574694497244698,,,,0.7987877146411808,0.2012122853588192,,,,,,
401808894,2025,2025-11-18,2025-11-19 02:00:00+00:00,Pepperdine Waves,New Orleans Privateers,0,0,,,,,False,Firestone Fieldhouse,neworleans::pepperdine,5834c42b01d2b26444ac3b415e67db08,BetRivers,totals,full_game,2025-11-19 02:00:00+00:00,2025-11-18 13:09:31+00:00,Pepperdine Waves,New Orleans Privateers,,,,,,,154.5,-118.0,-108.0,2025-11-19,1,146.1430206298828,9.651143074035645,69.34379,76.73241,3.7930918,6.715646,146.1430206298828,9.651143074035645,-8.356979370117188,,-0.0540904813599818,,-0.27856597900390623,,,0.7987877146411808,0.2012122853588192,,,,,,
401808894,2025,2025-11-18,2025-11-19 02:00:00+00:00,Pepperdine Waves,New Orleans Privateers,0,0,,,,,False,Firestone Fieldhouse,neworleans::pepperdine,5834c42b01d2b26444ac3b415e67db08,Bovada,spreads,full_game,2025-11-19 02:00:00+00:00,2025-11-18 13:09:35+00:00,Pepperdine Waves,New Orleans Privateers,,,-3.5,-110.0,3.5,-110.0,,,,2025-11-19,1,146.1430206298828,9.651143074035645,69.34379,76.73241,3.7930918,6.715646,146.1430206298828,9.651143074035645,,6.1511430740356445,,1.7574694497244698,,,,0.7987877146411808,0.2012122853588192,,,,,,
401808894,2025,2025-11-18,2025-11-19 02:00:00+00:00,Pepperdine Waves,New Orleans Privateers,0,0,,,,,False,Firestone Fieldhouse,neworleans::pepperdine,5834c42b01d2b26444ac3b415e67db08,Bovada,totals,full_game,2025-11-19 02:00:00+00:00,2025-11-18 13:09:35+00:00,Pepperdine Waves,New Orleans Privateers,,,,,,,154.5,-110.0,-110.0,2025-11-19,1,146.1430206298828,9.651143074035645,69.34379,76.73241,3.7930918,6.715646,146.1430206298828,9.651143074035645,-8.356979370117188,,-0.0540904813599818,,-0.27856597900390623,,,0.7987877146411808,0.2012122853588192,,,,,,
401808894,2025,2025-11-18,2025-11-19 02:00:00+00:00,Pepperdine Waves,New Orleans Privateers,0,0,,,,,False,Firestone Fieldhouse,neworleans::pepperdine,5834c42b01d2b26444ac3b415e67db08,DraftKings,spreads,full_game,2025-11-19 02:00:00+00:00,2025-11-18 13:09:43+00:00,Pepperdine Waves,New Orleans Privateers,,,-3.5,-115.0,3.5,-105.0,,,,2025-11-19,1,146.1430206298828,9.651143074035645,69.34379,76.73241,3.7930918,6.715646,146.1430206298828,9.651143074035645,,6.1511430740356445,,1.7574694497244698,,,,0.7987877146411808,0.2012122853588192,,,,,,
401808894,2025,2025-11-18,2025-11-19 02:00:00+00:00,Pepperdine Waves,New Orleans Privateers,0,0,,,,,False,Firestone Fieldhouse,neworleans::pepperdine,5834c42b01d2b26444ac3b415e67db08,DraftKings,totals,full_game,2025-11-19 02:00:00+00:00,2025-11-18 13:09:43+00:00,Pepperdine Waves,New Orleans Privateers,,,,,,,154.5,-112.0,-108.0,2025-11-19,1,146.1430206298828,9.651143074035645,69.34379,76.73241,3.7930918,6.715646,146.1430206298828,9.651143074035645,-8.356979370117188,,-0.0540904813599818,,-0.27856597900390623,,,0.7987877146411808,0.2012122853588192,,,,,,
401808894,2025,2025-11-18,2025-11-19 02:00:00+00:00,Pepperdine Waves,New Orleans Privateers,0,0,,,,,False,Firestone Fieldhouse,neworleans::pepperdine,5834c42b01d2b26444ac3b415e67db08,FanDuel,h2h,2h,2025-11-19 02:00:00+00:00,2025-11-18 13:08:25+00:00,Pepperdine Waves,New Orleans Privateers,-168.0,136.0,,,,,,,,2025-11-19,1,146.1430206298828,9.651143074035645,69.34379,76.73241,3.7930918,6.715646,76.73241,6.715646,,,,,,0.6268656716417911,0.423728813559322,0.7229972530802846,0.2770027469197154,0.2576326382551628,-0.25461288034519974,0.15335276086616834,-0.3462735172694717,0.5952380952380952,1.36
