game_id,book,fetched_at,moneyline_home,moneyline_away,spread,total,commence_time,home_team_name,away_team_name
453854ce6198d4289c4f87c3c23a7380,FanDuel,2025-11-18 13:10:32.140032+00:00,-2100.0,1000.0,-15.5,144.5,2025-11-18 23:30:00+00:00,Rutgers Scarlet Knights,American Eagles
453854ce6198d4289c4f87c3c23a7380,BetOnline.ag,2025-11-18 13:10:32.140032+00:00,,,-16.0,146.0,2025-11-18 23:30:00+00:00,Rutgers Scarlet Knights,American Eagles
453854ce6198d4289c4f87c3c23a7380,LowVig.ag,2025-11-18 13:10:32.140032+00:00,,,-16.0,146.0,2025-11-18 23:30:00+00:00,Rutgers Scarlet Knights,American Eagles
453854ce6198d4289c4f87c3c23a7380,BetMGM,2025-11-18 13:10:32.140032+00:00,-1600.0,900.0,-16.5,145.5,2025-11-18 23:30:00+00:00,Rutgers Scarlet Knights,American Eagles
453854ce6198d4289c4f87c3c23a7380,DraftKings,2025-11-18 13:10:32.140032+00:00,,,-16.5,145.5,2025-11-18 23:30:00+00:00,Rutgers Scarlet Knights,American Eagles
453854ce6198d4289c4f87c3c23a7380,Fanatics,2025-11-18 13:10:32.140032+00:00,-1800.0,1050.0,-16.0,145.0,2025-11-18 23:30:00+00:00,Rutgers Scarlet Knights,American Eagles
453854ce6198d4289c4f87c3c23a7380,BetRivers,2025-11-18 13:10:32.140032+00:00,-2500.0,900.0,-16.5,145.5,2025-11-18 23:30:00+00:00,Rutgers Scarlet Knights,American Eagles
453854ce6198d4289c4f87c3c23a7380,Bovada,2025-11-18 13:10:32.140032+00:00,,,-16.0,145.0,2025-11-18 23:30:00+00:00,Rutgers Scarlet Knights,American Eagles
50e2283d9457bff4ad5b125b944030e8,DraftKings,2025-11-18 13:10:32.140032+00:00,130.0,-155.0,3.5,142.5,2025-11-18 23:30:00+00:00,Buffalo Bulls,Vermont Catamounts
50e2283d9457bff4ad5b125b944030e8,LowVig.ag,2025-11-18 13:10:32.140032+00:00,,,3.0,142.5,2025-11-18 23:30:00+00:00,Buffalo Bulls,Vermont Catamounts
50e2283d9457bff4ad5b125b944030e8,BetMGM,2025-11-18 13:10:32.140032+00:00,125.0,-155.0,2.5,142.5,2025-11-18 23:30:00+00:00,Buffalo Bulls,Vermont Catamounts
50e2283d9457bff4ad5b125b944030e8,BetOnline.ag,2025-11-18 13:10:32.140032+00:00,,,3.0,142.5,2025-11-18 23:30:00+00:00,Buffalo Bulls,Vermont Catamounts
50e2283d9457bff4ad5b125b944030e8,BetRivers,2025-11-18 13:10:32.140032+00:00,123.0,-157.0,3.5,142.5,2025-11-18 23:30:00+00:00,Buffalo Bulls,Vermont Catamounts
50e2283d9457bff4ad5b125b944030e8,Fanatics,2025-11-18 13:10:32.140032+00:00,130.0,-160.0,3.0,142.0,2025-11-18 23:30:00+00:00,Buffalo Bulls,Vermont Catamounts
50e2283d9457bff4ad5b125b944030e8,FanDuel,2025-11-18 13:10:32.140032+00:00,130.0,-160.0,2.5,142.5,2025-11-18 23:30:00+00:00,Buffalo Bulls,Vermont Catamounts
50e2283d9457bff4ad5b125b944030e8,Bovada,2025-11-18 13:10:32.140032+00:00,,,3.0,142.0,2025-11-18 23:30:00+00:00,Buffalo Bulls,Vermont Catamounts
f0476b55b7fe4ffb1d5de9f08e4bbaa3,DraftKings,2025-11-18 13:10:32.140032+00:00,-205.0,170.0,-5.5,153.5,2025-11-18 23:30:00+00:00,Kentucky Wildcats,Michigan St Spartans
f0476b55b7fe4ffb1d5de9f08e4bbaa3,FanDuel,2025-11-18 13:10:32.140032+00:00,-245.0,198.0,-5.5,153.5,2025-11-18 23:30:00+00:00,Kentucky Wildcats,Michigan St Spartans
f0476b55b7fe4ffb1d5de9f08e4bbaa3,BetRivers,2025-11-18 13:10:32.140032+00:00,-210.0,163.0,-4.5,153.5,2025-11-18 23:30:00+00:00,Kentucky Wildcats,Michigan St Spartans
f0476b55b7fe4ffb1d5de9f08e4bbaa3,LowVig.ag,2025-11-18 13:10:32.140032+00:00,-205.0,177.0,-5.0,154.0,2025-11-18 23:30:00+00:00,Kentucky Wildcats,Michigan St Spartans
f0476b55b7fe4ffb1d5de9f08e4bbaa3,BetOnline.ag,2025-11-18 13:10:32.140032+00:00,-205.0,177.0,-5.0,154.0,2025-11-18 23:30:00+00:00,Kentucky Wildcats,Michigan St Spartans
f0476b55b7fe4ffb1d5de9f08e4bbaa3,Caesars,2025-11-18 13:10:32.140032+00:00,-205.0,170.0,-5.0,153.5,2025-11-18 23:30:00+00:00,Kentucky Wildcats,Michigan St Spartans
f0476b55b7fe4ffb1d5de9f08e4bbaa3,BetMGM,2025-11-18 13:10:32.140032+00:00,-210.0,170.0,-5.5,153.5,2025-11-18 23:30:00+00:00,Kentucky Wildcats,Michigan St Spartans
f0476b55b7fe4ffb1d5de9f08e4bbaa3,BetUS,2025-11-18 13:10:32.140032+00:00,-205.0,175.0,-5.0,153.5,2025-11-18 23:30:00+00:00,Kentucky Wildcats,Michigan St Spartans
f0476b55b7fe4ffb1d5de9f08e4bbaa3,Bovada,2025-11-18 13:10:32.140032+00:00,-200.0,170.0,-4.5,152.5,2025-11-18 23:30:00+00:00,Kentucky Wildcats,Michigan St Spartans
f0476b55b7fe4ffb1d5de9f08e4bbaa3,Fanatics,2025-11-18 13:10:32.140032+00:00,-225.0,185.0,-5.0,153.0,2025-11-18 23:30:00+00:00,Kentucky Wildcats,Michigan St Spartans
