game_id,season,date,start_time,start_time_local,start_tz_abbr,home_team,away_team,home_score,away_score,home_score_1h,away_score_1h,home_score_2h,away_score_2h,neutral_site,venue,start_time_iso,display_date,start_time_local_venue,start_tz_abbr_venue,game_date,game_key,game_id_odds,book,fetched_at,moneyline_home,moneyline_away,spread,total,commence_time,home_team_name,away_team_name,odds_date,odds_key
0e8755607b2820e97b18ca2f6c424da2,2026,2026-02-14,2026-02-14 19:00:00+00:00,2026-02-14 14:00,EST,Gardner-Webb Runnin' Bulldogs,High Point Panthers,0,0,,,,,False,Paul Porter Arena,2026-02-14T19:00:00Z,2026-02-14,,,2026-02-14,gardnerwebbrunnin__highpoint,,BetOnline.ag,2026-02-14 15:28:00.549482+00:00,,,25.0,160.5,2026-02-14 19:00:00+00:00,Gardner-Webb Bulldogs,High Point Panthers,2026-02-14,gardnerwebb__highpoint
28f6c28a6288a8b595d278a85fa911bf,2026,2026-02-14,2026-02-14 22:00:00+00:00,2026-02-14 17:00,EST,San José State Spartans,Grand Canyon Lopes,0,0,,,,,False,Provident Credit Union Event Center,2026-02-14T22:00:00Z,2026-02-14,,,2026-02-14,grandcanyon__sanjosestate,,BetOnline.ag,2026-02-14 15:28:00.549482+00:00,534.0,-750.0,11.5,139.5,2026-02-14 22:00:00+00:00,San José State Spartans,Grand Canyon Antelopes,2026-02-14,grandcanyonlopes__sanjosestate
401804928,2026,2026-02-14,2026-02-14 22:00:00+00:00,2026-02-14 17:00,EST,Jacksonville State Gamecocks,New Mexico State Aggies,0,0,,,,,False,Pete Mathews Coliseum,2026-02-14T22:00:00Z,2026-02-14,,,2026-02-14,jacksonvillestategamecocks__newmexicostate,61cb514788e1424f8564a51530934372,BetOnline.ag,2026-02-14 15:28:00.549482+00:00,-135.0,115.0,-2.0,139.0,2026-02-14 22:00:00+00:00,Jacksonville St Gamecocks,New Mexico St Aggies,2026-02-14,jacksonvillestategamecocks__newmexicostate
401804929,2026,2026-02-14,2026-02-14 22:00:00+00:00,2026-02-14 17:00,EST,Kennesaw State Owls,Sam Houston Bearkats,0,0,,,,,False,KSU Convocation Center,2026-02-14T22:00:00Z,2026-02-14,,,2026-02-14,kennesawstate__samhoustonbearkats,,,,,,,,,,,,
401804930,2026,2026-02-14,2026-02-14 19:00:00+00:00,2026-02-14 14:00,EST,FIU Panthers,Louisiana Tech Bulldogs,0,0,,,,,False,Ocean Bank Convocation Center,2026-02-14T19:00:00Z,2026-02-14,,,2026-02-14,fiu__louisianatech,,,,,,,,,,,,
401804931,2026,2026-02-14,2026-02-15 01:00:00+00:00,2026-02-14 20:00,EST,Western Kentucky Hilltoppers,Middle Tennessee Blue Raiders,0,0,,,,,False,E.A. Diddle Arena,2026-02-15T01:00:00Z,2026-02-14,,,2026-02-14,middletennesseeblueraiders__westernkentuckyhilltoppers,,,,,,,,,,,,
401804932,2026,2026-02-14,2026-02-14 19:00:00+00:00,2026-02-14 14:00,EST,UTEP Miners,Liberty Flames,0,0,,,,,False,Don Haskins Center,2026-02-14T19:00:00Z,2026-02-14,,,2026-02-14,libertyflames__utepminers,c17aaf5793a57861a85853a65c7681db,BetOnline.ag,2026-02-14 15:28:00.549482+00:00,249.0,-305.0,7.0,137.5,2026-02-14 19:00:00+00:00,UTEP Miners,Liberty Flames,2026-02-14,libertyflames__utepminers
401804933,2026,2026-02-14,2026-02-14 20:00:00+00:00,2026-02-14 15:00,EST,Missouri State Bears,Delaware Blue Hens,0,0,,,,,False,Great Southern Bank Arena,2026-02-14T20:00:00Z,2026-02-14,,,2026-02-14,delawarebluehens__missouristate,68935d88d3e8aba48236a732527959b4,BetOnline.ag,2026-02-14 15:28:00.549482+00:00,-330.0,267.0,-7.0,134.0,2026-02-14 20:00:00+00:00,Missouri St Bears,Delaware Blue Hens,2026-02-14,delawarebluehens__missouristate
401805196,2026,2026-02-14,2026-02-14 21:00:00+00:00,2026-02-14 16:00,EST,Abilene Christian Wildcats,Tarleton Texans,0,0,,,,,False,Moody Coliseum (Abilene),2026-02-14T21:00:00Z,2026-02-14,,,2026-02-14,abilenechristian__tarleton,9bf653b690f964947fc4c4928677b9e6,BetOnline.ag,2026-02-14 15:28:00.549482+00:00,-135.0,115.0,-2.0,136.0,2026-02-14 21:00:00+00:00,Abilene Christian Wildcats,Tarleton Texans,2026-02-14,abilenechristian__tarleton
401805197,2026,2026-02-14,2026-02-14 20:00:00+00:00,2026-02-14 15:00,EST,UT Arlington Mavericks,Southern Utah Thunderbirds,0,0,,,,,False,College Park Center,2026-02-14T20:00:00Z,2026-02-14,,,2026-02-14,southernutahthunderbirds__utarlington,a7aed963b995a903954ee61bb92e5cff,BetOnline.ag,2026-02-14 15:28:00.549482+00:00,-400.0,316.0,-8.5,145.5,2026-02-14 20:00:00+00:00,UT-Arlington Mavericks,Southern Utah Thunderbirds,2026-02-14,southernutahthunderbirds__utarlington
401805198,2026,2026-02-14,2026-02-15 02:00:00+00:00,2026-02-14 21:00,EST,Utah Tech Trailblazers,California Baptist Lancers,0,0,,,,,False,Burns Arena,2026-02-15T02:00:00Z,2026-02-14,,,2026-02-14,californiabaptist__utahtechtrailblazers,,,,,,,,,,,,
401806486,2026,2026-02-14,2026-02-14 21:30:00+00:00,2026-02-14 16:30,EST,Eastern Illinois Panthers,Little Rock Trojans,0,0,,,,,False,Groniger Arena,2026-02-14T21:30:00Z,2026-02-14,,,2026-02-14,easternillinois__littlerocktrojans,,,,,,,,,,,,
401806487,2026,2026-02-14,2026-02-14 21:30:00+00:00,2026-02-14 16:30,EST,Lindenwood Lions,Southeast Missouri State Redhawks,0,0,,,,,False,Hyland Arena,2026-02-14T21:30:00Z,2026-02-14,,,2026-02-14,lindenwood__southeastmissouristate,,,,,,,,,,,,
401806488,2026,2026-02-14,2026-02-14 20:30:00+00:00,2026-02-14 15:30,EST,Morehead State Eagles,Tennessee State Tigers,0,0,,,,,False,Ellis T. Johnson Arena,2026-02-14T20:30:00Z,2026-02-14,,,2026-02-14,moreheadstate__tennesseestate,8f1ae1ee602b6d556dcd1f2aed55d7b3,BetOnline.ag,2026-02-14 15:28:00.549482+00:00,-105.0,-115.0,1.0,151.0,2026-02-14 20:30:00+00:00,Morehead State Eagles,Tennessee St Tigers,2026-02-14,moreheadstate__tennesseestate
401806489,2026,2026-02-14,2026-02-14 21:30:00+00:00,2026-02-14 16:30,EST,SIU Edwardsville Cougars,UT Martin Skyhawks,0,0,,,,,False,First Community Arena,2026-02-14T21:30:00Z,2026-02-14,,,2026-02-14,siuedwardsville__utmartinskyhawks,,,,,,,,,,,,
401806490,2026,2026-02-14,2026-02-14 22:00:00+00:00,2026-02-14 17:00,EST,Southern Indiana Screaming Eagles,Tennessee Tech Golden Eagles,0,0,,,,,False,Liberty Arena (IN),2026-02-14T22:00:00Z,2026-02-14,,,2026-02-14,southernindianascreaming__tennesseetechgolden,06d2966eba5aef996b477778eb3458d6,BetOnline.ag,2026-02-14 15:28:00.549482+00:00,,,0.0,139.0,2026-02-14 22:00:00+00:00,Southern Indiana Screaming Eagles,Tennessee Tech Golden Eagles,2026-02-14,southernindianascreaming__tennesseetechgolden
