game_id,home_team,away_team,pred_total,pred_margin,market_total,spread_home
401823423,Bowling Green Falcons,Aquinas Saints,141.57765197753906,2.488285541534424,,
401826816,Army Black Knights,Gallaudet Bison,138.86920166015625,-1.7354388236999512,,
401828312,Jacksonville State Gamecocks,Auburn-Montgomery Senators,143.9273681640625,6.152585029602051,,
401820214,Mercyhurst Lakers,Bethany (WV) Bison,141.8512420654297,2.9149398803710938,,
401827000,Tarleton State Texans,Cameron Aggies,142.48916625976562,3.9097609519958496,,
401828298,Campbell Fighting Camels,Virginia-Lynchburg Dragons,143.12759399414062,4.905370712280273,,
401829434,Samford Bulldogs,Cornell Big Red,142.91359619140627,8.451939048767091,,
401824892,East Tennessee State Buccaneers,Tusculum Pioneers,141.8512420654297,2.9149398803710938,,
401826902,Louisiana Tech Bulldogs,Ecclesia Royals,143.45428466796875,5.414820671081543,,
401823448,Gonzaga Bulldogs,North Florida Ospreys,155.493662109375,50.92919774373373,,
401823490,Mercer Bears,Oglethorpe Stormy Petrels,144.38973999023438,6.87363338470459,,
401824129,Seattle U Redhawks,UTEP Miners,143.86520385742188,5.892991065979004,,
401826956,St. Thomas-Minnesota Tommies,Weber State Wildcats,144.17718505859375,4.950273036956787,,
